milliseconds,Arr,Arr_di,Arr_tetra,Ca2_buff,G_GTP,Ga_GDP,Ga_GTP,Ga_GTP_PDE_a_Ga_GTP,Ga_GTP_a_PDE_a_Ga_GTP,Gbg,Gt,Ops,Ops_G,Ops_G_GTP,Ops_Gt,PDE,PDE_Ga_GTP,PDE_a_Ga_GTP,R,R0,R0_G,R0_G_GTP,R0_Gt,R0_RKpre,R1,R1_Arr,R1_G,R1_G_GTP,R1_Gt,R1_RKpost,R1_RKpre,R2,R2_Arr,R2_G,R2_G_GTP,R2_Gt,R2_RKpost,R2_RKpre,R3,R3_Arr,R3_G,R3_G_GTP,R3_Gt,R3_RKpost,R3_RKpre,R4,R4_Arr,R4_G,R4_G_GTP,R4_Gt,R4_RKpost,R4_RKpre,R5,R5_Arr,R5_G,R5_G_GTP,R5_Gt,R5_RKpost,R5_RKpre,R6,R6_Arr,R6_G,R6_G_GTP,R6_Gt,R6_RKpost,R6_RKpre,RGS,RGS_Ga_GTP_a_PDE_a_Ga_GTP,RGS_PDE_a_Ga_GTP,RK,R_Gt,RecR_Ca,RecR_Ca_RK,RecT,cGMP,Ca2_free
3400,32194916.708476525,28685694.35200765,22773130.770955425,19.2199480476208,0.0,0.0,0.0,0.0,0.0,0.0,208184853.54502386,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.2089534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.781421631531,47177758.44532615,13047243.502456892,5092450.637695903,237222921.04076904,6.494406049118024,0.009790030996428264
3500,32194917.586269192,28685710.816403355,22773123.94851255,19.219948183280504,0.0,0.0,0.0,0.0,0.0,0.0,208184858.77497482,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.2276497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.84432217003,47177762.473636456,13047243.88133713,5092450.479864071,237222920.0059478,6.494406004503964,0.009790030982526402
3600,32194921.912101932,28685692.03070725,22773126.885271356,19.21994910477658,0.0,0.0,0.0,0.0,0.0,0.0,208184854.16135845,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448393.6915507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.90649121553,47177767.52404842,13047243.948413895,5092450.607353401,237222919.91411492,6.494406140792283,0.009790030993834792
3700,32194916.78035321,28685680.46489653,22773128.072546136,19.219948085661986,0.0,0.0,0.0,0.0,0.0,0.0,208184857.49891216,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.5797076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.656706300411,47177757.72423495,13047244.587380297,5092450.479849905,237222919.6299893,6.4944059932449365,0.009790030993685264
3800,32194921.582834564,28685686.63147099,22773138.283407684,19.21994809284039,0.0,0.0,0.0,0.0,0.0,0.0,208184852.60515544,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.5169888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.69526480488,47177754.70724996,13047244.906535385,5092450.494246264,237222919.28941205,6.494406030808887,0.009790030996515044
3900,32194920.582440786,28685689.969303984,22773136.32293626,19.219948778018104,0.0,0.0,0.0,0.0,0.0,0.0,208184858.27494806,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.8522367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.721812018552,47177754.7339239,13047245.128031423,5092450.476361132,237222919.58412927,6.494406083954097,0.009790030981765433
4000,32194925.03526797,28685689.242930315,22773138.289263945,19.219949027146956,0.0,0.0,0.0,0.0,0.0,0.0,208184847.47210184,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448393.9804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.757082586191,47177757.545488894,13047245.342031918,5092450.443066247,237222918.9938454,6.494406136337997,0.009790030988439105
4100,32194925.77946612,28685692.347518265,22773129.328826085,19.219948026871748,0.0,0.0,0.0,0.0,0.0,0.0,208184848.47060758,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.6365056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.65753766186,47177757.06217063,13047245.885404905,5092450.522055323,237222918.94426197,6.494405994544269,0.009790030987237937
4200,32194923.993683156,28685700.097942688,22773131.78482659,19.219948550437397,0.0,0.0,0.0,0.0,0.0,0.0,208184849.743267,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.9900126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.680375253763,47177757.740511194,13047245.541190421,5092450.476521815,237222918.56775376,6.494406076131194,0.009790030982143096
4300,32194924.059267893,28685691.58010075,22773134.965565324,19.219948621042946,0.0,0.0,0.0,0.0,0.0,0.0,208184851.58972555,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.7103553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.719943085438,47177760.53225484,13047245.91969244,5092450.5838167155,237222918.10054645,6.49440600648385,0.00979003099450287
4400,32194919.280639585,28685698.970878713,22773131.214668162,19.219949086794994,0.0,0.0,0.0,0.0,0.0,0.0,208184853.447077,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448381.4901876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.884181826317,47177764.73176507,13047246.507571375,5092450.543704627,237222917.47237194,6.494406062238137,0.009790030999475537
4500,32194920.77677541,28685694.89153087,22773140.406050555,19.21994850903526,0.0,0.0,0.0,0.0,0.0,0.0,208184847.29789388,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448383.35761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.839539329165,47177765.96194099,13047246.886062507,5092450.518864849,237222918.03707686,6.49440614399182,0.009790030992886176
4600,32194918.039889097,28685671.750083722,22773127.721901055,19.219948375193944,0.0,0.0,0.0,0.0,0.0,0.0,208184847.99660084,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448382.706599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.764360851617,47177765.36125737,13047246.693620624,5092450.466194128,237222917.1492661,6.494406146703564,0.009790030985158413
4700,32194920.332910195,28685675.244136028,22773131.818930127,19.21994887111871,0.0,0.0,0.0,0.0,0.0,0.0,208184856.77333295,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.3271756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.872260624716,47177760.86659987,13047247.723244308,5092450.638482057,237222916.64282656,6.494406114190185,0.009790030994719664
4800,32194917.03983139,28685701.153203372,22773125.642203026,19.21994808731878,0.0,0.0,0.0,0.0,0.0,0.0,208184859.1818059,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.41633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.872927148834,47177758.57101263,13047247.480053207,5092450.433457681,237222916.69205904,6.4944060853831855,0.009790030990158592
4900,32194920.16838409,28685711.21409845,22773137.75478551,19.21994878000012,0.0,0.0,0.0,0.0,0.0,0.0,208184848.98141363,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448383.168807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.658290326703,47177757.80634733,13047248.166370507,5092450.631813379,237222916.36064193,6.494406029105072,0.009790031000179973
5000,32194920.998962726,28685682.529422093,22773132.10741565,19.219949077114666,0.0,0.0,0.0,0.0,0.0,0.0,208184856.51723725,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.012117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.898294319175,47177765.520218134,13047247.773585957,5092450.543486716,237222916.2974384,6.494405990348288,0.009790030986015675
