milliseconds,Arr,Arr_di,Arr_tetra,Ca2_buff,G_GTP,Ga_GDP,Ga_GTP,Ga_GTP_PDE_a_Ga_GTP,Ga_GTP_a_PDE_a_Ga_GTP,Gbg,Gt,Ops,Ops_G,Ops_G_GTP,Ops_Gt,PDE,PDE_Ga_GTP,PDE_a_Ga_GTP,R,R0,R0_G,R0_G_GTP,R0_Gt,R0_RKpre,R1,R1_Arr,R1_G,R1_G_GTP,R1_Gt,R1_RKpost,R1_RKpre,R2,R2_Arr,R2_G,R2_G_GTP,R2_Gt,R2_RKpost,R2_RKpre,R3,R3_Arr,R3_G,R3_G_GTP,R3_Gt,R3_RKpost,R3_RKpre,R4,R4_Arr,R4_G,R4_G_GTP,R4_Gt,R4_RKpost,R4_RKpre,R5,R5_Arr,R5_G,R5_G_GTP,R5_Gt,R5_RKpost,R5_RKpre,R6,R6_Arr,R6_G,R6_G_GTP,R6_Gt,R6_RKpost,R6_RKpre,RGS,RGS_Ga_GTP_a_PDE_a_Ga_GTP,RGS_PDE_a_Ga_GTP,RK,R_Gt,RecR_Ca,RecR_Ca_RK,RecT,cGMP,Ca2_free
3400,32194915.431994665,28685705.63473892,22773121.19728198,19.21994895312361,0.0,0.0,0.0,0.0,0.0,0.0,208184856.35564673,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.8324833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.876750750549,47177767.55766358,13047243.554214723,5092450.581757568,237222920.84363788,6.494406135414734,0.009790030987707053
3500,32194914.866991505,28685716.645433348,22773131.098479416,19.219949165926725,0.0,0.0,0.0,0.0,0.0,0.0,208184855.05879754,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448391.529058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.687404189746,47177761.90057846,13047243.54386712,5092450.540690078,237222920.62579882,6.494406120118215,0.009790031316258755
3600,32194922.271554083,28685688.99499216,22773136.0289783,19.21994871798189,0.0,0.0,0.0,0.0,0.0,0.0,208184847.7966472,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.403733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.845220386185,47177764.73398956,13047244.380160155,5092450.597293832,237222920.0554041,6.494406057896052,0.009790030594069288
3700,32194916.455810733,28685706.965079125,22773137.3690791,19.219948973836257,0.0,0.0,0.0,0.0,0.0,0.0,208184847.5683314,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448391.004026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.858112882413,47177757.98468769,13047244.53320877,5092450.392040215,237222919.46680692,6.494406089188043,0.009790030633116209
3800,32194921.365289308,28685686.701090835,22773132.54243731,19.219948291102952,0.0,0.0,0.0,0.0,0.0,0.0,208184853.66546544,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448384.5668106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.882291326108,47177764.00640373,13047244.791290632,5092450.570092056,237222919.73653027,6.494406146499895,0.009790031358615366
3900,32194918.573817253,28685681.43149456,22773138.93858161,19.219948656137163,0.0,0.0,0.0,0.0,0.0,0.0,208184858.25672674,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.560701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.700253064206,47177766.94670454,13047245.475638678,5092450.4379281625,237222919.35088006,6.494406021216463,0.009790030982702824
4000,32194919.793446995,28685673.621902972,22773129.504199732,19.219948195562857,0.0,0.0,0.0,0.0,0.0,0.0,208184860.19481435,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448382.8911023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.816538884163,47177766.28497484,13047245.7324939,5092450.401507613,237222918.79219663,6.4944061424186215,0.009790030744513019
4100,32194920.08276048,28685697.36423178,22773131.995460782,19.219948580030962,0.0,0.0,0.0,0.0,0.0,0.0,208184856.7404604,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.2463665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.887156796636,47177764.871776015,13047245.641230887,5092450.64761193,237222918.92402485,6.494406011658425,0.009790031221930234
4200,32194919.168947224,28685694.851195928,22773134.095951457,19.219949130630383,0.0,0.0,0.0,0.0,0.0,0.0,208184847.6520795,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.4019723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.878686875185,47177766.839288585,13047245.897909753,5092450.52741459,237222918.03363976,6.494406113532847,0.009790031030885849
4300,32194920.39185011,28685693.136802323,22773142.436223537,19.219948160087277,0.0,0.0,0.0,0.0,0.0,0.0,208184859.08191893,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.916203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.761179037187,47177767.71861363,13047246.227541205,5092450.625492838,237222918.07497865,6.494406159650145,0.009790031348003441
4400,32194922.121295527,28685672.616345126,22773129.57795365,19.2199493750912,0.0,0.0,0.0,0.0,0.0,0.0,208184853.03468156,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.7786093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.690382232633,47177754.95504965,13047246.645547966,5092450.3987545725,237222917.8500551,6.4944060445119565,0.00979003121948114
4500,32194922.26814414,28685696.403545167,22773128.45434333,19.219948299479967,0.0,0.0,0.0,0.0,0.0,0.0,208184849.5369448,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448384.4382133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.785223391777,47177756.09323669,13047247.124019684,5092450.587951505,237222917.87942207,6.494406035684021,0.009790030899842681
4600,32194917.313223347,28685675.051666744,22773129.811431095,19.219949309482264,0.0,0.0,0.0,0.0,0.0,0.0,208184860.47015876,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448391.105005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.754380031032,47177755.80617021,13047247.159393404,5092450.468331758,237222917.1506641,6.494406149750293,0.009790031086588631
4700,32194918.174464747,28685688.922012657,22773133.606340047,19.21994908643988,0.0,0.0,0.0,0.0,0.0,0.0,208184857.53279653,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448383.5956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.784977591113,47177763.837787844,13047247.099470695,5092450.393567866,237222917.00527307,6.494406099354299,0.009790031413798117
4800,32194916.21345524,28685683.51026542,22773127.577616513,19.219948423068974,0.0,0.0,0.0,0.0,0.0,0.0,208184851.8792139,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448393.600461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.758277891358,47177762.438344374,13047247.925256219,5092450.427962437,237222916.90565246,6.494406096152732,0.009790030830381448
4900,32194918.93251145,28685706.280506395,22773123.51730656,19.219948259367307,0.0,0.0,0.0,0.0,0.0,0.0,208184855.26758957,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.6816745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.861317842378,47177754.7551034,13047247.470369717,5092450.432501872,237222916.78225645,6.494406131710591,0.009790030914315241
5000,32194913.454103842,28685687.273933314,22773123.96587316,19.21994878795168,0.0,0.0,0.0,0.0,0.0,0.0,208184854.6046265,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.529173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.722951925316,47177758.79359879,13047248.397924034,5092450.437723078,237222916.19738117,6.494405996659578,0.009790031362798378
