milliseconds,Arr,Arr_di,Arr_tetra,Ca2_buff,G_GTP,Ga_GDP,Ga_GTP,Ga_GTP_PDE_a_Ga_GTP,Ga_GTP_a_PDE_a_Ga_GTP,Gbg,Gt,Ops,Ops_G,Ops_G_GTP,Ops_Gt,PDE,PDE_Ga_GTP,PDE_a_Ga_GTP,R,R0,R0_G,R0_G_GTP,R0_Gt,R0_RKpre,R1,R1_Arr,R1_G,R1_G_GTP,R1_Gt,R1_RKpost,R1_RKpre,R2,R2_Arr,R2_G,R2_G_GTP,R2_Gt,R2_RKpost,R2_RKpre,R3,R3_Arr,R3_G,R3_G_GTP,R3_Gt,R3_RKpost,R3_RKpre,R4,R4_Arr,R4_G,R4_G_GTP,R4_Gt,R4_RKpost,R4_RKpre,R5,R5_Arr,R5_G,R5_G_GTP,R5_Gt,R5_RKpost,R5_RKpre,R6,R6_Arr,R6_G,R6_G_GTP,R6_Gt,R6_RKpost,R6_RKpre,RGS,RGS_Ga_GTP_a_PDE_a_Ga_GTP,RGS_PDE_a_Ga_GTP,RK,R_Gt,RecR_Ca,RecR_Ca_RK,RecT,cGMP,Ca2_free
3400,32194917.3959138,28685705.8314186,22773126.492035497,19.219948018589786,0.0,0.0,0.0,0.0,0.0,0.0,208184852.53460792,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.2570677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.772494163557,47177765.56664543,13047243.948231049,5092450.422840469,237222920.81169465,6.49440605372087,0.009790030982709834
3500,32194920.225284252,28685696.191462196,22773124.706926186,19.219948583769884,0.0,0.0,0.0,0.0,0.0,0.0,208184847.39347592,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.9222927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.819292037964,47177755.13705561,13047243.54417334,5092450.643051478,237222920.26350716,6.494406152847428,0.00979003099138432
3600,32194913.182173826,28685710.20656373,22773130.351868156,19.219948090779106,0.0,0.0,0.0,0.0,0.0,0.0,208184848.03671953,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.8043566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.850249843847,47177758.0258519,13047244.36685455,5092450.553156897,237222920.34766695,6.494406029555465,0.009790030982036409
3700,32194914.561011784,28685703.228255376,22773136.572253056,19.21994877946001,0.0,0.0,0.0,0.0,0.0,0.0,208184854.42167106,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.3863697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.721552410427,47177763.908609465,13047244.69249476,5092450.396988202,237222919.57654154,6.494406025300891,0.009790030980317551
3800,32194918.004311744,28685682.953003865,22773133.746856842,19.219949138172858,0.0,0.0,0.0,0.0,0.0,0.0,208184853.5793425,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.05393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.74473030944,47177759.39639661,13047244.964384727,5092450.549016522,237222919.73114705,6.49440606108504,0.009790030990566459
3900,32194923.708511062,28685689.893613864,22773140.106616143,19.219948508993518,0.0,0.0,0.0,0.0,0.0,0.0,208184852.27498552,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.9912906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.756650337156,47177766.273419134,13047245.210814172,5092450.490741963,237222919.49803835,6.494406128684405,0.009790030981504763
4000,32194922.80126068,28685698.84217803,22773128.413126253,19.21994878373411,0.0,0.0,0.0,0.0,0.0,0.0,208184860.2406149,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.080429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.650438874756,47177754.508536644,13047245.49036346,5092450.421051312,237222918.5763107,6.494405995261901,0.009790030981096244
4100,32194927.22203931,28685695.81968099,22773139.262025457,19.219948094960372,0.0,0.0,0.0,0.0,0.0,0.0,208184858.662753,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448391.9961724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.770414120723,47177755.719356835,13047245.393391604,5092450.565620409,237222918.6452821,6.494406075374599,0.00979003099207212
4200,32194926.082838606,28685701.5094817,22773128.563707467,19.219948822477107,0.0,0.0,0.0,0.0,0.0,0.0,208184848.29124385,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448381.6404777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.904835729012,47177756.71080223,13047245.567917002,5092450.557356,237222918.29738835,6.49440614572853,0.009790030992708436
4300,32194919.733308423,28685692.06331945,22773138.81998324,19.21994911705589,0.0,0.0,0.0,0.0,0.0,0.0,208184847.21836132,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.915844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.828597369315,47177767.19520328,13047245.915898336,5092450.44274409,237222918.03403026,6.494406052257083,0.009790030999634835
4400,32194927.187561817,28685686.269867565,22773134.0468626,19.21994865839517,0.0,0.0,0.0,0.0,0.0,0.0,208184851.62346643,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.514234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.731538254837,47177766.31146786,13047246.91042275,5092450.48003067,237222918.27178693,6.494406040910182,0.009790030989169429
4500,32194918.821734853,28685703.795806877,22773136.432074457,19.219948325269115,0.0,0.0,0.0,0.0,0.0,0.0,208184851.57511857,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448383.160049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.869899688272,47177756.39208571,13047247.139967807,5092450.648642464,237222917.42048043,6.494406151096326,0.009790030985263555
4600,32194920.196228564,28685700.903770752,22773126.09800106,19.219948320196742,0.0,0.0,0.0,0.0,0.0,0.0,208184859.25040066,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.8098316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.846731456357,47177767.09332372,13047247.41351304,5092450.62252813,237222917.71691802,6.494406151347728,0.009790030985343716
4700,32194916.610278405,28685703.347427994,22773137.79352503,19.219948527256427,0.0,0.0,0.0,0.0,0.0,0.0,208184859.74013618,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.469516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.89627489835,47177760.513465345,13047247.61848785,5092450.477806294,237222917.25236115,6.494406157980656,0.009790030990339711
4800,32194914.207112856,28685681.979003035,22773138.81119465,19.219948311478767,0.0,0.0,0.0,0.0,0.0,0.0,208184855.58079872,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448394.7489333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.775244392324,47177757.97661918,13047247.419688458,5092450.583172997,237222917.1238022,6.494406140037856,0.009790030988222566
4900,32194922.132575855,28685696.23804265,22773127.942584716,19.2199490204795,0.0,0.0,0.0,0.0,0.0,0.0,208184851.62067595,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.223049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.825464946633,47177757.38055536,13047248.120319014,5092450.55846575,237222916.92148468,6.494406122118852,0.009790030994891709
5000,32194921.8549732,28685712.142366484,22773124.182459682,19.219948657065036,0.0,0.0,0.0,0.0,0.0,0.0,208184855.30599362,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.1121325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.815637704827,47177766.15693342,13047248.134737499,5092450.578052986,237222915.99534917,6.494406127104453,0.009790030994347509
