milliseconds,Arr,Arr_di,Arr_tetra,Ca2_buff,G_GTP,Ga_GDP,Ga_GTP,Ga_GTP_PDE_a_Ga_GTP,Ga_GTP_a_PDE_a_Ga_GTP,Gbg,Gt,Ops,Ops_G,Ops_G_GTP,Ops_Gt,PDE,PDE_Ga_GTP,PDE_a_Ga_GTP,R,R0,R0_G,R0_G_GTP,R0_Gt,R0_RKpre,R1,R1_Arr,R1_G,R1_G_GTP,R1_Gt,R1_RKpost,R1_RKpre,R2,R2_Arr,R2_G,R2_G_GTP,R2_Gt,R2_RKpost,R2_RKpre,R3,R3_Arr,R3_G,R3_G_GTP,R3_Gt,R3_RKpost,R3_RKpre,R4,R4_Arr,R4_G,R4_G_GTP,R4_Gt,R4_RKpost,R4_RKpre,R5,R5_Arr,R5_G,R5_G_GTP,R5_Gt,R5_RKpost,R5_RKpre,R6,R6_Arr,R6_G,R6_G_GTP,R6_Gt,R6_RKpost,R6_RKpre,RGS,RGS_Ga_GTP_a_PDE_a_Ga_GTP,RGS_PDE_a_Ga_GTP,RK,R_Gt,RecR_Ca,RecR_Ca_RK,RecT,cGMP,Ca2_free
3400,32194918.544289544,28685697.769495893,22773130.005898956,19.219949233611928,0.0,0.0,0.0,0.0,0.0,0.0,208184854.4352826,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.8979197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.734161708258,47177763.937933035,13047243.867649982,5092450.5612151455,237222920.9532824,6.494406052480433,0.009790030988305852
3500,32194914.777078062,28685684.732428692,22773124.68860888,19.219949089072635,0.0,0.0,0.0,0.0,0.0,0.0,208184848.0623142,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.1813154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.744582031193,47177766.983190484,13047243.620823707,5092450.643346008,237222920.31371334,6.494406039824932,0.009790030992874394
3600,32194917.672438957,28685704.539666,22773124.644951064,19.21994900708962,0.0,0.0,0.0,0.0,0.0,0.0,208184855.58475918,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448391.8615375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.884877709981,47177766.259655744,13047244.14902264,5092450.528478314,237222920.12915677,6.494406021063706,0.009790030986954528
3700,32194917.92914907,28685700.24881656,22773130.86490885,19.219948603170234,0.0,0.0,0.0,0.0,0.0,0.0,208184847.67775598,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448383.6279683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.75345484446,47177763.700752616,13047244.689782191,5092450.549841024,237222920.02310982,6.494406162155751,0.009790030992436416
3800,32194920.941867612,28685681.914313965,22773124.658220228,19.219948981501247,0.0,0.0,0.0,0.0,0.0,0.0,208184850.81643918,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448391.951932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.896563988408,47177766.83996882,13047245.081918962,5092450.547410924,237222920.00668332,6.49440611667053,0.009790030992783626
3900,32194923.084346037,28685696.675361525,22773126.565593,19.219948256158794,0.0,0.0,0.0,0.0,0.0,0.0,208184860.2881038,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.4622025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.786177303806,47177767.58278983,13047244.690299088,5092450.606798293,237222919.53984144,6.494406091957782,0.009790030995974478
4000,32194918.32125943,28685699.326328125,22773131.685725942,19.21994867209596,0.0,0.0,0.0,0.0,0.0,0.0,208184851.81938624,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.426572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.657496500704,47177766.22318358,13047245.167574203,5092450.567715208,237222918.66272122,6.494406059440618,0.009790030993741976
4100,32194927.609086227,28685702.85740519,22773139.53811158,19.21994850973805,0.0,0.0,0.0,0.0,0.0,0.0,208184860.31452918,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448382.0720654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.84477812427,47177756.801305555,13047245.317411415,5092450.464216127,237222918.83506188,6.4944060398739785,0.00979003098166651
4200,32194921.719644215,28685673.89867953,22773128.112925593,19.21994819218564,0.0,0.0,0.0,0.0,0.0,0.0,208184852.82677275,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.927545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.693692122291,47177759.93766863,13047246.367539607,5092450.539860922,237222918.3240745,6.494406104774053,0.00979003099877834
4300,32194922.984028313,28685673.115238246,22773141.28205484,19.2199484676543,0.0,0.0,0.0,0.0,0.0,0.0,208184847.08907396,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.5542827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.873172013406,47177758.47622707,13047245.872678714,5092450.429516522,237222917.9263025,6.4944061424169846,0.00979003098993437
4400,32194921.188440796,28685673.965774518,22773139.576657996,19.219948499389425,0.0,0.0,0.0,0.0,0.0,0.0,208184847.6299654,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448384.9410677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.724058697486,47177766.61631613,13047246.894357203,5092450.427640951,237222917.94513494,6.494406014161989,0.009790030991488584
4500,32194926.622930363,28685674.045570415,22773138.3601129,19.21994884839915,0.0,0.0,0.0,0.0,0.0,0.0,208184857.56888115,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.259295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.826359523557,47177755.72783521,13047246.517521996,5092450.46547759,237222917.32749116,6.494406134907949,0.0097900309993562
4600,32194919.977497447,28685703.96892946,22773141.77150341,19.219948160874882,0.0,0.0,0.0,0.0,0.0,0.0,208184851.90835258,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448394.6424403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.871601310435,47177766.43972745,13047246.782971524,5092450.415527836,237222917.55846202,6.494406064799527,0.00979003099019492
4700,32194922.75587672,28685709.060595717,22773140.594851814,19.2199486030046,0.0,0.0,0.0,0.0,0.0,0.0,208184858.25151715,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.338346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.726677342718,47177762.05318155,13047247.397686789,5092450.487156579,237222917.04410857,6.494406149737075,0.009790030992745734
4800,32194917.10125535,28685685.39599424,22773128.05702259,19.219948825317978,0.0,0.0,0.0,0.0,0.0,0.0,208184855.3055334,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448382.9682765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.80934634136,47177761.1715376,13047247.345807381,5092450.620719735,237222916.965882,6.494406106778179,0.00979003099533909
4900,32194920.27796099,28685700.310506277,22773133.322019264,19.21994849673289,0.0,0.0,0.0,0.0,0.0,0.0,208184857.48908898,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.933026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.677468057158,47177756.624355935,13047248.17553925,5092450.484047379,237222916.1625313,6.494406077828031,0.009790030993203143
5000,32194915.474903356,28685699.530262407,22773130.838882998,19.219949023275902,0.0,0.0,0.0,0.0,0.0,0.0,208184856.21063533,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.258741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.847849752809,47177754.979639664,13047247.859895991,5092450.565950552,237222916.33276215,6.4944060981248946,0.00979003099097941
