milliseconds,Arr,Arr_di,Arr_tetra,Ca2_buff,G_GTP,Ga_GDP,Ga_GTP,Ga_GTP_PDE_a_Ga_GTP,Ga_GTP_a_PDE_a_Ga_GTP,Gbg,Gt,Ops,Ops_G,Ops_G_GTP,Ops_Gt,PDE,PDE_Ga_GTP,PDE_a_Ga_GTP,R,R0,R0_G,R0_G_GTP,R0_Gt,R0_RKpre,R1,R1_Arr,R1_G,R1_G_GTP,R1_Gt,R1_RKpost,R1_RKpre,R2,R2_Arr,R2_G,R2_G_GTP,R2_Gt,R2_RKpost,R2_RKpre,R3,R3_Arr,R3_G,R3_G_GTP,R3_Gt,R3_RKpost,R3_RKpre,R4,R4_Arr,R4_G,R4_G_GTP,R4_Gt,R4_RKpost,R4_RKpre,R5,R5_Arr,R5_G,R5_G_GTP,R5_Gt,R5_RKpost,R5_RKpre,R6,R6_Arr,R6_G,R6_G_GTP,R6_Gt,R6_RKpost,R6_RKpre,RGS,RGS_Ga_GTP_a_PDE_a_Ga_GTP,RGS_PDE_a_Ga_GTP,RK,R_Gt,RecR_Ca,RecR_Ca_RK,RecT,cGMP,Ca2_free
3400,32194917.428033285,28685704.504001174,22773121.84506801,19.21994816537563,0.0,0.0,0.0,0.0,0.0,0.0,208184854.12264067,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.372799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.672420718496,47177764.270585544,13047244.004610015,5092450.473385869,237222920.66892096,6.494406146992588,0.009790030988950557
3500,32194912.89826144,28685698.520275798,22773122.917775612,19.21994815460977,0.0,0.0,0.0,0.0,0.0,0.0,208184858.78820863,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448382.7378416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.895411780986,47177765.64913585,13047243.615172919,5092450.588491202,237222920.3498489,6.494406109882071,0.009790030988470925
3600,32194914.63765493,28685706.347474802,22773129.794869937,19.21994860576429,0.0,0.0,0.0,0.0,0.0,0.0,208184850.70403576,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.9506035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.768035016421,47177760.61647534,13047244.498556746,5092450.536461071,237222920.3034249,6.49440614613515,0.009790030998108329
3700,32194921.97778534,28685679.923574723,22773138.823157605,19.21994889731494,0.0,0.0,0.0,0.0,0.0,0.0,208184851.68307823,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.4675274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.77153751769,47177759.614321455,13047244.945790833,5092450.590954039,237222919.68109784,6.4944061179642905,0.009790030996158163
3800,32194925.020809818,28685703.447168384,22773138.969801158,19.219948028630252,0.0,0.0,0.0,0.0,0.0,0.0,208184859.9243354,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.4800982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.886305162658,47177760.908733845,13047244.597423274,5092450.572893419,237222919.80233455,6.494406021794332,0.009790030993562519
3900,32194920.69052382,28685676.61768149,22773125.42649126,19.219948886274832,0.0,0.0,0.0,0.0,0.0,0.0,208184852.16461608,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448382.480724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.662352531104,47177755.687949374,13047244.91260564,5092450.457525845,237222919.32478,6.494406134218795,0.009790030994023464
4000,32194924.251736287,28685672.29742186,22773140.359736998,19.219948025778088,0.0,0.0,0.0,0.0,0.0,0.0,208184847.8547669,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448384.443752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.797786656742,47177755.42529436,13047245.332904048,5092450.587259952,237222918.72168362,6.494406075744585,0.009790030987186856
4100,32194926.142494805,28685687.318032436,22773141.750708066,19.219948859040713,0.0,0.0,0.0,0.0,0.0,0.0,208184850.467763,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.309235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.821537846534,47177762.65630233,13047245.765301736,5092450.622690395,237222918.47844416,6.494406148018208,0.009790030995444697
4200,32194921.100408077,28685687.723593425,22773140.577987954,19.21994891666439,0.0,0.0,0.0,0.0,0.0,0.0,208184856.6956364,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448381.9614897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.831025688907,47177759.67541281,13047246.08563957,5092450.448847215,237222918.7370233,6.494406045812402,0.009790030983141523
4300,32194926.28132912,28685701.00841712,22773140.60757528,19.21994885129339,0.0,0.0,0.0,0.0,0.0,0.0,208184847.711967,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448383.4934735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.740549635857,47177760.93747176,13047246.16565495,5092450.598401625,237222918.15318045,6.494406011589746,0.009790030988362767
4400,32194925.276591793,28685678.555899292,22773129.37120305,19.219948511816266,0.0,0.0,0.0,0.0,0.0,0.0,208184854.32668123,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448384.806932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.729044145564,47177759.97603155,13047246.919114515,5092450.526032161,237222918.13478556,6.494406093717175,0.009790030988855553
4500,32194925.20216478,28685690.577751543,22773126.935252722,19.21994836128496,0.0,0.0,0.0,0.0,0.0,0.0,208184854.75154763,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.0868998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.766576515807,47177758.01302728,13047247.182904342,5092450.622963007,237222917.80407605,6.494406122586031,0.009790030998898119
4600,32194921.09790593,28685699.98636847,22773139.92490963,19.219948468612955,0.0,0.0,0.0,0.0,0.0,0.0,208184851.40541264,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.4562798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.815780316805,47177767.572107255,13047247.176832356,5092450.638852894,237222917.56603113,6.4944060248135544,0.00979003099571975
4700,32194923.48371063,28685683.048969448,22773137.090430036,19.219948320790245,0.0,0.0,0.0,0.0,0.0,0.0,208184852.68007556,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448393.4347053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.867734251739,47177767.23439301,13047247.763375832,5092450.467129551,237222917.25350308,6.494406144355763,0.00979003098691632
4800,32194916.5852316,28685689.465821404,22773125.187579274,19.2199491318548,0.0,0.0,0.0,0.0,0.0,0.0,208184856.2634375,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448381.8338895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.776812583925,47177754.957275905,13047247.249761403,5092450.463093026,237222916.66106158,6.494406022833486,0.009790030991711352
4900,32194920.22458006,28685690.475297265,22773125.598090753,19.219949003016065,0.0,0.0,0.0,0.0,0.0,0.0,208184854.5974177,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448393.2143936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.675798302711,47177761.20009656,13047247.8080308,5092450.6472281525,237222916.32186458,6.49440612509721,0.00979003099819829
5000,32194916.658983536,28685683.202974487,22773135.21041595,19.21994854660362,0.0,0.0,0.0,0.0,0.0,0.0,208184857.7429913,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448391.5473495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.827346690314,47177758.53686558,13047247.88016971,5092450.436146845,237222915.99237624,6.4944060487560105,0.009790030990185394
