milliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,P4_prime
2300,0.005742786788549604,0.06736038746672647,0.43219357594248675,0.05926727320788318,0.6452699428348899,1.5605731518308983,0.7309414921611098,0.04383600538602892
2400,0.00556614629566073,0.06479504728903182,0.4390388411749846,0.057657076435329885,0.6360478242138262,1.556191939137806,0.7922170538748344,0.04209097059515495
2500,0.005451437127442505,0.0647455502302436,0.4540379042201485,0.05513892871294051,0.6507773335788264,1.5913202055313067,0.7990841255002981,0.03937328915804367
2600,0.005301175001470036,0.06247666718066268,0.45184406211626765,0.05278652786715799,0.641112486509564,1.6036755481194778,0.8107911337226152,0.03610049698359955
2700,0.00515484070349943,0.06282292056276173,0.4503892488925577,0.053343647122826035,0.5991664057524067,1.5839368248680927,0.8423457076930899,0.038896477332523875
2800,0.005263346899777624,0.061843970029656095,0.45379634459342794,0.05038439525130988,0.6024491129353565,1.607690671810724,0.8457916790277655,0.033977411141791446
2900,0.005053907298991777,0.05936919466979456,0.45640320936882356,0.05205202873747263,0.6068879870296446,1.6241652452991437,0.8635110311407558,0.033499301373807605
3000,0.00488576348944048,0.05883784272713908,0.46042246965646616,0.04813661708170051,0.5683258928332118,1.620729818636804,0.9089990757003129,0.033544777273147905
3100,0.004773832727944864,0.05842922867620776,0.45647771064395126,0.049516069081841585,0.5628333374636545,1.6260949204848263,0.9230824335399757,0.03405485915318516
3200,0.004668111962705017,0.05587470853049504,0.45663346804610927,0.04702388514928137,0.5684754142610475,1.6363330007098154,0.9072511104736722,0.029491284407709373
3300,0.004727506418539035,0.05551449515803405,0.4576931925699103,0.04786886102891583,0.568524261391933,1.6405153180841774,0.9439719624291216,0.031231305703307257
3400,0.004307304119057655,0.05248004287615274,0.46386911675330655,0.04454351608178931,0.5378678084752209,1.621583501918329,0.9299735587973225,0.026448273335070053
3500,0.004372208615927762,0.05199885943063598,0.4553760522157487,0.043035822761706796,0.5141151413840731,1.654025834284858,0.9750000557905987,0.027423531129281357
3600,0.004115163313634493,0.05163141671432704,0.45596808466425925,0.04294996076943798,0.5354177228239657,1.6386862597344107,0.9403197215935066,0.027834817268247297
3700,0.0043009348037477205,0.051135565159129794,0.44594044273988637,0.0422504827812141,0.5192858462155522,1.6327159730934526,0.9928541522482536,0.026281441062947105
3800,0.004149253336585199,0.05156513393069441,0.43848321187293926,0.03980188761028229,0.4966320635877844,1.6450055947321698,1.0092152202802416,0.025350711124333715
3900,0.004167339960469525,0.04756917993457476,0.44128535582363987,0.03953383023795244,0.48879554262699887,1.6566445111378716,0.9820939492800685,0.0219791500652448
4000,0.0037383489400419695,0.0467308878195438,0.43656964367446066,0.039739877185108984,0.48017094542867944,1.6550120235555537,1.0422726249553769,0.024505241777055164
4100,0.0036675068791027494,0.047144117565701096,0.4286215808342062,0.03670323119017759,0.4860984710421959,1.6565711672761774,1.0210004015164709,0.024371493818838585
4200,0.003523202423822848,0.0475195016997057,0.42980984777992226,0.035856449893648674,0.4718829923088135,1.6473842263497773,1.0576260791398897,0.023720004868348445
4300,0.0036723218848251898,0.0444229970078173,0.4171365942687096,0.03566941422408569,0.46973523586147925,1.6822568271160732,1.0723908515018887,0.023130411083729836
4400,0.003444069876131438,0.04568415252321144,0.4041745465096829,0.03583126245045355,0.4524929699219344,1.6565801618958236,1.0446724462516466,0.018820209466288013
4500,0.0033208837906993126,0.04267467113163851,0.3975196575171782,0.033947055803537955,0.4245224143586157,1.673774762355652,1.089228620774478,0.02056565838350755
4600,0.0034213170644818943,0.04505429602391476,0.3911196152218692,0.033994046855141555,0.42291211208634855,1.6691553601534486,1.0819955095124345,0.020637487650585866
4700,0.0033256848072224666,0.041090912837377064,0.39647677697842876,0.031578502542630116,0.4358989967831522,1.6587820593264602,1.0882608214464025,0.017290736898607557
4800,0.0031056466008402388,0.04220162552195316,0.37460641200517897,0.03220636227958096,0.43379832169452215,1.6563922746459603,1.0892668528289853,0.018833187432630256
4900,0.003222144238267438,0.04054378828805196,0.3747398886120737,0.03266015241488518,0.39896593229644256,1.6781799594785445,1.1206363856680872,0.01804955171310065
5000,0.0029185702379858963,0.038889241044881215,0.37467870267010595,0.028934015206586682,0.40841605655266516,1.6611259574855362,1.1160644373268414,0.014518800958477959
