miliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66
2700,5.538790112382671e-12,6.29961321061804e-05,5.047398415981353e-14,2.2103597323633704e-09,2.9831803126494495e-12,1.7931711090265535e-09,7.944118998290139e-11,2.3394483354092e-11,-6.862117367231717e-11,-8.504500237230915e-11,-4.6190565750881775e-10,-7.478361378551716e-11,6.144594789132465e-11,6.594722163778456e-10,5.2882355232107415e-11,4.092159607903429e-10,4.694574441040978e-10,-4.97806630883993e-06,3.700558430387333e-10,1.2363808933585578e-07,1.806422764762364e-10,1.716050569202443e-07,4.3119370844508425e-11,7.538158261968792e-12,4.988543318287273e-12,-9.70592334476823e-12,1.8988403399938375e-11,2.548136329311684e-12,8.01318396965415e-14,8.030474500867787e-13,7.313761245658034e-14,5.051662978277498e-13,-6.507116241835996e-16,6.761340440907992e-05,-1.2071127352065994e-09,-4.2416914409253273e-10,1.7004745332999053e-08,-4.937321649669062e-11,1.3219612879688856e-07,2.9664073370287792e-08,6.270624576773066e-11,3.95813832307974e-08,1.0572046865273453e-08,7.505907253820513e-07,1.8621631288782514e-08,4.375409090144827e-09,1.3529622473782638e-07,4.6862135130755235e-09,3.8951807664235476e-07,4.940909567408914e-08,3.328846005428465e-06,-7.678602189430996e-11,1.233611760434109e-11,8.597719853648362e-09,-1.1918115317034126e-10,3.0280368238989236e-08,7.868277315161826e-09,6.838272563241454e-11,5.967679517113051e-09,2.2599336386387016e-09,4.5538318649463575e-07,1.7058522979445976e-09,1.5114608015085402e-09,-1.459067410357028e-07,1.7656765265220125e-09,4.928467516676585e-07,8.854506799450404e-07
2800,3.2969087891552415e-11,0.0001672553726321045,4.207034753499312e-14,1.982607832346835e-09,2.5782121830781096e-12,1.6194791738053366e-09,6.830556976370148e-11,2.3304837911031333e-11,7.710046519180517e-11,-8.893123697215793e-11,-1.3443127501284375e-10,6.179839243437331e-11,5.2067288098384215e-11,6.708493901504855e-10,5.975106938174247e-11,4.929221180813222e-10,-1.2376712271185355e-10,-6.195275981737693e-06,4.682961132471899e-10,1.0218439093597798e-07,2.383903986512164e-10,8.451248386341085e-08,3.4308908323864156e-11,7.800988474890025e-12,4.381292178429397e-11,-3.8105401439310744e-11,3.0591713699944394e-10,-3.720249334039971e-11,9.327059562881947e-14,1.6421701029680364e-12,1.0050737099786305e-13,3.6644467599214046e-13,-1.3639924778547524e-15,6.756777836295577e-05,-8.543583174928723e-10,-5.028030038394299e-11,8.555240664355153e-08,6.0793101805857245e-12,1.7678519882480136e-08,1.4727129582796579e-08,3.26915976104747e-11,3.6738140626207606e-08,1.2402148710529971e-08,6.96427085057084e-07,8.208107234995586e-09,4.407807070823819e-09,5.532435671075547e-07,4.252773408741552e-09,4.914370113139546e-09,1.206190328046888e-07,-1.986808150604828e-06,-1.3352330988937016e-10,-3.2498342405609826e-11,2.915608901996201e-08,-1.1169143607937902e-10,8.155291774995857e-09,4.0993289435193565e-09,2.3093830451479436e-11,7.311253507660263e-09,3.357937518634181e-09,-5.474286409717579e-08,4.336521655745877e-09,1.2343070604236114e-09,1.403858024092279e-06,2.0588436116063257e-09,1.5335973411631394e-07,-3.2522486384494534e-08
2900,-1.741710470062583e-10,5.923075542484598e-06,5.193790447635947e-14,1.373280330010452e-09,3.02810966649086e-12,2.1072752471404825e-09,9.499378929551775e-11,2.556803841756365e-11,-5.908468270918014e-11,-6.875964671678875e-11,4.642541416180245e-10,-1.0631322065614356e-10,6.185839917742996e-11,3.742110494302182e-10,4.7048210402031694e-11,6.630226572097656e-10,-9.795494981692705e-11,-4.6845153935236265e-06,3.6479581542606904e-10,1.1778617506497541e-07,1.939254262439687e-10,1.804027532786348e-07,2.6229206667892752e-11,8.657469465340622e-12,-6.719530754136789e-11,-2.567326062296189e-11,2.455560312541013e-10,2.674988030131756e-11,8.605022535024446e-14,5.927796343943857e-13,1.072236297969149e-13,2.3612971535727233e-13,-1.5123972470584406e-15,6.892729258069989e-05,-9.910227143585135e-10,-4.26527406370049e-10,5.1136773942945876e-08,-3.1136324224303693e-10,1.820185730404452e-08,2.0748890007727052e-08,-5.086839983556626e-11,4.475289985702681e-08,1.029674052716667e-08,7.209440891821145e-07,2.082923999771435e-08,4.195660476166253e-09,5.523488881880899e-07,4.042739286784436e-09,1.9441184399548878e-07,3.705041046543072e-07,2.099159950979398e-06,-3.8658617814953043e-10,-2.874704739212533e-11,2.6543327512443356e-08,-4.139182081835772e-11,3.0840615506921834e-08,3.6909553201869474e-09,1.0004958726445508e-11,3.7165801355750103e-09,2.038102914824207e-09,6.991361078069398e-07,2.8990352670000866e-09,1.7561124568137665e-09,9.190803106676487e-07,1.974410830102406e-09,5.894931699180894e-07,8.376291922576478e-07
3000,-2.1372512093503488e-10,0.00013076974896076047,4.7070816644823985e-14,1.3534854832077435e-09,3.0144031511896606e-12,2.0416456626742e-09,-1.1672738894937146e-10,2.7986371151182186e-11,-2.024045347359572e-10,-2.6632858902484167e-12,-1.4881786107643814e-10,3.8467710261161845e-11,5.219732663766325e-11,8.644434356948849e-10,4.870550157737098e-11,6.901835470156829e-10,-2.4793176483825827e-10,-2.406320875106226e-06,4.626821801097983e-10,1.0953338314178838e-07,2.0303604879619629e-10,1.0018475700264421e-07,-1.1472440522976026e-11,9.705831212625368e-12,-2.804928305334374e-11,1.2109548322904796e-11,-4.614962622447734e-11,1.085840238321154e-11,1.0958728635630332e-13,1.2463173942073402e-12,9.084768985556998e-14,9.859230696688275e-13,6.550267198544287e-16,6.743667824415551e-05,-8.074325113185721e-10,-4.953143076205093e-10,1.6529361650244418e-08,-2.5425008594033943e-10,4.727014829400062e-08,3.5459468512497705e-08,1.1111138103787008e-10,2.0844159474742577e-08,1.1941311689115791e-08,7.460500623002612e-07,1.6905071219153583e-08,3.7435805917647195e-09,7.353001937467366e-07,4.861450567728752e-09,-1.0599098423173014e-09,-2.2097681167524316e-07,3.075651847236401e-06,-3.558269392766865e-10,-1.8003310141338943e-11,3.293253008152214e-08,-2.5049170400177074e-11,3.4085870503363096e-08,5.645584230277129e-09,1.0387714753638096e-10,6.792631656248337e-09,2.6961631680943407e-09,-2.223798653598791e-08,3.265112087434917e-09,1.8695669022477173e-09,1.1146134999176498e-07,1.4646033670192164e-09,5.072754710924718e-07,-8.22482447346466e-08
3100,-2.9379625447933124e-10,0.0002536409967616829,5.5547776216365586e-14,1.192001668478318e-09,2.5742286920876714e-12,2.508727062710686e-09,1.391773972836589e-10,2.7208837588199416e-11,-1.9757201116844952e-10,-3.484704501858295e-11,-9.825130842778467e-10,-6.905264181038232e-11,6.99558958234791e-11,5.802384541290973e-10,5.4242484817184035e-11,5.14268610990491e-10,2.2647256312468404e-10,-3.26402984984671e-06,5.100198922641349e-10,1.5850374481750458e-07,1.972849276282371e-10,1.3407009188779786e-07,-4.610595840257191e-11,1.0034645516141374e-11,-6.562045562926588e-11,1.3424234381674772e-11,-2.718336334752036e-10,3.0354437446978627e-12,1.171514286509498e-13,1.741003271402967e-12,9.999736859978194e-14,9.062578663118117e-13,1.6621539730944967e-15,6.760909657903757e-05,-1.3087131226755996e-09,-2.2540217197116968e-10,7.37606042951884e-08,-2.330324360143016e-10,1.436263560611421e-07,3.386257489552935e-08,1.6121406253568024e-10,3.4631423751679656e-08,1.7109428193258186e-08,8.4307985028749e-07,2.4751281159042163e-08,4.0356306590108674e-09,6.612499178724501e-07,5.247524225031385e-09,1.0416940215748226e-07,2.5303120856450836e-07,-2.5534388491573726e-06,-1.0428854561574481e-10,-1.216394839594815e-10,3.519502258676963e-08,-4.5967680654264505e-11,2.62248870737502e-08,4.85331945596459e-09,7.752858758592859e-12,4.1450040505176865e-09,3.839898241663035e-09,1.759565187834196e-07,2.447353516759765e-09,1.169471619373765e-09,3.7821264760358463e-07,1.7986681143934743e-09,3.526763808914786e-07,5.158601112024591e-07
3200,-9.8891828669831e-11,-0.00011680681664848724,5.681476960058757e-14,2.151367904157862e-09,3.2385137581966335e-12,2.1972383161824656e-09,9.971569631644907e-11,2.6491355200845463e-11,-1.697194271714531e-10,6.102468241849817e-12,9.246483177630613e-10,-1.0713046659046721e-10,6.260159073508869e-11,8.151669594113306e-10,5.913825140807253e-11,1.9914548717647667e-10,4.1371168662559103e-10,-1.2794477749955033e-06,4.785771127785898e-10,1.6408826231720966e-07,2.1363557854576314e-10,1.3334137095630189e-07,-5.85350347791766e-11,1.0276567797741883e-11,-4.324198439908052e-11,-1.5528344901721312e-11,-6.816746303392159e-12,-4.130382164277018e-11,1.2095983595504576e-13,1.0788165840676289e-12,1.212322744214344e-13,6.729396585587144e-13,1.2917739979802015e-15,6.853033357909765e-05,-5.151731576413774e-10,-4.715288571018154e-10,6.82816360222984e-08,-3.602962224939751e-10,1.5082931937116923e-07,3.415518993127845e-08,1.0261763873568549e-10,3.630389414999191e-08,2.1859946045919113e-08,7.469508747866184e-07,2.0089542265784003e-08,3.507617226626711e-09,2.6690800335518194e-08,5.168982419385547e-09,9.007875161771891e-08,4.0752819427686385e-07,-1.1435963421929473e-08,-4.5107042856494227e-10,-1.3235076269802616e-10,2.3201500886790183e-08,-4.1832625400452063e-11,2.1716926102258944e-08,7.747428200589534e-09,5.1916663194653104e-11,7.543652396544678e-09,4.425830952472102e-09,-1.196600286123413e-07,2.89149385216932e-09,1.2265837270553973e-09,3.422515225113069e-07,1.9809015177153708e-09,4.771151809398524e-07,-2.3199910466155821e-07
3300,-2.2450389134274265e-10,-0.00013523965674294816,5.554058445214349e-14,1.9639793301001718e-09,2.8034396118796773e-12,2.566112470955228e-09,-2.1798166806380381e-10,2.8303156644272553e-11,9.698018559885318e-11,-1.1401610069753967e-10,9.475106520619282e-10,-7.724741062386219e-11,7.699662260073752e-11,7.59109530178722e-10,5.919719662959403e-11,6.043924562447867e-10,-8.237461098747049e-11,-6.9618425056928165e-06,5.569132003943805e-10,1.0561923986723935e-07,2.5996266974602335e-10,1.316285220668203e-07,-4.5872554596038335e-11,1.0111798865756801e-11,-5.149734666310712e-11,2.5334457667880922e-11,1.0265165486116308e-10,5.037320716859153e-13,1.0442243578298976e-13,4.379859572660582e-13,1.2714092855903438e-13,9.586348849853925e-13,1.5316385198635437e-15,6.798363198482034e-05,-9.875599087886342e-10,-4.3531371585794193e-10,5.364874378961062e-08,-3.0838169710171573e-10,9.398163108162027e-08,4.137680657766931e-08,1.440937679662384e-10,4.946035153066719e-08,1.0108821912294484e-08,9.061514697376803e-07,1.864235708713924e-08,4.76682566523488e-09,9.436269819348596e-07,4.923621182366124e-09,2.2194635657059677e-08,-3.138752083845692e-07,2.3679026094505528e-06,-3.8934755559348035e-10,-6.997633200217513e-11,1.6990002872109542e-08,-1.0797159063592702e-10,2.013363101077417e-08,8.070095971522874e-09,5.3145751622034206e-11,6.1264341465845026e-09,4.140813220447211e-09,3.5638756099344235e-07,5.8616174812569975e-09,1.4889561286748132e-09,1.461728276403512e-06,1.1503344621169462e-09,4.7308595844103763e-07,4.804510457254078e-07
3400,-5.465811114230277e-11,0.00026315842275404736,4.668395271996416e-14,1.305823077910965e-09,3.2656735131533254e-12,2.1741033163721915e-09,-1.5126258585695763e-10,3.25390087064169e-11,-3.1648781338638007e-11,-5.761219268896201e-11,6.503806496160618e-10,-3.680784493592388e-11,6.901295480396324e-11,1.321918271743353e-09,5.958720184627354e-11,7.155756951386076e-10,5.379300525301251e-10,-5.3338453100775695e-06,5.444339500906632e-10,1.0806431425985647e-07,2.7463880449504294e-10,1.6297299199644716e-07,-5.02207568663456e-13,9.881452080836912e-12,4.6506968005555136e-11,-2.831729331466468e-11,2.1192050746816824e-10,1.3523057109201742e-11,1.1843581595241068e-13,1.062623290815644e-12,1.0273941356448202e-13,6.49137864083843e-13,-1.7715765845122064e-15,6.725517442935443e-05,-1.2016626460961538e-09,-1.8287476525276863e-10,1.3418184798464e-07,-3.112186773882965e-11,1.1303264213345059e-07,3.557342736055431e-08,2.046723681955808e-11,2.309392200869571e-08,1.3614436095427968e-08,8.537051874488895e-07,1.7544475110502228e-08,3.622983326919597e-09,6.030655543006069e-07,5.531963411747576e-09,1.1875514082663388e-07,-3.5159829491428975e-07,2.8299635612909315e-06,-4.862168351186591e-10,2.017764165866358e-12,2.8825966690409142e-08,2.7302655814093077e-12,1.3187724041580138e-08,5.9149105635615285e-09,1.555515771408341e-11,9.733382769839405e-09,4.418706535380615e-09,6.917295134197976e-07,5.3231433188439834e-09,1.2594501401355574e-09,6.585049134556178e-07,1.4107304275706398e-09,3.848976653761588e-07,-2.4529364100533395e-07
3500,-1.9573965943462401e-10,-0.00014938409687941523,4.8970404777532587e-14,1.8132114454100716e-09,3.3569941974505714e-12,2.3003402934895377e-09,3.47079506951228e-12,3.171487444448174e-11,-6.135506803616845e-11,1.1630041865511678e-11,2.1886972659713326e-10,4.1304698547898976e-11,7.131270238027225e-11,5.611087673659877e-10,7.720579084943602e-11,5.68605463115741e-10,-1.7083322796614763e-11,-3.860994816121039e-06,4.3389864243268076e-10,1.3867931771028774e-07,2.4600904820892037e-10,2.0219672871149477e-07,-2.7392052797091114e-11,1.0556368891304926e-11,-1.7577915107775673e-11,-1.1109954262012437e-11,7.061336249934729e-11,6.312815600882675e-13,1.2300231154789258e-13,1.3640693078180647e-12,1.2054858262890921e-13,8.636802464429168e-13,-1.5606372783128182e-15,6.769425432212462e-05,-1.1920335739129752e-09,-5.313278383704292e-10,7.887075961689485e-08,-3.993003987015011e-10,8.163241605492093e-08,2.250193502248486e-08,2.5170813834110844e-11,3.944750794041286e-08,2.6155662643167467e-08,8.860689947311826e-07,2.0875699323106688e-08,4.652985904323101e-09,5.010572923635052e-07,5.744870615355425e-09,2.720643739231964e-07,1.9763535437344488e-07,-2.185032215660602e-06,-3.665715092623278e-10,1.6276542928384572e-11,7.284631375323763e-09,-1.3571463689250129e-10,2.2344532764614205e-08,6.197279490300778e-09,1.6847352271961116e-11,1.0496725308394722e-08,2.5565850782432683e-09,1.0581946003516715e-06,3.801916802273663e-09,2.1317985541485606e-09,3.48363648165835e-07,1.2974083356113503e-09,3.097221017683353e-07,9.430528337359523e-07
3600,-6.756476069796628e-11,0.0002594803240612879,6.39776121633436e-14,2.698258226894985e-09,2.6422542577323236e-12,2.077233805127448e-09,-7.762525535368924e-11,3.318262957211804e-11,4.2426850028903836e-11,-3.722287020552593e-11,-1.041806201348637e-09,-7.676293199649225e-11,6.880589026721346e-11,1.4652450435415503e-09,6.765927557243572e-11,5.815486637081184e-10,3.3188630986359304e-10,-2.181950568895422e-06,4.745511644142107e-10,1.9402186061624692e-07,2.759377787152124e-10,1.7611430442727518e-07,1.787743389930799e-11,1.0602059734466467e-11,-6.547605529203081e-11,-4.5727766902002695e-11,3.0673631118631604e-10,-9.678463564404765e-12,1.4738066198944688e-13,1.1180668877457655e-12,1.1580117408508063e-13,7.018829747425401e-13,3.138095858553308e-15,6.742576340406357e-05,-8.068185709968618e-10,-5.185604259722767e-10,1.2153227672376948e-07,-1.138716337563742e-11,1.771082213895425e-07,2.9596833488967265e-08,1.0572656531998294e-10,2.686479033317065e-08,2.4498746220454484e-08,8.550683956056316e-07,1.6268150891837525e-08,4.050638686519555e-09,2.6088909940590207e-07,4.248269481480481e-09,3.683263306511098e-07,1.9872913900747806e-07,2.045252342825541e-06,-4.973773972705288e-10,-1.6234496068628345e-10,3.98585578031614e-08,-4.0597676430638353e-11,4.0304517695928355e-08,5.936535324190786e-09,1.1122104247022244e-10,5.547944132423994e-09,2.8597886586916053e-09,1.008804389855672e-06,4.264681083611409e-09,1.8679082505700597e-09,6.717291485116198e-07,1.3937454539989586e-09,3.044386535224391e-08,-2.5101027108343036e-07
3700,-1.4186613027814393e-10,-0.00015143544974285594,5.135334105346457e-14,1.992694025967451e-09,2.8634874815501195e-12,2.6947688371021444e-09,-8.336635073786242e-11,3.61095354455308e-11,-1.6682242111469208e-10,6.3946291877870144e-12,2.497141761767296e-10,2.1690227016977023e-11,7.859096859077251e-11,1.209335606083893e-09,8.098580656176249e-11,3.381289132699244e-10,2.9974231100526055e-10,-7.813197381087271e-07,4.967854226719195e-10,2.0412587023333147e-07,2.3922809442687085e-10,1.781266118125232e-07,-5.219486610042745e-11,1.2020314860803157e-11,-4.668198173821791e-11,-1.3246581498761018e-11,-9.268768944171408e-11,-2.242925667202646e-11,1.2555430961509818e-13,6.17912116514357e-13,1.1748050312072882e-13,1.1486606228576014e-12,2.2517055916460495e-16,6.711506564367102e-05,-1.5430595512117417e-09,-1.6867416113051955e-10,1.352214714504502e-07,-1.453901815869995e-10,1.31959810128869e-07,4.6360077054476634e-08,-6.028198435762246e-11,3.2411050850783074e-08,2.2335600270099944e-08,9.478122505133883e-07,1.3684852308342226e-08,4.340891605163591e-09,7.677147991629093e-07,5.232378952119681e-09,4.3049619562185386e-07,4.139337934462898e-07,2.796122828256127e-06,-1.7754812505191558e-10,-7.130496988220491e-11,3.41283589110841e-08,-1.3166377759109157e-10,1.4514290102101315e-08,7.84327464380155e-09,1.0538952396384315e-10,6.885564395759274e-09,4.196603983165375e-09,2.1925888285232075e-07,3.0047948358456396e-09,1.885737846745781e-09,1.2121014308407913e-06,2.358759213998897e-09,-8.403189619375179e-08,8.008877708763262e-07
3800,-3.3567823796002567e-10,0.00011728348359664315,5.5751864458289236e-14,1.878006737438577e-09,3.1538760161797227e-12,2.9165893712113457e-09,-1.5624582681265536e-10,3.284680087042794e-11,7.265940879953753e-11,-4.259868740091915e-11,-6.184764367545462e-10,-8.510856801606141e-11,8.503916081974534e-11,1.1126268797861722e-09,8.368134050155503e-11,6.386165407008862e-10,-6.790548655973223e-11,-2.801612786918665e-06,4.749714795005284e-10,1.2964195962370874e-07,2.501120027183935e-10,2.3276596260614708e-07,-5.356445551640526e-11,1.2821094918687656e-11,8.775913601002007e-12,-4.4307121790532685e-11,2.7201320930301917e-10,7.183347062353735e-12,1.340439556386682e-13,1.1962525194287844e-12,1.3065901887277358e-13,4.2353467534812453e-13,1.2934356875546236e-16,6.8226077144991e-05,-1.2754517168471415e-09,-2.4462072591580506e-10,5.927909621939445e-08,-2.838476266832937e-10,1.8267641041830737e-07,4.910898083126633e-08,1.8112895842580994e-10,5.6143398299449536e-08,1.8700162727498133e-08,1.024590258324192e-06,2.1268128666677756e-08,5.6286940417939e-09,3.9450333641857205e-07,5.669982366463289e-09,2.030441034224745e-07,-2.9923741897425457e-07,2.7623721661373418e-06,-2.136873038480495e-10,-1.1278254060219841e-10,2.1408104547893494e-08,-3.4844585135829864e-11,3.375840151540974e-08,5.496500327850067e-09,2.6229603610912096e-11,1.066825531672827e-08,2.8601702618985416e-09,-6.452280709097739e-08,6.414722158278374e-09,1.8025601509077233e-09,1.4447500334149267e-06,1.7067372885352641e-09,6.507248750841484e-07,-4.493490122415957e-07
3900,-1.0896086230535666e-09,0.001621016041491319,8.003945714715681e-15,-2.5381653367706965e-09,7.264232216965945e-13,-2.5167852120287567e-09,1.0382747662329632e-09,4.40427349140399e-11,8.363939662478154e-10,4.3572318433783043e-10,6.867554815744872e-09,5.031523777771857e-10,1.2162285716225262e-10,3.809700121840784e-09,1.247763490997999e-10,2.2377497900544733e-09,3.340181481198307e-09,-2.314156949011782e-05,6.137247724689149e-11,-1.0389370354862843e-07,4.784722910179958e-11,-2.3282171871729143e-07,3.6116811572019755e-10,1.587339335487254e-11,3.3550438256582244e-10,2.0360579929297894e-10,2.218267633181013e-09,2.0686551805160515e-10,2.2540712001851855e-13,6.1317354323923484e-12,2.160367279730664e-13,2.8159864488445264e-12,1.738499332984819e-14,6.23648641979635e-05,-4.668603602187832e-09,-1.793642903247004e-09,-2.6146571691312915e-07,-1.1900016838918685e-09,-3.280979324361379e-07,-4.62776412492688e-08,-9.352907830922887e-10,-6.402661933923924e-08,-3.2200652206611195e-08,4.478754704744048e-07,-3.161933056352247e-08,9.054450844440885e-09,2.875932913328632e-06,1.06552200839205e-08,1.667609883481208e-06,2.3819292578892344e-06,-1.7286473284934115e-05,-1.4793648582924468e-09,-7.046388173954548e-10,-5.312191211637487e-08,-5.312422952658284e-10,-7.914907961608092e-08,-8.845573062703323e-09,-2.9497208362518953e-10,-6.524618680813607e-09,-3.0869663738840666e-09,3.6394306303751024e-06,-4.788943849981916e-09,4.418159140554117e-09,6.562930486290546e-06,4.879445423292433e-09,2.5706491412239105e-06,5.1109407274859924e-06
4000,-2.2236126254469715e-09,0.003352705578726501,-5.194696452010938e-14,-5.989643737726501e-09,-2.8454258477643432e-12,-7.401361984628064e-09,1.9646710509993193e-09,5.979003539897646e-11,2.2535044136823034e-09,1.203274938816611e-09,1.4220927360000641e-08,1.1112723551118558e-09,1.8329991945189672e-10,8.107985257121573e-09,1.7664288269738444e-10,3.719324139176993e-09,6.3545944281824374e-09,-4.542967342559535e-05,-5.262887776201712e-10,-5.794562322884837e-07,-2.195046275985324e-10,-5.532677853569325e-07,6.989592558831236e-10,2.0148890249809258e-11,7.133659903258839e-10,4.317652885164122e-10,4.649314656772534e-09,4.4618654397395007e-10,2.9933435619962416e-13,1.1152971782399107e-11,3.0065863465922017e-13,5.264326698445924e-12,3.307270296229067e-14,5.8173798823488857e-05,-7.23133092560496e-09,-3.334076266081167e-09,-7.727916287892021e-07,-2.4417201972680158e-09,-7.191777378724874e-07,-1.473467129262372e-07,-1.93574634425438e-09,-1.59307503876013e-07,-8.444595449721987e-08,-2.1778856082621374e-07,-8.027364687759431e-08,1.479799064299069e-08,6.063823416654316e-06,1.5710525052270395e-08,3.09931012361181e-06,5.545268878689759e-06,-3.4640447903961926e-05,-2.884162794924403e-09,-1.3035081471033814e-09,-1.6230995225677435e-07,-9.531457276150166e-10,-1.6892165215703932e-07,-2.085572069339485e-08,-7.512538858736952e-10,-2.3089533293700605e-08,-1.6226621446452027e-08,7.887598216422829e-06,-1.704319830931021e-08,8.28128809000657e-09,1.2727272808538096e-05,9.809194274579694e-09,6.533325111813739e-06,9.83241514669011e-06
4100,-3.3555502349409806e-09,0.005447870420322333,-1.1209982232546141e-13,-1.1332968733215642e-08,-5.6590220481549945e-12,-1.1956032854004348e-08,3.002373215578941e-09,6.834021221915725e-11,3.1511945575750677e-09,1.7499557805673545e-09,2.1807395110191388e-08,1.9141420449822467e-09,2.386413743278174e-10,1.168447696295375e-08,2.37593008626004e-10,6.021471669036247e-09,1.0145836229766774e-08,-6.477054514279582e-05,-1.0765402606978048e-09,-9.614648856832759e-07,-4.887338118084976e-10,-1.0028526634349416e-06,1.0644111194322785e-09,2.470420160381297e-11,1.1149563365562822e-09,6.06931771271729e-10,7.571709955597727e-09,6.149985730884468e-10,3.9708365218570334e-13,1.4796551086664074e-11,3.881287887584117e-13,7.786785315568615e-12,4.806793081357927e-14,5.364979363963786e-05,-1.0694709922840163e-08,-4.6171490252591325e-09,-1.1402457708484997e-06,-3.875400956634984e-09,-1.2782247208678752e-06,-2.625905007308943e-07,-3.166165987925905e-09,-2.898662187502447e-07,-1.2961925149026775e-07,-8.058503792187261e-07,-1.4754732145515502e-07,1.978315519706083e-08,9.012284013178148e-06,1.989063809247695e-08,4.4321438266470635e-06,8.360734797977975e-06,-5.2513063899081254e-05,-3.9716986032775326e-09,-2.0207720691426775e-09,-2.777395712486457e-07,-1.3487170616021717e-09,-2.8930479650939567e-07,-3.869303238988037e-08,-1.1465816773668846e-09,-4.4133706251962916e-08,-2.5345816188491636e-08,1.1027596932240689e-05,-2.75174795722953e-08,1.178539328816998e-08,1.995653898955377e-05,1.2976122697447724e-08,9.4717345430598e-06,1.4608650372812556e-05
4200,-4.347240273603251e-09,0.0072267848183382504,-1.6216144418053354e-13,-1.616736906374639e-08,-8.731481132068124e-12,-1.7637487832240907e-08,4.1612464672361965e-09,8.307583002719206e-11,4.204884472454827e-09,2.460144981809646e-09,2.7867527209356018e-08,2.589747875579226e-09,2.8449977928765946e-10,1.5302345780032884e-08,2.8168869375011646e-10,7.713715660311595e-09,1.2947079651179834e-08,-9.02049643341235e-05,-1.4883147537728132e-09,-1.2985752223495288e-06,-7.232937179399323e-10,-1.354841014869043e-06,1.4745823990033247e-09,2.93104569470108e-11,1.5450155166023376e-09,8.885788877577757e-10,9.558933654810677e-09,8.749233722717129e-10,4.899083522370443e-13,2.0807000915129138e-11,4.886495385994028e-13,9.762616899354352e-12,6.530331442514434e-14,4.82737261466952e-05,-1.4078053983743361e-08,-5.882243557881211e-09,-1.5422972864179984e-06,-5.277519208975086e-09,-1.6942135058097703e-06,-3.429199558190941e-07,-3.934810369513179e-09,-3.807081464740334e-07,-1.8711981365460523e-07,-1.490476748315528e-06,-1.997046880491462e-07,2.6175973683950435e-08,1.2219323633026266e-05,2.6130544715190053e-08,5.990116226900181e-06,1.0862847061735994e-05,-7.135249598195753e-05,-5.685249046199391e-09,-2.556282533771584e-09,-3.864507402100672e-07,-1.7940184931395813e-09,-4.138308693645686e-07,-5.6871104099257816e-08,-1.673815042814116e-09,-6.201514973991998e-08,-3.3287784995780354e-08,1.4863821274885292e-05,-3.876398908919834e-08,1.4606581822414324e-08,2.7001192516428778e-05,1.7443168240527297e-08,1.2616223529837382e-05,1.9118879437417297e-05
4300,-5.616204691426991e-09,0.008964694664381424,-2.2202098539392226e-13,-1.9650965631639067e-08,-1.171718128764215e-11,-2.2224057617142543e-08,5.46520272249052e-09,9.20994485299805e-11,5.519020157430682e-09,3.024090179872947e-09,3.4861945940482966e-08,3.126061442015128e-09,3.379747273254101e-10,1.9481251306758697e-08,3.394776622523327e-10,9.228869091504876e-09,1.596886307081419e-08,-0.0001147414378022833,-2.0803318533262535e-09,-1.678100219858586e-06,-9.888451412266278e-10,-1.867334439794948e-06,1.8685627413350763e-09,3.354475846215651e-11,1.979814815191721e-09,1.0562641911240347e-09,1.2034925873643286e-08,1.0992494010031113e-09,5.803407720269568e-13,2.5500341899753635e-11,5.896595949293284e-13,1.2550079434033494e-11,8.529697501004604e-14,4.1632429186202654e-05,-1.7559071669466193e-08,-7.704184773498756e-09,-1.990030632221927e-06,-6.5086768862187054e-09,-2.160192844555261e-06,-4.404334299120402e-07,-5.232174990076917e-09,-5.016861801910695e-07,-2.414067120581426e-07,-2.1314223174816843e-06,-2.4974353258499014e-07,3.038278513435925e-08,1.5466266704147473e-05,3.006587576023964e-08,7.508597898432383e-06,1.3674760491174508e-05,-8.734230225321716e-05,-6.652784020829217e-09,-3.3231640420685998e-09,-4.871523427147109e-07,-2.3189295123628866e-09,-5.038388014046916e-07,-7.384655128140471e-08,-2.043540424589777e-09,-8.264634843733894e-08,-4.530424139607417e-08,1.8351492984514702e-05,-5.049465647782718e-08,1.799556635237379e-08,3.1726420140599544e-05,2.0165759976796727e-08,1.5299960477143586e-05,2.344268559849088e-05
