miliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66
2700,-4.8870228324847356e-11,-0.0001678430683547331,4.0504841727022355e-14,1.9156214328798856e-09,2.8594191219032113e-12,1.2138777927769965e-09,2.2158341490624173e-12,2.2099620082932124e-11,-1.796618715332861e-11,5.627446044465614e-12,-3.315654406438673e-10,3.483213279013976e-13,4.6133179874877107e-11,3.903990354222713e-11,5.935896943175874e-11,6.376846435729562e-10,6.526282923730869e-10,-1.71872898730781e-06,4.776248044153052e-10,8.467001258420185e-08,1.884278835383569e-10,9.726105023308103e-08,5.47386229087265e-11,7.59480388200403e-12,3.634302213329481e-11,-1.2162690843769938e-11,-3.223546360583361e-10,-2.143400576697698e-11,9.330439872315082e-14,7.105208396988544e-13,9.71872902065452e-14,1.58281847267356e-13,2.8599008151733254e-15,6.771612346850415e-05,-1.0583123030184707e-09,-4.736717966517962e-10,1.0468861715209944e-07,-4.2022224751226425e-12,1.20871800823925e-07,2.161746365208939e-08,1.5963860302761768e-10,4.5621610326512703e-08,1.456410041310177e-08,6.183818958415045e-07,1.5752358397970823e-08,2.97612176164263e-09,5.348887183633817e-07,3.843982542584959e-09,1.3066420245515398e-07,-2.0317773670863387e-07,-1.8175116247921304e-06,-7.618394473582432e-11,-4.865942158334374e-11,1.2363468092422157e-08,-2.69050163583067e-11,8.301742861667183e-09,4.4333251327493925e-09,5.242294075742744e-11,4.227330492569938e-09,3.923780854312786e-09,1.889512787462503e-07,3.2782495662924093e-09,1.7700218239497617e-09,5.790108307252052e-07,1.154821428829656e-09,4.5829653080285884e-07,-4.7063882354275034e-07
2800,-1.1050157971850608e-13,5.9415709002853877e-05,4.9542734279296825e-14,1.4840887946150027e-09,2.627458416549588e-12,1.4041001689165235e-09,-1.4131395024008542e-10,2.3442200786339015e-11,-9.338087587801173e-11,-1.4309850332245718e-11,4.237492547473664e-10,4.8015082312785214e-11,4.848713363762486e-11,3.212692583726543e-10,4.923285116886814e-11,5.824344648418327e-10,4.475174093454598e-10,-4.05617325612629e-06,4.1383023761020866e-10,1.0892618784049734e-07,2.262763780326539e-10,1.585497324838117e-07,-1.6235636098798425e-12,9.071344243760302e-12,-3.381026511151915e-12,-4.022951969154215e-12,-6.268721186162176e-11,-3.2846765250863764e-11,8.5591094578282e-14,6.55429556920668e-13,8.588939929719299e-14,6.25526073690998e-13,1.4630742089115391e-15,6.881126895227456e-05,-1.0535118236423859e-09,-4.189274068046876e-10,1.264192572564203e-07,-2.7191312943834496e-10,1.4249899117569764e-08,3.245534253552345e-08,-5.4970237954035105e-11,2.04027986388223e-08,1.299799498957975e-08,7.16928640109209e-07,1.912506771614842e-08,3.624073227060735e-09,2.1649636747018568e-08,4.009226144264912e-09,-2.798890881609013e-08,-3.8576555988416457e-07,3.4607294857317367e-07,-6.700599630139057e-11,-1.2842430005701971e-10,1.4869827981762861e-08,-8.594128475204824e-11,8.030730552735073e-09,3.0488939708346462e-09,6.383259572314504e-11,7.435758242328828e-09,4.3891092817505285e-09,8.624056641579426e-07,2.4860476274952778e-09,1.0709142055363698e-09,-3.7991834896494043e-07,9.710800443649433e-10,1.927511357624562e-07,3.643622035562564e-07
2900,-1.1742653303920007e-10,0.00031873442783309614,4.525836959682747e-14,1.508157822888719e-09,2.4889896899962208e-12,1.8667346949726147e-09,6.19199802061887e-11,2.283877719009315e-11,1.3186709322658155e-10,-7.51873279148624e-12,1.4636796567120435e-10,6.39734851927661e-11,5.5345173375293305e-11,5.001601556870219e-10,5.396531712755472e-11,4.28167682889869e-10,3.59120297715995e-10,-2.552575001500157e-06,4.2421468655743475e-10,1.575679082649483e-07,2.5238692953645767e-10,1.254017828017944e-07,1.9393932165960644e-11,9.007967565475914e-12,1.1632902821014864e-11,1.0996092718253499e-11,-3.0822284489053216e-10,-2.3715965004448487e-11,1.1696598072306056e-13,3.9142256448625414e-13,8.27177785128466e-14,4.3683479288300466e-13,1.2680742082557762e-15,6.75168604091042e-05,-9.835620946173851e-10,-4.485459303329628e-10,6.046502075558789e-08,-5.752003677620612e-11,1.3115716888515236e-07,3.2585263716021314e-08,8.158891843865754e-11,1.8817272883361148e-08,1.4988840370584102e-08,8.071551074094021e-07,1.358253824980284e-08,4.214357568010997e-09,4.792003110079354e-07,3.5184183242295733e-09,7.646620017983171e-08,1.5827216519881292e-07,-9.689067165603364e-07,-1.0036837472261218e-10,5.3129267031444804e-12,2.575611213966362e-08,-1.2330757508884927e-10,2.084641020617252e-08,7.115536655149946e-09,8.440205491456628e-11,7.418697476533046e-09,2.7887308698218006e-09,1.5815394159793085e-07,2.1201033972245443e-09,9.46109433339278e-10,6.769653255703235e-07,1.740156091350183e-09,-1.0826436306479571e-07,7.597881589891106e-07
3000,-1.340598861981716e-10,0.00020251573084415956,5.811711440849955e-14,2.2216634533913266e-09,2.3817610437832893e-12,2.0821924730360294e-09,-1.6970310966577007e-10,2.5121885435501935e-11,1.828189616813032e-11,4.494604262354643e-11,9.679392724668686e-10,-9.876410876414376e-11,6.194489805262414e-11,9.187699388316654e-11,5.083580043153468e-11,4.1892187514361925e-10,-2.6479987741222712e-11,-2.5700954399533964e-06,3.9434762890547686e-10,1.0884038334116219e-07,2.073129699465342e-10,1.4968166199449714e-07,3.517152986246435e-11,8.741771189908295e-12,-5.247151673855188e-11,1.5379981847498638e-12,-7.556532331359086e-11,-1.2875469199346605e-12,1.2050445975577176e-13,1.2559786022316609e-12,9.681200738253233e-14,3.9966522043861947e-13,8.604920337262899e-17,6.833754224267598e-05,-3.871313645351492e-10,-3.169531536676123e-10,2.501163760579284e-08,-3.4171887302785055e-10,1.00549680274273e-07,4.4545536820188155e-08,-9.335363357402941e-11,4.230531488567149e-08,1.9730927921116106e-08,8.071842340915286e-07,1.7384138037392894e-08,3.7152932006466047e-09,6.338677700171102e-07,3.5031734018318244e-09,3.76139967044906e-07,-3.7834169430264894e-07,9.049400518539705e-07,-4.1465489322781403e-10,1.668174212454517e-11,3.0278339609910064e-08,4.085434186995011e-12,2.6546022359041026e-08,6.6308143910857636e-09,1.2434654059318874e-11,6.497750924764431e-09,2.5701313055328148e-09,-1.8035238703638062e-07,3.5334421679621513e-09,1.5674044308486572e-09,1.788466195550247e-08,1.1080163137265152e-09,6.382309065130559e-07,3.7594827436420687e-07
3100,5.7669349961531105e-12,7.985819364701146e-05,5.565242411678446e-14,2.4230939090986097e-09,2.5878279429013136e-12,2.584078707958972e-09,-1.8480687627880873e-10,2.638981763807388e-11,1.0707869695808e-10,-5.081945236396666e-11,-7.597698909463952e-10,-1.1340198971278083e-10,6.20066221303363e-11,6.283826639336364e-10,5.574041161021878e-11,6.33258895789484e-10,6.544313839656831e-10,-6.322423925808542e-06,4.5414909322029396e-10,1.0071608381004542e-07,2.35609814176732e-10,1.795699496930936e-07,-5.60373295817559e-11,8.688261906335621e-12,-5.6020841680863237e-11,-2.083393187125575e-11,2.1235430393883558e-10,-3.91539200014057e-11,1.1817246994183777e-13,5.853532318516382e-13,1.0293510750314679e-13,7.445130439091973e-13,3.1668577813539937e-15,6.856952233494899e-05,-6.195109641381415e-10,-4.1826436654742607e-10,5.958701555706504e-08,-2.212490919624835e-10,9.019276719853983e-08,3.4072372259447755e-08,1.7956388998001407e-11,4.879925224973697e-08,2.3488983717528016e-08,7.083525304853589e-07,1.385268772150352e-08,3.985112186170818e-09,7.930649671277558e-07,3.861307210288802e-09,8.099938281785508e-09,-2.816498339219933e-08,-1.9543041255626676e-06,-4.323337713665101e-10,-2.969628362161144e-11,1.0991214975361191e-08,-5.6412544090337e-11,2.7682934369080676e-08,6.292239294179105e-09,9.945336989364966e-11,6.1826861410529646e-09,2.474404650113156e-09,2.169093326417642e-08,4.696068522467495e-09,1.3985451951087057e-09,1.3256733778686132e-06,1.5833291130360383e-09,-2.707152122413826e-07,1.3998612828226336e-07
3200,-9.83592748053063e-11,0.00019500347070271621,4.979653244033242e-14,2.227790981128883e-09,2.6668862673538668e-12,1.712591975334192e-09,-1.1853938468761572e-10,3.0016357008534805e-11,1.489841187460478e-11,-1.0740195008937072e-11,-7.169517168855461e-10,6.941113127397391e-11,6.964187547591404e-11,7.082133533651735e-10,6.63348819610635e-11,6.214857690651497e-10,-2.2097986262911473e-10,-3.467307245379646e-06,4.2715665750162334e-10,1.9995943245873682e-07,2.1517794773694853e-10,2.006989543899781e-07,-2.951402487946433e-11,9.511976274637794e-12,4.797297767817881e-11,2.951327578196712e-12,3.61576125394782e-10,-1.1586375703590006e-11,1.207917195743005e-13,1.5431437130882934e-12,9.598545918595165e-14,4.840865197944187e-13,1.5432979260693298e-16,6.78633305133416e-05,-1.2033643598139496e-09,-3.267349035700574e-10,9.878161744929071e-08,-2.008348606977088e-11,7.821526512731162e-08,4.650344780147497e-08,1.401566794060376e-10,2.5586757422550917e-08,1.4741797808609209e-08,8.036866578092427e-07,1.7606635550116135e-08,3.767183890915371e-09,7.513103316138972e-07,4.930659365710269e-09,2.959816546602997e-08,-1.4345131427225712e-07,1.0180324837575933e-07,-3.163905270760668e-10,-8.666636612529424e-11,9.06377595248805e-09,-6.244593775589809e-11,1.2835529922625898e-08,5.642168652569809e-09,2.0677419463628177e-11,4.860380103291657e-09,2.435088330293702e-09,-1.6113028887959178e-07,3.2910663559847787e-09,1.6404626912121878e-09,-2.3391804734679072e-07,1.724769791193607e-09,3.479776624462601e-07,4.449392979249532e-07
3300,-7.888245181109857e-11,-1.9858646171101122e-05,5.135810503523811e-14,1.3629588866721344e-09,3.0089542827015536e-12,1.3061753255591696e-09,-1.8920503382454685e-10,3.1524914004735924e-11,-4.744210600227564e-11,6.109018584457456e-11,7.087438124044532e-10,-6.727356767130538e-11,6.663453955495552e-11,8.939066409776259e-10,6.142690236957828e-11,5.210008113571436e-10,-2.6533079285884467e-10,-2.26822556372575e-06,4.951845207949283e-10,1.3919442632248845e-07,2.6501271814401543e-10,1.298290079417432e-07,1.001835362323844e-11,9.575989241731592e-12,-4.344061186644426e-11,2.5293671660143004e-12,1.7572988084460784e-10,1.5658864895779338e-11,1.2524709383766785e-13,1.155279381333075e-12,1.0243776130870815e-13,7.081516434613613e-13,3.1822104416112606e-15,6.824710162084339e-05,-9.831725471063553e-10,-4.397903188936253e-10,9.600253672747818e-08,-1.9904209929402742e-10,1.433363242060686e-07,2.404927330245946e-08,-1.076680621819376e-10,5.081913568769341e-08,2.208629358140932e-08,9.454414974393412e-07,1.8904354758774297e-08,4.650641722882525e-09,5.74562433170847e-07,4.474731737880102e-09,2.1124384557932549e-07,3.8085397903529126e-07,-1.62755096664277e-06,-1.2175207061215223e-10,2.5523294823598644e-11,2.1518092921504915e-08,-2.689130952699807e-11,6.167270115915726e-09,7.181688545303768e-09,3.140509535216082e-11,9.013685370924409e-09,4.6256488261660125e-09,7.514544320282382e-07,4.235655681351165e-09,1.7653753835429739e-09,9.181690237465483e-07,2.3587620750307956e-09,4.905528954687988e-07,8.816219676614705e-07
3400,-7.787821549414334e-11,0.00030157945369489866,5.341693002664665e-14,1.6738129497042107e-09,2.7403359173847254e-12,1.492929872233038e-09,-4.585075070047516e-13,3.0621651569362015e-11,-1.7855865165855265e-11,-5.0080390405005815e-11,-2.5199129116835915e-10,-1.0742592860133347e-10,6.402998960522587e-11,1.2041787796450202e-09,6.624599822133746e-11,5.803423073039443e-10,5.968794574711117e-10,-1.149565084630885e-06,5.752209755310571e-10,1.8791483153403706e-07,2.4893442066806697e-10,2.3229227815771087e-07,-3.488235555324885e-11,1.0825653150879296e-11,6.006728691119091e-12,-4.0928032587165675e-11,1.3294723669525448e-10,-7.476050541750433e-13,1.3133495846629973e-13,1.7332706301368971e-12,1.1893808583751578e-13,4.4710874543468497e-13,-1.783572437852934e-15,6.73417754482063e-05,-5.565224127981513e-10,-1.6331978767186747e-10,3.8629936033842045e-08,-8.80348523617614e-11,4.34464591857495e-08,4.037859016449104e-08,3.350594421320386e-11,2.6465523922916667e-08,1.0940520203656455e-08,7.986419526478934e-07,1.2683447052212149e-08,4.9628177482266945e-09,6.523195969272599e-07,4.007084252335958e-09,2.8404595905126075e-09,-2.8321237788331796e-08,-1.0440430787918922e-06,-3.4593964238725e-10,-1.3794574343574844e-10,3.2631199105005116e-08,-7.019232200994867e-11,3.2224241910946995e-08,7.62594459343014e-09,7.229882354621027e-11,8.61396613430887e-09,4.424055400399079e-09,4.173242683954105e-08,4.458994001666702e-09,1.3946661641441105e-09,1.1508932209945118e-06,2.397931607041844e-09,5.789503258330343e-07,-1.8474059431404057e-07
3500,-6.450424341771793e-11,0.0003271435983476474,5.1687684996290226e-14,2.139601257704706e-09,2.9364025661552337e-12,1.998376534184642e-09,-2.0877900783113826e-10,3.38410979318366e-11,7.333627053655154e-11,-6.164828489873107e-11,-1.1162036850468927e-10,-4.910926858809097e-11,6.562659326790404e-11,6.731033025113347e-10,7.852254417678357e-11,7.396902462268304e-10,-3.060034393990904e-10,-7.18362228243593e-06,5.472617712898406e-10,1.235724171150273e-07,2.2508668340726876e-10,1.418213714207161e-07,-3.246931653336853e-11,1.1468857562397019e-11,-2.5690770783794443e-11,-1.9370523023857173e-11,6.992698946235186e-12,-3.729767721834422e-11,1.4311818164155987e-13,4.759522102865251e-13,1.2878080127481123e-13,5.739133801282743e-13,-1.366348716021828e-15,6.836524913004579e-05,-1.0562229796652478e-09,-4.533165561409403e-10,9.426603047703969e-08,-4.0022056453064353e-10,1.7051651416182623e-07,2.5323411647387358e-08,-7.583643243311945e-11,4.650323205897964e-08,2.4572632431622757e-08,8.813553979091866e-07,2.8693124455743772e-08,4.027822733206903e-09,1.2906285770501179e-07,5.401924706676152e-09,4.351852002038937e-07,4.3944865391894564e-07,1.2932496883429255e-06,-2.3015678229869877e-10,-1.4744003855515674e-11,1.683038266094153e-08,-1.2737323773998463e-10,1.9905502138649354e-08,9.451903580474661e-09,1.0205614959730753e-10,7.700057710535874e-09,3.628596812574844e-09,3.760872172604457e-07,5.080619935070853e-09,1.144109964494456e-09,7.565161096719688e-07,2.1433242594309994e-09,4.246477347949175e-07,7.444237850933333e-07
3600,-2.0640763456482036e-10,9.924143089104764e-05,6.485745652454612e-14,1.7590960999549346e-09,3.5678260677433116e-12,2.0750353243884427e-09,-1.6857158419011418e-10,3.467189530601532e-11,1.2798005354145077e-10,-1.1820370360545305e-10,-2.2253561463807338e-10,-1.838275436238538e-11,8.122491398016569e-11,7.85111348537501e-10,8.03574806787909e-11,2.9914433577801934e-10,2.0135254312947202e-10,-2.4608800029127607e-06,4.73743122943627e-10,1.460126316294786e-07,2.6883522246111945e-10,2.3825601963662073e-07,-2.6424370389169505e-11,1.153835803458383e-11,1.4015364627922018e-11,-4.9087079488357066e-12,-2.0054222722151536e-10,-7.866850338509163e-12,1.3873810087152523e-13,8.958713302350605e-13,1.2182355485765466e-13,1.131343554196744e-12,-4.978893472476314e-17,6.815632316382833e-05,-6.309587429680266e-10,-1.6463952791464483e-10,3.807833310238554e-08,-3.220026516799744e-10,1.198041479145086e-07,4.564944386903318e-08,1.613226191816285e-10,3.71493762096448e-08,1.3858430278904734e-08,9.494661511775555e-07,2.4285260562686557e-08,4.210056226795196e-09,2.665942738676817e-07,5.7426548331924225e-09,3.113424664330573e-08,3.9371436756069797e-07,8.78936593668369e-07,-3.2900307403102533e-10,-5.7275776121152956e-11,2.4000606546752354e-08,-1.0152465850829025e-10,3.063922544518319e-08,5.1570946459878835e-09,1.0144439420693022e-10,9.033822304912126e-09,5.733959849609758e-09,9.405334334694991e-08,3.971401141595528e-09,1.8812412968169193e-09,1.4683165985690372e-06,2.465693989791831e-09,2.8082141718139793e-07,6.481232187753353e-07
3700,-2.0632992119029737e-10,3.0698183781907725e-05,5.984667975407829e-14,1.4368365798558624e-09,3.081606244986819e-12,2.3153222463287347e-09,5.789156686373774e-11,3.333076889027113e-11,-1.8113398177597194e-10,1.9861438895349368e-11,-9.431931819229193e-10,-1.2921410108202943e-10,8.179839530964414e-11,8.276454750315396e-10,8.389900434771317e-11,2.345713548959729e-10,-2.9611535726616034e-10,-1.2981992927713799e-06,4.871025870948345e-10,1.6150306155225484e-07,2.970303025805614e-10,1.764829995282486e-07,8.395821768719545e-12,1.1252833963175582e-11,2.331515552026051e-11,2.2790554941019664e-12,-1.129763727168421e-10,5.351745083980895e-12,1.240360437502663e-13,6.362299830978314e-13,1.4298164993270373e-13,9.6060415516035e-13,-1.4193146053860594e-15,6.744381615114627e-05,-8.735811924857837e-10,-5.376852792985493e-10,8.682043168547787e-08,-3.5181110492444637e-10,1.736641367765696e-07,2.997478376482313e-08,6.877794638235644e-11,4.9436986140935764e-08,2.128786211517348e-08,9.708627627547783e-07,1.570507488203895e-08,4.631825829035165e-09,8.448658511270536e-07,4.899313184300932e-09,4.88293667247838e-08,4.208873918037544e-07,-2.5208322770722076e-07,-3.152698704311589e-10,-1.078205507635694e-10,1.838905055533487e-08,-6.309316548098546e-11,1.3695266266626995e-08,4.926654371395546e-09,2.8977802354661362e-11,1.0594586813393307e-08,5.446699997227189e-09,4.813637896686075e-07,6.3083142995084564e-09,1.798281463777107e-09,1.4949416877365587e-06,1.7586662653258489e-09,5.089766617622694e-07,7.600525846378659e-07
3800,-2.29003081451975e-10,4.666842500291938e-05,5.311645021341584e-14,1.5457816559400581e-09,3.0515606773111155e-12,2.3120945484620597e-09,-7.023028678607626e-11,3.3927066504902424e-11,1.007805940151264e-10,-6.840587639559781e-11,9.474810561082646e-10,-2.4169990841490666e-11,7.8201802410852e-11,1.0614632837183947e-09,8.314833345747434e-11,6.633905880208666e-10,1.6123055017759975e-10,-8.067623563892509e-07,6.016301510495008e-10,1.7010856079225495e-07,2.782420252946089e-10,1.5619528838307016e-07,-5.040863302470104e-11,1.2096102485464346e-11,-6.934780039497849e-11,-7.196686241368801e-12,-1.551249280207415e-10,-2.7819936973356952e-11,1.546631967500545e-13,8.44790412082689e-13,1.4192550931655173e-13,5.122481041588267e-13,1.1687304657448703e-15,6.842286488961799e-05,-1.0339620271121338e-09,-3.7189085697672895e-10,5.949973974430313e-08,-2.9501729638978686e-10,1.0783030799659886e-07,4.4061684734246685e-08,6.065664229280631e-11,3.4028549281691095e-08,1.625073326351675e-08,9.991081152729578e-07,1.3957694794335742e-08,4.6184161348609825e-09,4.591021553677895e-07,4.8682812700777245e-09,1.0334953193279959e-07,-2.1668157191883885e-07,-1.5195037847183697e-06,-5.016697624034926e-10,8.187988460485503e-12,2.7754327880998045e-08,-1.3438776598825026e-10,9.957402182206991e-09,5.230207150184672e-09,4.456057355398089e-11,6.078614094293232e-09,4.558446435430181e-09,-4.529212540692049e-08,3.388556640197381e-09,2.209940238787614e-09,9.875680578958645e-07,1.5956334609331e-09,5.362063303944968e-08,-3.143445343973693e-07
3900,-1.2481644683584407e-09,0.0019291935457868671,1.2495619623657585e-14,-1.652031602689963e-09,-9.13625541185062e-15,-2.2889730696410194e-09,1.095139869951507e-09,4.5202028172282894e-11,1.1335869336853667e-09,5.604833554973105e-10,7.3718858617529525e-09,5.034263921762668e-10,1.2217055261967185e-10,4.690673294425462e-09,1.181459632351273e-10,2.22066202822515e-09,3.0054545755924354e-09,-2.394409327903495e-05,6.52936731381303e-11,-2.133338940408378e-07,2.5210635918468873e-11,-1.8680694499319298e-07,3.0369231973573783e-10,1.68284462060812e-11,3.128109140586186e-10,1.639782745684188e-10,2.5473494725680705e-09,1.799103101996305e-10,2.201103659972989e-13,5.975995210574876e-12,2.0438495421044662e-13,3.3005883355139535e-12,1.429879854275799e-14,6.340617277283371e-05,-4.594765381246803e-09,-1.8071606931603078e-09,-3.2937097254125895e-07,-1.5468183854147357e-09,-2.99980021163305e-07,-6.008217203201759e-08,-9.348116253027592e-10,-5.0589706819685976e-08,-2.5931912643227313e-08,4.141128105002328e-07,-2.6130229236481127e-08,9.509913546714862e-09,2.9258915055366007e-06,9.674739081973958e-09,1.5087514247189368e-06,2.6111419689809307e-06,-1.829901890073156e-05,-1.5404353029758516e-09,-7.070930003131613e-10,-7.176552941750595e-08,-5.4308375493115e-10,-8.497080352836494e-08,-9.246918865794215e-09,-3.743888019324492e-10,-5.38194502679878e-09,-3.6773757694167685e-09,3.813895034648287e-06,-3.849586806198041e-09,4.355166929418674e-09,6.2407289421499346e-06,5.654740667372652e-09,2.780245714849115e-06,4.394357643176557e-06
4000,-2.3924454972732754e-09,0.003734155634461198,-5.713229876183734e-14,-6.8732799290288486e-09,-2.735806699413837e-12,-7.2070951623417136e-09,2.0956327378634904e-09,5.635820816950698e-11,2.0029368282851965e-09,1.1861560500931016e-09,1.4551893680397908e-08,1.166767875199198e-09,1.753636545372546e-10,8.303870533787336e-09,1.9036497653154916e-10,4.295792740579382e-09,6.167235344439553e-09,-4.747028022348742e-05,-4.795236557039284e-10,-5.271644276146137e-07,-2.3255344525418736e-10,-6.20543096587171e-07,7.416868801711618e-10,2.0612821689622425e-11,7.11019705355741e-10,3.7939822645123385e-10,4.920715049473947e-09,4.5378639932963477e-10,2.949159750344174e-13,1.086232993502647e-11,3.1269360483611323e-13,5.367924809136941e-12,3.3469155573650394e-14,5.7875135384095974e-05,-7.299044416251577e-09,-3.0713911910384957e-09,-7.066632907003199e-07,-2.7398535494811697e-09,-7.106553488769546e-07,-1.5561972189070108e-07,-1.871182086341729e-09,-1.7319553872090154e-07,-8.612265664301191e-08,-1.5601989969825544e-07,-8.302170070367192e-08,1.4802839954038949e-08,6.42862847534555e-06,1.5867756318593002e-08,2.988958474455777e-06,5.6583682311410365e-06,-3.5223213805389854e-05,-2.7328144064399484e-09,-1.3509984000636204e-09,-1.7444283670246725e-07,-9.137036672616093e-10,-1.8853340784506056e-07,-2.563535691870547e-08,-8.134257349459109e-10,-2.7184669084978728e-08,-1.4622150562499175e-08,8.046464555191479e-06,-1.4675526872197689e-08,7.714425360177691e-09,1.3532296575270824e-05,9.316292945484852e-09,6.209356198153788e-06,8.607463924086246e-06
4100,-3.3700227499403367e-09,0.005426766910303678,-1.0438887491828736e-13,-1.0960027566539986e-08,-5.908587142386772e-12,-1.2112951215211413e-08,3.270522771670202e-09,6.735927391422918e-11,3.176364508298299e-09,1.805340363927758e-09,2.1205278739702292e-08,1.86930018486702e-09,2.2747185934632133e-10,1.2361318576584867e-08,2.4317474146167903e-10,6.026238920318964e-09,9.997413178942994e-09,-7.15509321671986e-05,-1.025572306283251e-09,-9.621843608073178e-07,-4.6043985689423206e-10,-9.387442548191571e-07,1.1052200884574273e-09,2.481369534797682e-11,1.127859625554182e-09,6.568557221694037e-10,7.304132761267249e-09,6.547762402113931e-10,3.8178715307302036e-13,1.6189712231486643e-11,3.815594606889805e-13,8.071838807196038e-12,4.952671949990306e-14,5.325403098929731e-05,-1.0868491295301607e-08,-4.507832380980234e-09,-1.1036709072246138e-06,-4.035162975634546e-09,-1.1365150726305685e-06,-2.47087356824637e-07,-2.8784715290961715e-09,-2.7768891408912144e-07,-1.326784907776452e-07,-8.567246525304642e-07,-1.3414540301929535e-07,2.0943261046602004e-08,9.841439653782022e-06,1.9873097804838285e-08,4.3856795716584325e-06,8.136788732979978e-06,-5.397787674132712e-05,-4.022484097748548e-09,-2.048196068761177e-09,-2.814373932693132e-07,-1.36232684064928e-09,-2.9856481573087815e-07,-4.2090532000562085e-08,-1.1857275346165384e-09,-4.204862401883928e-08,-2.624177634068548e-08,1.1590151881109007e-05,-2.627202256858426e-08,1.170858757433682e-08,1.932856497764836e-05,1.3675294349197817e-08,9.503495600817603e-06,1.4426631076140632e-05
4200,-4.2183973453063905e-09,0.006955175763986784,-1.7501374047274173e-13,-1.563212802265087e-08,-8.935291654597846e-12,-1.637827632143839e-08,4.227204799905831e-09,8.323871271636265e-11,4.52008077941611e-09,2.49345196461316e-09,2.7921327599964515e-08,2.4809732486799854e-09,2.9050940853771013e-10,1.5571439220575627e-08,2.87938252454532e-10,7.657948352318929e-09,1.2528037073157597e-08,-8.787260463615937e-05,-1.5457194439230173e-09,-1.3320881565228416e-06,-7.503018439890532e-10,-1.4106801529134646e-06,1.4387305496871922e-09,2.879555680988242e-11,1.5580562503677334e-09,8.791063451545713e-10,9.76496350842209e-09,9.016978187343933e-10,4.966827674431047e-13,1.9903124407883533e-11,4.721308062156232e-13,1.0355241964698224e-11,6.856176874600045e-14,4.781416806779837e-05,-1.3999826938373606e-08,-6.156225646750222e-09,-1.6129133372649848e-06,-5.210667067915809e-09,-1.6936879277034712e-06,-3.4978273551572826e-07,-3.967140915523462e-09,-3.740096829065241e-07,-1.7452672600348607e-07,-1.5233798837741077e-06,-2.0117151551329052e-07,2.593872530696121e-08,1.2441593670992586e-05,2.6496523534941093e-08,6.007725995429883e-06,1.048003668676925e-05,-6.82824371693817e-05,-5.483736972284974e-09,-2.617427250888411e-09,-3.8058925485310076e-07,-1.8508046225010895e-09,-3.9506065948066663e-07,-5.4202049966377895e-08,-1.6209644233625725e-09,-6.32771380678257e-08,-3.460177532290849e-08,1.4816973059560973e-05,-3.929381142202154e-08,1.4533808727681121e-08,2.6740533497588613e-05,1.6846197777547616e-08,1.2326311030258115e-05,1.9083542548081033e-05
4300,-5.366493993860856e-09,0.008856199189228132,-2.309104929220511e-13,-1.957668357403733e-08,-1.2266434916433237e-11,-2.1384324967462473e-08,5.50096232350543e-09,9.284521348912133e-11,5.563232961250589e-09,3.0230646805686282e-09,3.5696270394446175e-08,3.0661909406595092e-09,3.38503166963714e-10,1.9713931790517594e-08,3.3891093653733187e-10,9.358371519612482e-09,1.6656993036051945e-08,-0.00011481968148194005,-2.129255274528288e-09,-1.6575048297283908e-06,-9.993202374579479e-10,-1.844083486266266e-06,1.859146029715271e-09,3.2511401837237675e-11,1.9069100176419704e-09,1.0560471695478595e-09,1.2531983540077679e-08,1.1188859554319373e-09,5.704736197484238e-13,2.450350036495738e-11,5.711069865514659e-13,1.2454157081231325e-11,8.313881468934644e-14,4.2137902552581656e-05,-1.7874722569363732e-08,-7.717876479367654e-09,-2.035839137314822e-06,-6.378787053047052e-09,-2.1879547957070774e-06,-4.6607919299032147e-07,-5.022551227278375e-09,-5.057931367378869e-07,-2.4026855994351755e-07,-2.0513721400967376e-06,-2.4537045549040464e-07,3.066603717377915e-08,1.5822454595086823e-05,3.167601630829201e-08,7.18616781734981e-06,1.3590178382594148e-05,-8.605052892234985e-05,-6.7518093011624976e-09,-3.206855187681268e-09,-4.764318030913742e-07,-2.281227228283709e-09,-5.046768482480477e-07,-7.296397052916999e-08,-2.105465408342191e-09,-8.063820595560158e-08,-4.5834326645950664e-08,1.906063810357757e-05,-5.029403099347225e-08,1.7566528427385028e-08,3.2589921117982876e-05,2.0795287506102018e-08,1.5596173165514498e-05,2.2975198705479025e-05
