milliseconds,IFNBm,IFNBenv,STATP2n,SOCSm,IRF7m,IRF7Pn,IFNam,IFNaenv,TNFam,TFNenv,STATm,STAT
1900,0.6051280504440313,1.000113904695695,0.0952035635025526,0.05760860355931959,0.2681488952463959,380.49176234341326,126.48500003590928,1.000114108461853,0.5191619943419776,1.0002597309499106,0.27365365637298333,365.2310708510159
2000,0.5900443921270145,1.0001198996803964,0.08411992422177401,0.04958031088016776,0.2502068067968605,389.59068025312524,135.80344754608512,1.0001201153438335,0.5015852473537145,1.0002733713257754,0.25548360259965835,373.04577282434025
2100,0.5754036522168035,1.0001258946651692,0.07432667707310893,0.04267151265158633,0.23346615450308197,398.02340907923235,145.11445298371783,1.0001261222318654,0.4846071639718987,1.0002870079852584,0.23851222540737577,380.1936185301305
2200,0.5611913016221287,1.000131889650014,0.06567360433258353,0.03672604362210114,0.2178465043924529,405.8284022096165,154.395389528816,1.0001321291251797,0.46820733942117654,1.000300640801128,0.22266136223905775,386.7193148677763
2300,0.5473933306905361,1.0001378846349305,0.05802796779248519,0.03160950978076241,0.2032728047293265,413.04183329027825,163.62571993562676,1.000138136023155,0.4523660629622413,1.00031426964193,0.207857839175793,392.6646460156954
2400,0.5339962293480177,1.0001438796199185,0.051272479306580895,0.027206264016420123,0.18967502630718064,419.6979208637699,172.78685062395215,1.0001441429252618,0.43706429443867295,1.0003278943718557,0.19403316548375374,398.0686604668831
2500,0.5209869695416043,1.0001498746049782,0.04530350930096606,0.02341680745998572,0.17698782687944786,425.82922887296405,181.8620018612388,1.0001501498310321,0.42228364168877264,1.0003415148506076,0.18112324535555352,402.967846496367
2600,0.5083529897642628,1.0001558695901098,0.04002949747702076,0.020155536243328522,0.16515023774044862,431.466935352906,190.83609227796822,1.0001561567400596,0.40800633878151393,1.0003551309332606,0.16906810595393323,407.3962968576877
2700,0.49608218137916066,1.000161864575313,0.035369544367426106,0.01734879218423161,0.1541053710528428,436.6410614203453,199.69563594327832,1.000162163652001,0.394215225040141,1.0003687424701198,0.15781164100177789,411.38586330837126
2800,0.4841628763823189,1.0001678595605878,0.031252168166209536,0.014933189666984129,0.1438001467764581,441.38065355273903,208.4286500479031,1.0001681705665662,0.38089372481494016,1.000382349306575,0.1473013692426546,414.9663014712378
2900,0.47258383615774685,1.0001738545459347,0.027614209248019793,0.012854184069877416,0.13418503797529113,445.7139141869779,217.02457089802252,1.0001741774835016,0.3680258279588159,1.0003959512829534,0.13748820708060389,418.1654065637663
3000,0.46133424071040546,1.000179849531353,0.024399863063183248,0.011064841960833705,0.12521383319065618,449.6682786409246,225.474175567284,1.0001801844025793,0.3555960709524545,1.0004095482343642,0.1283262546723532,421.0091405619377
3100,0.4504036778207248,1.000185844516843,0.021559824466765538,0.00952477960871602,0.11684341464938314,453.27043991694154,233.76950622762845,1.0001861913235957,0.34358951862382403,1.000423139990545,0.11977259475181892,423.52175134115095
3200,0.43978213153904433,1.0001918395024048,0.019050530645821507,0.008199246946561923,0.10903355124642278,456.54632661431015,241.9037937358076,1.000192198246371,0.3319917464076897,1.0004367263757017,0.11178710350947921,425.7258842782366
3300,0.42945996940283826,1.0001978344880382,0.01683349237672298,0.0070583399219928235,0.10174670536033989,459.52104288652544,249.87137624006368,1.000198205170775,0.3207888230908111,1.0004503072083446,0.10433227289060092,427.6426867540692
3400,0.41942792767611603,1.0002038294737434,0.014874703816285683,0.006076324585351239,0.09494785259819494,462.2187813321964,257.6676070840785,1.0002042120966956,0.30996729398476763,1.0004638823011243,0.09737304369879513,429.29190597888913
3500,0.4096770937129823,1.0002098244595203,0.013144121583559898,0.005231056521016411,0.08860431363729714,464.6627214460336,265.2887436296455,1.0002102190240203,0.2995141644602766,1.0004774514606602,0.09087664894976426,430.69198052526525
3600,0.4001988842876161,1.000215819445369,0.011615203360464026,0.004503479323249159,0.08268559709619461,466.8749263579671,272.7318051278034,1.0002162259526342,0.28941688375070146,1.000491014487368,0.08481246669821768,431.8601260816153
3700,0.39098501808422315,1.0002218144312893,0.010264501036545495,0.003877193781914989,0.07716325301998972,468.8762482319,279.9943813151373,1.0002222328824326,0.2796633289217489,1.0005045711752814,0.07915188208350353,432.8124156074394
3800,0.38202747969079165,1.0002278094172812,0.009071301427633807,0.0033380872931117076,0.072010736132817,470.68625193507455,287.0743644014664,1.000228239813328,0.270241788837293,1.0005181213118726,0.07386815796557819,433.56385429622276
3900,0.37331847146154107,1.0002338044033452,0.008017308376247206,0.0028740145437109437,0.06720327799474783,472.3231622888432,293.96956742567176,1.0002342467452432,0.2611409478912153,1.0005316646778628,0.068936313491048,434.12844976386896
4000,0.36485034804913674,1.0002397993894805,0.007086362341236132,0.0024745232965964377,0.06271776761061298,473.80383766892004,300.67717725860604,1.0002402536781063,0.2523498692048949,1.0005452010470326,0.06433301029221085,434.51927765994753
4100,0.35661552702500976,1.0002457943756877,0.006264192721817542,0.0021306182589148305,0.05853263980446294,475.14377020030173,307.19297727961043,1.0002462606118492,0.24385797690108518,1.0005587301860182,0.06003644582317565,434.74854301919294
4200,0.3486063679002318,1.0002517893619667,0.005538199133550505,0.0018345577528248805,0.05462777076791816,476.35711055047585,313.5102645982175,1.0002522675464085,0.23565503700791834,1.0005722518540996,0.05602625341625713,434.82763762189364
4300,0.3408150119739746,1.0002577843483171,0.004897258349187903,0.001579678785651354,0.05098438023219603,477.45671382989923,319.6183884162634,1.0002582744817277,0.2277311365595937,1.0005857658029722,0.052283408673712305,434.7671936152208
4400,0.33323317819748965,1.0002637793347393,0.004331553970302675,0.0013602466192283356,0.04758493977136803,478.4542022913618,325.50086350716964,1.0002642814177523,0.22007666062775544,1.0005992717764955,0.04879014184357084,434.5771336334302
4500,0.3258519178157971,1.0002697743212332,0.0038324262029778033,0.0011713253679186521,0.04441308683938951,479.3600402767861,331.1330867338703,1.0002702883544305,0.2126822674638677,1.0006127695104101,0.04552985586378778,434.2667176423616
4600,0.3186613456135393,1.0002757693077988,0.003392239421691084,0.001008666646436713,0.04145354429916105,480.183617047962,336.4798308469019,1.0002762952917112,0.20553886280986097,1.0006262587320125,0.042487049794498126,433.8445867220483
4700,0.3116503902075397,1.0002817642944364,0.0030042655008732963,0.0008686137675166602,0.03869204543310822,480.9333336155302,341.49292828716295,1.0002823022295426,0.19863757585528746,1.0006397391597779,0.03964724738757578,433.31880399054404
4800,0.30480663867817026,1.0002877592811452,0.0026625811466010063,0.0007480193645470033,0.036115264716194924,481.6166903232769,346.1098752806278,1.0002883091678707,0.19196974119857207,1.0006532105029189,0.036996930553301256,432.6968928622157
4900,0.29811638268206136,1.000293754267926,0.0023619776720556047,0.000644174585716347,0.03371075490258697,482.24037264806486,350.25439322093706,1.000294316106639,0.18552689296275532,1.0006666724608833,0.034523477457537755,431.9858728239192
5000,0.29156498293360766,1.0002997492547785,0.002097881845648235,0.0005547482246353578,0.031466891047683,482.81033335936684,353.8400751035024,1.0003003230457874,0.17930077769621253,1.0006801247227983,0.03221510490416507,431.1922929009382
