milliseconds,s2,s3,s4,s14,s16,s13,s12
2700,48000.000000000015,2364.0256959314784,320000.0,111.17286428188915,0.01001110032861265,0.7372150197279689,0.25000894491210446
2800,48000.000000000015,2364.025695931479,320000.0,116.55555601893734,0.010012071288980363,0.7347783867565784,0.2524049352902294
2900,48000.000000000015,2364.025695931478,320000.0,125.31988454925467,0.010013106669601974,0.7620467893362655,0.24134494210890955
3000,48000.000000000015,2364.025695931479,320000.0,134.56278088079387,0.01001441287442776,0.7514302081765606,0.19886372708157418
3100,48000.000000000015,2364.0256959314784,320000.0,129.39897102216094,0.010014253264579578,0.7480109848077625,0.17636024388519844
3200,48000.00000000002,2364.025695931479,320000.0,139.3834675954082,0.010015856613334099,0.7731928887895817,0.1927246655766261
3300,48000.00000000002,2364.025695931479,320000.0,144.3587672639262,0.010016723204568926,0.7807113608433056,0.18435813185069763
3400,48000.00000000003,2364.025695931479,320000.0,147.29654074500434,0.010016857954535512,0.7705112189621288,0.19993992788153714
3500,48000.00000000004,2364.025695931479,320000.0,150.77137602106072,0.01001886122469504,0.8153758925334109,0.1913848649104949
3600,48000.00000000004,2364.025695931479,320000.0,147.07004595581438,0.010018057465768192,0.7894136378571389,0.13944773392825988
3700,48000.00000000003,2364.025695931479,320000.0,158.0398588889559,0.01002017796253184,0.8333075515684321,0.13932621515847857
3800,48000.00000000003,2364.025695931479,320000.0,155.0310549775064,0.010020875950104063,0.8181962633241031,0.15809130081328399
3900,48000.00000000003,2364.025695931479,320000.0,165.2453748716515,0.010020924744139612,0.8129565809385659,0.12501028048720758
4000,48000.00000000002,2364.025695931479,320000.0,165.9737420518505,0.01002271646287655,0.8462444431591793,0.1587851557228708
4100,48000.00000000002,2364.025695931479,320000.0,173.63924121005604,0.010022442019197636,0.8433561473557102,0.14631289546718634
4200,48000.00000000002,2364.025695931479,320000.0,170.12103111803742,0.010023055136525221,0.8582792752891777,0.11345510895423921
4300,48000.00000000003,2364.025695931479,320000.0,179.68884185108382,0.010024672943426348,0.8469908667335881,0.14340935090104184
4400,48000.00000000003,2364.025695931479,320000.0,179.4084931774118,0.010024696510046477,0.8809079712512683,0.14306978891931155
4500,48000.00000000003,2364.025695931479,320000.0,182.0632405323094,0.010026629526319554,0.8628883898892095,0.09716102978548882
4600,48000.00000000002,2364.0256959314784,320000.0,194.55720514970574,0.010027223966178254,0.894412580595027,0.09443444546587026
4700,48000.00000000002,2364.025695931479,320000.0,198.82422834054847,0.010028266002898424,0.8828548608310887,0.10410068923421442
4800,48000.00000000002,2364.025695931479,320000.0,192.89778197957816,0.010029616610454806,0.8591545982844268,0.12107583383370485
4900,48000.00000000002,2364.025695931479,320000.0,201.2255719665358,0.01002951863536073,0.8966439704563851,0.09887160236264847
5000,48000.00000000003,2364.0256959314793,320000.0,210.7661558856774,0.010030306908353687,0.9166778443065526,0.0799932283838479
