milliseconds,MC,EF,CD,CE,RB,RE,RP
3900,1.3005804135238215,0.3004323882133077,0.31240057612171046,0.13327369025464245,0.05919630004841872,0.6182164175852034,0.4588138229995418
4000,1.2976379066127637,0.32614764708831934,0.31571483572028647,0.14104032017264623,0.053911350604146105,0.621154628533999,0.44546542266218386
4100,1.3078013009328358,0.3386103943836462,0.3159380206417007,0.1383212513769187,0.05181007305008799,0.6190284262735108,0.4545644091992272
4200,1.2831083005188466,0.3537681531119642,0.30716580168731106,0.14354574506869475,0.05526083755681366,0.6198967951460923,0.4942551063104687
4300,1.3518647225035805,0.3598733739896241,0.31106956274703806,0.14694878327289096,0.052473060255814316,0.6179151499619681,0.5169881552189256
4400,1.3665626147378946,0.38540897480558756,0.30852041495590116,0.14771803159904684,0.04622653501816158,0.6119355634409004,0.5063855898845878
4500,1.3336181698322427,0.39114569066120747,0.3164000951055247,0.15647049895787224,0.04953793607378154,0.6144103595561615,0.5570527989445693
4600,1.334081680011004,0.4234518036812441,0.3057368050199642,0.15207573062911808,0.04707051331490408,0.6106665255650884,0.5545694614145703
4700,1.30843973768656,0.44265921416309073,0.3102441054200532,0.16116733979917328,0.04324737872649323,0.61304356635473,0.5680751685721331
4800,1.3747026822838493,0.4561469329972389,0.31383544991814144,0.15734925953964995,0.04465814413433892,0.6039918797380003,0.567142780432251
4900,1.3487244088852417,0.47229458677934183,0.3113928258983845,0.16527129256020548,0.04047629142971741,0.6059230270642476,0.5935723497834744
5000,1.3660109874845485,0.48683572496801514,0.3160006090320962,0.16086581584800383,0.03468827643570614,0.6011733327676287,0.6116189524513507
