miliseconds,Cdc25_phosphorylated,Cyclin_Cdk1_MPF,Cyclin_Cdk1_preMPF,Wee1_phosphorylated,Cyclin,IE_phosphorylated,APC_active
2700,0.009066152246924456,0.3878046128056633,0.41822974662272716,0.00863537572299525,1.152153838277297,0.6157356854319798,0.9769942358395545
2800,0.009189720013103144,0.39682355341447423,0.456651432053966,0.00965994342426386,1.179840406364268,0.5921476927660136,0.976532580679312
2900,0.010337564776385222,0.4130003527600056,0.47526496888650627,0.010377587172576832,1.2039037383071516,0.5725601250215454,0.9761962839289624
3000,0.010915377720106603,0.4257831488337786,0.5085490555173139,0.010762721323976895,1.183844476667865,0.5670848574810841,0.9745198657862544
3100,0.011530397687734914,0.42090197584808264,0.5374724653161539,0.010995404845209722,1.199496820127553,0.5551658489296609,0.9729729392369388
3200,0.011918447212056968,0.4412464197092242,0.5464136350067162,0.01219507952284954,1.229107477967084,0.5449791775858847,0.971565524527174
3300,0.012892476766270604,0.44258994342351615,0.5788793590141275,0.012670623354309168,1.2194292301569338,0.5212961587942447,0.9708870492115184
3400,0.013524047817975827,0.46048181061351656,0.6027216331481616,0.013237555134685912,1.2256014440098209,0.503010596431297,0.9690639528106709
3500,0.014056509071514438,0.4574730723634733,0.6510982983854188,0.014305270323000347,1.2375841357758517,0.49614074579069695,0.9674994823188232
3600,0.014736798850508399,0.47187616269985644,0.6806358028759293,0.014757755099922961,1.2653699916046246,0.49064835080199326,0.966698480891299
3700,0.015708806713273096,0.4649598882633167,0.6946974835465777,0.015368786523365742,1.263371120163844,0.4770901595134866,0.9647096483384426
3800,0.01612727966733499,0.47689258883682645,0.7333174475697873,0.015775766529515692,1.2783370374203475,0.4564404106663974,0.9625576378872674
3900,0.0167418657897523,0.4785731642311664,0.7515864400053541,0.017095732734596504,1.2881509296093285,0.4410078518457673,0.9609195044442219
4000,0.01740369450418812,0.4862137953524419,0.7964417393881633,0.017307524711638718,1.2653380043726317,0.43027131649027067,0.9599782722602224
4100,0.018571619286090076,0.4900938200423884,0.8278396622644638,0.018199568617517807,1.267366456384955,0.42022320028393845,0.9578661543928115
4200,0.019232839014180308,0.4988595353960368,0.8524430526274147,0.01920510808573727,1.296966692460856,0.40540767430387936,0.9564508433651223
4300,0.01969997979714233,0.5133448414107505,0.8847053964067262,0.020048074509722773,1.3059349265884401,0.38967486947802604,0.9541200807852085
4400,0.020666507615128428,0.5113524072293968,0.899953057194608,0.020165283336509104,1.3055868843651441,0.3738066487612616,0.9519093082698497
4500,0.021497909678929717,0.5199758301733991,0.9325059732722745,0.021493577753813352,1.2908543730653503,0.35431239456362745,0.9486671055769883
4600,0.02176704457917562,0.520910652793416,0.9501307108657567,0.021867709766605875,1.2908716774477305,0.3498955165178372,0.9466968363994512
4700,0.022683152070633494,0.5289888198254761,0.993034880565131,0.022853701508667976,1.2946388269762055,0.34024701433285387,0.9437667278940722
4800,0.023167284680623703,0.5335271614028005,0.984801301711336,0.023714650518556816,1.294951982863649,0.3309485588006289,0.9406722316452218
4900,0.02393616424365543,0.5225177391111044,1.0288133837791464,0.023917859756081156,1.3147572126573863,0.29960738815351873,0.9384309900013659
5000,0.025048262966555823,0.54089091539082,1.059966043149298,0.024592090289666104,1.3146414371189652,0.28479322774816745,0.9351694469631748
