miliseconds,Cdc25_phosphorylated,Cyclin_Cdk1_MPF,Cyclin_Cdk1_preMPF,Wee1_phosphorylated,Cyclin,IE_phosphorylated,APC_active
3600,0.014474872430146205,0.47463162627933886,0.6788809931668962,0.015074993297464362,1.2671595916945453,0.48358544487759675,0.9665204676943315
3700,0.015203026159487473,0.46705489916876186,0.7045144323413897,0.015101803334904887,1.2624709441230098,0.4709470421716413,0.9645859743387409
3800,0.016370120602601533,0.47504158847428146,0.7281515111833272,0.016397555600048786,1.2513728051359134,0.460426162294741,0.9627712971695729
3900,0.016836229119546093,0.4852133524295889,0.7738114660815327,0.016849704783189028,1.2646346908710222,0.4416666185869788,0.9609620502580336
4000,0.017856346909937242,0.4966246924703624,0.803752553881687,0.01757643434850945,1.2878842261532832,0.4355302294908458,0.9596419846000237
4100,0.018367391972256782,0.493159925483256,0.8111326012357291,0.018431123437563902,1.2921583121239422,0.412402127892102,0.9578313702985056
4200,0.019136725962757267,0.5076013618685313,0.8363577888608378,0.019273174281293846,1.281729030234993,0.40337501077047566,0.9557252683977246
4300,0.02006738663630891,0.50843029013692,0.8602755595944589,0.020118430160525183,1.296188989937572,0.38609145496548075,0.9534397133467473
4400,0.02010173900020426,0.5125774119625954,0.9009644422723091,0.020838813689789373,1.2814771819902822,0.37519186922091075,0.951356729981486
4500,0.02085343073191073,0.5129057063607066,0.9275366155347397,0.02158184006219899,1.2991660640114806,0.36353640812184695,0.9496661296164938
4600,0.021594446732195422,0.5221346373093709,0.9613538072246071,0.021760118738870102,1.2919927358649042,0.3412399235618805,0.9471016503286271
4700,0.02235431222556194,0.5272179677961775,0.9880376483854613,0.022501665391300264,1.3001801971753557,0.3442483903162285,0.9447638957809363
4800,0.023455613004026956,0.5218700679421967,1.0017346630220116,0.02327237181926745,1.3089164371373614,0.31769833617917,0.9408432686812885
4900,0.023819340929603094,0.5269752556498128,1.014330423799477,0.02443993310576982,1.3238694990350806,0.3018885056404433,0.9382973865917371
5000,0.025199554004263266,0.5410381417461284,1.0433785975447862,0.02498259619474324,1.3038636672021628,0.304631597985342,0.9350053038011846
