miliseconds,A,AgB,gB,rB,B,AB
3600,381.1534767583997,0.5211794919683058,0.47658141879957944,4.175520560810401,0.033100319307238425,13.2131031397203
3700,381.0898890033188,0.5323518927914778,0.4772701305800289,4.234194109013602,0.033488041911283926,15.038409781000354
3800,390.66910625585723,0.5468888632424906,0.4656059623055179,4.642966736600841,0.035216020454078054,16.415936018658776
3900,404.6883409218614,0.5615361001662428,0.4395643624848583,4.947576227634214,0.03642652180332935,17.540457459797466
4000,407.53910938106264,0.5844406402075074,0.4275529351891838,5.188382050629379,0.0372029794273202,19.122654886899813
4100,415.262127495478,0.5921095022956236,0.3979106688903011,5.4580413164749055,0.039282543171060745,20.55339862516341
4200,425.8243937236519,0.6000978142461164,0.38457943621143464,5.794947263532446,0.03958944059538186,22.58317546612983
4300,434.19439623917276,0.6196130464608314,0.38106075717177273,6.078696945478099,0.04154529266897763,24.09693911739653
4400,439.34536786257365,0.6234350751104505,0.3749362474370118,6.3916302880979545,0.042898748949613756,25.516524847448615
4500,443.8332372076912,0.6446457999788927,0.3433231865202779,6.515760444963843,0.0442246384135392,28.10130524760106
4600,461.5432146169652,0.6629986864847879,0.3412466654346978,6.870355271787448,0.046071225369231965,30.304277506323118
4700,458.34879676734516,0.680051309080117,0.3319415419429464,7.206996058974846,0.046910741138436504,31.954881353513272
4800,465.5611005775389,0.6923165847077496,0.30337624532090596,7.485921560817492,0.048364770968659675,34.029914996958574
4900,476.17212302017106,0.6883950077525669,0.293694822017974,7.859516455893356,0.0487699172125194,36.071206322639625
5000,483.16572164559574,0.6977502356495556,0.28516957663708664,8.100606338463692,0.05010984723297913,38.29730506901843
