milliseconds,A,AgB,gB,rB,B,AB
2700,294.7166639675845,0.35431150432919195,0.6365027584304769,2.229492113608083,0.02149233912054051,5.571885270416258
2800,304.13479119765026,0.3760492383962703,0.6224227766262792,2.3136328125339065,0.02276755713029615,6.1930562048992694
2900,315.92330296895756,0.3846461068466599,0.5956872859220986,2.537057658923705,0.02366913766800801,6.530728322451929
3000,321.8665398526622,0.4057661025818886,0.5984445167853045,2.6899315527763696,0.02561782014384745,7.28247524520173
3100,334.7170101183058,0.4258994272176868,0.5605574941493906,2.8439057690510796,0.02560812623088514,8.178810745260087
3200,343.2501023394258,0.44598657495351574,0.5498999164040123,3.1722037498322093,0.027781077847735057,9.667062381037665
3300,348.802316621219,0.4597545914512555,0.5471155517313963,3.3082031245231756,0.028098034298680716,10.53330602501425
3400,364.0852637295756,0.47593795919541926,0.5176580056924713,3.5930834997149015,0.02985470278095992,11.72308286141093
3500,373.3667305338953,0.4915935799293619,0.5048998842820974,3.886041072260591,0.031459007836364544,12.459627088378834
3600,372.1322119176075,0.5217294111528058,0.47679103522828903,3.9867367495914765,0.03321105036711146,13.665311325212476
3700,390.3293499556765,0.5210380652899459,0.4706345131687614,4.425837112338062,0.03411299139204094,15.120231991324927
3800,400.79993863522895,0.5379955922121648,0.45343061953084474,4.715004012664828,0.035478625932674236,16.7526827553496
3900,407.64681298791186,0.5627477882357103,0.4324205145453148,4.956731764878382,0.03691138832020451,17.884893625342535
4000,415.6533755038592,0.5697451466775217,0.4162162269054699,5.26576590451886,0.03689499411152717,18.87617024008218
4100,416.1358776571776,0.587827190001381,0.4195710232475972,5.353109179941634,0.038340743057549975,20.773102612866992
4200,420.549803958794,0.61022063045133,0.39144977468918957,5.706666903213414,0.040614990774364264,22.032610723788842
4300,438.894094629584,0.6164301592761514,0.37205101898113013,5.89283553198857,0.040941274240913025,24.623201608150843
4400,448.19718549303326,0.6404759642634533,0.3662350583827504,6.300903186012254,0.04282467382880489,25.731405253714517
4500,443.749838355958,0.639978255917253,0.3417371350690597,6.719427345222055,0.04338856225176041,27.549338404787797
4600,452.37124131173334,0.6648172009318944,0.3398835154724863,6.984953902133234,0.04530509833175996,30.052238699572058
4700,466.6378121209832,0.6720339312385284,0.32416044816223627,7.256643579146292,0.04720699531705915,31.633996616896624
4800,470.27911826229115,0.6803242449820289,0.3139704180550433,7.492128966759221,0.04845998465962541,34.13363040499092
4900,476.5132938573901,0.6900508874863545,0.3063920761845081,7.861170920739549,0.04946021984063966,36.292259061350784
5000,480.6784341917786,0.7063697702166752,0.29137451623816085,8.338506250764135,0.050846654034482346,38.50364002684953
