miliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
1000,217.30935905200963,19.296395716809208,21.352587333334387,26.748433748679602,67.29851470307679,90.3073138431836,15.864036175923554,21.27116122986936,1886.1750401001934,1017.9490145614072,8254.233292820041,26.752766322973077,81.2882085480892,39.96761156179277,86.49924427872737,14432.638779562953,149.30561744680304,218.81806936756303,-8.819278905056333,1052.1711613386487
1100,214.51770463824036,19.438614936114337,21.896589519378793,27.48355169397182,68.17501263968441,97.1368703847939,17.088807999698698,21.58444355438103,1955.4356692980014,1102.0645135207526,7773.681653317142,27.413952262517416,81.23085996875027,40.012200921156015,87.31266939580324,14646.140330671706,154.4470248659612,217.145515043562,80.59994480891619,1079.4868919996788
1200,209.85466461120302,19.204201397100384,21.842081903412332,26.879149651486834,68.03853126879721,100.22608193323552,17.731096538678873,21.805894199938436,2142.4743910137095,1230.4260395542126,7049.905785023225,27.426004432501763,81.85559156830712,38.7597293218255,88.17213870069872,14426.922246551536,154.40883072671818,213.3890915093763,77.27992456806066,1077.2116059085322
1300,204.34373702373554,19.404898568638426,21.726344961803676,27.310154671322515,68.72187113822413,102.54222081105611,18.42270492870394,21.9258303061406,2220.7470422953684,1482.5352754845949,6645.163656225919,27.051198955846548,82.66772828267885,38.32959887395395,86.90154995588813,13988.465662555658,153.41875758779054,204.95474183486814,-58.11327128814849,1080.0240212330098
1400,199.54921779142506,19.26293692833179,21.77997712142121,26.877258937517876,66.94057518912648,105.99328129972584,18.5557090303095,21.48512470985416,2301.3660603777535,1674.8445376020707,6253.128011632187,26.800428446380863,80.38704522778744,36.859651570005,87.52166755987884,13547.791045237274,152.6824577856886,200.87132365749315,16.965337981024447,1085.2745825084835
1500,200.46675358261945,19.129641587539627,21.727843084594888,27.01955572866688,66.65270247065169,107.72018648690987,18.815571551748867,21.630246952672273,2483.8423693806412,1858.38442396717,5515.441689405112,26.68236400448574,80.05496220125076,36.95233549289796,85.23340266498587,13410.069966732026,153.4913727504402,193.52717993633715,2.379541976490877,1075.7090342701033
1600,191.98019218505647,18.948202189031733,21.135251321610635,26.57302357360154,66.23008299614212,108.80870141994887,18.80594949120627,21.207556033603417,2568.862892851245,1983.6019138523716,5426.029279952432,26.410866107865065,80.1216016055043,35.096779060462914,85.97254516132335,13145.019508707224,150.8408973598122,186.5859019129696,-81.80587193362054,1072.9217858516665
1700,188.87570956498604,18.56158289707245,20.805510681255686,26.072849951577187,65.58922845730643,107.25501619939816,19.281474029173253,20.84346561879147,2691.026951977629,2086.6852208133323,4948.225246400138,26.166842370189727,78.31467511844095,34.826730543251166,82.87267726465232,12509.446560959685,144.12815161680206,184.53141453563723,-11.73805501721066,1077.8795245960955
1800,185.09482570460054,17.95763432534324,20.76031004926297,25.546772114668602,63.2991568970475,108.18010358560461,19.020126914699595,20.78133184772367,2690.1952523423693,2361.90759469411,4589.297085473229,25.779028095905474,75.69992466750294,33.79073648402342,83.05647305466344,12329.016680026634,139.04747587629672,179.3454393753028,14.878344568958038,1034.0860332563605
1900,178.59860904511356,17.696186062744946,20.392219104056768,24.925766111261467,63.31708672763947,106.82642457312589,18.63635342790725,19.8437888363173,2820.1193335182247,2415.0676058568442,4273.506227334022,25.356913352659262,74.14318538009533,32.28014544030472,81.4384825318145,11819.641638849773,136.48792087821158,172.4243816413542,61.99328543898801,1025.104920197011
2000,171.70542864992396,17.361247227459124,19.782425029271877,24.802267498896914,61.88688967314398,106.01308583134156,18.605546263745005,19.659761092442924,2878.910873023213,2617.891632605602,4075.7667175061147,24.77999484386895,73.37225970094192,31.566959337583032,78.24416904793351,11478.663331138845,132.10699415087504,165.45145040645258,66.55394512911687,1020.7492388633362
2100,165.40304346573882,17.198063893730826,19.42722756193922,23.806770102740195,60.12019415415322,103.34996062540733,18.41372169628973,19.224594321193237,2979.9831734638688,2744.7070020632214,3849.4619944391843,23.85104352595037,71.20881728932306,30.182760328270682,77.68472422583548,10941.741691733669,127.79944396372998,156.9173126489148,28.581601717653534,980.8604702855127
2200,162.2667906769354,16.267105203283457,18.8001872946277,23.3363269269356,58.46932490422897,102.74661551902746,18.07804349279406,18.74613715842108,2953.6589086319564,3038.3292752193815,3511.386805779624,23.16878440760732,70.54640175427029,29.47334599643038,74.02007031553526,10677.450554984733,122.61255140168466,151.6879921256929,13.384925502473823,971.5337260827508
2300,154.46537912044198,16.284989443322807,18.121770259669635,22.88718750445036,56.864559481703004,100.56972310461944,17.71847245404078,18.416457910115554,3064.0914410511336,3102.053320613952,3092.2815768233495,22.623004513256173,68.25331505631195,28.95313691448214,72.74247055206949,10532.708066020306,118.53213339863314,148.70528508843304,-47.0020746536614,938.562129727168
2400,151.6847329265297,15.479748428296647,17.72496069035995,22.03673331757461,54.46636421725694,96.18908617020539,17.34292960785329,17.54465548218058,3169.377450280173,3306.1183309731573,2940.4720001565647,21.72071797277182,65.97060967041183,27.93979628999358,70.65615378842564,10081.2262318114,112.56270447277792,139.33313388351692,-74.57570102479283,911.5736507749273
2500,147.13975446150135,15.31899480771034,16.975886901147426,21.234884031611337,54.08654547392051,93.83349599943126,16.808100833438864,17.134550466371362,3140.8278276799797,3354.6341575882266,2693.001051699182,21.39314336526822,64.25224479699273,26.222257128079363,69.12040712163531,9719.72828593833,105.61441722323,135.9338213214605,89.56919154721409,893.9561745460217
2600,143.00110623213885,14.500450955294376,16.625533416396166,20.788115424829847,52.208092314972006,91.46024681776825,16.331188201732616,16.70750443198813,3209.2978784029638,3641.1551891251206,2678.7720395669403,20.496711421404086,62.6656559170567,25.685210835580232,67.46745794582701,9375.879574540364,103.75436964115951,133.04571044139473,18.454842218781252,860.6145644749929
2700,133.4987091659154,14.310845456039681,16.112821805435583,20.134374398702644,50.54520716795053,90.04993274334565,15.822697585413733,15.896057685973322,3254.02978127612,3604.9815695799175,2479.5577727427176,19.585385706887145,59.28276462486947,24.94442853145355,64.5902106723244,8965.84679971857,97.9858706031553,128.32633052431902,18.826584961572088,826.956571745162
2800,133.01119700360638,13.517973213417074,15.386695455360776,19.56547144839531,48.84841065025372,86.09607688187404,15.752777991820453,15.219383333240598,3258.2159835028574,3879.554331038752,2385.028912288921,19.26421665573934,58.905889022196405,23.81865598987226,63.078841762878774,8776.65174930073,91.92267734550703,123.50821807368112,85.27515754628011,818.7222182839195
2900,126.97542842359006,13.250838769402542,15.268351974055255,18.453368300865716,46.98460198361042,83.73225454845662,14.931437418850454,15.151698780295796,3293.495128978851,3957.5625889767,2097.652730669418,18.8574823789513,56.72330531320567,22.87200018437055,60.92827399794765,8544.130289410703,88.48314308343564,113.91975779938655,61.53065191204285,777.1712671738472
3000,119.5972627911191,12.609315050350896,14.624256721875858,17.629033836476744,44.449839089504735,80.80590553959314,14.517911500592724,14.291881749763887,3343.1791085077753,4154.69959321474,2056.217672601265,18.002923716216962,53.66207111649805,21.677388288701454,58.86099781809833,8213.466507344012,84.97499000166276,111.31012360794338,30.905130443498372,738.7530170697389
3100,117.3431090077445,12.47553642453219,13.783911268854922,17.387834708496257,42.52009450888799,78.99344057764958,14.121075942629432,13.627623116783322,3426.171907802928,4146.173923932748,1975.9039657051414,17.00734098542589,52.22994185790703,20.85342080068814,55.80303914602775,7975.279572170323,79.1142668607274,110.37212911900208,14.333082110754491,725.3072822356789
3200,114.23826527526266,11.757201675986508,13.5164314667215,16.38445317483593,41.281890998704284,77.61342135027674,13.944453474875845,13.286086863645894,3426.0092999265785,4248.654156971156,1727.8043551578185,16.703134033938237,50.98255685508603,20.096310238449146,54.58354854653339,7665.438626006365,77.46989041884342,100.54847297067008,-25.63607041798679,698.0431044313938
3300,109.36049092945579,11.103240159845653,12.90669015098339,16.297278255143137,40.0890395193575,74.75949829768243,13.250793035888151,12.860989008889046,3484.489143575074,4371.737001112434,1476.0208915761896,16.194233254200604,47.481113290183984,19.733169758998933,52.91921813440202,7125.222659188664,70.29512308765071,95.82167731012977,43.03578045963438,667.1228372586552
3400,105.69399924660036,11.065411845218641,12.645226052050608,15.40427012839841,39.37806385632787,70.72138956874467,12.875789083373448,12.304954614699357,3550.243694715797,4533.791933855997,1566.9255576785336,15.668425827287622,45.4979006358848,18.097686248537833,49.68715228189112,7031.329443659302,68.65211716078669,97.54238003400138,-80.1487596646119,637.0229508808048
3500,97.73144843479663,10.274415040231553,11.855352724946867,14.603902387565087,37.787824544238426,69.54748289618598,12.178492879927429,11.949792498002896,3539.78658911846,4557.91140344339,1423.6881224505364,15.039076911092963,44.89932591834797,18.309085254044383,47.407944114069075,6596.637603397091,65.32661212155821,88.9751437851365,12.599605574896373,620.912849646008
3600,94.41232704404966,9.87668976328328,11.663109728871737,14.327735817853805,35.81260936754687,66.61003979689553,11.841114995294127,11.643963809772293,3576.2473414132655,4660.933782478909,1114.7800954004817,14.099882503949077,42.38051314871895,16.78707492209711,46.14253333287876,6681.347250711514,64.1109125969022,87.02532164034744,8.876698510835414,595.11750524469
3700,88.6576751754828,9.90386147998069,11.006879018724401,13.967886682545402,34.23245105316232,64.57679939227141,11.625933213233276,10.961891218330466,3533.862599073924,4708.966050986082,1001.0886373182354,13.440761858627198,42.02578591301704,16.959110341598173,44.953594428712734,6280.623817665269,58.18788160391345,83.59481398707956,30.06813692167868,566.5868487506111
3800,89.62923698584834,9.181723416048927,10.444793307748533,13.270982594563772,32.16883992845665,61.879090254708856,10.792324739252814,10.425268974201414,3548.640008762623,4967.853609134335,1188.0075447969275,12.90796059787454,40.4723918104693,15.176740987875743,42.904094157438,5969.46036794548,57.73383409329809,78.5964058437867,22.0645199128039,555.4200073246035
3900,83.47386212763014,9.108359258376217,10.08185571749481,12.333357278910883,32.04884788436797,60.48680019218746,10.847680636348441,9.853620738184476,3630.938120756409,5050.502503979555,1153.0800436210482,12.505772313832209,37.90866552792333,15.508337210602441,41.43575822126349,5950.544392634463,52.67284651464545,75.5753060948547,36.265985214971266,527.864216683356
4000,78.90972159011434,8.46660682040189,10.001668764917296,11.995833896040335,29.398882616842894,56.998541331850404,10.139792230637962,9.674243167541512,3639.2162085863133,4974.232881204651,775.3288190652079,12.267186430052563,37.07229232432127,14.947201224530655,39.274039350562525,5545.131358574503,49.82270028240276,72.41535781423536,-19.39000185301272,500.20278206591433
4100,76.35485605462404,8.339746180748223,9.089866081649042,11.516263106967356,28.201573021116886,54.719387513591656,10.0427666805485,9.520585952453482,3635.530478832291,5178.363716600456,876.9921414463522,11.312144497716167,34.42280347336547,14.083248377713806,36.76176939838779,5348.204439096673,45.9783675300679,71.46187874222609,33.190843625846156,475.37496755888606
4200,71.31204972768487,7.575737600733566,8.965035645171506,11.40757501129651,27.625343624489272,53.85479074075837,9.179589574248475,9.059069265096337,3652.769814123334,5297.365599742819,881.3035852465383,11.041946417845448,33.03130308618672,12.756211784948777,34.88705286379102,5022.304716501865,46.626216185882285,67.58675573511135,-36.18705552580172,464.70142471751296
4300,68.57715483265108,7.318452378327912,8.743573992942844,10.347042537693513,26.483816384781484,50.25623608144518,9.12452893855591,8.6133835837769,3624.8011218104825,5215.454293973196,726.8151533371574,10.405886611520911,31.56194514609967,12.440930495059673,33.380943966675346,4786.442443690564,43.684160436984676,60.66734472822465,74.48933586504519,448.43987139447637
4400,69.14850616673965,7.252063223766676,8.322055892446082,10.419353119405695,25.365826790399485,47.443118356659134,8.644470886742937,8.443224254320901,3651.871919795105,5435.61876418414,585.3121374349428,10.277210562316961,29.64490069752189,12.446165442700197,32.48618211797373,4818.682347283683,40.39159127806959,59.890563500820704,33.132186486554346,419.11034141180323
4500,61.704890187585974,6.947765392472626,8.074329936782398,9.442959880346256,24.32108224919987,45.18600967085196,8.404312108147028,7.565790147399556,3641.6005374171064,5366.695795181675,720.7847272222743,9.647418150298863,30.081369907101895,11.522512336871193,31.53734554644582,4648.237164663681,38.35802844242037,58.41947167717909,-22.70901862573345,420.10150200768487
4600,61.35618600817179,6.517123890111035,7.718981585209837,9.045566068189682,24.24548372054036,44.64645673607524,7.765051549033281,7.6795856418726185,3733.4743107121035,5505.444206247592,744.3104717990475,9.441032212718715,26.909921340416,11.514726383817843,29.49627549317369,4322.698180781634,38.315705465868945,56.50392315833441,-42.01348068862481,393.05727823515593
4700,55.467613079930395,6.456400304458503,7.039917458166212,8.952245260989583,22.99997574716962,43.935982288388,7.521790464633065,7.447953570555395,3764.976433543131,5533.915595234794,536.7678284943452,8.889907600488094,25.78968082337244,10.854212022117638,28.224639794726336,4271.257339894408,33.38670731062417,51.93031279349835,77.38951493944609,367.8920490645076
4800,58.61790166443648,6.195168402289407,6.769542052759641,8.81813330162908,20.952419970630277,40.14904664785019,7.202516898286729,7.103383693440774,3685.0297196541314,5552.435200432505,396.4522109769121,8.6702914429503,26.147564785125056,10.342617487495286,26.625020362556253,3929.646559467589,32.936140276990045,49.118853517733946,-88.00293653623618,366.9956979920241
4900,53.35266946221911,5.612198018173277,6.6746942257110575,8.289231020327126,20.992413342680017,38.71370915826145,6.8927129227591,6.766538841420316,3739.278809409912,5744.946176381705,300.3572563425453,8.247893654165555,24.65683713600778,9.512890002541015,25.8188058053865,3615.004463699157,33.931098350762035,46.91256359003978,-68.13355558353281,351.91039403332616
5000,53.51192252608354,5.314446772456102,6.36305876014359,8.108040259872196,19.35337211043541,38.07286401055726,6.449679458028888,6.438653420882897,3796.409677791528,5794.463958964998,277.6230151984567,7.797845068220892,24.14737515755905,9.04608018373153,24.95296582753608,3687.8737670499886,28.377942565010855,48.74914955747313,57.38479002680037,324.1596198203937
