milliseconds,s51,s52,s53,s78,s85,s211,s213,s482,s483,s484,s489,s490,s491,s492,s493,s494,s495,s496,s498,s499,s500,s501,s536,s107,s108,s109,s110,s111,s112,s113,s445,s446,s447,s448,s451,s517,s518,s519,s520,s521,s522,s523,s524,s525,s526,s528,s529,s530,s531,s533,s535,s527,s1,s2,s5,s6,s7,s17,s18,s20,s21,s22,s23,s24,s25,s26,s27,s29,s30,s31,s32,s33,s35,s200,s381,s383,s385,s387,s389,s391,s393,s473,s474,s475,s476,s477,s478,s479,s502
2400,199.36144598873165,0.005971637921385969,7.933467793483371e-05,0.5360010355440288,0.007153455682212465,6.486718199616938e-06,0.0004883452156334736,5.876846216999901e-09,1.5031325430235004e-13,2.8831745675554324e-18,6.22383945310166e-33,5.659856858187113e-28,4.4236499937313254e-23,6.022896234605739e-38,5.229632948142868e-43,0.01531623303069144,0.01531499536558346,0.015314995232329674,0.015314995232322652,0.015314995238193022,1.0156449079214594e-06,0.015314987183834628,0.0035072972372616543,1.0636835506880103e-05,5.089041155200871e-08,5.08863957022944e-08,5.08863955676404e-08,5.0886395567636814e-08,5.088639557770577e-08,5.091957475177216e-08,6.070111078168976e-06,5.0918249052092245e-08,5.0919575849137787e-08,5.091957587487516e-08,5.091957587527225e-08,4.0761698575082087e-07,4.076169835335848e-07,4.0761698353351033e-07,4.0766620404664837e-07,1.1220552622376408e-06,4.076169836993042e-07,4.0802350908535127e-07,1.0183915174975112e-07,4.0802352758325816e-07,4.08023527576723e-07,4.080235275767231e-07,4.0802352757671483e-07,4.080235271526301e-07,4.080072600647342e-07,8.408930432945206e-05,4.865854149368322e-05,8.494045591574191e-11,7.999900910534744,7.99990088700104,7.999287368437781,0.00320486849220684,954.9703530105915,1647.51482230163,21.999371455236005,7.986441190670325,7.999900910535346,736.0888928057904,7.9845860102484245,7.984586133158519,7.999900910535346,7.999900910897907,8.000505459030009,7.984577903522608,7.99989988564591,7.98458601943334,7.984586010242996,0.0010596062447587322,1499.9986203347364,12.117223818249307,9.850369640473179e-05,9.849225935275294e-05,9.849225884742542e-05,9.849225884740861e-05,9.849225888519454e-05,9.85867268895249e-05,9.849220677009331e-05,9.858295106121329e-05,9.8586731007244e-05,9.858673110389287e-05,9.858673110389472e-05,9.858673110389472e-05,9.858673110538411e-05,9.859045542101767e-05,6.535639276321979e-09
2500,199.33518815962805,0.0064562743238908435,8.577553088554563e-05,0.5580016059244278,0.007447367942325541,7.312079999465026e-06,0.0005504705550804118,6.377042603073223e-09,1.6991206263872038e-13,3.3950554638710148e-18,8.291152983510134e-33,7.233398190127037e-28,5.426478578281311e-23,8.37491467243751e-38,7.610467736354453e-43,0.015952522014185008,0.015951179398900138,0.01595117924831782,0.015951179248309556,0.01595117925494345,1.1018953612636337e-06,0.015951170547785536,0.003653348520194173,1.1504589405965295e-05,5.504188963473983e-08,5.5037361650165865e-08,5.503736149194509e-08,5.503736149194069e-08,5.5037361503771844e-08,5.5074770623417554e-08,6.565648390005316e-06,5.507327584550242e-08,5.5074771912816085e-08,5.507477194306134e-08,5.507477194352797e-08,4.2255115781818205e-07,4.225511553183204e-07,4.2255115531823297e-07,4.2260439045822807e-07,1.163214593797728e-06,4.225511555051595e-07,4.229908166119173e-07,1.1014954388612364e-07,4.229908374672761e-07,4.229908374599071e-07,4.229908374599072e-07,4.2299083745989746e-07,4.229908369816883e-07,4.2297324206827016e-07,8.717098074618253e-05,5.044580930852403e-05,9.187724079139947e-11,7.999896781835575,7.999896756297921,7.999257654797257,0.003338684722542942,955.0515828640652,1647.412197400506,21.999345244667264,7.98587808434228,7.999896781836256,735.5150370532948,7.98394570560215,7.9839458389538756,7.999896781836256,7.99989678222967,8.000526546916909,7.983937305778256,7.999895669908858,7.98394571556706,7.983945705596016,0.0011036773685886843,1499.998562899453,12.617201963246284,0.00010260249367144566,0.00010259008428474907,0.0001025900837136383,0.00010259008371361854,0.00010259008375632325,0.00010269257829176833,0.00010259002739842234,0.0001026884814075606,0.00010269258294541827,0.00010269258305466389,0.00010269258305466606,0.00010269258305466606,0.00010269258305634951,0.00010269662426368149,7.091282801968024e-09
2600,199.3089579388386,0.006957956620844943,9.244320954605448e-05,0.5799758211347937,0.007740951507052666,8.202986878446968e-06,0.0006175276716126712,6.897686325848717e-09,1.911458329112847e-13,3.9722918828976054e-18,1.0922774932496281e-32,9.156266000326258e-28,6.603536478641332e-23,1.1495962639787548e-37,1.090544516694059e-42,0.01658866101477264,0.016587209206647725,0.016587209037298913,0.016587209037289243,0.016587209044750043,1.1916479730270473e-06,0.016587199662095067,0.0037993929708381234,1.2403414786442131e-05,5.934199830025409e-08,5.933691731785736e-08,5.933691713313164e-08,5.933691713312631e-08,5.9336917146939345e-08,5.9378893495741267e-08,7.078970334303411e-06,5.9377216146646085e-08,5.937889500110888e-08,5.937889503642474e-08,5.9378895036969615e-08,4.373352098440851e-07,4.373352070390696e-07,4.3733520703896765e-07,4.373926004608034e-07,1.2039643212731155e-06,4.373352072487111e-07,4.378091870725684e-07,1.1875779007285065e-07,4.37809210473222e-07,4.378092104649526e-07,4.378092104649527e-07,4.378092104649413e-07,4.378092099282822e-07,4.377902395523611e-07,9.022175000524326e-05,5.221548664829053e-05,9.906330250935174e-11,7.999892653138687,7.999892625515051,7.999227939521573,0.0034725232042233318,955.1327438084517,1647.309645847264,21.999319032325683,7.985315124542985,7.999892653139453,734.9416399375042,7.983305555513517,7.983305699731323,7.999892653139453,7.999892653564982,8.000547636955199,7.983296866151922,7.9998914506396614,7.983305566290093,7.983305555506616,0.0011477421900905958,1499.9985054682259,13.116790328530971,0.00010670084986231619,0.0001066874285281432,0.0001066874278857788,0.00010668742788575572,0.00010668742793378822,0.00010679827541705112,0.0001066873671831878,0.0001067938443912076,0.00010679828065118028,0.00010679828077407267,0.00010679828077407523,0.00010679828077407523,0.0001067982807759689,0.00010680265181740524,7.66956418013134e-09
2700,199.2827552944579,0.007476489024159639,9.933513185976849e-05,0.6019237120032602,0.00803420674012075,9.161693922294408e-06,0.0006896860254264731,7.438779795924066e-09,2.140802775795987e-13,4.620233497213092e-18,1.4235921732541047e-32,1.1487125369623454e-27,7.976597836584742e-23,1.55721101351781e-37,1.5360956592041402e-42,0.01722465014789335,0.017223084907441684,0.017223084717831523,0.017223084717820282,0.017223084726173878,1.2849013221415317e-06,0.01722307464563151,0.003945430595609551,1.3333000070894992e-05,6.378924539747678e-08,6.37835691253615e-08,6.378356891096339e-08,6.378356891095694e-08,6.378356892698871e-08,6.383046155653272e-08,7.609901900665847e-06,6.382858767120862e-08,6.383046330367268e-08,6.383046334466591e-08,6.383046334529838e-08,4.51970635785163e-07,4.5197063265168026e-07,4.5197063265156194e-07,4.520323265618678e-07,1.2443085199304032e-06,4.519706328858655e-07,4.524801022773314e-07,1.2766092668933322e-07,4.5248012841766075e-07,4.5248012840842206e-07,4.5248012840842216e-07,4.524801284084089e-07,4.524801278088224e-07,4.524597348036752e-07,9.324191978534088e-05,5.396774836195831e-05,1.064962138486461e-10,7.9998885244440805,7.999888494652413,7.99919822261274,0.003606383919783169,955.2138359063235,1647.2071675747902,21.99929281820253,7.984752311158427,7.9998885244449385,734.3687010843701,7.982665559863887,7.9826657153720895,7.9998885244449385,7.9998885249038425,8.00056872914303,7.982656584523342,7.99988722783973,7.982665571483786,7.982665559856161,0.0011918007125412801,1499.998448041054,13.615989225618591,0.00011079876506894161,0.00011078429218034383,0.00011078429146103761,0.00011078429146101079,0.00011078429151479638,0.00011090381826928017,0.00011078422622341447,0.00011089904001752107,0.00011090382413020836,0.00011090382426783966,0.00011090382426784264,0.00011090382426784264,0.00011090382426996334,0.00011090853808853288,8.270480172405602e-09
2800,199.25658019461824,0.00801167773805049,0.00010644874200022932,0.62384530932143,0.008327134004850743,1.0190430350656689e-05,0.0007671131154005702,8.000325420124767e-09,2.387811330508283e-13,5.344442808558058e-18,1.8362765862204865e-32,1.4291118129878887e-27,9.569168778505785e-23,2.0814035774716716e-37,2.1254704285201147e-42,0.01786048952884893,0.017858806619755627,0.017858806408332418,0.01785880640831942,0.01785880641763421,1.3816539888819438e-06,0.017858795617121084,0.004091461400919981,1.4293036805164184e-05,6.838215372777622e-08,6.837583845963177e-08,6.837583821215667e-08,6.837583821214897e-08,6.837583823065403e-08,6.842800783885469e-08,8.158269830367621e-06,6.842592298492396e-08,6.84280098555013e-08,6.84280099028242e-08,6.842800990355435e-08,4.664589146371187e-07,4.6645891115107847e-07,4.66458911150942e-07,4.665250463225082e-07,1.2842512242260039e-06,4.664589114116067e-07,4.6700502919722836e-07,1.3685601980565007e-07,4.670050582780837e-07,4.670050582678044e-07,4.670050582678045e-07,4.6700505826778917e-07,4.6700505760064717e-07,4.66983195265104e-07,9.623179468389313e-05,5.570276754769585e-05,1.1417357186296423e-10,7.999884395751756,7.999884363709987,7.999168504072767,0.0037402668517703933,955.2948592201898,1647.1047625160395,21.999266602289083,7.984189644074732,7.999884395752712,733.7962201201632,7.982025718534768,7.982025885757546,7.999884395752712,7.999884396246252,8.00058982347855,7.982016460772398,7.999883001510473,7.982025731029636,7.982025718526153,0.001235852939214437,1499.998390617937,14.114798965768758,0.00011489623938285775,0.00011488067533869438,0.00011488067453654043,0.00011488067453650942,0.00011488067459648966,0.00011500920685236283,0.00011488060461806117,0.00011500406829186859,0.00011500921338818056,0.00011500921354168498,0.00011500921354168844,0.00011500921354168844,0.00011500921354405364,0.00011501428308340712,8.894027542077987e-09
2900,199.2304326074876,0.008563330818530397,0.0001137815085213505,0.6457406438464338,0.008619733664180396,1.1291401346349615e-05,0.0008499746178503608,8.582325601720732e-09,2.653141583672771e-13,6.150684939883423e-18,2.3501241300584414e-32,1.764761316162986e-27,1.1406728215114405e-22,2.7631358858185885e-37,2.93021992177557e-42,0.01849617927281176,0.0184943744619294,0.01849437422708465,0.0184943742270697,0.018494374237416587,1.4819045547910203e-06,0.018494362695156023,0.004237485393176639,1.528321943774694e-05,7.311925998886445e-08,7.311226061745784e-08,7.311226033325669e-08,7.311226033324753e-08,7.311226035449872e-08,7.317007917251784e-08,8.72390249263748e-06,7.316776845471175e-08,7.317008148839576e-08,7.31700815427476e-08,7.317008154358622e-08,4.808015114352161e-07,4.808015075717587e-07,4.808015075716022e-07,4.808722233569242e-07,1.3237964305352637e-06,4.808015078604866e-07,4.813854209566131e-07,1.4634016308549724e-07,4.813854531852495e-07,4.813854531738562e-07,4.813854531738563e-07,4.813854531738386e-07,4.813854524343638e-07,4.813620745284182e-07,9.919167642308572e-05,5.7420715669946925e-05,1.2209299616940983e-10,7.9998802670617115,7.999880232687756,7.999138783903663,0.003874171982745029,955.3758138124997,1647.0024306040327,21.999240384576638,7.983627123178153,7.999880267062775,733.2241966714552,7.981386031407799,7.981386210769197,7.999880267062774,7.99988026759221,8.00061091995992,7.981376494779104,7.999878771653298,7.981386044809267,7.981386031398229,0.0012798988733808306,1499.9983331988744,14.613219859999676,0.00011899327289554177,0.00011897657810047699,0.00011897657720935173,0.00011897657720931608,0.0001189765772759488,0.00011911444117020708,0.0001189765024660247,0.0001191089292196185,0.0001191144484307747,0.00011911444860132864,0.00011911444860133259,0.00011911444860133259,0.00011911444860396039,0.00011911988680836953,9.540203054033433e-09
3000,199.2043125012726,0.009131258326690993,0.00012133092637550696,0.6676097462980612,0.008912006080632463,1.2466786065928046e-05,0.0009384342356906764,9.184782740126597e-09,2.9374513701155354e-13,7.044942743884649e-18,2.984634625519834e-32,2.1640241646082417e-27,1.3516546410384093e-22,3.6393055090509706e-37,4.009414203352499e-42,0.01913171949481396,0.019129788552157852,0.01912978829222633,0.019129788292209213,0.01912978830366161,1.5856516027864694e-06,0.01912977599818335,0.004383502578782125,1.6303245560706907e-05,7.799911592814085e-08,7.799138595992875e-08,7.799138563510011e-08,7.799138563508927e-08,7.799138565937831e-08,7.805523732915844e-08,9.306630019771974e-06,7.805268539412353e-08,7.805523997604701e-08,7.80552400381756e-08,7.805524003913421e-08,4.949998761827754e-07,4.9499987191628e-07,4.949998719161012e-07,4.950753062619637e-07,1.362948094229629e-06,4.94999872235121e-07,4.956227157703987e-07,1.561104800763536e-07,4.956227513604071e-07,4.956227513478239e-07,4.95622751347824e-07,4.956227513478038e-07,4.956227505310711e-07,4.955978112711535e-07,0.0001021218636291899,5.912176243403743e-05,1.3025213081622356e-10,7.999876138373947,7.999876101585701,7.999109062107434,0.004008099295280176,955.4566997456379,1646.9001717718597,21.9992141650565,7.983064748355085,7.999876138375124,732.6526303651441,7.9807464983647645,7.980746690288692,7.999876138375124,7.999876138941718,8.00063201858529,7.980736686423622,7.999874538269614,7.980746512704451,7.980746498354172,0.001323938518308041,1499.9982757838657,15.11125221906815,0.00012308986569840698,0.00012307200056290734,0.00012307199957646965,0.00012307199957642886,0.00012307199965018816,0.00012321952122672147,0.00012307191986613456,0.00012321362280614005,0.00012321952926366841,0.00012321952945249033,0.00012321952945249485,0.00012321952945249488,0.000123219529455404,0.00012322534926976047,1.0209003474889133e-08
3100,199.1782198442184,0.009715272307797894,0.00012909451663838743,0.6894526473588147,0.009203951616315252,1.3718737914339672e-05,0.0010326537192963652,9.807699230908137e-09,3.241398768632985e-13,8.033416901469822e-18,3.7592298684637857e-32,2.635743551255874e-27,1.5927753889795863e-22,4.743328201609437e-37,5.410839035993504e-42,0.019767110309747562,0.019765049008491062,0.019765048721750823,0.019765048721731314,0.01976504873436513,1.6928937171588292e-06,0.019765035644505064,0.0045295129641344,1.7352815876956645e-05,8.30202881860638e-08,8.301177975565249e-08,8.301177938603476e-08,8.301177938602201e-08,8.301177941366006e-08,8.308205886673558e-08,9.906284288788385e-06,8.307924990778991e-08,8.308206187853243e-08,8.308206194923558e-08,8.308206195032651e-08,5.090554440081478e-07,5.090554393122408e-07,5.090554393120374e-07,5.091357287739459e-07,1.4017101301048377e-06,5.090554396631644e-07,5.097183370997527e-07,1.6616412389847395e-07,5.097183762709916e-07,5.097183762571405e-07,5.097183762571406e-07,5.097183762571174e-07,5.097183753580557e-07,5.096918294123559e-07,0.00010502265186489244,6.08060758045452e-05,1.386486440285633e-10,7.999872009688463,7.999871970403802,7.999079338686084,0.0041420487719619975,955.5375170819244,1646.7979859526822,21.999187943719996,7.982502519492061,7.999872009689763,732.0815208284534,7.980107119287593,7.980107324197826,7.999872009689762,7.999872010294775,8.000653119352817,7.980097035586262,7.999870301360824,7.980107134597105,7.9801071192759085,0.001367971877260471,1499.9982183729098,15.608896353469849,0.0001271860178828031,0.00012716694282313473,0.000127166941734826,0.00012716694173477952,0.00012716694181615575,0.00012732444702581513,0.00012716685691715297,0.00012731814905680332,0.00012732445589253903,0.00012732445610088956,0.00012732445610089477,0.00012732445610089477,0.00012732445610410466,0.00012733067047391905,1.0900425572992493e-08
3200,199.1521546046072,0.010315186682500076,0.00013706982507679093,0.7112693776754363,0.00949557063293951,1.5049385961924553e-05,0.0011327929739932674,1.0451077465943135e-08,3.5656420922328133e-13,9.122518446875517e-18,4.6970440709126645e-32,3.1898265289564168e-27,1.8671536657663918e-22,6.118102630587647e-37,7.201183454975623e-42,0.020402351832370377,0.020400155948840325,0.02040015563351278,0.020400155633490635,0.020400155647384288,1.8036294835142111e-06,0.02040014175228417,0.004675516555626964,1.843163402948129e-05,8.818135747857417e-08,8.817202136238556e-08,8.817202094354956e-08,8.817202094353465e-08,8.817202097485288e-08,8.824913431781846e-08,1.0522698825648641e-05,8.824605207944677e-08,8.824913773059951e-08,8.824913781072649e-08,8.824913781196284e-08,5.229696359415218e-07,5.229696307890842e-07,5.229696307888538e-07,5.230549105447124e-07,1.4400864144998787e-06,5.229696311741154e-07,5.236736944225726e-07,1.7649827562145623e-07,5.236737374011027e-07,5.236737373859033e-07,5.236737373859034e-07,5.236737373858772e-07,5.236737363992701e-07,5.236455388833045e-07,0.00010789433378928338,6.247382209620567e-05,1.4728022688365856e-10,7.99986788100526,7.999867839142041,7.999049613641614,0.004276020395389208,955.6182658836171,1646.6958730797282,21.99916172055846,7.981940436475746,7.999867881006688,731.5108676889193,7.979467894058354,7.979468112378532,7.999867881006688,7.999867881651381,8.000674222260661,7.979457542147471,7.9998660609283325,7.979467910369285,7.979467894045504,0.001411998953499476,1499.9981609660063,16.106152573449833,0.0001312817295400189,0.0001312614049782449,0.0001312614037812891,0.00013126140378123634,0.00013126140387073612,0.00013142921857139782,0.0001312613137177778,0.0001314225079769792,0.0001314292283230638,0.0001314292285522457,0.0001314292285522516,0.0001314292285522516,0.0001314292285557823,0.00013143585042718332,1.1614466118350274e-08
3300,199.12611675075877,0.010930817265258344,0.00014525442239131828,0.7330599678583004,0.009786863491811652,1.6460834707813392e-05,0.0012390100421474654,1.1114919833358649e-08,3.910839891875256e-13,1.031887225557984e-17,5.82353947599801e-32,3.8370606810310195e-27,2.1781148575897033e-22,7.811051286554614e-37,9.454261681140036e-42,0.021037444177303632,0.021035109490975794,0.021035109145225744,0.021035109145200705,0.0210351091604351,1.917857488796822e-06,0.021035094439542306,0.004821513359648761,1.953940663040917e-05,9.348091873627366e-08,9.347070436634629e-08,9.347070389358777e-08,9.347070389357042e-08,9.347070392892056e-08,9.35550683277694e-08,1.1155708821565502e-05,9.355169611016268e-08,9.35550721798495e-08,9.355507227030248e-08,9.35550722716982e-08,5.367438587944928e-07,5.367438531576683e-07,5.367438531574083e-07,5.368342570213146e-07,1.4780807849684833e-06,5.367438535788872e-07,5.37490183114036e-07,1.8711014454060878e-07,5.374902301320552e-07,5.374902301154251e-07,5.374902301154251e-07,5.374902301153956e-07,5.374902290358835e-07,5.374603355080237e-07,0.00011073719913305286,6.41251659598184e-05,1.5614459353574782e-10,7.999863752324336,7.999863707800401,7.999019886976027,0.004410014148173281,955.6989462129109,1646.593833086295,21.999135495563255,7.981378499192943,7.999863752325902,730.9406705743961,7.978828822559257,7.978829054712885,7.999863752325902,7.999863753011537,8.000695327306984,7.978818205987841,7.999861816973543,7.978828839903186,7.978828822545166,0.0014560197502833112,1499.9981035631547,16.60302118899824,0.0001353770007612811,0.00013535538712525875,0.00013535538581266256,0.00013535538581260287,0.00013535538591074906,0.00013553383586737975,0.00013535529036664136,0.00013552669957203945,0.0001355338465609196,0.00013553384681227782,0.00013553384681228448,0.00013553384681228448,0.0001355338468161567,0.00013554088913589002,1.2351121882657354e-08
3400,199.10010625102663,0.011561981583635687,0.00015364590183706775,0.7548244484851427,0.010077830553875053,1.7955166421949497e-05,0.0013514612806926082,1.1799228717922334e-08,4.2776509327825805e-13,1.1629298065325992e-17,7.180861846835564e-32,4.591167069821277e-27,2.5292320694037806e-22,9.926574284695142e-37,1.2382783709478476e-41,0.021672387459046195,0.021669909752541117,0.021669909374476812,0.021669909374448598,0.021669909391107148,2.0355763211493133e-06,0.02166989382417441,0.00496750338258462,2.0675842976915388e-05,9.891757974432064e-08,9.890643522079026e-08,9.890643468912316e-08,9.890643468910308e-08,9.89064347288579e-08,9.899847830438427e-08,1.1805150973664613e-05,9.899479896754509e-08,9.899848263637201e-08,9.899848273810741e-08,9.899848273967724e-08,5.503795063740522e-07,5.503795002242544e-07,5.50379500223962e-07,5.50475160658824e-07,1.5156970435906273e-06,5.503795006837953e-07,5.511691856506977e-07,1.979969654762193e-07,5.511692369464809e-07,5.511692369283356e-07,5.511692369283356e-07,5.511692369283023e-07,5.511692357503833e-07,5.511376022077674e-07,0.00011355153494851892,6.57602705243148e-05,1.6523947901363277e-10,7.9998596236456905,7.999859576378861,7.99899015869132,0.0045440300129371775,955.7795581319441,1646.4918659057414,21.999109268725736,7.980816707530576,7.999859623647405,730.3709291130233,7.978189904672638,7.978190151083086,7.999859623647405,7.999859624375242,8.000716434489945,7.978179026988093,7.999857569497856,7.978189923081133,7.9781899046572295,0.0015000342708674525,1499.998046164354,17.09950250987621,0.0001394718316377607,0.00013944888936113934,0.00013944888792569204,0.00013944888792562484,0.0001394488880329565,0.0001396382989176718,0.00013944878696231709,0.00013963072384735653,0.0001396383106117832,0.0001396383108867048,0.00013963831088671235,0.00013963831088671235,0.00013963831089094738,0.00013964578660637485,1.311038963912243e-08
3500,199.0741230738051,0.012208499156860814,0.0001622418828915825,0.7765628500942835,0.010368472179634918,1.9534437545006004e-05,0.0014703010883533917,1.250400650033362e-08,4.666734237225032e-13,1.3060846017053036e-17,8.802001637469598e-32,5.465167926287244e-27,2.924269864684421e-22,1.2531130675496533e-36,1.6099379700227155e-41,0.022307181791948814,0.022304556851026863,0.022304556438700027,0.02230455643866836,0.02230455645683696,2.1567845701661616e-06,0.022304540023922084,0.005113486630814449,2.1840655489558947e-05,1.0448996324097345e-07,1.044778353465905e-07,1.0447783475073921e-07,1.0447783475071606e-07,1.0447783479527002e-07,1.045779965014096e-07,1.2470863730837391e-05,1.0457399246992754e-07,1.0457800135627098e-07,1.0457800147030095e-07,1.0457800147206052e-07,5.638779576546947e-07,5.638779509626144e-07,5.638779509622868e-07,5.639789990942132e-07,1.5529389519864261e-06,5.638779514626658e-07,5.647120697974898e-07,2.0915600294060704e-07,5.647121256153213e-07,5.647121255955739e-07,5.647121255955739e-07,5.647121255955365e-07,5.647121243135681e-07,5.646787071874358e-07,0.00011633762523316297,6.737929718284723e-05,1.7456264261727304e-10,7.999855494969325,7.999855444877404,7.99896042878949,0.004678067972317685,955.8601017027869,1646.3899714715,21.999083040037288,7.980255061375717,7.999855494971195,729.801642933285,7.977551140280984,7.977551401371491,7.999855494971195,7.999855495742497,8.00073754380771,7.977540005029099,7.999853318502672,7.9775511597856,7.977551140264179,0.0015440425185040138,1499.9979887696043,17.595596845568515,0.00014356622226056144,0.0001435419117827793,0.00014354191021705316,0.0001435419102169777,0.00014354191033405018,0.0001437426077261854,0.00014354180360330745,0.00014373458080830384,0.00014374262048133112,0.00014374262078124532,0.00014374262078125383,0.00014374262078125383,0.0001437426207858737,0.00014375054284497229,1.3892266162786145e-08
3600,199.04816718752576,0.012870191327617408,0.00017104000904011963,0.79827520318807,0.010658788729196388,2.120068086869589e-05,0.00159568207091805,1.3229255557585071e-08,5.078749062639447e-13,1.4620779159656013e-17,1.0724055610119718e-31,6.473284876601855e-27,3.3672225533591595e-22,1.5701681564917567e-36,2.0738280864042788e-41,0.02294182729022722,0.02293905090378403,0.022939050455189937,0.022939050455154496,0.02293905047492155,2.281480826764713e-06,0.022939033156387158,0.005259463110713627,2.303355944784708e-05,1.1019670565161186e-07,1.1018353986503003e-07,1.1018353919942211e-07,1.101835391993955e-07,1.1018353924916527e-07,1.1029226876163444e-07,1.3152687145430153e-05,1.1028792202905733e-07,1.1029227418475111e-07,1.1029227431214495e-07,1.1029227431411075e-07,5.772405779096225e-07,5.77240570645236e-07,5.772405706448701e-07,5.773471362764636e-07,1.5898102344018206e-06,5.772405711880394e-07,5.781201897297096e-07,2.205845486242958e-07,5.781202503198194e-07,5.78120250298381e-07,5.78120250298381e-07,5.781202502983392e-07,5.781202489065396e-07,5.78085005057925e-07,0.00011909575116260789,6.898240572516885e-05,1.8411186586771586e-10,7.999851366295238,7.999851313296011,7.998930697272534,0.004812128008964246,955.9405769874467,1646.2881497170722,21.999056809489307,7.979693560615571,7.999851366297273,729.2328116639808,7.976912529266927,7.976912805460592,7.999851366297273,7.999851367113302,8.000758655258444,7.976901139991876,7.999849063989391,7.976912549899204,7.976912529248642,0.001588044496442043,1499.9979313789042,18.09130450530751,0.00014766017272072567,0.0001476344544870074,0.0001476344527833575,0.00014763445278327306,0.00014763445291065787,0.00014784676229683252,0.00014763434038805,0.00014783827046025555,0.0001478467761752396,0.00014784677650161784,0.00014784677650162735,0.00014784677650162735,0.0001478467765066547,0.0001478551578580155,1.4696748230360184e-08
3700,199.02223856065683,0.013546881224906623,0.00018003794728676023,0.8199615382333207,0.010948780562269441,2.2955906020249174e-05,0.0017277550779974515,1.3974978263009799e-08,5.514354898719764e-13,1.631657151432567e-17,1.2990017290426688e-31,7.631214637755613e-27,3.8623247415017025e-22,1.9532074212299633e-36,2.6471192115775744e-41,0.023576324067963828,0.02357339202802582,0.023573391541103317,0.023573391541063783,0.023573391562520175,2.4096636831683966e-06,0.023573373339033424,0.0054054328286530515,2.4254272931976755e-05,1.1603645680983114e-07,1.1602219731862493e-07,1.1602219657738414e-07,1.1602219657735367e-07,1.1602219663277861e-07,1.1613995423998542e-07,1.3850462840571748e-05,1.1613524637310144e-07,1.161399602792117e-07,1.1613996042109724e-07,1.161399604232867e-07,5.904687189738208e-07,5.90468711106397e-07,5.904687111059896e-07,5.905809227293837e-07,1.6263145784261873e-06,5.904687116942465e-07,5.913948862939498e-07,2.3227992084220125e-07,5.913949519124522e-07,5.913949518892318e-07,5.913949518892318e-07,5.913949518891852e-07,5.913949503816345e-07,5.913578370971398e-07,0.00012182619114479983,7.056975436842003e-05,1.9388495205495097e-10,7.99984723762343,7.999847181634665,7.998900964142442,0.004946210105538805,956.0209840478694,1646.1864005760253,21.9990305770732,7.979132205137478,7.999847237625639,728.6644349342204,7.97627407151323,7.976274363233023,7.999847237625639,7.999847238487656,8.000779768840314,7.976262431757577,7.999844805959408,7.976274093304698,7.976274071493382,0.0016320402079275593,1499.9978739922535,18.58662579807611,0.00015175368310923513,0.00015172651757058917,0.00015172651572115356,0.00015172651572105937,0.0001517265158593443,0.0001519507626335258,0.00015172639741491825,0.00015194179280858677,0.0001519507776991847,0.00015195077805354063,0.00015195077805355123,0.00015195077805355123,0.00015195077805900932,0.00015195963165183662,1.5523832620206884e-08
3800,198.99633716170385,0.014238393767876077,0.00018923338820492648,0.8416218856608331,0.01123844803816338,2.480209941686194e-05,0.0018666691996176675,1.4741176986230713e-08,5.974211470437134e-13,1.8155911001993553e-17,1.5646982141345273e-31,8.955897595390487e-27,4.414053211514094e-22,2.412628069207782e-36,3.3490094645281783e-41,0.02421067223910586,0.0242075803408257,0.024207579813457274,0.024207579813413302,0.024207579836652397,2.5413317329249947e-06,0.024207560689184733,0.0055513957909990655,2.5502516829016356e-05,1.220078799870427e-07,1.2199246970075372e-07,1.2199246887769292e-07,1.2199246887765817e-07,1.2199246893920085e-07,1.2211972543291896e-07,1.4564034013643662e-05,1.2211463757604825e-07,1.2211973213863896e-07,1.221197322962039e-07,1.2211973229863535e-07,6.035637192357995e-07,6.035637107339076e-07,6.03563710733455e-07,6.036816955433605e-07,1.6624556349698125e-06,6.035637113691497e-07,6.045374869999076e-07,2.4423946459241557e-07,6.045375579087393e-07,6.045375578836436e-07,6.045375578836435e-07,6.045375578835918e-07,6.045375562542333e-07,6.04498531241801e-07,0.00012452922081830755,7.214149975616161e-05,2.0387972628519234e-10,7.9998431089539,7.999843049893344,7.998871229401208,0.005080314244715988,956.1013229459389,1646.0847239819957,21.999004342780395,7.978570994828909,7.999843108956293,728.0965123734294,7.9756357669028,7.975636074571556,7.999843108956293,7.9998431098655605,8.000800884551488,7.975623880207501,7.999840544414121,7.975635789884977,7.975635766881303,0.0016760296562035116,1499.9978166096516,19.081561032604295,0.0001558467535170101,0.00015581810113022594,0.00015581809912692578,0.00015581809912682096,0.00015581809927661002,0.00015605460874017836,0.00015581797478222086,0.00015604514785867328,0.0001560546250588423,0.00015605462544273166,0.00015605462544274347,0.00015605462544274347,0.00015605462544865625,0.00015606396423276653,1.637351611236279e-08
