milliseconds,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
2700,0.000556410693044173,0.01892237852380216,0.0002202920047368708,0.0013744681442271814,5.265644198001672e-06,0.030478626151892105,0.00010526234486407959,0.0033872668358861063,0.008965650596099287,0.00012041588010862719,0.0001939091310589659,0.005817416930207257
2800,0.0005661014783028067,0.019113746330405367,0.00022010263168539048,0.0013684476192769046,5.324179704109194e-06,0.029906469482587312,0.0001050430354087511,0.0035984019682160813,0.008952901726493922,0.00012963325561060604,0.00018777241347472522,0.005721857455993556
2900,0.0005504256528391016,0.01962648586391864,0.00022002038123698257,0.0013887354580141482,5.189657167458102e-06,0.029098208226812177,0.00010470013428619909,0.00366003735627532,0.008903863401967397,0.00012561217595876448,0.00019190901748482165,0.005610943462716225
3000,0.0005621004740193235,0.01994689405042452,0.00021984819598469654,0.001408378075469913,5.187046431888668e-06,0.029429673908667648,0.00010488799376972774,0.0036259056248686646,0.008913897907834954,0.00013525245860136298,0.00020870026443727829,0.005568948621157403
3100,0.0005527534651649004,0.020428733629905518,0.00021991537607747377,0.0014529729672506217,5.05268463502901e-06,0.02884654152246898,0.00010433903492820259,0.003673995119202982,0.008881224392926068,0.0001360363632012035,0.00020646278848354793,0.005474465498778743
3200,0.0005766669573437842,0.0204974855879833,0.00021992001742403834,0.0014486867048842794,4.941449290623301e-06,0.02816018114754691,0.00010426816728692598,0.003860849406839333,0.008872873359824035,0.00014161750061193284,0.00021774028280730368,0.005363322589545549
3300,0.0005762733019760552,0.021329402574134414,0.00021981643488581498,0.0014701624394834235,4.818418235245704e-06,0.02843896875031614,0.00010422241380949322,0.0039175020014789235,0.008859163862118703,0.00014970782408552707,0.00021795786212008077,0.0052887890771127636
3400,0.0005784266009731574,0.0209943277458557,0.00021976869051263566,0.001491103615841264,4.796476958528555e-06,0.02812534185022136,0.00010408272703522289,0.003876255613557832,0.008840893678045126,0.0001578306066754448,0.00022328018350242605,0.005266084808996294
3500,0.0005703067938110104,0.021909406736490313,0.00021962159870134114,0.0014981056075349614,4.8360384160450295e-06,0.026975881709171055,0.00010369279101145992,0.003898050562484806,0.008794735803369416,0.0001625881758235369,0.00023172799714791013,0.005037383022961433
3600,0.0005600277653533827,0.0219533830716665,0.000219280318924233,0.0015200859608164076,4.607808887952589e-06,0.027280459732861174,0.00010376292935216203,0.0039580969800134536,0.008772430505618368,0.00015878427745179546,0.00024226459848375207,0.005033182055519132
3700,0.000590557179570518,0.022067714258485614,0.00021922577437065788,0.00155956332673732,4.5297145459141685e-06,0.02678060208847943,0.00010320952455292457,0.003999544756101428,0.008783266883146085,0.00016683133778780228,0.0002493011799791835,0.004990589051837543
3800,0.0005910028874092287,0.023421674188933577,0.00021924813229860538,0.0015425187960264833,4.611329143063487e-06,0.0259423070612124,0.00010324187225095527,0.0040703636361688255,0.008739482337814219,0.00016917733106181507,0.0002602345159992373,0.004793666342090009
3900,0.0005203580236149751,0.022913033957139794,0.00021967067145382474,0.0015642761477447184,4.402990385038954e-06,0.025986467876735468,0.00010279943442921996,0.004133177869253009,0.008764527167128553,0.00017308470868314456,0.00025139585909417396,0.004986683987701119
4000,0.0004553567690377933,0.022444027454487158,0.0002202039377690274,0.0015437950904043443,4.406063125060302e-06,0.026514659449400145,0.00010211059833605455,0.004151663333151738,0.008793243220751689,0.00016838820255057535,0.00025421482627406,0.004856270834100671
4100,0.0004284272591266418,0.02260686781291004,0.00022066892058595147,0.0015261935390027002,4.418678332301127e-06,0.026031519669496652,0.00010156907500193274,0.004199657333364961,0.008837459962560352,0.00016174033338547827,0.00024852919294860663,0.004962360484024939
4200,0.00034537234397279744,0.022592544063050893,0.00022101403881435,0.0015363310276040887,4.269190676430647e-06,0.02596351258622151,0.00010139727140756743,0.0041895699378930356,0.00885751612476799,0.0001610234877956178,0.00024217138962777837,0.005035926054131165
4300,0.00030259277112578483,0.022836651192054445,0.00022157719647258948,0.001503763771832487,4.247640786894627e-06,0.02634781365842113,0.00010048980143372419,0.004285637538013249,0.008894392682100865,0.00015743966950515097,0.0002464961701807392,0.004864776457970941
4400,0.00022866805882902115,0.022515751649749404,0.00022199008566316952,0.0014969892936717594,4.272736783386673e-06,0.026241692952702095,0.00010030460309848578,0.004269668021480535,0.008943767921944672,0.000155095293118755,0.00024132771328235937,0.005053389189682726
4500,0.00019472943608826976,0.02302928734731198,0.00022229926367137292,0.0014988598280199351,4.107146395074739e-06,0.025615042207313456,9.967134118729551e-05,0.004298717093405038,0.008989537638238577,0.00015177668908013147,0.00023057669714720463,0.004989158120924924
4600,0.00014218314955548672,0.022456931859782512,0.00022284869136138805,0.001492027472906633,3.982497860527818e-06,0.026364124353512337,9.928966921373307e-05,0.004226472430213013,0.009024700950146626,0.00015551693977558075,0.00022936707623063496,0.0050756379913470305
4700,6.657278355663354e-05,0.02319690858629309,0.00022351738018581537,0.0014844455174545172,4.033228924958701e-06,0.02553854632552162,9.903224206048427e-05,0.004294702423271284,0.009035582087208052,0.00015437285315489274,0.00022854943390520683,0.005007789377138224
4800,1.614011759223182e-05,0.022581124950331845,0.00022371676592690076,0.001465081065748812,3.9104754559995206e-06,0.025538486702292834,9.835654699927376e-05,0.004283957476047141,0.009050420847082088,0.0001517674609714104,0.00022287844577604542,0.005099296267707091
4900,-3.404944847640689e-05,0.022570353206676524,0.00022434382011076175,0.0014776961925285735,3.812018572724758e-06,0.025543240732527377,9.838118121397454e-05,0.004340306700708688,0.009107836256502268,0.00014953574697085495,0.00021989675683517095,0.005153473019720999
5000,-8.724333738566252e-05,0.022473663570985618,0.00022481925078759302,0.0014488371956468294,3.81827769169094e-06,0.026516797065984712,9.75106048117206e-05,0.0042772396831084756,0.009120808381367935,0.00013736246195443822,0.00021491516571159257,0.004972487839451743
