milliseconds,CaI_1,g_1,IP3_1,r_1,CaT_1,g_2,r_2,CaI_2,IP3_2,CaT_2,CaI_3,IP3_3,g_3,r_3,CaT_3,CaI_4,IP3_4,r_4,g_4,CaT_4,r_5,IP3_5,g_5,CaI_5,CaT_5,CaI_6,g_6,r_6,IP3_6,CaT_6,CaI_7,g_7,r_7,IP3_7,CaT_7,r_8,IP3_8,g_8,CaI_8,CaT_8,IP3_9,CaI_9,r_9,g_9,CaT_9,r_10,IP3_10,g_10,CaI_10,CaT_10,IP3_11,g_11,CaI_11,r_11,IP3_12,g_12,CaI_12,r_12,IP3_13,g_13,CaI_13,r_13,IP3_14,g_14,CaI_14,r_14,IP3_15,g_15,CaI_15,r_15,CaT_11,CaT_12,CaT_13,CaT_14,CaT_15
1000,0.20517071342348286,0.24128069917813424,0.04493291941524781,0.6817842441692393,499.9948292865766,0.24128069917813424,0.765155749007859,0.20517071342348286,0.04493291941524781,499.9948292865766,0.20517071342348286,0.04493291941524781,0.24128069917813424,0.8139032632246355,499.9948292865766,0.20517071342348286,0.04493291941524781,0.744763328757108,0.24128069917813424,499.9948292865766,0.8068900836211412,0.04493291941524781,0.24128069917813424,0.2051707134234829,499.9948292865766,0.20517071342348286,0.24128069917813424,0.7994700485314614,0.04493291941524781,499.9948292865766,0.20517071342348286,0.24128069917813424,0.7744911738308972,0.04493291941524781,499.9948292865766,0.7916164694182841,0.04493291941524781,0.24128069917813424,0.2051707134234829,499.9948292865766,0.04493291941524781,0.20517071342348286,0.7092642632023918,0.24128069917813424,499.9948292865766,0.783300357890154,0.04493291941524781,0.24128069917813424,0.2051707134234829,499.9948292865766,0.04493291941524781,0.24128069917813424,0.2051707134234829,0.7552589799031427,0.04493291941524781,0.24128069917813424,0.2051707134234829,0.8205349332124824,0.0449329194152478,0.24128069917813424,0.2051707134234829,0.7218106579255282,0.04493291941524781,0.24128069917813424,0.20517071342348286,0.6959398930192765,0.04493291941524781,0.24128069917813424,0.20517071342348286,0.7336281710876533,499.9948292865766,499.9948292865766,499.9948292865766,499.9948292865766,499.9948292865766
1100,0.2055372307316443,0.24041570321905756,0.041478307210388095,0.6898713280581558,499.99446276926847,0.24041570321905756,0.773569688682866,0.2055372307316443,0.041478307210388095,499.99446276926847,0.2055372307316443,0.041478307210388095,0.24041570321905756,0.8212559672884074,499.99446276926847,0.2055372307316443,0.041478307210388095,0.7533331647596693,0.24041570321905756,499.99446276926847,0.8144580443290994,0.041478307210388095,0.24041570321905756,0.20553723073164432,499.99446276926847,0.2055372307316443,0.24041570321905756,0.8072423373655452,0.041478307210388095,499.99446276926847,0.2055372307316443,0.24041570321905756,0.782778776965653,0.041478307210388095,499.99446276926847,0.7995791497540882,0.041478307210388095,0.24041570321905756,0.20553723073164432,499.99446276926847,0.041478307210388095,0.2055372307316443,0.7177329751395706,0.24041570321905756,499.99446276926847,0.7914360945084636,0.041478307210388095,0.24041570321905756,0.20553723073164432,499.99446276926847,0.041478307210388095,0.24041570321905756,0.20553723073164432,0.7637688308995314,0.041478307210388095,0.24041570321905756,0.20553723073164432,0.8276640873199335,0.04147830721038809,0.24041570321905756,0.20553723073164432,0.7303672534028223,0.041478307210388095,0.24041570321905756,0.2055372307316443,0.7042553198580338,0.041478307210388095,0.24041570321905756,0.2055372307316443,0.7422158944073305,499.99446276926847,499.99446276926847,499.99446276926847,499.99446276926847,499.99446276926847
1200,0.2058977588130459,0.23955182010203505,0.038289294296498626,0.6969442794491272,499.9941022411871,0.23955182010203505,0.7805697831138259,0.2058977588130459,0.038289294296498626,499.9941022411871,0.2058977588130459,0.038289294296498626,0.23955182010203505,0.8271167769343435,499.9941022411871,0.2058977588130459,0.038289294296498626,0.7605654776721592,0.23955182010203505,499.9941022411871,0.8205336220617966,0.038289294296498626,0.23955182010203505,0.20589775881304592,499.9941022411871,0.2058977588130459,0.23955182010203505,0.813526627269474,0.038289294296498626,499.9941022411871,0.2058977588130459,0.23955182010203505,0.7896247266311576,0.038289294296498626,499.9941022411871,0.8060634842037362,0.038289294296498626,0.23955182010203505,0.20589775881304592,499.9941022411871,0.038289294296498626,0.2058977588130459,0.725034674693347,0.23955182010203505,499.9941022411871,0.7981088037252111,0.038289294296498626,0.23955182010203505,0.20589775881304592,499.9941022411871,0.038289294296498626,0.23955182010203505,0.20589775881304592,0.7708994372428046,0.03828929429649863,0.23955182010203505,0.20589775881304592,0.8333063157220137,0.038289294296498626,0.23955182010203505,0.20589775881304592,0.7376922387517982,0.03828929429649863,0.23955182010203505,0.2058977588130459,0.711476232812234,0.038289294296498626,0.23955182010203505,0.2058977588130459,0.7495152276834253,499.9941022411871,499.9941022411871,499.9941022411871,499.9941022411871,499.9941022411871
1300,0.20625393408017487,0.2386890433051814,0.035345465835217214,0.7031301794468031,499.99374606592,0.2386890433051814,0.7863932747146043,0.20625393408017487,0.035345465835217214,499.99374606592,0.20625393408017487,0.035345465835217214,0.2386890433051814,0.8317877459079882,499.99374606592,0.20625393408017487,0.035345465835217214,0.7666687707026918,0.2386890433051814,499.99374606592,0.8254105123300699,0.035345465835217214,0.2386890433051814,0.2062539340801749,499.99374606592,0.20625393408017487,0.2386890433051814,0.8186072533004985,0.035345465835217214,499.99374606592,0.20625393408017487,0.2386890433051814,0.7952794205485603,0.035345465835217214,499.99374606592,0.8113434556546995,0.035345465835217214,0.2386890433051814,0.2062539340801749,499.99374606592,0.035345465835217214,0.20625393408017487,0.731330034861753,0.2386890433051814,499.99374606592,0.8035811450533531,0.035345465835217214,0.2386890433051814,0.2062539340801749,499.99374606592,0.035345465835217214,0.2386890433051814,0.2062539340801749,0.7768740517848142,0.03534546583521722,0.2386890433051814,0.2062539340801749,0.8377710276395307,0.035345465835217214,0.2386890433051814,0.2062539340801749,0.743962712383914,0.03534546583521722,0.2386890433051814,0.20625393408017487,0.7177465798212387,0.03534546583521722,0.2386890433051814,0.20625393408017487,0.7557192537313755,499.99374606592,499.99374606592,499.99374606592,499.99374606592,499.99374606592
1400,0.20660696963814157,0.23782736987681538,0.032627975966027976,0.7085401875585873,499.99339303036203,0.23782736987681538,0.7912376022039426,0.20660696963814157,0.032627975966027976,499.99339303036203,0.20660696963814157,0.032627975966027976,0.23782736987681538,0.8355097692925032,499.99339303036203,0.20660696963814157,0.032627975966027976,0.7718190494296809,0.23782736987681538,499.99339303036203,0.8293246114836889,0.032627975966027976,0.23782736987681538,0.20660696963814157,499.99339303036203,0.20660696963814157,0.23782736987681538,0.822714219529225,0.032627975966027976,499.99339303036203,0.20660696963814157,0.23782736987681538,0.7999497704233648,0.032627975966027976,499.99339303036203,0.8156422725929179,0.032627975966027976,0.23782736987681538,0.20660696963814157,499.99339303036203,0.032627975966027976,0.20660696963814157,0.7367576114869145,0.23782736987681538,499.99339303036203,0.8080686266001514,0.032627975966027976,0.23782736987681538,0.20660696963814157,499.99339303036203,0.03262797596602798,0.23782736987681538,0.2066069696381416,0.781879795881463,0.03262797596602798,0.23782736987681538,0.20660696963814157,0.8413032408645919,0.032627975966027976,0.23782736987681538,0.2066069696381416,0.7493303116466238,0.03262797596602798,0.23782736987681538,0.20660696963814157,0.7231913806710972,0.03262797596602798,0.23782736987681538,0.20660696963814157,0.7609921243853,499.99339303036203,499.99339303036203,499.99339303036203,499.99339303036203,499.99339303036203
1500,0.20695777305557692,0.2369667994487527,0.0301194201823671,0.7132716637545065,499.99304222694457,0.2369667994487527,0.7952675464800728,0.20695777305557692,0.0301194201823671,499.99304222694457,0.20695777305557692,0.0301194201823671,0.2369667994487527,0.8384759120512341,499.99304222694457,0.20695777305557692,0.0301194201823671,0.7761652320973775,0.2369667994487527,499.99304222694457,0.8324662472498822,0.0301194201823671,0.2369667994487527,0.20695777305557692,499.99304222694457,0.20695777305557692,0.2369667994487527,0.8260343503075722,0.0301194201823671,499.99304222694457,0.20695777305557692,0.2369667994487527,0.8038072904731413,0.0301194201823671,499.99304222694457,0.8191424661840045,0.0301194201823671,0.2369667994487527,0.20695777305557692,499.99304222694457,0.0301194201823671,0.20695777305557692,0.7414370870977871,0.2369667994487527,499.99304222694457,0.8117486792237019,0.0301194201823671,0.2369667994487527,0.20695777305557692,499.99304222694457,0.030119420182367105,0.2369667994487527,0.20695777305557694,0.7860739109150064,0.030119420182367105,0.2369667994487527,0.20695777305557692,0.844098020722739,0.030119420182367105,0.2369667994487527,0.20695777305557694,0.7539251161555172,0.030119420182367105,0.2369667994487527,0.20695777305557692,0.7279193767833895,0.03011942018236711,0.2369667994487527,0.20695777305557692,0.765473686883561,499.99304222694457,499.99304222694457,499.99304222694457,499.99304222694457,499.99304222694457
1600,0.2073070177322022,0.23610733364293834,0.02780373043819767,0.7174097860345556,499.992692982268,0.23610733364293834,0.7986202892708768,0.2073070177322022,0.02780373043819767,499.992692982268,0.2073070177322022,0.02780373043819767,0.23610733364293834,0.840840230263107,499.992692982268,0.2073070177322022,0.02780373043819767,0.7798330632438047,0.23610733364293834,499.992692982268,0.8349883669022976,0.02780373043819767,0.23610733364293834,0.2073070177322022,499.992692982268,0.2073070177322022,0.23610733364293834,0.8287188413474761,0.02780373043819767,499.992692982268,0.2073070177322022,0.23610733364293834,0.8069937610472638,0.02780373043819767,499.992692982268,0.8219928049936596,0.02780373043819767,0.23610733364293834,0.2073070177322022,499.992692982268,0.02780373043819767,0.2073070177322022,0.7454716929475288,0.23610733364293834,499.992692982268,0.8147669404612862,0.02780373043819767,0.23610733364293834,0.2073070177322022,499.992692982268,0.02780373043819767,0.23610733364293834,0.20730701773220223,0.7895882320876836,0.02780373043819767,0.23610733364293834,0.2073070177322022,0.8463099258031567,0.02780373043819767,0.23610733364293834,0.20730701773220223,0.7578585318813044,0.027803730438197675,0.23610733364293834,0.2073070177322022,0.7320250303522815,0.027803730438197678,0.23610733364293834,0.2073070177322022,0.7692828662891671,499.992692982268,499.992692982268,499.992692982268,499.992692982268,499.992692982268
1700,0.20765519590188278,0.2352489756444181,0.025666077959900852,0.721028974096306,499.99234480409837,0.2352489756444181,0.8014096616534502,0.20765519590188278,0.025666077959900852,499.99234480409837,0.20765519590188278,0.025666077959900852,0.2352489756444181,0.8427248933388174,499.99234480409837,0.20765519590188278,0.025666077959900852,0.7829284445532094,0.2352489756444181,499.99234480409837,0.8370131915955111,0.025666077959900852,0.2352489756444181,0.20765519590188278,499.99234480409837,0.20765519590188278,0.2352489756444181,0.8308894365714786,0.025666077959900852,499.99234480409837,0.20765519590188278,0.2352489756444181,0.8096259538589664,0.025666077959900852,499.99234480409837,0.824313988513062,0.025666077959900852,0.2352489756444181,0.20765519590188278,499.99234480409837,0.025666077959900852,0.20765519590188278,0.748950312193558,0.2352489756444181,499.99234480409837,0.8172424628157837,0.025666077959900852,0.2352489756444181,0.20765519590188278,499.99234480409837,0.025666077959900852,0.2352489756444181,0.2076551959018828,0.7925329707676061,0.025666077959900852,0.2352489756444181,0.20765519590188278,0.8480605849540913,0.025666077959900852,0.2352489756444181,0.2076551959018828,0.7612257788016291,0.025666077959900856,0.2352489756444181,0.20765519590188278,0.7355902720165335,0.02566607795990086,0.2352489756444181,0.20765519590188278,0.7725205635151694,499.99234480409837,499.99234480409837,499.99234480409837,499.99234480409837,499.99234480409837
1800,0.20800266561587802,0.23439172981625347,0.023692777709773395,0.7241942405444454,499.9919973343844,0.23439172981625347,0.8037300840513868,0.20800266561587802,0.023692777709773398,499.9919973343844,0.20800266561587802,0.023692777709773398,0.23439172981625347,0.8442267163115617,499.9919973343844,0.20800266561587802,0.023692777709773395,0.7855405411051422,0.23439172981625347,499.9919973343844,0.8386383269396932,0.023692777709773398,0.23439172981625347,0.208002665615878,499.9919973343844,0.20800266561587802,0.23439172981625347,0.8326441085999009,0.023692777709773398,499.9919973343844,0.20800266561587802,0.23439172981625347,0.8118000033431628,0.023692777709773395,499.9919973343844,0.8262038922314974,0.023692777709773395,0.23439172981625347,0.208002665615878,499.9919973343844,0.023692777709773395,0.20800266561587802,0.7519494608783766,0.23439172981625347,499.9919973343844,0.8192725213120907,0.023692777709773398,0.23439172981625347,0.208002665615878,499.9919973343844,0.023692777709773395,0.23439172981625347,0.20800266561587805,0.7950002315753559,0.023692777709773398,0.23439172981625347,0.208002665615878,0.8494456401305491,0.023692777709773395,0.23439172981625347,0.20800266561587805,0.764108225778931,0.023692777709773398,0.23439172981625347,0.20800266561587802,0.7386861531170602,0.0236927777097734,0.23439172981625347,0.20800266561587802,0.7752723663583231,499.9919973343844,499.9919973343844,499.9919973343844,499.9919973343844,499.9919973343844
1900,0.20834968720578143,0.2335356013747098,0.021871198353491862,0.7269624039852928,499.9916503127945,0.2335356013747098,0.805659951231654,0.20834968720578143,0.021871198353491866,499.9916503127945,0.20834968720578143,0.021871198353491866,0.2335356013747098,0.845422566971333,499.9916503127945,0.20834968720578143,0.021871198353491862,0.7877444836368906,0.2335356013747098,499.9916503127945,0.8399418523788219,0.021871198353491866,0.2335356013747098,0.2083496872057814,499.9916503127945,0.20834968720578143,0.2335356013747098,0.8340618192687296,0.021871198353491866,499.9916503127945,0.20834968720578143,0.2335356013747098,0.8135951389218655,0.021871198353491862,499.9916503127945,0.8277419905752582,0.021871198353491862,0.2335356013747098,0.2083496872057814,499.9916503127945,0.021871198353491862,0.20834968720578143,0.7545350440727694,0.2335356013747098,499.9916503127945,0.8209366927408718,0.021871198353491866,0.2335356013747098,0.2083496872057814,499.9916503127945,0.021871198353491866,0.2335356013747098,0.20834968720578145,0.7970670529682572,0.021871198353491866,0.2335356013747098,0.2083496872057814,0.8505404580650621,0.021871198353491862,0.2335356013747098,0.20834968720578145,0.7665754474357936,0.02187119835349187,0.2335356013747098,0.20834968720578143,0.7413743197054062,0.02187119835349187,0.2335356013747098,0.20834968720578143,0.7776109227811998,499.9916503127945,499.9916503127945,499.9916503127945,499.9916503127945,499.9916503127945
