milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_134_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP
1000,-2.2288129296466953e-05,-1.7601894582469377e-05,1.1023775225766636e-06,3.110665652758739e-05,-4.878218576909953e-07,-6.090285164098832e-07,8.3355919392354e-07,1.510377487128158e-21,1.4146236849643385e-19,1.2260076129045538e-17,-1.013349420519391e-19,-5.340025836937557e-19,4.045224669947518e-06,0.0,-1.2368382147330806e-18,8.999912012427905e-18,-6.290189721374055e-07,0.0,5.027543389526201e-06,-3.1240327288297745e-07,-8.744310689532719e-21,0.0,8.052759880995436e-06,4.3232905426905336e-07,0.0,5.2142084107326e-07,5.965213201437384e-06,4.960948287315136e-19,-1.3726824039334909e-19,4.256180719658418e-18,0.0,0.0,0.0,0.0,-9.842686200202084e-20,-7.452590419752991e-07,-1.722551958036955e-19,0.0,0.0,0.0,-2.606075557196994e-19,-2.288764698188349e-06,2.0000000000004954e-06,3.202425387864242e-07,9.305194279900907e-20,-0.0001126072318387295,7.713797180573534e-08,3.309493982152258e-20,7.310929890240606e-19,1.2962083766295388e-20,2.0765195146224273e-07,-3.8536316100336305e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,7.968052467254105e-05,7.438896433999208e-06,-1.1369468124888058e-05,2.0376096901717623e-05,3.458335079976856e-06,-8.246479231352397e-07,-4.57117247824518e-05,-1.4633970930499268e-19,2.990446067896019e-19,5.050650416217111e-18,4.150146732873072e-19,-7.457540354796545e-19,-1.3067990441330541e-06,0.0,-7.553721751078154e-18,6.833843896391717e-18,3.6754405884718243e-06,0.0,-2.1187572468118252e-06,1.0947943687163495e-06,2.09961860386692e-20,0.0,-4.2230598920956185e-05,-4.216926759654039e-06,0.0,-2.3334634128621383e-07,6.287232144883358e-06,4.0205644060644045e-19,6.400657398465866e-19,-1.6868171517546254e-18,0.0,0.0,0.0,0.0,2.5275424413934603e-19,2.8879226950416433e-06,1.5954778397005844e-19,0.0,0.0,0.0,-3.238186366462975e-20,7.026740547507449e-06,1.9999999999996505e-06,-1.402977454577413e-07,-5.1601172545437294e-20,0.00025489507578924027,-3.16223234698572e-07,5.93356201693855e-20,2.669537078249083e-18,-2.3814164267855827e-20,1.1324580863617436e-07,-2.810868259433654e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,7.833368624446533e-05,1.052989531581936e-05,-1.263529792025369e-06,-1.3828698424574956e-06,-5.795649598167256e-06,-8.460408437842323e-07,1.1313146965895601e-05,-8.623343239156838e-20,-1.4552783129439083e-19,1.1788260012299183e-17,1.0368923361393274e-18,-1.9812574355658505e-20,-2.1141021391658355e-06,0.0,-2.1928669365174013e-18,2.609792667849238e-18,-5.856554355883839e-06,0.0,4.601913179550034e-06,-4.4632102344829165e-07,6.105880980574193e-21,0.0,-9.094205279731449e-05,-8.139635706923865e-06,0.0,-2.6834810574162414e-07,2.019836543203054e-06,6.252188158171303e-19,-5.397651635150713e-19,4.588198366502963e-18,0.0,0.0,0.0,0.0,9.552349814536518e-20,-2.0204737251703932e-06,1.566068241923889e-19,0.0,0.0,0.0,2.7054926307414033e-19,1.9894952701074162e-06,2.0000000000031255e-06,-1.434852533171199e-06,-1.898842664223236e-19,-3.451846657766201e-05,-1.279400570992447e-07,-4.198643554565149e-20,-3.473382089751289e-18,2.661998238937287e-21,4.503129245824921e-08,3.3977014709987477e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,9.958452113188572e-05,-1.2801502365721432e-05,2.5867105359086588e-06,1.904794459110627e-05,-6.632592424126596e-06,-1.1320145935594306e-06,1.288848860302831e-05,1.2538853578495656e-19,3.583664483173802e-19,-1.227016160515224e-19,-8.153771847669356e-19,9.14356592108847e-20,2.3182865148128957e-06,0.0,-8.617525560612104e-18,-3.664404875287475e-18,4.3940475631141195e-06,0.0,-2.5029837750505223e-06,-1.8350376132722076e-06,-1.3426197193428302e-20,0.0,-8.480544560778622e-05,-8.805063387312363e-06,0.0,2.050142371542605e-07,-5.488522651715404e-06,-5.225090404521931e-19,2.0231070869008743e-19,6.650958326850752e-18,0.0,0.0,0.0,0.0,2.8164704736715477e-19,-2.681147184613137e-06,-6.86484245178148e-20,0.0,0.0,0.0,3.592881411441672e-19,-6.340733598291909e-06,2.00000000000317e-06,-3.7210983431447373e-07,2.5124309607602534e-19,0.0002732054198594287,-1.0185045333304031e-07,-6.815937092255295e-20,-3.591729280059709e-18,2.2314434855690627e-20,1.8350044429305259e-07,2.3231169724756433e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,0.0001070420617251646,-7.300733244821179e-06,5.776366569993748e-06,5.029449036412273e-05,-3.0087824771575674e-08,-1.2664495357598267e-06,-1.3276003794098837e-05,2.0524094214890804e-19,1.0568053321508179e-19,-1.3361587113299723e-19,-2.3078461989880727e-19,-7.425676828932131e-19,5.6326146076918356e-06,0.0,-1.3098527092767766e-18,6.597738955398847e-18,4.196793042194748e-06,0.0,3.935975712960534e-06,8.997843349294141e-08,1.9774554616127382e-20,0.0,-1.6064179424551694e-05,-2.619684614676317e-07,0.0,-3.439590897182054e-07,7.363009522839674e-06,-3.104649740569494e-19,4.554108186380298e-19,-8.24345621413428e-18,0.0,0.0,0.0,0.0,9.60185122740102e-20,-2.9549914739263347e-06,-1.7641864557134222e-19,0.0,0.0,0.0,-2.2718190725385237e-19,-4.276601462412863e-06,2.0000000000001892e-06,1.977542914119871e-06,-5.126111942940966e-19,-0.00023652509296068862,-7.7075950030029e-08,-5.989414507486219e-20,1.8429741305094337e-18,-2.2701789324088677e-20,1.5973279995297295e-07,2.3335003226821655e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,2.1634178892189212e-05,2.4132074867409195e-06,-4.675104463681664e-06,7.970665867654907e-05,-4.993198299212546e-06,-1.3375945185143929e-06,5.048724096712536e-06,-1.0943564278520661e-19,-3.60898037777348e-19,8.875224779246305e-18,-9.553649354405617e-19,-7.113878685315057e-19,-6.245574534989875e-07,0.0,-1.2445749158617976e-17,3.365007430390238e-18,6.088363715759157e-06,0.0,-2.4292755415149053e-06,-1.6524726339612998e-06,-5.480587656982119e-22,0.0,3.961931230315272e-05,4.511253129130785e-06,0.0,-1.2100272304871483e-06,2.288217320649606e-06,5.451220044986435e-20,6.464066375614442e-19,3.3754753312008145e-18,0.0,0.0,0.0,0.0,-9.03978322847935e-20,-2.638890666799781e-06,-8.1108598723096765e-22,0.0,0.0,0.0,2.9988287712771566e-19,-1.6419682514126031e-06,1.999999999995839e-06,7.279416998139069e-07,-5.435029916775089e-19,9.428249527519995e-05,2.877577259117489e-07,-8.890695720359854e-21,-3.537731859731135e-18,-2.6115490664948712e-20,-1.629061350754741e-07,3.4801892584051714e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,-2.2163802861459455e-05,-3.8546735928884355e-06,1.8415979559190898e-06,-1.7934666699758017e-05,5.253557265316667e-07,-1.7861571650958904e-06,-3.680812925954871e-05,1.990317118822562e-19,-2.605577161407785e-19,1.3573904139374932e-17,-1.1317438506868526e-18,-4.2907999074410513e-19,4.545449884691353e-06,0.0,1.983460146376071e-19,7.389054630588472e-20,5.90687410271201e-06,0.0,-1.6328363330495714e-06,-9.225255899064797e-07,1.9708445973836778e-21,0.0,-0.00014240467240952558,-7.3604067028035825e-06,0.0,-4.486052213282983e-07,-1.3333761288108477e-06,2.418186469641037e-19,1.599879028771562e-19,-3.983204104582268e-18,0.0,0.0,0.0,0.0,7.331241515182789e-20,-4.7119607060769815e-07,-1.2279251284328005e-19,0.0,0.0,0.0,-3.187625762244854e-19,3.8274995450003275e-06,2.000000000003541e-06,-1.5559046114349812e-06,-1.4197023667960358e-19,-0.00021078373814862548,-3.093778512045501e-07,6.079842413098878e-20,-4.040884589555185e-18,8.877665844608689e-21,2.2290152825525047e-07,-1.2562853777726232e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,2.611912887715151e-05,-1.6141857448097708e-06,5.8429159172025785e-06,2.6260332191111664e-05,-2.122136593244738e-06,-1.8587600902049326e-06,-3.038152344860049e-05,1.6032704638597758e-19,-2.816349851937214e-19,7.902619644484448e-18,-6.745990489103155e-19,7.154075854917013e-19,-4.879679725446461e-06,0.0,-7.36180523677674e-18,3.7213933191704526e-18,7.117217089525949e-07,0.0,-3.887672661108787e-06,-3.899156023530901e-07,-3.241206280899088e-21,0.0,5.114742964368411e-05,-8.908536359124278e-07,0.0,-1.5660279873021196e-06,2.50494795671489e-06,3.6657004623275417e-19,6.414279547554675e-19,-7.272025677578309e-18,0.0,0.0,0.0,0.0,-1.3150545451004963e-19,1.2307155989500088e-06,1.1083318905285255e-20,0.0,0.0,0.0,-5.121977084662922e-19,5.010988640918836e-06,2.0000000000044667e-06,-1.4106350697695607e-06,4.784608904588089e-19,0.00015987472326535384,-1.1222438537752554e-07,-2.4789087913267005e-20,1.6701276289590684e-19,1.8187929992836852e-20,-6.675077636789573e-08,-1.762617780265971e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,9.289254677182113e-05,-4.697076317209372e-06,-2.885476401847743e-06,2.930147517459416e-05,-3.308465301428906e-06,-2.087325567727121e-06,4.840036149061674e-07,1.0792864346286158e-19,2.938663231108316e-19,6.104362749062867e-18,3.023721188408918e-19,-6.093940112699972e-20,-1.000834309437876e-07,0.0,-6.8049853101583095e-18,-3.348419993692504e-19,1.739392321498015e-06,0.0,2.7702146330227113e-06,9.655685104692167e-07,6.0686783790655244e-21,0.0,-3.021548687222668e-05,6.059951724042085e-06,0.0,-5.448196217670253e-07,5.7942448651669374e-06,-2.770435177668115e-19,4.393906342106558e-19,3.7521617728138356e-18,0.0,0.0,0.0,0.0,1.6020476527112102e-19,-2.8135138949018335e-06,-1.201063442079587e-20,0.0,0.0,0.0,-4.2270898111637694e-19,2.684921768180848e-06,1.9999999999951252e-06,-1.2164333772091443e-06,5.3099150731964e-19,-0.00028079569685577217,2.601937746247616e-07,4.1325816106972263e-20,-4.236881151274249e-18,9.260793792460075e-21,1.3852215031559568e-07,4.232043016145304e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,0.000128220269118675,-1.6712342245404243e-05,-5.465688209391312e-06,-1.7945130137051497e-05,-9.38263996892625e-06,-2.141055532460794e-06,1.6982116050906733e-05,1.5425604529432548e-19,9.945251815821587e-20,-1.4502018996348536e-17,-9.492528027404009e-19,-1.7548938330788382e-19,1.939976042939748e-10,0.0,4.946245201180311e-18,6.427995771531791e-18,-9.907642955786516e-06,0.0,-1.6171167973184984e-06,1.2085112773808447e-06,-5.042891150851104e-21,0.0,2.0193732027409312e-05,-2.8298200279300057e-06,0.0,-4.937153272645558e-07,8.172780321511382e-06,3.538745376470371e-21,-4.981979829703703e-19,-2.003570504085935e-18,0.0,0.0,0.0,0.0,-4.3294798537680857e-20,2.102048044734865e-06,-1.696153227013639e-19,0.0,0.0,0.0,1.491709605903058e-19,4.35067504796655e-06,2.000000000003286e-06,-8.164312514635957e-07,2.857315278014442e-19,-0.0001844537591713443,1.750425855991754e-08,-5.635982056768184e-20,2.961915166676231e-18,-2.422555433778449e-20,-2.1856992108702772e-07,6.490664570218884e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,2.7585314024304984e-05,-2.1297455186340375e-06,2.3862399198156374e-06,-1.4471800849851835e-05,-3.6391697449077734e-06,-2.2430684975240755e-06,-1.0878904576920713e-05,-2.4365280192301834e-19,3.7286139021314224e-19,-1.1774523305877434e-19,1.0179404869064904e-18,-3.568195671937754e-19,1.76161154357697e-06,0.0,-6.8880160581782165e-18,-3.3004990338924597e-18,-1.033507757069376e-05,0.0,4.800994591541649e-06,9.150170486254554e-07,-2.3141568574009687e-21,0.0,-5.8629799357713265e-05,-5.551334434835231e-06,0.0,1.9668017227992716e-07,-2.561348573020933e-06,-1.0570023004071424e-19,5.4054795364714835e-19,-6.0539530286474816e-18,0.0,0.0,0.0,0.0,7.160005814070779e-20,-9.78013235993552e-07,-1.3836314068177216e-19,0.0,0.0,0.0,4.0687968483766765e-19,5.439094305792208e-06,1.999999999998544e-06,1.6143583801221796e-06,-5.407266311476455e-19,0.00017457021850540732,-6.453291476343186e-08,-5.241029947870639e-20,-2.263267952760408e-18,1.352178756171371e-20,-2.987943462730685e-07,-1.775073429791986e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,0.00011889094405987676,-4.112047367687143e-06,-3.936708989157754e-06,-0.00010222607259826316,-5.912773557400858e-06,-2.537361546323476e-06,-2.161858540689853e-05,-1.7018864004230094e-19,-1.0486892813981648e-19,8.52822419679981e-18,-3.171893391879529e-20,-4.933965666356723e-19,4.766968206984824e-06,0.0,4.969657993541752e-18,7.327906335307609e-18,-1.5463224804333395e-06,0.0,3.040261906256635e-06,-1.459956282723246e-06,1.662373695898319e-20,0.0,-0.000135074741811194,6.703505128946004e-06,0.0,-1.0813238625404666e-06,1.0126834942185617e-05,-4.769574479122668e-19,-1.7096851440401948e-19,4.988057695311014e-18,0.0,0.0,0.0,0.0,1.0661679437988997e-19,-2.0502235899372134e-06,-1.493613039572879e-19,0.0,0.0,0.0,-5.108943412633352e-19,4.940103518212391e-06,1.999999999998619e-06,-1.919294763089347e-06,-1.1783332069681444e-19,-0.00029211884857907903,2.6640113580445106e-07,2.999071116122317e-20,-2.6761484685837795e-18,-1.4620873629107633e-20,-7.232784076479333e-08,-8.292287741793298e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
