milliseconds,PII,PIIUMP,GLN,PIIUMP2,PIIUMP3,GS,AMP,GLU,AZGLU,ATP,ADP,AZGLN
1700,-2.658730851606447e-05,8.236335975699828e-05,0.703604139604336,0.00042110340468087885,0.002545342719870987,0.013321572683734942,0.0007652384227801214,3.767564385816444,0.703677244451457,5.101908342771606,0.27444835900003733,0.5851539657993547
1800,1.316232724763796e-05,7.793244369632072e-05,0.7240463993418629,0.0004354726372988041,0.0023940664422788128,0.013047415971841041,0.0008478492038799901,3.9293579637494913,0.7288259516681248,5.14969482193492,0.23847599968783148,0.5975154309616979
1900,-2.371716241598774e-05,9.4897361926367e-05,0.7515536856286459,0.00045800350453471475,0.0024826950182417506,0.012969747684349556,0.001128956607823124,3.999706493834944,0.7354679737527269,5.167428215326064,0.20128685820632689,0.6131534003557778
2000,-5.0221286484122895e-05,8.648131873517504e-05,0.7196091572737057,0.0004942846783031666,0.0024478742097515794,0.012794547190279464,0.0012746046396994865,4.074036328871427,0.7418337265509869,5.1642704564920345,0.2261137198957547,0.604574212548993
2100,-4.8833967046286024e-05,0.0001023812579764428,0.7099681199683711,0.0004907847110828562,0.002343921536100946,0.012571206257309233,0.001297476224148715,4.083705799427026,0.7604214465449592,5.138888870988403,0.21864145922184378,0.5867771353610761
2200,6.702556137146048e-05,7.95005364364003e-05,0.6841250135078818,0.0005081932285984174,0.0023528690101839193,0.01265737065142855,0.0014749249846692687,4.190735987448343,0.759328899244123,5.15005702513918,0.22189815495012394,0.594250141986888
2300,-2.9402902596596396e-06,0.00010956837594087071,0.6458948474666384,0.0004929972138970378,0.0023088128301094924,0.012417132855244912,0.0015158222510190085,4.1719627894488935,0.7600091980778063,5.129204676663426,0.22594587488452175,0.5805944398825551
2400,4.300508499791685e-05,0.0001214607997625853,0.6149262481960478,0.0004943895498013073,0.0023462499242489798,0.012461241113654369,0.001483836817349153,4.161187444227295,0.7729873360126364,5.177368824271386,0.17901188148837976,0.5444712079600031
2500,6.547413712845648e-05,9.484006063829506e-05,0.6162670269499598,0.0004819911000022093,0.0023895107090801146,0.012452711411398386,0.0015294747232721022,4.132650331655527,0.7539707588601697,5.192627124906894,0.17221083027832718,0.5421752104341131
2600,-5.038249514175192e-06,0.000105226267140803,0.5897775881320849,0.0004947543963556969,0.0023822736078976336,0.012364823253304926,0.0015073488991020052,4.079108438757854,0.7617695870411643,5.158831918493435,0.19266584294651928,0.5369501834182924
2700,3.315443045004219e-05,7.608806823984496e-05,0.5913449697134996,0.0004899348818136666,0.0024593645469413576,0.012309349273983616,0.001456896933831418,4.0096512323571964,0.7564060950477725,5.177746941164687,0.19548162408571942,0.5319633869852014
2800,3.071982402298471e-05,0.00010185381779617244,0.5933136840112637,0.00047934258975354207,0.002320035327333394,0.01233582191098819,0.0016636141728176112,4.033879610133064,0.7433673875386118,5.13587021706432,0.21045670569454195,0.5178583263398543
2900,7.220683993496736e-05,8.964646950009157e-05,0.6005702794536851,0.00047483769092635306,0.0024304710035783165,0.012445989358760205,0.001423194982020005,4.053135815506077,0.7455134643977737,5.129143949301747,0.2329364163247087,0.5153427828650933
3000,1.0939301618714393e-05,7.189570159996685e-05,0.5912594003454487,0.00047698168789255446,0.0024711360582561795,0.012569236797225733,0.0014163240733369028,3.9805961276301374,0.7489278662291082,5.15492541246011,0.1880726206772519,0.5250333447854824
3100,5.29661572110507e-05,6.752227619158846e-05,0.606579379056456,0.00046921599733728257,0.0024206026765882624,0.012639207900007656,0.0013968669502049474,4.05611368593246,0.7351169405429064,5.166586943440459,0.23427823070917614,0.521417026107051
3200,4.066572302072348e-05,7.727822697074404e-05,0.5974793709133264,0.00047951031202835524,0.002397558759221288,0.012653151435759805,0.0014123625555010507,4.0512242924775945,0.7370273695979738,5.177786594699178,0.22320613852688384,0.5243425013222198
3300,5.661339907270714e-05,7.953100155009213e-05,0.610257786130727,0.0004777366064516898,0.002451446069902951,0.01255646616338548,0.0013332778814878227,3.984309579057134,0.7495341195373982,5.131682620337787,0.24520884270739737,0.5235396828022334
3400,2.0495426886836453e-05,9.045521255701961e-05,0.5880475425592491,0.0004680516162250267,0.002442744292507714,0.012648235738247202,0.0014804490382427328,3.9534364067242245,0.7311632298067157,5.159348489811062,0.19097550574542663,0.5392014738919134
3500,-9.54512017833874e-07,0.00011671935774463144,0.58293661764044,0.00046151227946365255,0.0024509493586726016,0.012660251207374053,0.001528222070441729,4.038633459520385,0.7374420293116916,5.126840744590161,0.23707549255740443,0.5144996281684998
3600,-3.1839638756995286e-05,9.075738959419531e-05,0.5814338844327707,0.00046886738310006055,0.0024563071415138254,0.012462674929561213,0.0014214354075763739,4.07330929226238,0.7513750818660543,5.154478596395651,0.23152179796301925,0.530408609822702
3700,5.130307664430225e-05,7.68162198124473e-05,0.5920572064501394,0.0004754129143967413,0.0023524304241708547,0.012588514446702299,0.0014914465105081262,3.981969301636328,0.7484567856221094,5.128982048676803,0.23118445843315294,0.525947994777434
3800,8.191462957508354e-05,8.689252731315571e-05,0.6092452238627825,0.0004631636941961325,0.002408920676707556,0.012661267653659034,0.0014099409830882707,3.9830775147833446,0.7489167463302168,5.181552769077378,0.18029884945611757,0.5299897451477741
3900,5.466532262606145e-05,9.137729026837457e-05,0.6012434405924978,0.0004709950144285944,0.0024510019750199584,0.012540778372259375,0.001376553313344634,4.00403695719302,0.7525401824273095,5.151898361590052,0.2016177557580388,0.5255969152513648
4000,4.9614055071639614e-05,8.618411586704484e-05,0.616977744346622,0.0004888629784243701,0.00239475711474288,0.012478482036384261,0.0013851314846031638,4.037274251922596,0.7492141199935646,5.129481569520235,0.198318789852264,0.5175587009413732
4100,1.1483147960745374e-05,9.542542850446581e-05,0.5998157579378108,0.0004629606049286662,0.002481755059249056,0.01260920858113919,0.0014828213053257424,4.049683698350474,0.7504340210052263,5.180052728054203,0.17785855491855432,0.5397784715921274
4200,-1.0361956110751387e-05,7.574328802638166e-05,0.6070694276018713,0.00047126805494377506,0.0024047225702822864,0.012528080280835243,0.0015767684138577238,3.982487634281092,0.7328944073617184,5.150668222450349,0.21380380373236468,0.5187667806045787
4300,2.371098415418863e-05,0.00011058288786482046,0.5888208279113498,0.0004692227221501379,0.002355443643828861,0.012551763303717333,0.0015312977486947503,4.031143732990081,0.7547745813923653,5.159253456948108,0.2100670204059914,0.5198926582760188
4400,-4.861653369858214e-05,8.550094793164223e-05,0.599068607469138,0.0004846122621494545,0.0024615859534967773,0.012498128891164764,0.001575274470223571,4.079581024801587,0.7490698292658178,5.128144422223195,0.23633169017315783,0.5245429074167406
4500,2.7114658918536404e-05,8.775388661044863e-05,0.6164088679534635,0.00048071360714438323,0.0024700484283354867,0.012458985654475022,0.0013404041117167265,4.010923994933263,0.7526956975140908,5.163524269389083,0.2210931474883487,0.5189707819110226
4600,3.827376513163404e-05,8.831256020064347e-05,0.6138633132969873,0.00046803786880084456,0.0024372224078223507,0.012570426232501642,0.0015249967703805456,4.062673407185552,0.7327330966269998,5.164281666044272,0.21293623654905755,0.543127069655194
4700,1.4879279806034626e-05,0.00010390419790535432,0.5957455406790264,0.00046479161085103126,0.002454100043093019,0.012605259671816598,0.0015643146893358148,4.088612297387608,0.7464470799785377,5.129618858441835,0.18770732945075239,0.5267188351906263
4800,-7.850051666544311e-06,8.066718634223113e-05,0.5981345312959937,0.00048820546703508174,0.002473255913923613,0.01251165425121123,0.001400036070733441,4.043053309112575,0.7450078394125165,5.144465557348378,0.21856549786786847,0.5347840513509425
4900,-4.470646018326553e-05,0.00011156608135058665,0.5900418322568053,0.0004735855032997619,0.0024558855816895282,0.01255023877188404,0.0015121895970805674,3.9623490530299565,0.7512947934484672,5.1817889639359525,0.23273308294904255,0.5210631126976031
5000,-2.193196418371016e-05,8.510862774018348e-05,0.6083556903302779,0.00047649310681916585,0.002463979624316296,0.01252966368664522,0.0015097698284024996,4.018253650548545,0.7493668768660584,5.163395457420754,0.19841668521402864,0.532459174063189
