miliseconds,AcCoA,AcP,OAc,HOAc,LacI,Acs,Pta
2200,8.750657572397222e-05,0.6807871294732792,0.42594177097609887,3.6448003991100877e-06,0.00036075295551971076,0.00802869901338225,3.9544667650811
2300,8.924061617666548e-05,0.6763390168712505,0.4587180489981117,4.026679090155915e-06,0.00043361378891640796,0.007257825973678451,4.214683417058733
2400,8.114235366344338e-05,0.7207611744892717,0.47883610811277083,4.615590320922086e-06,0.0004282572095690047,0.008280685202598477,4.391509290342949
2500,8.795509474546471e-05,0.7395622924334155,0.5036839193247159,4.6905437626266176e-06,0.0004829482379498505,0.010778149550966244,4.485968912631039
2600,8.116891756688831e-05,0.7545447621387351,0.5026509336102938,5.443956092560845e-06,0.0005680242551000559,0.010838322758682793,4.5746337171411495
2700,8.19520966473137e-05,0.7936167012500857,0.5544513679348206,5.945103651938845e-06,0.0006233437608983857,0.011974768581659394,4.748844964231947
2800,7.855070387281367e-05,0.8239645033726587,0.5810992026852049,6.7902638683065665e-06,0.0007037875494542988,0.014170311820310531,4.771456756079981
2900,9.186137642884311e-05,0.8553024680558118,0.5800928086761955,6.980819657419361e-06,0.0007152246728860286,0.014129224545054641,4.927639002735092
3000,8.861886264672598e-05,0.8633809394995503,0.624822562090297,7.540468903857837e-06,0.0007986401794304749,0.01704599759037593,5.022340722107847
3100,8.403747188268154e-05,0.8789477539675644,0.6510090821499529,8.476143558220776e-06,0.0008576347179372655,0.018291703711727746,5.146570189748029
3200,7.371979831379123e-05,0.9346313896537806,0.6602706825370067,8.768387256230016e-06,0.0009286381181219913,0.019479999719562237,5.183673584846312
3300,7.862617875907963e-05,0.9601994314318703,0.6876907283939961,9.62999461227792e-06,0.0009966749480483442,0.020257534391528727,5.20211101972345
3400,7.63707830553674e-05,0.9875436255536538,0.7199692948048171,1.0373005332854898e-05,0.001135721724722207,0.022837778128175654,5.286437706265259
3500,6.916888869548383e-05,0.9927641056253749,0.7338641889776039,1.0607424786425885e-05,0.0012451863036505532,0.024687540205654165,5.299666210551056
3600,5.859697170011517e-05,1.0273570496684747,0.7551393707063276,1.1252089715814649e-05,0.0013461029802807084,0.02520172828904111,5.366655080222871
3700,8.302915066269705e-05,1.0558740627940468,0.7961381450804434,1.241653285768103e-05,0.0013911873549793637,0.028750140687112225,5.375261872218685
3800,5.844454771493753e-05,1.078903115597825,0.8286789974212643,1.2474497684570341e-05,0.0015281271645977092,0.030475755362461162,5.513871745243229
3900,6.152420935547821e-05,1.0970391055685487,0.8284159463133781,1.3263368354209812e-05,0.0016186112017745925,0.033189498570852814,5.577078358014485
4000,6.999144929302076e-05,1.1429763338531518,0.84878493950981,1.464280968132712e-05,0.001707498318382723,0.03535947425409479,5.557188854283794
4100,5.6985680678722084e-05,1.1587323278970971,0.8758879634455876,1.5223875804702069e-05,0.0018520553195173403,0.03609172755082271,5.623161231714051
4200,5.691745171461047e-05,1.1926212941327252,0.9100052091651626,1.5915678142318836e-05,0.001982501162607985,0.03932753412242297,5.541580256894648
4300,6.900534294284825e-05,1.2115279526587843,0.9205674919228941,1.658220076613378e-05,0.002125310712103021,0.04115123779716888,5.475365606073955
4400,8.18361273948893e-05,1.2441979594954993,0.9471449902152651,1.733418099970971e-05,0.0022217027641715996,0.044902768041361396,5.562149958001394
4500,7.879568520508734e-05,1.2617677905851465,0.9964256249276378,1.8516350091466413e-05,0.002325457217631125,0.04672234913330961,5.483200957043339
4600,6.216877286311337e-05,1.2853786083657988,1.0121914082220942,1.8984991668522814e-05,0.002474997456876908,0.05042405523008412,5.515026955650432
4700,8.143735981731348e-05,1.3046052422998653,1.0409568598163308,2.002599729465996e-05,0.0026654514846583296,0.053091545635486855,5.472299734424636
4800,6.10408492117403e-05,1.3307975338433953,1.0683327954061081,2.1399571909830792e-05,0.002783673899623049,0.057125495188141175,5.4757874055891005
4900,7.556843084348287e-05,1.3650199778782603,1.0779881780575018,2.195287869354425e-05,0.002941927422376967,0.0590894494644612,5.614427791305485
5000,8.899230468025835e-05,1.3926698789208654,1.0889405061418866,2.2908339021811863e-05,0.003190059395549461,0.06345765464375314,5.5989787766280505
