milliseconds,Ca,zzs,bbs,hhs,nns,rrs,ccs,qqs,V
3000,0.0006342598867686624,0.0013883035167428662,0.2011314831396205,0.9720009670874932,0.030273757682196038,0.006745575930450138,0.003065713049569452,1.0630151504382598e-16,-69.22022226763197
3100,0.000632457790249015,0.0013892873706003077,0.20107203296720616,0.9720423429891866,0.030561373703423395,0.006740686952289049,0.003044469893886662,1.0713306330336451e-16,-69.1110857997945
3200,0.0006377177950375098,0.0013888087739011427,0.2002139937220774,0.9717010570027822,0.030325954300138028,0.006774060872713782,0.0030693116454891,1.1445073549710034e-16,-69.0452047147503
3300,0.0006278602600811077,0.0013924691495312092,0.19996502627501375,0.9711624735402152,0.030853644376499626,0.006821360420611699,0.003103577197914154,1.175152851139483e-16,-69.09121663241864
3400,0.0006248829409467244,0.001392653419675332,0.19945695926896076,0.9712846390150451,0.03137719979689134,0.006923883412881418,0.0031886620157044964,1.167383006241433e-16,-68.82611564837788
3500,0.0006157753595603995,0.0013933582999462318,0.1986015854921093,0.9703001602435478,0.03124439931809191,0.006960098884406435,0.0031798164590436453,1.1812568334997785e-16,-68.84459329886936
3600,0.0006212004117298885,0.0013970405742458113,0.19880543682168583,0.9706537652435273,0.03164213426165428,0.007081691839472549,0.00327534503497724,1.2386747254174735e-16,-68.82102206948781
3700,0.0006103852213000007,0.0013982989907535943,0.19776741477484738,0.9696578001165761,0.03171264917573384,0.007005986547651571,0.00324960910788615,1.208065574826366e-16,-68.69592076665815
3800,0.0006007263955014074,0.0014003354739452873,0.19805792990551405,0.9699865711603709,0.03201739483569852,0.007116768816772005,0.003303571530107754,1.2633878462596409e-16,-68.64594289474768
3900,0.0005969734895912245,0.0014014631161855964,0.19684018100578415,0.9693437111474441,0.03214623477068563,0.0072448216982111055,0.003352612650720721,1.2827413441549842e-16,-68.48140890678336
4000,0.0005945381125735191,0.0014045467450454975,0.19628173382119352,0.9688034103920292,0.032978577004771324,0.007181825478353361,0.003381523099934853,1.2449355111674468e-16,-68.51915385079207
4100,0.0005993589909331964,0.0014038325086643561,0.19623956959411148,0.9687583855421155,0.033287508499750346,0.007358312905719064,0.0034358385901823657,1.3109913099212195e-16,-68.25554642759987
4200,0.0005871041793624567,0.0014052332734982528,0.1954249053579422,0.9683799295990042,0.03324725863259615,0.007417861302398549,0.0034605685319884995,1.3024187761438814e-16,-68.2605085219385
4300,0.0005894928683556235,0.0014099149017417216,0.19489988786548174,0.9677335445952383,0.0337464390283733,0.007377197139151272,0.003478393436243857,1.293725645265506e-16,-68.13498994668873
4400,0.0005780012374581398,0.0014091998285783345,0.19488439354004333,0.9676495965897335,0.033377291854119584,0.007461574495115922,0.0035606994508063745,1.3511978448451882e-16,-68.07095037732668
4500,0.0005783906487937582,0.0014141292589553434,0.193796034135991,0.9668901130327908,0.03379415089894546,0.007577772500417331,0.0035788276021707236,1.3996735402333763e-16,-68.15256777078216
4600,0.00057316133027934,0.0014146385019840164,0.1936824361332287,0.9667526283316552,0.03443507630718033,0.007582439480715082,0.0035712701247857456,1.3582106519136433e-16,-67.84499899658591
4700,0.0005676233810754872,0.0014159684259403532,0.1928703354335562,0.9663592518776692,0.0347231078526871,0.007659864034075035,0.003676392736691547,1.371088438147203e-16,-67.85341983344007
4800,0.00056557490333211,0.0014188086681531926,0.19301041375088548,0.9663408937350183,0.034941739605698074,0.0077088202985074504,0.0036754399361360024,1.4480173347155341e-16,-67.71780986687438
4900,0.0005600150116848924,0.0014200327006153911,0.19237963644750186,0.965447972580858,0.0352648068977084,0.007794443648922677,0.003689998237004846,1.4369727247896657e-16,-67.63607545747708
5000,0.0005635127870615973,0.0014224773479857753,0.19164514536111246,0.9650896463004204,0.03522906666944532,0.0078333354645397,0.0037851164045778108,1.407767443496749e-16,-67.64072814832892
