milliseconds,Ca_Cyt,IP3_Cyt,Ca_ER,S2a,S4,Oc,O_o,S2,Orai1,h
1100,0.018606371942838696,0.004451605113927901,0.01932171970354913,0.24183622734916815,0.15483473611763027,0.0001380779475781501,1.2606162253833972e-05,0.35773022207929467,0.0003728554325357378,0.19480262818645613
1200,0.01945159612416177,0.004077450437399134,0.04280230808438583,0.24127704119229418,0.17056698665173953,0.00014435629369586277,1.4834809693835963e-05,0.36025248262276954,0.0003323749499337838,0.2125537701068765
1300,0.026177923163142144,0.012396086470119992,-0.022779590181023497,0.24034093193167586,0.18278291985856973,0.00014981926777061925,1.6411871536786383e-05,0.3615075341831842,0.0003041245394100734,0.24455731784792345
1400,0.026420965559166315,0.007486734462711945,0.040935729997903306,0.24172782773062898,0.1808420394729516,0.00016363939245663754,1.7978491930227052e-05,0.3609485012972447,0.0002791165210412185,0.25166618448351386
1500,0.03015172948556817,0.011706692853523385,0.1110402978534949,0.23965131344050808,0.19120857581425976,0.00017435495888786325,1.9368632039887036e-05,0.35913640271552105,0.00021883686105152164,0.26754232681415857
1600,0.03161706570718886,0.010592793161580094,0.08160376209426799,0.23899972787496343,0.20136660147013816,0.00017900277773082046,2.2138046188060365e-05,0.35951699189500397,0.00019163535230872538,0.28227206892011053
1700,0.03406941514500854,0.017538075109699854,0.17422274573156796,0.24014573823596932,0.20447769097809693,0.00018298687390835025,2.1806411883319275e-05,0.36023216918819306,0.00020660352879697778,0.2795267113011415
1800,0.03777726342004416,0.022610940930071665,0.19251622404342614,0.2416184799866136,0.20587338438776281,0.00018989359479475417,2.4304848834212673e-05,0.36156943865650637,0.00017377664669436627,0.2976459673487282
1900,0.03909280262379581,0.026975197271946163,0.14228888084756414,0.23865574138560422,0.2077787385269306,0.00018951392828381525,2.5232478618462674e-05,0.357451052252989,0.00011498192537509831,0.3062018830240654
2000,0.04144807383825285,0.029589424145487146,0.1870159924682283,0.23932701962481928,0.21666097863511974,0.00019869752176202298,2.6918525668559648e-05,0.3586424183940689,0.00011226518871110316,0.31190997974827933
2100,0.04043977355535922,0.04074495786559732,0.27752886590235004,0.23898866277640923,0.22354571345211938,0.00020452250730396444,2.6892567309133504e-05,0.3604537854107127,4.7542619444026875e-05,0.3540996663462429
2200,0.04434926774165412,0.03321805843204085,0.24560847692773155,0.23768032148033638,0.22772184331254747,0.00021201077841970106,2.875673793746376e-05,0.3562704597133561,2.7198760098980623e-05,0.3414463436664052
2300,0.045617523172307155,0.04776430604159349,0.328238707665644,0.24101166141435432,0.22910353842874304,0.00020935473732511294,2.8748877030352164e-05,0.36151062821241076,2.8160714907969773e-05,0.3487340856011724
2400,0.045398754620349105,0.04621748473715037,0.36109628212426037,0.24113598919360582,0.2355449080456171,0.00021359037439212222,3.0421579065235987e-05,0.35894541686738224,5.1041087706361055e-05,0.39238685175676713
2500,0.04593479365844274,0.05606351886283243,0.42560915569415886,0.2406935362477794,0.2399216872013436,0.00021768218009502287,3.060554705715044e-05,0.35718825513373703,3.212190400894974e-05,0.385128685299621
2600,0.048419945616137966,0.056761586126877386,0.5267611849022588,0.23771806182815583,0.24349103129258365,0.00021335167148239302,3.1257753521559435e-05,0.3597772566037323,5.216695939354025e-05,0.40639684265060405
2700,0.04903684367917344,0.06954814269786985,0.5174176333559318,0.23925057029083063,0.24222739687967978,0.0002160414933012837,3.175632896939962e-05,0.35844260827642277,7.099985302640737e-06,0.4210595491030232
2800,0.04942301603144829,0.07034619721727714,0.5556932056493052,0.23610800123081405,0.2416571253089697,0.0002081188429724034,3.3248138071586734e-05,0.35421028096279145,3.0512460818978888e-05,0.4317093385099957
2900,0.05156311261234029,0.08916636327805978,0.673371971912673,0.23673386646394598,0.23909196783292322,0.0002051373451786684,3.2521735415679284e-05,0.35885971831304536,5.0087567802135045e-05,0.4288692490451178
3000,0.050598965303717124,0.08657395406991235,0.6273467712765095,0.23554476409720215,0.239699548253837,0.0002153819519086341,3.461127448865292e-05,0.3581063979906925,4.225415301705372e-05,0.4322339843468035
3100,0.05070517560993141,0.09560595266750586,0.7774119573711256,0.23515416569536202,0.24279192793631219,0.0002088327684574817,3.3345978652728585e-05,0.3562287481292746,1.5185864866783238e-05,0.4591682364188659
3200,0.05266802217343406,0.10762863402760392,0.7882492704619296,0.2367127963596029,0.25658512085893503,0.00020706924654785396,3.53232552624991e-05,0.35323477277356125,1.991660083333677e-06,0.45658386303360515
3300,0.052086526664837034,0.11021453516077515,0.7946584805137724,0.23785708519140192,0.24798300626442965,0.00021015712149625746,3.4469900776854336e-05,0.3527316950824389,4.5593730463576076e-05,0.4847448203229125
3400,0.0507417726638405,0.12026848149832471,0.9536602112755265,0.23734835699230358,0.2547224829530448,0.0002110874624083268,3.547803885697929e-05,0.35282958122326546,1.5967469745993546e-05,0.4853102700522982
3500,0.05307498259927815,0.12066413514308452,0.9185278315086759,0.23442466815581778,0.25583710096914813,0.00020761208893763005,3.399695650020351e-05,0.35427167430030654,1.165419062604852e-05,0.49155055617177856
3600,0.05310539908642121,0.1224587492377033,1.0239701623705941,0.23520545275776894,0.2508083087859118,0.00020759263625225917,3.3652199458940184e-05,0.3506855182410946,4.268486355974501e-05,0.5106186422125465
3700,0.050690199426431916,0.13725136798149334,1.1349378484872885,0.2318177665908271,0.2625041003614976,0.00020662294081078366,3.528795590706783e-05,0.3505727334016935,1.928813424207083e-06,0.49916121804668023
3800,0.05264474977436775,0.14210178395631065,1.1591477250566502,0.2308409128951395,0.25967607654811115,0.00020453593626886094,3.565070127947554e-05,0.34684682243939385,4.7539730550594106e-05,0.5066230303085837
3900,0.0531000137519622,0.14743368722212086,1.1859801396480678,0.23334365455316097,0.26508709757424775,0.00020305334258508307,3.3984485443193075e-05,0.34578952199197954,2.231786765972703e-05,0.5141236947574537
4000,0.054170882159925555,0.15094186865176704,1.299010505987304,0.23084270742372504,0.2587222630031701,0.00020587853356249133,3.5926569964132275e-05,0.34323565107798515,4.6167486843780344e-07,0.5132816847175654
4100,0.05281971848840922,0.16336091886810475,1.291396863963084,0.23283034539362493,0.2593838542037089,0.00020287074821390952,3.395405302801193e-05,0.34683492798582405,-1.6630926236274983e-07,0.5210598462110579
4200,0.050817443644416115,0.16163989174253082,1.3667737137101716,0.22967860100309365,0.2540931992059919,0.00020261002556555042,3.6116679153332054e-05,0.3453949220295402,9.322128865774713e-06,0.5316690336103518
4300,0.05253760117712125,0.17276638195681715,1.4138531278114397,0.227478318783664,0.2629710187010042,0.000213788098214765,3.4071878460191884e-05,0.34380541692188676,4.3568949280545785e-06,0.5378339418690781
4400,0.05110348544598586,0.18380429318983224,1.52291264833943,0.2268660636903782,0.2619862280749004,0.0002101395327552586,3.4605448355490137e-05,0.3439342721702511,3.1727587341980874e-05,0.5605552611160293
4500,0.051245755736587156,0.18801344586236923,1.5023298272193562,0.2295743411818007,0.2583949039944514,0.000203605197247854,3.419112214441523e-05,0.3391908547692168,1.9332889367735663e-05,0.581633819027376
4600,0.05379271097541462,0.1934989858809923,1.6244656113808074,0.22580684088215267,0.2606612186406186,0.00020737920668649598,3.478638109708e-05,0.337581960139569,3.5297450116982814e-05,0.5671340256384838
4700,0.051004491288354326,0.20097629814298712,1.6779813083679775,0.2236527763515036,0.26641595804501433,0.00020634033710713993,3.5306149976453156e-05,0.33920364376045564,2.2324075815251983e-05,0.580347114676283
4800,0.05213846165734714,0.20720019739669898,1.7330976170368908,0.22723270093368844,0.2694422770997703,0.0002121305233264761,3.545203192414358e-05,0.3343522628223162,1.3556364692209034e-05,0.5826995285220591
4900,0.05063644144227034,0.2091687488744397,1.7258607064422984,0.22530054514118714,0.2566066312669134,0.00020415825103316143,3.533099174758921e-05,0.3351294493393486,3.371174120673898e-05,0.5835870049253237
5000,0.05389207585323059,0.21675448266008462,1.8855781773122076,0.22286583042810526,0.2587109963835147,0.00020537019084842357,3.3811864333499784e-05,0.3301059098713406,1.8081421467502986e-05,0.5992143388126027
