miliseconds,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,C9X_C3_star,AC9X_C3_star,C9_starX_C3_star,AC9_starX_C3_star
3600,17.901655192738794,15.613403385335017,2.3460156301804775,37.35927254208553,0.2742408780164693,1.8536825831997086,199.6732443036348,0.28125213275083816,0.04797352050881875,5.274328061551658e-05,0.0012766139974987622,0.00015048575764503987,6.444740421757014e-06,0.0028527911384504195,0.0003593381337979414,6.450736161382115e-08,7.0041536438187154e-09
3700,17.809789495083354,15.529177660323551,2.3295198677690707,37.2712775001336,0.2851533642685822,1.8603364061580527,199.65525431214652,0.2986214585228684,0.04896497271678252,5.5167966129973063e-05,0.001374099745667247,0.00017285218368371042,6.668332402700418e-06,0.0030421533446694632,0.00036718548515770293,7.305021820779627e-08,9.287408895148962e-09
3800,17.78643397018432,15.32107010111368,2.4487451029856397,37.248898601051934,0.3049482522620189,1.9349857414957787,199.63360453972317,0.3058340973416777,0.05155187140256752,6.429814650818537e-05,0.0014707703661301762,0.00018509126381912035,7.987210112138995e-06,0.003532070122618826,0.0004373561198064776,8.712237357916915e-08,1.0664248632747285e-08
3900,17.711932646000573,15.35511593897688,2.507540356116166,37.12119355446113,0.3178802670998948,1.9623226680615444,199.61477604063796,0.31920189592534565,0.05508978138038903,6.576107363033777e-05,0.0015515576763899504,0.00018997506041254335,8.680069450389699e-06,0.003781727752629193,0.00046065947639351967,9.911139471152753e-08,1.2832709733879915e-08
4000,17.674141959819238,15.232720962121395,2.477788264882929,37.10184697129269,0.32380126692133177,1.9547653166272319,199.61246981021048,0.3337450065974486,0.05961929660743866,7.29611000806741e-05,0.001638083400170394,0.00021431656534494985,9.522047453561322e-06,0.00403070012769189,0.0005414545505846363,1.1573917307979745e-07,1.5876229086123808e-08
4100,17.651154615481254,15.09093646151339,2.5606285420070347,37.04461633992854,0.3433950335172529,1.990287914723849,199.58958959174825,0.34502180042011354,0.06292912723083263,7.772213566888463e-05,0.0017430323763417126,0.00022520114560700222,1.0400744182567417e-05,0.004477041089817379,0.0005678713079210916,1.3764118236755307e-07,1.755438330996069e-08
4200,17.641832840817184,15.038859390812194,2.6515105193909045,36.96425531717176,0.35492528800604717,2.0177698712700667,199.58076944091536,0.351480976384013,0.0664959514184148,8.658227449187505e-05,0.001778874441369553,0.00024104069823825704,1.1531953541342298e-05,0.004780086027327575,0.0006234868175967123,1.5068530544641648e-07,2.1061644042256173e-08
4300,17.555991865656633,14.85515353607251,2.65314046310798,36.88462880483768,0.37097657358944863,2.0489487691223833,199.5657423559004,0.36006076113454516,0.07064332066037655,9.078999856718745e-05,0.0018871021832093584,0.0002659681456637001,1.2430294487180605e-05,0.005174724703468847,0.0006935845174590227,1.806684519519831e-07,2.5047310253671676e-08
4400,17.560488736520988,14.83933305054363,2.667302045603208,36.8334248243652,0.3761417087779412,2.064491689082383,199.5479663219842,0.3785788141353266,0.07620319158424389,9.857978637701822e-05,0.0020471459187014866,0.0002828196698784249,1.3534403008350464e-05,0.005575221808037847,0.0007515313133226748,2.0397288948398128e-07,2.830510429987823e-08
4500,17.55011999812562,14.800973135755314,2.776654705106174,36.77106433964026,0.38961261716748125,2.0687352358109634,199.52276199031138,0.39203809325581207,0.07939871106605298,0.00010725377448158601,0.0021447307176604207,0.0003013278443077048,1.4930078708748286e-05,0.005832801169064143,0.0008273349476634746,2.3384944105044026e-07,3.252201441258182e-08
4600,17.492514968153472,14.59517865960701,2.821838336170129,36.70156909610635,0.3979215091844345,2.096499647987308,199.50861509110646,0.4007287307690837,0.08436866835952662,0.00011528751469383403,0.0021721368037850354,0.00031312096672187736,1.6238827066044966e-05,0.0064555972768609495,0.0009028280692118304,2.5595592172908445e-07,3.754581659295567e-08
4700,17.463806930516682,14.648655269993986,2.8407240675384684,36.63762367549996,0.4244937856520441,2.1175543983193794,199.49171893196564,0.41030668417404836,0.08612919368698095,0.000122886154192366,0.002331973995121588,0.00033322569918698585,1.7955648257628184e-05,0.006812304170611978,0.0009920196714360908,2.877052527371635e-07,4.312305462536879e-08
4800,17.42197302360767,14.508654564279388,2.8649504801553776,36.62093998612856,0.4368373274917775,2.1218235654769066,199.47314042979448,0.41889969677971695,0.09098343093628779,0.00013017340482590625,0.0024502483770446957,0.0003622315150147401,1.967498983153487e-05,0.007330133149002125,0.0010668855804233188,3.329983027736003e-07,4.806951519955544e-08
4900,17.37051834998134,14.463416496054714,2.9868569288439275,36.52284742111502,0.43920912172308185,2.199196640668082,199.45774769037521,0.4264205859390309,0.09723728295318781,0.000139405382273064,0.002528727546889492,0.00037821852485723785,2.093578099826618e-05,0.007659702606030912,0.001158952734879231,3.6569567032694245e-07,5.61364511337505e-08
5000,17.307912008723246,14.308437483709225,3.0105078696373284,36.415929542255995,0.45636022068646387,2.1693627885987796,199.43962041475606,0.44272093458357953,0.1007186238971844,0.00015055436400909197,0.00266282043748767,0.00040828276102188087,2.294546996947633e-05,0.008219489409739726,0.001277727331179795,4.139370797937996e-07,6.326177001574076e-08
