milliseconds,C1,C2,M1,X1,M2,X2
3400,2.080747254432078,0.005016423357338279,0.9840661608253903,0.9898780497802641,0.00019691180648232924,3.606911832503358e-06
3500,2.0803879372422793,0.00526798446752627,0.9840803334051516,0.9898781786752763,0.00020176322786243195,3.769032268358267e-06
3600,2.084575750131745,0.005419969120364796,0.9840822489646636,0.9898783192601979,0.0002048873524548188,3.948391744344766e-06
3700,2.0871076741029726,0.0054429050965229195,0.9840929976004912,0.9898784922477735,0.00021657011770719354,4.010260722040083e-06
3800,2.0883359585926353,0.005520128763312394,0.9840990172317987,0.9898786932912388,0.0002220259297278204,4.074590152864713e-06
3900,2.092413773840107,0.005810620487259519,0.9841102737186114,0.9898789622542858,0.00022920299288582035,4.230109344982245e-06
4000,2.092794200289782,0.005903623003628029,0.9841238099985697,0.9898790326332072,0.00023667468898626296,4.428342218716045e-06
4100,2.09635861989502,0.006071091695605951,0.9841331587188368,0.989879325211157,0.0002414671368664723,4.510816971888132e-06
4200,2.098161576643975,0.006174498606326857,0.9841398965957677,0.989879519946581,0.0002430045960269664,4.646913349620984e-06
4300,2.0989744749896526,0.0063932628563225565,0.984144731278775,0.9898795484908088,0.00024692533155751283,4.780434510054728e-06
4400,2.1032912962120363,0.006430943140492266,0.9841589339273815,0.9898797406847115,0.0002549197611831178,4.79142441838515e-06
4500,2.1048613438053927,0.0065504971737639535,0.984161217743941,0.9898800119342824,0.0002596952974456972,5.008121199734582e-06
4600,2.1071629469787307,0.006824191241656501,0.9841695536654776,0.9898801818454753,0.00027165202705984714,5.00385825744723e-06
4700,2.10830084464011,0.006862138680493616,0.9841848209363004,0.989880409609562,0.00027758539798911216,5.245189669427071e-06
4800,2.1099793826693016,0.007057046612481959,0.9841869879458971,0.9898804922868466,0.00028029565873329904,5.287931678926609e-06
4900,2.112213282785654,0.007322830246190104,0.9841940875589703,0.9898807818140972,0.0002861261855193914,5.502192339042322e-06
5000,2.1158599082717573,0.00736698642023314,0.9842049784081542,0.9898808438119447,0.00029484117981693793,5.546922828469019e-06
