miliseconds,species_0000001,species_0000002,species_0000003,species_0000004,species_0000005,species_0000006,species_0000007,species_0000008,species_0000009,parameter_0000001,parameter_0000002,parameter_0000003,parameter_0000020,parameter_0000021,parameter_0000022
1000,6.336643573214269e-05,0.0004475189249622206,4.043142949639153e-05,0.006560805065390763,0.0021210811621764484,0.005461930300303391,0.17437142545608528,0.093153249454051,0.34226245027307584,0.19701265837292398,0.14366964056863774,0.07656734468768801,0.0015156212283290317,0.0002961502606873926,0.0009365914985390515
1100,-0.00014909837309019937,0.0001484454234262248,3.428613142430009e-05,-0.0009590453225825587,0.005490054431308675,0.005096158233977662,0.03531948692606553,0.10914330966412548,0.5430305048311185,0.22259649932479209,0.16284591257686223,0.10012143430655755,0.001592593839087053,0.0002935383507263563,0.0004464535140698212
1200,0.0040813965482350105,-2.0082177950396323e-05,3.89009188707284e-05,0.008321698967543957,0.006778018702180167,0.0013924740727425603,0.021999347664062474,0.133472262980121,0.048012929651266245,0.26918186020796514,0.20022591597643313,0.13429112688694395,-5.5680793151709637e-05,-0.0016238094177226604,0.0005148634204280716
1300,0.003908149960613038,9.521234562870838e-05,5.2349714241451366e-05,-0.0019286951939104214,-9.608736511218605e-05,0.0005869369737779078,0.11059024433520526,0.15595394263014428,0.46107453500627193,0.3043624540626572,0.25104115340999433,0.17803926838403947,-0.0009643995344787307,0.00010073828020195345,-0.0005842427016314714
1400,0.00027158984543152083,-0.00014721810708115957,3.0754005823803744e-05,0.000744003315173014,0.0033940218656439746,0.000885180359114085,0.22041893178132846,0.1679571253104387,0.47868235296458134,0.3447912996113525,0.27607540356016563,0.20563231082135544,-0.0022257709434447734,-0.0005637653872726569,0.0004652553920241517
1500,0.0024429906251887475,-1.2488782391997496e-05,4.953954228221277e-05,0.0022150814316376265,0.004401170575557836,0.003785189443436421,0.18381107969084287,0.200080596721377,0.19524512137249303,0.3796394520068014,0.3282966901239199,0.21679994643073133,0.002154307142586561,-0.0013321219471992224,0.0009908465965053146
1600,-0.0009556392746481351,0.00011137845560592021,2.9091889733867504e-05,0.002300286501449601,-0.0004411270324470571,0.004992669930231912,0.1610119534271352,0.22179476302345613,0.6120162842420214,0.42509262421789856,0.34370778580631944,0.2595036746248084,0.0001283849024886366,-0.0015550531274112855,-0.0007298045700096276
1700,0.004091910044466635,-9.709664290318721e-05,4.9992517607061005e-05,0.005067354992564968,0.003025084662419195,0.004601343083222419,0.1939390706735867,0.24915890169572552,0.23836646514543933,0.4634337357894382,0.38973027029326623,0.30267580912062103,-0.0008893352093952795,0.001987074301476606,0.00022535905278365219
1800,0.0028737895353017633,-0.00022848481312330937,4.141576266680146e-05,0.004944779934464922,0.0042234351187085874,0.0022660367451025885,0.24261798843520918,0.2828536775176902,0.3752228940380907,0.480174127235211,0.4232963214328638,0.31414946810807476,0.0018270851928620631,6.11392955513593e-05,0.0003988313967792065
1900,0.003906770112123112,-0.0002179040664384809,4.05395880994629e-05,0.004999019123162083,0.002735782240197529,0.0035584885009833293,0.3058360736778607,0.3000233188672099,0.2201738480402412,0.5174055712804806,0.45878660412959793,0.3663078582262739,0.0017951907326992991,0.00025364158992750743,0.00039109300784268344
2000,-0.0004822835506489155,-0.00031455484258732254,4.150328070722577e-05,8.439169432799924e-05,0.0011687406057305561,0.001825801595133608,0.2681029506064349,0.3275453238557767,0.5517380926805296,0.5454761903896934,0.48715471281765327,0.3841414470421296,0.004424736579916223,0.00406098097212269,0.00016578424958704774
2100,-0.0037674186797832985,0.0004550878174432894,4.1233082181830585e-05,0.004942279743868414,0.0032037148060639663,0.0071311070113681575,0.38183551876466126,0.3485674478699605,0.50460706171608,0.5607161212209782,0.5169675046650541,0.40456912132096234,0.007921316721864113,0.003529576030685479,0.0011871982355237706
2200,-0.0005517554994240541,0.00033652652976132365,5.6743751645574485e-05,0.013078842241030082,0.008362193559053512,0.0043018847881374405,0.30706983830415907,0.383651007220658,0.34587820984911277,0.6098743430220044,0.5246924887945573,0.43601986423652495,0.00896843279199244,0.006490429182861903,0.000828934436298165
2300,-0.0018484783901767231,0.00018318061665470415,8.274026028021334e-05,0.010548328853496962,0.0038219349288383586,0.0058581543836853526,0.38156380411625285,0.41122982486118986,0.5686702229727068,0.6102440167088782,0.5498745506219785,0.468383605354175,0.010562424774076224,0.0070167749506318215,0.001954722110183928
2400,-0.0014333453947375499,-0.00018109574635995785,7.839208105719267e-05,0.017709719151534055,0.007393854489082117,0.009689615843717149,0.4697206649389435,0.44049512383157136,0.43232487719008494,0.6439447842614898,0.5831290945625985,0.4980664279978522,0.011738815213809367,0.007532042173378063,0.001824283407561989
2500,0.003441714938563352,0.00031241639228329714,0.00010112020808480983,0.015863023652732535,0.014912834663668193,0.009151134943804456,0.4743062943624159,0.46098430444306326,1.0101432351058859,0.6449156510649677,0.6110588195158371,0.507001608963004,0.02003936268199427,0.010691122100623143,0.003807574501641557
2600,0.0005366969200922607,-3.369220628050303e-05,0.00013540438172582962,0.014186557296618375,0.01592864378886702,0.008932491420259411,0.6254843990034932,0.4824830205424839,1.085984807189385,0.6738621656642486,0.6190504544578552,0.5221050910342819,0.020527102873075003,0.011690829558671284,0.004622131827790624
2700,-0.0016061627267618685,0.0005296749342780567,0.00014658762071135316,0.018641854762074528,0.01654615733078708,0.009850616993352445,0.8695142751325629,0.4882020460751645,1.1827821540158965,0.6800100480396799,0.6380237157873175,0.5423292542770167,0.028358845455513,0.015297646535793791,0.006370889105245711
2800,-0.0022483998701794588,0.0007527283593553052,0.00018248216239877675,0.02581737878587308,0.017636524814855916,0.01829417595279995,0.8938795601164997,0.4991094041514231,1.5266956844335098,0.6937969900620629,0.6433744669342945,0.5851795313074121,0.03064967871949064,0.020655394795899628,0.00715273069574603
2900,-0.0013473554683873074,0.0008913790575267648,0.00021439230272372225,0.03605878345797382,0.023993136603886203,0.01651211759322601,1.1452927996010844,0.5183678582593116,1.8047249261878489,0.6986577709787981,0.6660161094251472,0.5818432914565443,0.036835402489733854,0.0242940756577588,0.009924778769696736
3000,0.003719025357949547,0.0008734737151978291,0.00025609055263799987,0.04455865749380979,0.03321824310143932,0.023063061779092724,1.3754732119359903,0.5064849610362376,1.8166640243874497,0.7118404276981765,0.6813948048991653,0.607940672363103,0.042724765727655795,0.02567393402905368,0.01160496331778997
3100,0.002838721906913787,0.0013415997295982518,0.00030345703368841364,0.050872580615928184,0.035863818839302196,0.02471282762298948,1.81125679973777,0.5189102112578672,2.2851269267116963,0.7267970162888652,0.6980193508605758,0.6258095079569201,0.04513200003796721,0.0317434832272573,0.01640240152901603
3200,0.004958135544912329,0.0016726227780364399,0.0003543127766316674,0.05215012691210733,0.04562351655528898,0.03221105749722143,1.7927987350284003,0.5071903019236289,2.6340423977365472,0.7516375639918789,0.6946289302657918,0.6319463855400492,0.053391636412360576,0.034578224001194285,0.017164380467375912
3300,-0.0004693609822339832,0.001620700054302619,0.0004191644319113981,0.06698864696010366,0.050982402240091436,0.03831951948428525,2.252423807271682,0.5103194606468502,3.433642670997989,0.7384521777466636,0.7097701420439568,0.6366411842757362,0.05929017771518042,0.040902627293830714,0.02103682002238078
3400,0.0006442709274367595,0.0027962282814588367,0.00044764975794141454,0.08023646505911793,0.05916336789224406,0.04156147502530025,2.520038845968203,0.4929581603482802,3.8051364449360627,0.7602022480792574,0.7316676094404139,0.6440963512295443,0.06662032170596853,0.04592741308294498,0.02445339226701175
3500,0.0031888787884014743,0.003715912754752752,0.000489071542337363,0.08776225868558615,0.06921732034553446,0.05047634080628907,2.9830187745658217,0.48997628158709394,4.2061390461278805,0.767053455281803,0.735087654350358,0.6644668284446271,0.0690169507898444,0.04970053850235008,0.027340944553125756
3600,0.00807042863602635,0.004901938571307339,0.0005338855171797016,0.09986547861408862,0.07904138635073185,0.06035674250693455,3.1275671103836777,0.49174340486090307,5.334970956194582,0.768546304115638,0.7250739079703074,0.6802358231908179,0.07806010803933242,0.058916626872200555,0.03085994044827288
3700,0.00864237958079111,0.007015159474689913,0.0005645328696487345,0.11448030515420696,0.08208498694778799,0.0681247029529441,3.685544038731542,0.48090811207147993,5.82279217957801,0.7646967536182006,0.7386599894729261,0.685559088127772,0.08471583342091492,0.06455078775246169,0.035360859046662384
3800,0.02155164401589041,0.008369256200580913,0.0005616695610612936,0.1271810917339692,0.0928784713891979,0.07170869321016297,3.904905937451044,0.46192198162109804,6.7261262483281,0.7676332293914774,0.7370680911314998,0.6712632647964042,0.089519579392223,0.06833669194023337,0.03954139864286885
3900,0.02814348498981955,0.01071534545502407,0.0005707157240875262,0.14439803510691082,0.11197757781020912,0.08369330073912948,4.292935074729362,0.4635288068168611,7.485428212870389,0.7604548750231055,0.7474955166826468,0.6794403713801845,0.09472270280930975,0.07231869679228081,0.04246260188899055
4000,0.04438064653566803,0.01211182910340303,0.0005818047770329342,0.16746662490176217,0.11881947004389008,0.09480710893056024,4.780051680237424,0.46185642639471813,8.92808608226748,0.777772035586606,0.7458837014510591,0.6872913413671542,0.10163916250688115,0.08071067296224094,0.04634914190069616
4100,0.05964322930165057,0.013337510341416092,0.0005847181917566561,0.18537223131389954,0.13713236309731083,0.10338892758810184,5.360056020034703,0.43629615896585394,9.945753811073894,0.7657039543697066,0.736032406887047,0.6919255906674845,0.10657988174855099,0.08273894695512729,0.05044222157113464
4200,0.08213106186266328,0.015426660643866103,0.0006037091960299619,0.2102672119364076,0.1478054026395507,0.11255037518367318,5.627878156641166,0.4325659104148723,10.734991500481149,0.7684492313830967,0.7509831970312324,0.6817644846046581,0.11284855153096436,0.08884519328692025,0.05209623947028386
4300,0.09909317671883228,0.016805006493758705,0.0006013373282898372,0.22829630310182747,0.15686809048660236,0.11973351258260484,6.079352996006478,0.42262996950836906,12.250214821357707,0.7576275282809437,0.7339870809426645,0.6720615522683308,0.11913246080247399,0.09277761595496793,0.057308593436069456
4400,0.12335950768210077,0.018471391093883082,0.0006040078483736698,0.24391427277381572,0.17318911934989736,0.1354816567097161,6.564378577263685,0.4147424087885118,13.400044980766747,0.75739671113955,0.7316601826917426,0.6755043436289578,0.12404696279885646,0.10042096951875158,0.05832447280801496
4500,0.15832713298375167,0.01936203655747,0.0006115837991149824,0.2726274961757581,0.19366759622581442,0.14431013359491301,7.157205217020516,0.40667295431698725,14.065812930765391,0.7541239342133902,0.7517447509079129,0.6642195831266335,0.12916922036210632,0.10506874994658576,0.062482404824214556
4600,0.1842530442589859,0.02083110253272287,0.0006026705184489037,0.2992146914645003,0.20427247975630344,0.15794482231502677,7.670450572968959,0.4048467073887093,15.197220266092504,0.7521788643170146,0.7383123702047687,0.6583120022002271,0.1350770930862077,0.10717011663262492,0.0637603547526412
4700,0.21922904507681157,0.022187116091921606,0.0006092674893028036,0.3200521259671695,0.2235563726221703,0.16965240196258713,8.028433926797222,0.38666627281568455,16.798640277530378,0.7598110032677802,0.7218321897588473,0.6385992804503063,0.13601775177124298,0.10999287720087933,0.06645659539746476
4800,0.26349304786548733,0.023365564202125304,0.0006018332037049616,0.3422514465579195,0.23377355885252518,0.1784439891491389,8.532058030951655,0.38635900403446105,17.611153604526812,0.7532297782609251,0.7327985118862967,0.6431049789642249,0.1409667102932777,0.11384229093884969,0.0665614252367847
4900,0.29714913266079246,0.02469311229184065,0.0006208633321128007,0.3717379568582017,0.2507398138645259,0.191373704357515,8.995186188727443,0.3718310438791866,18.59241228835188,0.7464092788840306,0.708846184407444,0.6338693721456761,0.13959741218752936,0.11638916520714136,0.06866810551960598
5000,0.3395589584285011,0.025228098303952114,0.0006092244741013678,0.38979745358918255,0.26538802413726637,0.20146640706588662,9.541111893281736,0.379172934610565,20.19555759395519,0.7180655845023426,0.7002005510886924,0.629042920633501,0.14423282174595373,0.12153038260749602,0.0707122069534291
