miliseconds,species_0000001,species_0000002,species_0000003,species_0000004,species_0000005,species_0000006,species_0000007,species_0000008,species_0000009,parameter_0000001,parameter_0000002,parameter_0000003,parameter_0000020,parameter_0000021,parameter_0000022
1500,-8.915715937556049e-05,0.0003657607120099281,2.76439728194302e-05,0.001938439746777883,0.006536859627975197,0.002374589297540604,0.15630841144628643,0.20711067934098126,0.2899145395735054,0.3972165515160215,0.32140086086356406,0.23903505401080546,0.0018064412894347784,0.0010771866122342274,0.0011402277658069356
1600,-0.002215188196069414,0.000334360462585901,4.180262368079969e-05,0.003449165465718785,0.002805496793261717,0.0027867159099577263,0.11545747083072307,0.22096111077957858,0.10644477298332006,0.4112397137784579,0.34578888199600394,0.2491277478280984,0.0019424927720341019,0.0020856349458635306,0.0010141611305081555
1700,0.003042684913180818,-0.00016296603398427683,4.35199842022352e-05,0.003625547988450071,0.0036275502637141263,0.0011452699800107206,0.25159295516267594,0.24192808481371147,0.5300763534393613,0.4688025405980954,0.3933224777505907,0.28719689682755783,0.002748491451023482,0.0005412972361102966,0.0003516711040635187
1800,0.0023465714759679877,0.0003069959054860011,4.708676816796661e-05,0.005818834073318874,-8.918563751988094e-05,0.0017021505996295692,0.285957414056023,0.27648677940881033,0.3099239926385061,0.4787059742915719,0.41228340965871624,0.32208367057047027,0.003784717287990325,0.0024801877907748436,-0.0006958428065962613
1900,0.0035077317719692733,0.0002567932458286726,3.936755940624829e-05,0.008974255866075757,0.0011238166534403055,0.005163214425801022,0.3162188911055541,0.30839015744974574,0.5191361312096066,0.5088500941944569,0.4521054247476071,0.35189544484291935,0.005771612210442454,0.0030906457353623773,-0.00017520684559324724
2000,-0.00036326066668064256,0.00028372069311820904,5.170127309656829e-05,0.005716695912308653,0.0032199481169379925,0.002149922886863274,0.38108455650448575,0.3269951459753298,0.5560012618636375,0.5585406146320849,0.4784364057048435,0.37355936681146396,0.004935416496674691,0.003555290655613238,0.0014518968273638307
2100,0.0013721711479276568,0.00019932300632052256,4.846948870958304e-05,0.002046781901698559,0.0024857666894287345,0.0025444928149840366,0.39925724759093334,0.365952989464044,0.27362228778228226,0.5784708791446375,0.49739432793647886,0.415102719771976,0.004226503544027723,0.0024997443346816504,0.0006431262160460668
2200,0.003995000740724204,-0.00026025696794201446,4.975748859367144e-05,0.007152094610330944,0.008067790320842863,0.007319852408298993,0.399785021628412,0.3916679835108741,0.3054750976777246,0.59305920718391,0.541731662181203,0.44450684667376966,0.008536705185620977,0.0045815481465934955,0.0015348750877292035
2300,-0.0023518836512702417,0.00029490468217063744,5.8521870867893875e-05,0.007573219888670119,0.011196440822540437,0.003285048164525464,0.5461304167221765,0.4191276176855538,0.5384391889283939,0.6263171463825712,0.5470401274573612,0.45987072738032125,0.01285336271294671,0.006767024290600254,0.0007787472370980443
2400,-0.000902630755651113,0.0005173148349953625,8.82428178290972e-05,0.016095148704505718,0.007368488879197498,0.009379371698451423,0.4231145137755667,0.4448162823943783,0.5921477299854625,0.6345452668952689,0.5713721664172196,0.49347184582889386,0.01231931140456876,0.005852061930396678,0.001663942976014462
2500,-0.0014830198037400445,0.0003611810766741214,0.00010499858264954114,0.015055468079753028,0.013136368370011288,0.006740659515912022,0.6150899314644128,0.45790440778777375,0.5379772873099429,0.6521830032138548,0.5970432290302417,0.5154659168817356,0.016944240655201122,0.008883791624651602,0.004448929258552383
2600,-0.002228608684517232,0.0002654929442417196,0.0001146111173356202,0.018946318350767093,0.010058259814882564,0.008904108403882878,0.5863945264825774,0.4710644778056047,0.8141937249108386,0.6627233426018508,0.6171277167490407,0.5290629485710627,0.019467259097865446,0.014447084452095336,0.005378765047574082
2700,0.003665295037447984,0.00018331998758934476,0.0001462303769031054,0.022497820048266212,0.013355994609716832,0.014060503865246082,0.7916474096500685,0.4857489728863288,0.8657359181616776,0.6740871136366966,0.63954870417256,0.5649872552616608,0.02688349850538271,0.014903673430365055,0.006154629574750938
2800,-0.0008406667876875757,0.0006604441866948591,0.00018654539741282412,0.02361931973158168,0.024075536886139115,0.012998382879432276,1.1513104297665833,0.4951613697010679,1.2771503450529187,0.6938071261772113,0.6640092026536908,0.5836163644179119,0.028790798252278864,0.01976889296756636,0.007982290567483123
2900,0.0007101687066748434,0.000429052488389234,0.00022629796641931673,0.028472198305200827,0.022636462216017988,0.01632642058133647,1.2837465533496402,0.5118905605056862,1.631616000164986,0.7234757610887113,0.6728869357366892,0.5969688005468282,0.03535040225720622,0.021450966701988233,0.009664994314135441
3000,0.0017172869426448924,0.0008706100952874888,0.0002562274972336449,0.04306846575400744,0.033858496847926904,0.021670976442731128,1.5310217678688829,0.5048499711370373,1.972215577632379,0.7304985322740273,0.6695260921775578,0.600170708420157,0.04102836989325671,0.028313469638413823,0.012384293969591825
3100,0.0001461093327980289,0.0010427500405055334,0.0003165436534208459,0.051725481540345834,0.03497047571291268,0.025522956296115545,1.5273206051924413,0.5102194168473478,2.309446808005902,0.728294628698459,0.6857589507663256,0.6304014213778475,0.04488593652352326,0.032401339065945826,0.016293161013539708
3200,-0.0015594362675965835,0.0015438470863872503,0.000369699540707838,0.05542867941147728,0.0393180216277827,0.032270875574048105,1.9306387168967445,0.508631084780848,2.901383536921264,0.7468555132603056,0.6939488857028101,0.63031380311176,0.051862204957274075,0.03428837082946275,0.018343641441663772
3300,0.005025747204219465,0.0020255988648352264,0.00040915032390794164,0.0644290846454124,0.047118105202762564,0.03552016560997774,2.1422109596812864,0.5132754611665133,3.266550830739771,0.7596885708788773,0.7067751911103838,0.6429523284805726,0.060826312039761424,0.04216761951252802,0.021774765298573008
3400,0.005042849871429885,0.0028015381827311762,0.00046771322704590115,0.07500084888907856,0.05602535408325967,0.04258806603651477,2.514249308051389,0.49422208435393555,3.9198386396995177,0.7655998480940914,0.7210378244047572,0.6526303615442958,0.06661384079930352,0.045096779854911534,0.02463283949666243
3500,0.005275789350698888,0.004114443296975869,0.000507014461818176,0.08951024380408576,0.0646909115157521,0.04938753755027837,2.790430080196671,0.4917196498481957,4.5336539271087135,0.7714454643486698,0.7416080365053929,0.6519864061350471,0.06979513777326828,0.050700572886581606,0.028490333651293477
3600,0.004785623550590659,0.004743492115395545,0.0005370279809127727,0.10328778698798359,0.07821839239827363,0.058391670836012544,3.2718602180666005,0.4901161843038147,5.367497592288407,0.7703637878455765,0.724786274391933,0.6712927251802788,0.07992224088523107,0.05642841375124519,0.032293944003387705
3700,0.012983972731366882,0.006694903426952093,0.0005575490503015691,0.12172217080086342,0.08671538686378238,0.06821318267370516,3.612247417158236,0.4762408522199915,5.7930610844167445,0.7787727946489521,0.7416321991460246,0.6825925859120394,0.08146454610963853,0.06226938061922968,0.036187071474020796
3800,0.018590212100070967,0.00826429469352944,0.0005732643468983965,0.1286809249522461,0.0971293288060522,0.0732323038818782,4.1388356684055605,0.47664273669972773,6.8764448212464995,0.7667710525733593,0.7295939986567533,0.6855464538189362,0.09222407851500009,0.06854086835043445,0.038645574508364866
3900,0.03186411360761908,0.010340522949037735,0.0005795478236709709,0.15046542775648591,0.10788709380295486,0.08226068663502738,4.307830822618269,0.45329250551163364,7.602680529628188,0.7580994906392691,0.7404262736192405,0.6730961699465356,0.0941225524017325,0.0750426276974021,0.0432807363711589
4000,0.046445677899779776,0.012162079469313827,0.0005855641099946067,0.16821800324137526,0.11772372684414015,0.0893881548400938,4.98739888028884,0.45917100482542533,8.707837306262514,0.7811827790373206,0.7373224979864359,0.6761620390919454,0.102516785097147,0.0805326916957068,0.04744569684764077
4100,0.05601853098070642,0.013589155975429385,0.0005814997589135806,0.18376459742139908,0.1303109627033883,0.10083519113947484,5.244848394353469,0.4409680757385492,9.991507572415093,0.7814991794555152,0.7334533139867079,0.6772141492380643,0.10880093811890529,0.08379719630162023,0.05051218065687694
4200,0.07873473599510088,0.015640886733693116,0.0006049325048169333,0.20923072233811876,0.145738200962089,0.11205914803892716,5.765339183504136,0.4422102226246316,11.127864737094217,0.7806299350100689,0.7529508831689763,0.6867054868220428,0.11577635401328182,0.08785622452672291,0.052071622035284065
4300,0.10252098482342387,0.016807036437059875,0.0005934832835845421,0.22223090915545796,0.1628621175166078,0.12211838900096082,6.327521856023012,0.4297523968077497,11.76002014965312,0.7578921905151158,0.7399950874529705,0.6633863537957833,0.12100625599745683,0.09542137796941456,0.055630687762132175
4400,0.12597833732156716,0.018366290811356253,0.0005956906159871211,0.24623747138866728,0.17566519408087886,0.13532373818058552,6.567223434415557,0.41487274292347254,13.391569747275906,0.758884777319485,0.7324977376387637,0.6641579611024565,0.12590407218376856,0.10082442068745327,0.0579213622471622
4500,0.1538754994329636,0.0197258915514622,0.0005979841330551386,0.2685027755376872,0.1878566932173448,0.14527413631961952,7.231105566271397,0.41755533015068097,14.287428931193512,0.7682339869080745,0.7467281432843139,0.6572873423721267,0.12761742837897042,0.10401977843738794,0.06161959761637887
4600,0.18621146854242698,0.020768501712013422,0.0005960456726187112,0.30079464218675706,0.20881831747961443,0.15739086356075482,7.696104974644763,0.4012956354217003,15.569127208634054,0.7473637909797798,0.7278415539933855,0.6652623073330284,0.1313396838717396,0.10877293577371042,0.06298233984607951
4700,0.22316459023249133,0.022146217468065568,0.0006003152018052311,0.3192127173224381,0.21885855701470425,0.16942233696592562,7.960576538203265,0.38735933493539243,16.71082192147473,0.7579442227521441,0.7228660365450472,0.6457441392261873,0.1345111089159273,0.1095831032779144,0.06476449715147434
4800,0.26026939228823354,0.023655617987060965,0.0006051699457718326,0.3473456504473497,0.23681345276064483,0.18093459481357219,8.555214526816746,0.3809669191645579,17.99565784472105,0.7419234138555564,0.7281459672384407,0.6461306471714517,0.13863812621449187,0.11649406553405621,0.06850632471284629
4900,0.2958528989542023,0.02439111688186969,0.0006053005617322694,0.36722305925043913,0.2516950566950191,0.18944986955996587,9.09339059360484,0.37244119631004213,18.806977489419754,0.7297262582226424,0.7294188152370934,0.634142971651217,0.14208748117597408,0.11571109338062965,0.06980340096819863
5000,0.34626419736319386,0.025411629393477898,0.0006029147342292316,0.3951570950169506,0.2720279902707531,0.2015620325932936,9.471342719332517,0.3795714135142585,19.718042043285855,0.7306127050878912,0.7188976697893376,0.6351299105661464,0.1468649484882892,0.1191414722973399,0.06914471449689397
