miliseconds,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
1000,0.0005141112287201533,0.01326459247883566,0.0002215836597248902,0.0010741874556715924,6.4422566433661195e-06,0.03621142114464953,0.00010820838371203698,0.0024871282627363742,0.009273446013281015,3.989840061036321e-05,7.782270730532628e-05,0.0070399352552422325
1100,0.0005156777964673837,0.013610610446010474,0.00022163486502885924,0.0010972797609978024,6.431600193628246e-06,0.03556414647698367,0.00010809842363397852,0.002584274971887626,0.009265361401652149,4.507687476253789e-05,8.329291838002886e-05,0.006935153119904936
1200,0.0005251112375598302,0.013714129813781836,0.00022146089903025173,0.001106657266998985,6.3107820910580134e-06,0.035488495811456605,0.0001078312306681062,0.0025701649792074263,0.009237387387077772,5.2699982279908046e-05,9.250023718685178e-05,0.006910017232096056
1300,0.0005212872018764869,0.01395401518058858,0.0002214578706504903,0.00113431322596808,6.244384517213919e-06,0.03483322682808676,0.0001079730773372147,0.0026252304717106598,0.009227892193083634,5.5122936470418584e-05,9.702056621780814e-05,0.006882837918498567
1400,0.0005222283190209438,0.014549320216721886,0.00022132709158768373,0.00113293711317436,6.1864428360428376e-06,0.03472909243160088,0.0001075588815973831,0.0026768026798848063,0.00920390342069737,6.118664963702787e-05,0.0001048859044503885,0.0067752881179685325
1500,0.0005374442275916431,0.0147128457790408,0.0002212248877434517,0.001156962980272066,6.148760131406128e-06,0.034307358145849,0.00010754159674578226,0.0027605725959253544,0.009187555750404808,6.630087309397216e-05,0.00011236558055873294,0.006671449281015938
1600,0.0005386932504163385,0.015222911544834688,0.0002211571872430469,0.001178023114211271,6.092734950764658e-06,0.033754298187247844,0.0001071340802702541,0.002830794630158231,0.009158105222251078,7.19828950137652e-05,0.00011428509430031737,0.006555278033562722
1700,0.0005282680054908484,0.015561156900779624,0.0002210897952991132,0.0011981901902320803,5.961538277792406e-06,0.033865270196301665,0.00010700386679788568,0.0029110057310000803,0.009151129659874796,7.636106314295818e-05,0.00012768770733980842,0.006559088790725843
1800,0.000540140161471903,0.01582401194932525,0.00022091765524496858,0.0012214381798581002,5.899290225922013e-06,0.033220567045306,0.00010702643234725617,0.002991400156678097,0.009116604778297793,7.95085501266196e-05,0.00012991068740634876,0.006490476929515871
1900,0.0005342216641034457,0.016307506038331476,0.0002209168883916734,0.0012231405940818492,5.888658721701172e-06,0.032783021892207574,0.00010670932315707818,0.003063888810290378,0.009114881156029073,8.134504694175102e-05,0.00013807237979550217,0.006317842912499595
2000,0.0005489629427914549,0.016725133052017636,0.00022081747912223413,0.0012483578801016522,5.772807493793861e-06,0.03270931724642065,0.00010638037174881509,0.0030840220707957135,0.009096700864351118,8.523729744586165e-05,0.00014609857532190556,0.006317045816315529
2100,0.0005413830143982774,0.017228425465208513,0.00022078256700126318,0.0012687561678134294,5.657893564131681e-06,0.032259477503256806,0.00010611453849457937,0.0031150032286736476,0.009076050969518383,9.140189688174891e-05,0.00014896286538198345,0.0061888766640920976
2200,0.0005485625910801338,0.017308738561874468,0.0002205994195034204,0.0012784912263053751,5.594261935095743e-06,0.032108211492008945,0.00010598112486858403,0.0032193072619883796,0.009043961347432076,9.722422781290167e-05,0.00015316487989638791,0.0061687264512364694
2300,0.0005509783652925456,0.017512933340234314,0.00022058449534446273,0.0012922800893689504,5.5376720857207605e-06,0.03152867701432261,0.00010607126314105613,0.003215659897392431,0.009029233887032822,0.00010338285389475259,0.00016114205415850293,0.0061161855132332126
2400,0.0005474809442143605,0.017847496951065158,0.0002203821842910477,0.0013248141118184155,5.547869488767067e-06,0.031077694283529144,0.0001057566612295612,0.003333402494782057,0.009018762008816437,0.00010880295699741913,0.00016812133063009473,0.005939940437204971
2500,0.0005580285999248257,0.018279630455763314,0.00022033664383414636,0.001325087438774017,5.4789772294533226e-06,0.031152468002731044,0.00010543024269981323,0.003321483077225087,0.00898870618379999,0.00010861340656290061,0.00017041306035288405,0.005927458376458984
2600,0.0005457502133039134,0.01880290362436642,0.00022036003262877404,0.0013443580185898162,5.3323047161241525e-06,0.030316846617474233,0.000105212848873514,0.0034143964515564416,0.008982599915296506,0.00011698419564176439,0.0001803235128950424,0.005880830056654934
2700,0.0005503200795587279,0.018985625014253497,0.00022025780963366864,0.0013584483564555814,5.330704149688583e-06,0.030170787892414334,0.00010524167074250673,0.0034636514088556055,0.008967423857523938,0.00011898212108572578,0.00018311461615385863,0.005770840866337982
2800,0.000548453561481233,0.019184583476394443,0.000220146412824833,0.0013902695505410795,5.243950257785404e-06,0.029992765742570624,0.0001049952204687944,0.0035231012619107186,0.00894451943155319,0.000126264516429444,0.00019413203469958535,0.005634288330113155
2900,0.0005586003231171831,0.019957192988374128,0.00022006409112057347,0.0013997733869260149,5.165950715191843e-06,0.029263821293734112,0.00010481199683552176,0.003547273629912826,0.00892268414615592,0.00012875807862317506,0.00020248867417049598,0.0055937032319703745
3000,0.0005541239146796572,0.020242230437685627,0.0002199061886308017,0.001418281607240267,5.0774676074023246e-06,0.029084490302187117,0.00010471027784452532,0.003656713372453723,0.008900439122408364,0.00013187136350020743,0.00020148010024084186,0.005487947972042804
3100,0.0005571857087646173,0.02026232173320028,0.00021987303458835753,0.0014325429197680998,5.056346386563516e-06,0.029107680594553823,0.00010444711361664341,0.0036790881423535635,0.008884208205161056,0.00013781873649484244,0.0002088733393194564,0.005403997334366102
3200,0.0005680175646208983,0.021032960889437215,0.00021984679472802912,0.0014496582759793743,5.007822483947673e-06,0.02869299056982757,0.00010413338480191387,0.0038028975023147904,0.008854606402217623,0.00014450643200010735,0.00021994850483059313,0.005368066481452411
3300,0.0005696724390893205,0.020914795011738638,0.00021970928595437393,0.0014680665529719743,4.932700596348138e-06,0.02804677753956961,0.00010416545555908881,0.0038706209038009125,0.008851708479727355,0.00014977763468781335,0.00022745558280974978,0.005301892347265063
3400,0.0005769499938494155,0.02136382413663031,0.00021959844956154605,0.001485376313633032,4.808552580260543e-06,0.02768405781835823,0.00010394901385331105,0.0039016704766236627,0.008832245529822345,0.00015217348605220458,0.0002277277808076643,0.0051998985866987795
3500,0.0005685495390558004,0.021629200340010736,0.00021948194430986714,0.001508156429341314,4.7748234189537045e-06,0.027491049653402762,0.00010358552186447414,0.0039583478314809805,0.008800714252740196,0.00015787680169537745,0.00023339465661055054,0.005163137358147538
3600,0.0005750144734973082,0.022290173198799057,0.00021937250729952017,0.0015260496307281089,4.718541205625479e-06,0.02736200083316234,0.00010353037184644763,0.004035300883872673,0.008786891909799989,0.0001650999332016241,0.00024187173911347596,0.00502059974059924
3700,0.0005748057679946391,0.022292115520293768,0.00021936989453578469,0.001538450719502022,4.614741568964934e-06,0.026808043820922663,0.00010326249260269399,0.004068580542744923,0.008764055795486874,0.00016819521911700652,0.00024784874541871065,0.004956885553102769
3800,0.0005703220359417528,0.022684309713268416,0.00021932293994016526,0.001555306125276242,4.56602314302738e-06,0.026544572010905466,0.00010289455562410374,0.004082996248005638,0.008756876297277517,0.00017260976411233864,0.0002563221347884717,0.004850346487275021
3900,0.0005256827250391332,0.022935053917401388,0.00021973158628399035,0.001555654325603924,4.531877964206407e-06,0.02634279423969317,0.00010257341844112041,0.004133142549249146,0.008781155271040042,0.00017092364459866868,0.00025216351029991313,0.004914421565944399
4000,0.00046191425361714466,0.022876899561589545,0.00022012688216030266,0.0015457602755993866,4.465619520291771e-06,0.026466434375626968,0.00010230336893177842,0.004147571166458775,0.008815216977276585,0.0001664014651240016,0.0002497966004613194,0.0049497897011476855
4100,0.00041576399512418383,0.023087456424081373,0.00022054753269128044,0.0015391043868719797,4.327664143051981e-06,0.026177537888319957,0.00010179930556747397,0.004150348964026057,0.008838168544913209,0.00016640118535175106,0.00024686415163809364,0.004890290696985481
4200,0.00035450772507406546,0.022722384925505917,0.00022103905414152565,0.0015386187591265542,4.337503038257393e-06,0.026235671748657027,0.00010123498087065338,0.004214427511317506,0.008885662858445772,0.00016024520118602806,0.00024137857518442325,0.004985675003031676
4300,0.0003070366773138541,0.02293179119626716,0.00022146443304967085,0.0015240610902168793,4.197791173192952e-06,0.026329744195786042,0.00010090185655074776,0.004207630865784404,0.00890715098715013,0.00015995321469181178,0.00024218976129119466,0.004986543295799416
4400,0.0002375965946416508,0.022576452473241453,0.0002219142415449274,0.0015100765702705328,4.2063226878504e-06,0.025997467277880267,0.00010022834539759538,0.004184670195296246,0.008931377081503157,0.00015554865468400117,0.0002364604122797919,0.005001499546984647
4500,0.00018390764871228807,0.022985318819020058,0.00022251397196415866,0.0015141244854292135,4.126812193708938e-06,0.02626326438638958,9.998664658027412e-05,0.004274439371119867,0.008972520613237884,0.0001575435077998977,0.000236471029047772,0.0049487716721890096
4600,0.00013939265418899162,0.022956056901867024,0.00022298723030921122,0.0015011963884539673,4.082685671600105e-06,0.026007869249835825,9.965784131057462e-05,0.00422611758769548,0.00900936367853964,0.00015504283700726947,0.00023616647531742783,0.005016008658139227
4700,7.692318530963237e-05,0.022705135664986397,0.0002233983164013134,0.0015003044358223067,3.962532709639275e-06,0.025848057543627085,9.896865632118553e-05,0.004265028781362049,0.009042045687117957,0.0001517289803969002,0.00022674281051589728,0.004975478291588109
4800,1.8431838342731153e-05,0.022875847052861494,0.00022383553371772355,0.0014916996558328262,3.915748260850801e-06,0.02630712817610865,9.852889224474645e-05,0.004309983063707001,0.009063689109100588,0.00014854882566908896,0.0002258025171645154,0.0049975835224795
4900,-4.204430661905035e-05,0.022686025002701816,0.00022427719000519086,0.001471584548777868,3.854375338155333e-06,0.026147568891818438,9.8252824345263e-05,0.004344752638385716,0.009094438565910178,0.00014602461380065383,0.00022410705943259372,0.0050364504379599604
5000,-8.564271127773492e-05,0.022887258001509626,0.00022474808952203444,0.0014790393513243372,3.843870718692158e-06,0.0260327002879147,9.775496439811958e-05,0.004290234019893553,0.009139290560807142,0.0001409152732148328,0.00021856271326956735,0.005014315163379357
