milliseconds,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
1300,0.0005211557232136593,0.014021377032079023,0.00022136536071105104,0.0011178589151164106,6.294785193877707e-06,0.03493369102217117,0.00010794963568354903,0.0026370394508932,0.009225346357737954,5.7260924765286575e-05,0.00010114378328249265,0.006876276758819798
1400,0.000526462187787693,0.014363075721511855,0.00022124678774270177,0.0011336610185630216,6.1299412581955646e-06,0.03494582918635641,0.00010749635025080811,0.0027043225109016395,0.009207154114156076,5.782005353923472e-05,0.00010692127549556061,0.0067171398497511215
1500,0.0005385985835125712,0.01469871883639906,0.00022114569171395083,0.0011547785013707459,6.1084164744098565e-06,0.03444162301265375,0.00010752515403299206,0.002768487341218211,0.009182896016348153,6.611726860765979e-05,0.00011083107088808084,0.006666300979763148
1600,0.0005297116432797566,0.015327824138598466,0.00022120812064080464,0.0011787243499312868,6.082911637082811e-06,0.03396825104676406,0.00010724264149092761,0.002850987131737481,0.009162162919923809,7.018409898074278e-05,0.00012099517121077745,0.006603199319053292
1700,0.0005395057755775965,0.015393341302060014,0.00022099444132737402,0.0012022274887479652,5.960551581280059e-06,0.03372661467848364,0.00010694203274846896,0.0029287257141883322,0.009142296586396419,7.376487114741073e-05,0.00012639549287898674,0.006506845768625618
1800,0.0005289063821154384,0.016106826716127176,0.00022091733862090942,0.0012053591831761603,5.9405100173592465e-06,0.03311919708985632,0.00010684962776572812,0.002920800416089525,0.00911923592183307,8.089494905248456e-05,0.00012939697330209286,0.006436758776665205
1900,0.0005358333113654435,0.016130830331096493,0.00022096464135338108,0.0012313723064516125,5.8615538165643426e-06,0.03325004845482957,0.00010683166732871648,0.0030515021848537146,0.009110289407829014,8.262769826186107e-05,0.00013411190741442752,0.006380325873203862
2000,0.000549050370819974,0.016476747901616177,0.00022074108365946775,0.0012548063743233742,5.814727807610926e-06,0.03281233754273697,0.00010633051096834063,0.0030970388193482076,0.009096021652891919,8.773565586861387e-05,0.0001461994372699022,0.0063160201145096165
2100,0.0005447792108579133,0.016781540926336193,0.00022072262967780726,0.0012562247357175021,5.735914028862754e-06,0.032379229854979846,0.00010631639501977815,0.0031403156625949475,0.009070996658832198,9.418961932833759e-05,0.00015108176566454475,0.006232314860075621
2200,0.0005416492598981181,0.0171291849930508,0.00022069695117876953,0.001288665285149039,5.591903675496619e-06,0.03171044951506082,0.00010596846430579386,0.0031752590767337645,0.009060268829883773,9.848991095943248e-05,0.0001520191528319502,0.006154533650767314
2300,0.0005477773067485224,0.01739476021223198,0.00022056168117141542,0.0012967691016942918,5.590969143077413e-06,0.031453814311500565,0.00010591409008248522,0.0032551262809009714,0.009037509661288221,0.00010072398079040365,0.00016288446733266212,0.006049310141306474
2400,0.0005567178297501091,0.01774968334464288,0.00022044418834568974,0.0013223939722881311,5.534526447013604e-06,0.03108008246797294,0.00010559686998149042,0.003274900870355599,0.009010384197087355,0.00010512055002193678,0.00016440563818006094,0.006014320787638697
2500,0.0005485442199053743,0.018618002962432663,0.00022042794433630057,0.0013393828547236986,5.4202508371083125e-06,0.031126956184168473,0.00010543651371185929,0.0033175417394679164,0.008985777008886786,0.00011080167383316361,0.00017231520418837807,0.005944392968954502
2600,0.0005493287365629828,0.01874595443855087,0.00022034690523719443,0.0013491930965451502,5.37845935729671e-06,0.030710803475988292,0.00010526719505495515,0.0034285814540341653,0.008971730130912922,0.00011794455723848145,0.00018175801774785184,0.00588511005756567
2700,0.0005465153158484432,0.01926852949015349,0.0002201900168254079,0.0013749136194610837,5.347180877055876e-06,0.03036193748332823,0.00010525512177301385,0.003526754185731553,0.008962016479252287,0.00012188348083323735,0.00018356824484472284,0.0058011915131594175
2800,0.0005555802292246157,0.019533255536840887,0.0002201599721134336,0.0013789847445771694,5.189268240167199e-06,0.02967981542761129,0.0001047914236729955,0.003516597929116317,0.008930837334063019,0.0001228973916816964,0.00019190897189669192,0.005684446848151173
2900,0.0005591284519529523,0.019676666699901788,0.00022009562065288977,0.0014044377097667015,5.1366789379464336e-06,0.029595244089443168,0.00010469816561266767,0.0036069005978130618,0.008923760676160969,0.00012743577986167406,0.00019623339084184037,0.0056392299686377064
3000,0.0005591726061794078,0.01990163769873398,0.00021994395964665034,0.0014100316352163844,5.10284366151807e-06,0.029317542783431357,0.00010472632113569193,0.0036967244724007984,0.008894401360708116,0.00013193473803331074,0.0002084700780172234,0.005481544171952267
3100,0.0005665028682481213,0.020248248703263597,0.00021994528539148056,0.0014441280200795286,5.070986836415385e-06,0.028998726141475212,0.00010443577143383634,0.003687543099313853,0.008877510503894214,0.00014153128184194832,0.0002151269265776757,0.0054194765351857225
3200,0.0005652933874167886,0.020711089832153067,0.00021977429981959987,0.0014572961341173865,4.9415072311809674e-06,0.02866333619316998,0.00010422146831916856,0.0037982514012410403,0.00885428548975295,0.00014644400277655136,0.00021391648595805985,0.005381287620037576
3300,0.0005586622570609612,0.02111398621162037,0.00021970336464268144,0.001468971168307058,4.847077562072141e-06,0.02793186535997537,0.00010395538255763842,0.003786777171892555,0.008836770249411137,0.00014859528324041892,0.00022151533385646297,0.0052917282381555845
3400,0.000574838319807273,0.02143243882200239,0.00021967129955734042,0.0014805215291662994,4.864383476477017e-06,0.02761086718947122,0.00010381383401078475,0.003917284595041594,0.008826694515518886,0.00015128615115117034,0.00022965173401684358,0.005239915309584648
3500,0.000576210911073265,0.021823922717924823,0.00021952086399218532,0.0015160254798670377,4.718666141194206e-06,0.027473332751017113,0.00010359111589888964,0.003905592823100965,0.008805581173002855,0.00015506775498917618,0.00023557800731605137,0.00514399048610315
3600,0.0005648932585261757,0.022262154487558593,0.00021942551503024337,0.0015200411432468447,4.669254313839107e-06,0.026940559721267358,0.00010339861667855706,0.003969444614566891,0.008794247931321263,0.0001605285787412516,0.00024314594216915485,0.0050646216651817145
3700,0.0005691488515076115,0.022732394509155072,0.00021939271728896897,0.0015487607436347748,4.64749632568364e-06,0.02689708747066075,0.00010327765124171604,0.004098606850214261,0.008779787861320509,0.00016777949217906395,0.00024680338198834994,0.005002861914335807
3800,0.0005723498677583293,0.022890855978828152,0.00021928208551743117,0.0015688479475716593,4.559740520154865e-06,0.026516993087456395,0.0001030144558635777,0.004094328003785787,0.008753720528724486,0.0001699382037685485,0.0002527712887678585,0.0049196688377524484
3900,0.0005225686370043754,0.02295605159171283,0.00021960335766920628,0.0015626582910540077,4.515674543934214e-06,0.02632625156093517,0.0001026819670594691,0.004156268277449224,0.008780460078010562,0.00016788019916314436,0.0002497845107794124,0.004862677490888975
4000,0.00046585960554465175,0.022898637472593863,0.00022013142552848328,0.001539260706849798,4.4521970189395555e-06,0.0262855449264651,0.00010202281566118588,0.004181107947436742,0.008817129921492545,0.00016618662328996773,0.00025340249759828225,0.004933272951578129
4100,0.00041606032613924533,0.02293686692421825,0.0002206616822871555,0.0015333524493865583,4.407359185109584e-06,0.026221894880732316,0.000101720219541753,0.004199900928257401,0.008847695247381842,0.00016655044240788478,0.0002470814672433806,0.0048876530727200865
4200,0.0003587599254877073,0.02271784644304755,0.00022100155844414555,0.0015244485665538933,4.352841720838046e-06,0.02624289246470882,0.00010130656776808553,0.0041997447701665885,0.008885718086311258,0.00016356160859193954,0.000245255676683202,0.004942791540595386
4300,0.00030079337878226265,0.022562157154027946,0.0002215051705726212,0.0015135554685422657,4.220582933799224e-06,0.025978351713892116,0.00010083126531687621,0.004219906377902262,0.008902570493055933,0.00015881209361613607,0.00024283395060626075,0.00492818834489271
4400,0.00023866830629712185,0.022927510403804398,0.00022191204268098795,0.0015188836104224129,4.148619338303472e-06,0.02634060730899527,0.00010030169700641632,0.004202998483670549,0.008948715254971639,0.00015739674627836234,0.00023673755742760778,0.0050346685870259
4500,0.00018114365305560163,0.02251882388867639,0.00022240329407682914,0.0015173419500324106,4.074144830611719e-06,0.026401449167512095,9.996571218302372e-05,0.004201772468091524,0.008963418685235057,0.0001528767746719008,0.00023471137012229682,0.004940817346185192
4600,0.00012676147959542793,0.022874443736736354,0.00022300178275106,0.001496692411659234,4.106764288896357e-06,0.025940849818916516,9.951817222335337e-05,0.004222562896859181,0.008998234365434635,0.00015314956481317891,0.0002331305434338043,0.004960053549644242
4700,7.978672840865677e-05,0.022672834220559025,0.00022344309632251527,0.001487998121327219,3.990855208525472e-06,0.026298836811965372,9.900548942880305e-05,0.0042977678766580795,0.00903334372636532,0.00015197751054728858,0.00022956141558086085,0.004986338641754721
4800,1.1933706564707583e-05,0.022562929528956246,0.00022389950690267533,0.0014832151925367077,3.946661009195861e-06,0.026180053070928556,9.850239157924768e-05,0.0043289534933478105,0.009061816733772876,0.0001456898069112792,0.00023050289043632995,0.005037413677674034
4900,-3.4675264312102515e-05,0.022864678711758967,0.0002243671819754633,0.0014795833880495131,3.887444517500219e-06,0.025973283249770246,9.83031807198143e-05,0.004283467348585992,0.009109009325053269,0.00014634337749182242,0.0002274593776405431,0.005069051144302869
5000,-8.993127261911281e-05,0.022630011640110106,0.00022471316609128003,0.0014676539162245751,3.7916205890631034e-06,0.02623382120135828,9.757274405775757e-05,0.004379894943252971,0.00913812208468284,0.00014225736550007597,0.00022325105112399338,0.00502775981698741
