milliseconds,E4P,G6L,NADPH,P6G,R5P,Ru5P,S7P,X5P
3700,0.014990828853407278,0.8087162615286668,0.24708582501914989,0.24100101814225994,0.07155138310911556,0.027265374150039667,0.054042370801738036,0.03978536387965088
3800,0.015023400426764567,0.8243462902026455,0.2470063629813597,0.24238189142477734,0.07119843163412577,0.027162626213230994,0.05349978080183069,0.03963038273642343
3900,0.015056369150639386,0.8399033438549978,0.24692463196818068,0.24380495273319577,0.07085539573162888,0.02706313848480394,0.05297483944613901,0.03948013904824154
4000,0.015089557045509502,0.8553883378287257,0.2468406313362162,0.2452686370700795,0.0705221588883611,0.026966873024030048,0.052467139430364865,0.03933458044361288
4100,0.015122815332216242,0.8708021622848335,0.24675437400803304,0.24677143274004776,0.07019859687298838,0.026873789110792173,0.05197628495799434,0.039193650845817905
4200,0.015156007700967557,0.8861456680529841,0.24666586474386312,0.24831187993906856,0.0698845899282655,0.026783846323364665,0.051501882537477756,0.03905729344315867
4300,0.015189026094666292,0.9014196820161223,0.24657512049855018,0.24988856879723154,0.06958001006993485,0.026697001411266737,0.05104355085543144,0.03892544776073118
4400,0.015221767519563093,0.9166249968875798,0.24648215192678288,0.251500136944763,0.06928473136496384,0.026613211316098468,0.05060091183409916,0.038798052853258366
4500,0.015254153103495462,0.9317623795000366,0.24638697676537802,0.2531452687045576,0.06899862370454202,0.02653243127618925,0.05017359710153453,0.038675045175858846
4600,0.01528610840678381,0.9468325685312903,0.24628961070437358,0.25482269207211483,0.06872155559294062,0.026454616103489963,0.04976124393486113,0.03855636037057502
4700,0.015317575146719534,0.9618362791911151,0.24619007456998152,0.25653117836942485,0.06845339543632395,0.026379720025587337,0.04936349607224784,0.038441933076458115
4800,0.015348500893253503,0.976774201616263,0.24608838901360197,0.25826953926465723,0.06819400934009169,0.026307696726409327,0.04898000411949735,0.03833169699588316
4900,0.015378842912987568,0.9916470027001055,0.24598457640771598,0.2600366265991228,0.06794326311638446,0.026238499523873346,0.04861042487179847,0.038225584903279854
5000,0.015408563815904113,1.0064553280138837,0.24587866074464276,0.2618313295346256,0.06770102176384747,0.026172081546494294,0.04825442133352312,0.03812352926099132
