milliseconds,_75,_79,_84,_96,_99,_101,_105,_129,_147,_153,_174,_181,_198,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,_5,_9,_11,_13,_15,_19,_21,_25,_27,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31
1000,0.0014155389831314567,1.715447303585109e-07,0.012631159099257017,8.980501946078847e-12,0.012172895922982225,9.793258601578422e-05,3.173647660329283e-07,-4.052311737047247e-10,0.010888006512123724,9.683498994332502e-17,9.357960171129623e-05,-2.2309223073081038e-10,-1.4136078259897093e-14,0.00011472895503512881,1.5738175845136213e-05,0.03749017504903102,-4.897410385794873e-10,2.9253750471472742e-06,-2.1271196651984346e-16,1.8357524009264315e-05,1.3502394861765753e-09,2.8573285948237157e-05,7.443222812097779e-11,-1.7608954460456858e-12,7.918575115352227e-09,2.4296854162559324e-40,-6.553561228311982e-40,1.8844907112586443e-05,0.0009383639315744272,3.33877182203576e-12,9.785428648862998e-07,2.8126820340112085e-13,0.00013712474255274786,4.2405132633258844e-10,0.0009431070270085997,4.5307838228650554e-07,2.7405516513191267e-10,1.863197834715975e-09,0.002945922531608103,1.5467460096037173e-12,6.2284718553567494e-15,1.3205078873152455e-09,-1.7159813972562721e-12,5.530473644746686e-07,2.600281222995308e-09,5.7135621530243146e-05,-9.121146911424274e-11,-1.5943612739305987e-12,1.1033325781268353e-13,0.0999999951713733,1.3858497472489688e-11,-3.4978997740034464e-14,1.3120104413388843e-06
1100,0.0016527986282488466,1.4180854065206645e-07,0.013065727542713556,2.9527065129793114e-12,0.01425300929831913,9.891192461883738e-05,-4.898128995811229e-08,-1.0191024027582354e-10,0.012141744442324845,5.715639070219009e-18,0.0001003694708814385,2.788618837991676e-10,8.693332444591856e-16,0.00012027998918180776,1.7254601088253334e-05,0.04423203137026535,1.1516361638032066e-10,1.3466688756452397e-07,-1.8951581049753076e-16,1.7250522426735274e-05,-2.654463258464471e-09,2.8580080787561273e-05,1.7247071910362154e-10,5.1651577981583e-13,1.092236878355774e-08,-1.0060810083790638e-40,-7.585782502388419e-41,1.9864320854015104e-05,0.0007536725134181661,-3.2609598010255e-12,1.2687144380899048e-06,-9.007387621993497e-13,0.0001257751712470034,-2.848263189784744e-10,0.0012076688530701098,3.1159894770009444e-07,9.894500388594127e-11,-3.839647329329979e-09,0.0029910510084885157,2.347781845486571e-13,1.2295411451800782e-13,-2.948497807062629e-10,1.455303892844457e-12,7.016383970229807e-07,3.015331158356557e-09,6.326947489371492e-05,-1.1088052643158884e-10,3.045086275543606e-13,9.476832511975205e-14,0.09999999518764435,-1.1317624153552306e-11,3.864434048148828e-15,1.0105220055091604e-06
1200,0.0016324468449961968,-4.0903390205409954e-08,0.014887176175203935,-1.9149756392847685e-12,0.01472698485988565,0.0001188843891463625,1.1846231276443782e-06,2.0557635974158898e-10,0.011424351758993609,-7.709774200859235e-17,0.00011187212515278484,-1.1152837143259674e-10,-2.3529462708608988e-14,0.0001141998346440958,2.013007451856832e-05,0.047504767023029304,2.3226819260064576e-10,3.075880334429864e-06,-9.134617106031141e-17,1.9761487285859777e-05,2.0161064789010375e-08,2.8377361083769702e-05,-9.257133385791452e-11,1.7930051884933144e-12,1.8389143963372356e-08,-2.9517294730705046e-40,9.964381775699961e-40,1.9710647960618462e-05,0.0008723363156384317,-4.039056183532823e-12,9.728726720625212e-07,-7.964717544956174e-13,0.00012785878347173926,7.618425013677849e-11,0.0010154139555267354,5.951865567283234e-07,6.022409242193378e-11,-6.503757006839406e-10,0.004335663811834768,3.036609584321799e-12,3.2935203260893456e-14,-7.127151440806396e-10,1.6130211909414714e-12,1.360304667822264e-06,-3.777130214529386e-09,8.540886889349796e-05,5.127122179019949e-12,-4.238974963290855e-13,9.017665990003414e-14,0.09999999517148726,-1.1324919188044505e-11,1.3677565562413595e-13,1.3855450761268912e-06
1300,0.001863364472900782,6.186323777673342e-08,0.015412490625720005,-1.6939557126204395e-11,0.017108982041182007,0.00012375766181927492,1.0961059524092287e-06,-2.811658917666156e-10,0.013279960541439218,7.456503297760668e-17,0.00011695501562866157,3.3765857040081724e-11,1.4941856831076835e-14,0.00012002634346580914,2.2061602741012088e-05,0.047242387573180625,4.929705688856788e-10,2.2027547919331596e-06,7.664641550873077e-17,2.0074926857739577e-05,6.233313429412307e-08,2.8635833832054357e-05,1.3894567541135665e-10,1.669581308713395e-12,4.734755930471068e-09,-7.417187465826666e-42,-7.625798783075376e-40,2.1700785009763836e-05,0.0016466032430109473,-4.5085798822541963e-13,1.214789943171475e-06,-1.5605572435979042e-12,0.00018205524276976984,9.672745892829369e-11,0.0014240484849046297,6.054899286252855e-07,-2.2650021647176795e-10,-5.472037997677494e-10,0.0045381096794877476,-3.2713002832624714e-12,-1.5089001547165944e-13,-1.0588729614406106e-09,1.223081615033103e-12,1.4789822400372969e-06,4.072555564518074e-09,7.497534519297617e-05,1.8679798521327946e-10,1.0176529358421359e-12,-3.570561574231545e-14,0.09999999516336568,-1.0912314021021649e-11,-1.811081922289089e-14,1.0558911217423407e-06
1400,0.0022008301541432958,1.0881087713029888e-07,0.016212912693002214,-1.000328300494015e-11,0.016577010276994913,0.0001259792014263125,1.7855632454137045e-06,4.5709811536124247e-10,0.013982612944528945,-8.87784229958015e-17,0.00012534680315649268,3.463631361808676e-10,-1.875676874306662e-14,0.00012924592806253074,2.103454822131876e-05,0.04794920823734813,-9.323508819231922e-11,1.6587102082539683e-06,-2.567755744152068e-17,2.3892406129468825e-05,2.435926457250046e-08,2.9513396893350288e-05,-1.519802762620995e-10,-1.4205779194527449e-12,2.2031408319644613e-08,-1.9003451835111555e-40,-6.348794719721697e-40,2.6292816380608455e-05,0.0011568639920102567,6.267460169000326e-13,1.1844377006356087e-06,8.879653410123285e-13,0.00020264076553640933,-2.5992407867749324e-10,0.001563445324015513,1.0252972652582801e-06,6.143706350234132e-11,4.392732048932294e-09,0.004092344827089128,1.0124255518174362e-12,-4.525375607365348e-14,-5.875414098526242e-11,1.7865847399123759e-12,1.8247803871236575e-06,-5.732492492929124e-11,8.247836121396097e-05,-8.854242641551652e-11,1.5243901352675153e-12,-5.3431082098374174e-14,0.09999999519652161,1.2767576749588502e-11,-1.167930893720092e-13,1.3645380182913748e-06
1500,0.001998012877503997,3.5219210598356464e-07,0.01824160726567665,-4.243300624010141e-12,0.01753789449051747,0.00013928557889547003,1.7276000840379626e-06,4.2839270576480324e-11,0.014409217342996893,4.751918723732596e-17,0.00013372139033319855,-3.375445527253896e-10,-1.0139942447386426e-14,0.00013050543001517863,2.240946331527007e-05,0.05211381844063844,2.5791007778017075e-10,5.92221954013675e-06,1.613522860905693e-16,2.271465634384594e-05,7.505406829954104e-08,2.950148525145252e-05,3.57098198659187e-11,-1.190177295017034e-12,2.7863615072104037e-08,2.047597487467623e-41,-9.798197299242326e-40,2.7734115255115638e-05,0.001551516249881566,6.347917469523373e-14,1.4119902778773618e-06,7.140705067933866e-13,0.00017806808876400182,3.884470626268212e-11,0.0019182076467932259,8.417832942734463e-07,1.2019323094866404e-10,8.819690731192393e-10,0.005339598747264871,-2.095310917661322e-12,-4.081682569862423e-14,-1.3341847536409077e-09,1.1143817407835637e-12,2.007351752752016e-06,-2.645049302483413e-09,9.676472933826437e-05,1.6948480457575087e-10,7.128654770466431e-13,1.1931330434495235e-13,0.09999999520326325,1.937626780537724e-11,7.983590696281864e-14,1.6103126402002282e-06
1600,0.002360269191606006,1.5743243450656818e-07,0.018014059545553872,1.803209563498884e-11,0.020407582000251192,0.00015374092227065771,1.1701661724249928e-06,-7.750264276766714e-11,0.014911240490683557,9.915930325957131e-17,0.00014673174782282454,7.912478382586569e-11,1.429827871095453e-14,0.00013087928636125232,2.4517321068982818e-05,0.05566794742793583,1.1803203004117912e-10,5.014427961243565e-06,-1.4069487297578278e-16,2.463956017695446e-05,6.313238517761464e-08,2.9364054761575054e-05,-1.1502833293563301e-10,1.9009180205998964e-12,2.0282733980498666e-08,1.4305247052840427e-40,2.947020987121644e-40,2.755930135497395e-05,0.0016948152062188934,1.1923524590452312e-12,1.8232229052245892e-06,-7.901229616971689e-13,0.0002184939285738247,-2.873179246941716e-10,0.001844427491306894,1.2347847238799954e-06,3.7059927196713134e-10,1.236797981319195e-09,0.005162687113468319,3.738613729585223e-12,9.438069594446497e-14,-1.3707087993560214e-09,1.1616640567645179e-12,1.8482692746877908e-06,-2.0610692819572767e-09,0.00010646160954440252,2.1972834161981723e-10,-7.64298894549312e-13,3.335524494724691e-14,0.09999999519526585,1.9994496938281447e-13,1.8466343606729764e-13,2.44292744129521e-06
1700,0.002242206235414456,2.4281352915584885e-07,0.02205872639985615,-1.515600664043949e-11,0.019261102517722728,0.00016341837528838183,2.4396962200256134e-06,-1.0678771142358599e-10,0.015748825906321626,8.812002202523815e-17,0.00015674551099652967,-3.984954521972759e-11,-2.0277247589276468e-14,0.00013186795290902784,2.630198375734337e-05,0.062284509715711193,-5.96972562150777e-10,6.238857268010166e-06,1.4737467833623145e-16,2.5462254332604793e-05,1.034867087072684e-07,2.9477830146577974e-05,1.2778534073483229e-10,-1.4391559274615077e-12,3.0249544994799516e-08,5.752082131659104e-42,-5.896398554294024e-40,2.704974083761359e-05,0.0024831109423076748,1.606373182589244e-12,2.4543390336233235e-06,1.9689740772653385e-12,0.0002274847749741346,2.7069400903240724e-10,0.0023360939908544146,1.4698835615120006e-06,2.427062530773252e-10,-2.5095614835475338e-09,0.005526925959868032,3.438686219141779e-12,-1.3061346609229767e-13,1.4812701682771262e-09,1.825947825854584e-12,2.0226433593777985e-06,1.886324458608752e-09,0.00012062182245928047,3.8544511609863816e-11,1.4486881455280598e-12,1.0313476474347009e-13,0.09999999515639865,5.920703759249081e-12,-1.7641050302429835e-13,2.110941608680699e-06
1800,0.002510378881121523,5.778195336025167e-07,0.022188791956873854,-1.5289145925194423e-11,0.022196699627784682,0.00015387710319920294,2.122334693152197e-06,3.3314334195914956e-10,0.01785546958711607,-1.0179553757949746e-16,0.00016410369931673565,4.96873041332006e-10,-2.850972928324711e-14,0.0001367981188297002,2.5910379839831173e-05,0.05902569324025053,5.170474882043017e-10,7.022019726698927e-06,1.3783816298246474e-16,2.71758990780492e-05,9.380915107663212e-08,3.0061492791069966e-05,1.0306017678152454e-11,1.767452966824023e-13,2.8829538070234565e-08,9.321825977266354e-41,7.350341555149119e-41,2.8970147724726158e-05,0.0020963888596496148,2.842504381861191e-12,2.070692874834077e-06,9.964678252608986e-13,0.00027256545286527057,9.152373447667935e-10,0.002390550633869347,1.230340795444961e-06,3.7888259948726025e-10,-1.728088879470767e-09,0.00675934242201984,1.0077081488969273e-12,-8.800030391999115e-14,1.3745078905760171e-10,-5.443143222914331e-13,2.5315881343228517e-06,4.950200578006309e-09,0.00013387613835973798,2.6173495656185434e-10,3.501635080533177e-13,-7.821290802075623e-14,0.09999999517387066,2.0902067546340094e-11,-3.1226967967785356e-14,3.1481627037425977e-06
1900,0.002620335154801185,6.360540319392805e-07,0.022432297165524497,-5.34924492945847e-12,0.02191219534624433,0.00017144130931832005,2.8884534163208103e-06,-2.437226952093543e-10,0.018100048993103843,-4.5617165896611183e-17,0.00017757644683656033,3.5230368115168333e-10,-1.3613617949438857e-14,0.00014404512376409972,2.698296920073932e-05,0.06590660963665225,-4.698974054233984e-10,5.0529853186586715e-06,1.7777510714937997e-16,2.8337799581715047e-05,1.535210409383395e-07,2.9920232885824698e-05,1.1166554216778962e-10,-1.036016545428584e-12,4.00315889478827e-08,4.033892812346162e-40,-3.93806102457403e-40,3.0114428339517105e-05,0.0027879100630643725,1.412461620438573e-12,2.5375973695752744e-06,-1.3379977991562535e-12,0.0002933990108699464,1.1393552327272388e-09,0.002802807501786924,1.5614451244443946e-06,4.1095005286701175e-10,2.7993343545862047e-09,0.008265190465371573,3.931033910016097e-12,-9.777128180212457e-14,-4.854900148749485e-12,-2.905446701060227e-13,2.3080535990284403e-06,3.708483388149992e-09,0.00013685724851918103,2.4345819809779954e-10,-1.4964374233479196e-13,4.7525238716206815e-14,0.0999999951954298,2.5328784444644153e-11,1.9865100110103146e-13,3.450554165169488e-06
2000,0.0028195932041285565,5.385001466967052e-07,0.024250067865043027,1.0600287959536254e-11,0.022637792397587637,0.0001828038339709248,3.2679990760233924e-06,2.965501944614765e-10,0.01915083425846607,-3.983405206060079e-17,0.00018864670800467466,5.786847772951695e-10,2.816210404480685e-14,0.00014115030174965002,3.051693456206288e-05,0.06485471803774998,1.869923087547694e-11,7.576783080035188e-06,1.163872981410874e-16,3.042706606097687e-05,1.4493033565760548e-07,3.0888727773697724e-05,6.036516007898868e-11,-6.168701662883871e-13,6.110917285916596e-08,-2.2584814101336748e-40,5.366163378540269e-40,3.261604907152746e-05,0.0028583132913857427,5.798545882269762e-13,3.048233405214201e-06,-4.3204052592480503e-13,0.00028578279354510923,2.6823416391550517e-10,0.002869863826391825,1.955591138448366e-06,3.521972162016165e-10,7.190547609523778e-09,0.00802064690879789,2.9756541411930457e-12,3.7364356729960425e-14,-5.326699917395438e-10,5.385843976961835e-14,3.0213009365345347e-06,7.411162615543917e-09,0.00014882699886109677,3.3129384748352285e-10,-1.1617805526991764e-12,6.525563901735455e-14,0.09999999519561267,-5.585573177579592e-12,-1.1316682316883399e-13,3.4595306513875425e-06
2100,0.0028905232489579054,3.8503243793893523e-07,0.023813911274538017,-5.219444890044039e-12,0.024222834697750096,0.0001818902793443449,4.000579474412972e-06,4.979610264773291e-10,0.01989018733545137,1.6590467915696335e-17,0.00018858390343341167,-1.2644106308356445e-10,3.1111720419473264e-14,0.0001520687204494106,3.197224263190263e-05,0.06995689085266227,-1.420283501964706e-10,9.730910832445574e-06,-9.608490867178548e-17,3.162447159417754e-05,1.3716914252155986e-07,3.073750490337637e-05,9.873342616057144e-11,-9.496246124806412e-13,6.028500820354011e-08,8.587556529842839e-41,2.745186128543429e-40,3.5620836512546705e-05,0.003057063987991987,-5.871098266720604e-13,3.393640739148503e-06,-8.07635265635474e-13,0.00031111635692633274,1.1088951054490203e-09,0.003627545735378057,2.0976301430597076e-06,8.626953309965691e-10,2.3611714169635293e-10,0.00881243333337358,7.98513264503446e-13,-9.096939404039301e-14,-5.31116538952656e-10,1.6496307504788812e-12,2.981749890940661e-06,1.1367297811226188e-10,0.00014832615189184147,2.0462497564564326e-10,-9.539210188436887e-13,1.1582241809609844e-13,0.09999999517904111,5.5569838794743825e-12,6.814547313967418e-14,3.4198165418651006e-06
