milliseconds,_75,_79,_84,_96,_99,_101,_105,_129,_147,_153,_174,_181,_198,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,_5,_9,_11,_13,_15,_19,_21,_25,_27,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31
1000,0.0014725021414811299,-3.9096696859378894e-08,0.013155155313570532,1.3630105127067905e-11,0.012848554787532199,9.025330285333664e-05,9.972235660522671e-07,2.8662986541916974e-12,0.010710243637891555,-8.857543699879787e-17,8.663844837540856e-05,8.839372267032991e-11,3.4463607421237826e-14,0.0001089354390973263,1.823106358771391e-05,0.03729057181976214,2.604771618979227e-10,3.3772290478873073e-06,2.1539283712534463e-16,1.7856837183558324e-05,-1.650386950351441e-09,2.766195250001225e-05,1.7927984967625068e-11,1.1410197326902775e-12,1.2456887615593285e-08,-7.481491813677339e-41,-6.465576406716269e-40,1.844662915544277e-05,0.000887577087485775,-2.418235491960977e-12,7.021729983698943e-07,-1.296705962534649e-12,0.00010480143431457567,5.900748426410065e-10,0.0013134560900597166,4.018595660478383e-07,-2.9674300357243696e-10,-2.867337213503178e-09,0.0025390797308040064,-7.506394390943488e-13,-2.4755109857391067e-14,1.1080596118573616e-09,-1.3092142392138936e-12,8.109773410028837e-07,-4.446045300664248e-10,5.3123854131589545e-05,1.1488038137634438e-10,-4.1798375947039214e-13,1.2339371531289236e-13,0.09999999519611806,-3.5448661428315896e-12,-1.3846314660113841e-13,7.512277313357187e-07
1100,0.0015375241273611197,-3.5818824829756236e-08,0.014719296965077119,3.0212127353202387e-12,0.013363697341854566,0.00010881404547045708,7.886820724407942e-07,-2.955079977614832e-10,0.01164912593347544,-1.0491237077223691e-16,0.0001044218496732424,1.410183396575658e-10,3.3935045583108658e-15,0.0001101350834460106,1.9022594627419744e-05,0.03997058693346301,3.435508497526811e-10,3.1516729927026635e-06,-1.4418798396833227e-16,1.7142490646245203e-05,3.506025516150142e-08,2.921522253940795e-05,-1.2360205753393367e-10,1.5597263462556726e-12,1.0847897456487708e-08,-1.8006619876291701e-40,1.0708587476639202e-39,1.852358443454902e-05,0.0007598090471271754,-3.585137178301072e-12,7.320695358934051e-07,6.03080296847233e-14,0.00013664699164031035,-8.931586591450926e-10,0.0013545003583253527,6.123540295051381e-07,-1.8749281067049727e-10,-2.360558384172451e-09,0.0029344428643973894,3.129410224520362e-12,1.1949602328964833e-13,-9.86043546707896e-10,1.0713099745970742e-12,9.045473625946295e-07,3.310203715658304e-09,8.049221535347109e-05,7.904030611688085e-11,1.4448688883845382e-12,-8.070811070166732e-14,0.09999999520424813,-2.35696978273744e-11,-4.9832425728332605e-14,7.532829958121785e-07
1200,0.0017650810194541544,1.7338893225882366e-07,0.01502651452329756,-1.5427484222255054e-13,0.015072075782885183,0.00011283401424650867,8.401694667228053e-07,-3.6526854382020734e-10,0.013026583267268467,-3.6896085460466475e-17,0.00011821666846995636,-2.667440175925838e-10,1.4890854356600045e-14,0.00011822972884175806,2.093589355166283e-05,0.04717253160739147,-5.074886920246913e-10,2.1324854356550175e-06,1.9742994126819658e-16,1.9786382214606468e-05,1.709217321142887e-08,2.8847345346324095e-05,9.196061925641358e-11,-5.432548119392435e-13,8.99376653183026e-09,-2.2813187212780177e-40,-9.503645716845891e-40,2.106583499280098e-05,0.0007913894183920751,-2.6380606092857936e-12,1.2815024510667015e-06,-1.558585860190656e-12,0.00015593585105423143,-7.777114143174552e-10,0.0014859393203250574,6.896712856104415e-07,-2.765493079711698e-10,-3.5348741593473253e-09,0.004010568997262571,-1.5115960937470632e-12,-7.102253981037447e-14,-1.2375232211185109e-09,-8.96112303511979e-13,8.407897265172316e-07,2.0991316191626845e-09,7.187010526807868e-05,1.574167183195351e-10,-1.2463102200768858e-12,-5.810374349862024e-14,0.09999999519676787,-8.678097152128867e-12,2.1551071141137853e-13,1.775371806139494e-06
1300,0.0020112298008139896,1.1431280063204075e-07,0.01585001947345311,1.5533270505310042e-12,0.01607313532349938,0.0001281462043594499,7.227250401052302e-07,2.669398732221876e-10,0.012442019048784137,7.341073778195128e-18,0.0001139118281275525,-3.531054931419943e-10,-3.088958717974248e-14,0.0001233264879313251,2.18113563737011e-05,0.046520477333056094,2.63882195889246e-10,2.4459316528872444e-06,-1.605338824953398e-16,2.099566035337386e-05,1.8173283881658576e-08,2.8759945282396202e-05,8.942113788784841e-11,1.3094149204516099e-12,2.6739115165516934e-08,-7.364040561100964e-41,-1.0276746350871837e-39,2.2353089024694176e-05,0.0014177038307683874,-2.200581569645527e-12,1.3075410243859623e-06,1.6776067678886955e-12,0.00019478670295576325,-1.122375698599655e-09,0.0019070400670089327,6.392181793293098e-07,-2.126574027766286e-10,1.3471004670809223e-09,0.00454510962745814,3.850743090921138e-12,-4.0627808286833167e-14,1.4953009861226553e-09,2.5368066989826045e-13,1.1069919186375738e-06,8.586641873087365e-11,8.211754092745666e-05,9.099028555543176e-11,1.1087256777170478e-12,-4.53958170190893e-14,0.09999999515938301,-1.725659635929746e-11,1.930054152423941e-13,1.1731960425177454e-06
1400,0.0021603169075562526,-3.752910931241467e-08,0.01763778590243935,-3.9738162101248825e-12,0.016263272700368595,0.0001241475655226199,3.6419199271444826e-07,2.608096697514464e-10,0.013580417957006666,1.0663575928358307e-16,0.0001254350385292674,1.943358959145898e-10,1.3241583026656711e-14,0.000127498848160584,2.1331095406915552e-05,0.05053564466089295,6.543629093118258e-10,9.775183301318582e-07,2.1317621514447182e-16,2.2002981594631983e-05,8.870766323710059e-08,2.993794365503706e-05,1.8017396835873112e-10,-7.532357754341472e-13,2.0017595908246183e-08,1.247951306769775e-40,-2.3201640459432892e-40,2.543546166347705e-05,0.0013810079924267138,-4.06883110057094e-12,1.2594612967257823e-06,-1.0437835624287939e-12,0.0001969851178929719,-1.6008067046382712e-10,0.0013977188687061802,9.9609321051436e-07,-6.735948647715491e-11,3.5873084049970295e-09,0.004890719444225604,-9.349576372496772e-13,1.2222874169810635e-13,1.2013298942632466e-09,-1.6599739132874875e-12,1.19844558560052e-06,3.031841027908393e-09,9.431595194204762e-05,7.081053032244576e-12,2.4725465954457924e-13,-1.157636528881055e-13,0.09999999519150933,2.7164030435505505e-12,-6.978817350455501e-14,1.8945776452626837e-06
1500,0.002224156074201673,1.4820016831770204e-07,0.01705727888863377,-9.951467525802593e-12,0.0194693761905625,0.0001295198646538857,9.146639414419838e-07,2.6228834458785716e-10,0.014640519666099718,-1.0208100521781224e-16,0.00013790353576458226,5.1930777858537845e-11,2.7708928251166903e-14,0.0001253460812647658,2.2745901500307296e-05,0.05478873259349933,3.386393753309039e-10,5.185311110993952e-06,-1.4004567794904533e-16,2.3041327091390335e-05,8.827350507246816e-08,2.930241859932558e-05,1.8636551484358185e-11,-6.9172402302559e-13,1.8710897686242835e-08,-2.0437918194885706e-41,7.120416055955681e-40,2.5679640288829416e-05,0.0014686085025606454,-5.199232024956722e-13,1.408739126319679e-06,1.6722536147984679e-12,0.00022698835251744827,-6.224220920946383e-10,0.0016339844382359382,7.696048760191579e-07,1.9057488196220297e-10,1.860002171428017e-09,0.005777120779113314,-2.9990034354485497e-12,7.078710612056225e-14,-3.5072519320262195e-11,-1.434959726512779e-12,1.8119896441390598e-06,4.808672946185679e-09,0.00010809598065926365,7.627652808687972e-11,-7.710313368960261e-13,-1.0083904455991837e-13,0.09999999516525689,-1.2680008526977446e-11,1.937534791494944e-13,1.9710708488433477e-06
1600,0.0022446603999673824,4.041429014496491e-07,0.021156166261973895,-1.52314890462693e-11,0.02006846402609248,0.00013976245534040485,1.121101421563659e-06,-2.760362894286685e-10,0.015552871409344884,-5.2393452139983826e-17,0.0001378778974979883,1.8064252288357283e-10,2.0749459381514758e-14,0.00013444771229030567,2.4212159542899235e-05,0.056084182642545215,1.4736136040978417e-10,4.111708819638334e-06,-6.173630109219404e-17,2.6005205885935802e-05,5.173620836856163e-08,3.0045321140189776e-05,2.631788984345222e-11,1.1051067435719698e-12,3.811573424846468e-08,1.1054439434224463e-40,1.0484777227285636e-39,2.7545912523715914e-05,0.0020589129057934355,3.2737215858355438e-12,1.950190912638749e-06,1.9272553395848915e-12,0.00022574345634630082,-4.188050878178905e-10,0.0021789238383010797,1.3225893209681045e-06,1.1320400674379098e-10,-1.1150225758594009e-09,0.005605871504904215,-2.6182846414155684e-12,1.156088089694806e-14,-1.4248076905657128e-09,-8.326606014421583e-13,1.7634931785598866e-06,1.249634142287881e-09,0.00011173191908983635,1.3439787982011935e-10,-1.194358998784085e-12,5.1803354776248306e-14,0.0999999951804732,-7.286762793361546e-12,1.7748336353396283e-13,1.7819892028604197e-06
1700,0.0024348615094239973,4.910688190941257e-07,0.020216166177176816,-1.5513355020873393e-11,0.02033420059439447,0.00016160904948922864,1.054671191458301e-06,3.7000927465592727e-10,0.016156667971468135,-2.872494555662193e-17,0.0001480336489125896,3.896825078635101e-10,-1.8130560254750037e-14,0.00013898114566347674,2.5138434072741397e-05,0.056699038385913045,4.5355788877833364e-10,6.029156516172027e-06,-1.2441257865290455e-16,2.642229271881419e-05,1.0966601862044573e-07,2.966301938889082e-05,6.264970881251938e-11,-5.558368331701949e-13,3.7427377531658784e-08,-1.129803171616757e-40,-3.946793977574853e-40,2.8732782617240553e-05,0.0023618852054722366,1.0522729484254425e-12,2.5106483591877914e-06,1.1635903966817063e-12,0.00021613442353149009,-8.432866438983513e-10,0.0023594933050832116,1.4457385699393579e-06,-5.957602733260041e-11,3.852017692043424e-09,0.00712089848259592,-3.739688687973928e-12,5.912047006418712e-14,-9.050632957128347e-10,-1.0442238773438589e-13,2.082524230763733e-06,1.5831793751347048e-09,0.00011035049572316335,2.493012397373278e-10,-1.6726872644666682e-12,3.617568162236023e-15,0.09999999518004435,6.627553517961582e-12,-1.0746511333247867e-13,2.831511139466424e-06
1800,0.0026014184020198773,2.4441641621835724e-07,0.021140488613134445,1.6645055660675382e-11,0.02210408397306989,0.00015765291314257592,2.0385257534117497e-06,-1.2533078726562133e-10,0.015957381495289098,-4.9324419104621455e-17,0.000168030272667226,1.5254930304212383e-11,1.5184467443896577e-14,0.00014076119788916414,2.727122854487591e-05,0.06275307711090788,7.811164619278915e-10,4.087142959153002e-06,7.316172207258143e-17,2.8443865481445868e-05,9.118893635756345e-08,2.9959726181779476e-05,-1.7451949502706024e-11,7.708053179740025e-13,3.2670797880470665e-08,2.8426092968578134e-40,-5.190285603672646e-41,3.0266732092390512e-05,0.002393176449932209,1.4868258612678275e-13,2.1103219094093364e-06,6.740128182339881e-13,0.00025231486912719053,1.098037945003676e-09,0.002316895778297693,1.1727494462916515e-06,5.994037715939242e-10,1.2948958648877132e-09,0.007263943748032617,-3.362183938196235e-12,-4.5680768377354184e-14,6.177801194691337e-10,3.4798109330279334e-13,2.187609702661991e-06,4.8119850057682486e-09,0.00012525792259391696,1.1591327284426359e-10,1.706111313353321e-12,-6.276561525052928e-14,0.09999999515604212,2.5623883659208865e-11,1.3411929135172372e-13,3.0423090790492364e-06
1900,0.002619740380850333,4.904658935300292e-07,0.02297800211529902,1.0681064726042849e-11,0.020925547332298913,0.00016122138992798773,2.6255953794119716e-06,4.4905776582629467e-10,0.017106120558330887,8.804952771230044e-17,0.0001786762665970406,-8.933899667130141e-11,3.55881087328396e-14,0.00013800976153676204,2.8023342164464638e-05,0.06744000957956173,-5.486940025375075e-10,5.44821482007984e-06,-6.685299800004164e-17,2.8669380054076e-05,1.0884043281212722e-07,2.9820191472085104e-05,-6.192914162633581e-11,-7.433556585109392e-13,4.854019977094812e-08,1.3064653634105743e-40,-1.0889058869673722e-39,3.098829906124141e-05,0.002660544121477006,4.3677639689046074e-13,2.9279347262730435e-06,1.5899426345138736e-12,0.000286058229094305,-8.640678160709399e-10,0.0031364879493028155,1.603275186251808e-06,7.23167952609653e-11,2.7604511113373104e-09,0.008133097047146166,2.692791700951785e-12,-1.3950227596986943e-13,1.0763803536637933e-09,9.949928577663245e-13,2.419522721931549e-06,-9.671583285249595e-10,0.000135166961574071,3.570417501158365e-10,1.3637685718096802e-12,4.912210389351377e-14,0.0999999951856146,1.1034496985522765e-11,-3.285728137909952e-14,2.6248562731625568e-06
2000,0.00279925917556807,6.21343864774905e-07,0.025660193934916073,1.3247049742904986e-12,0.02220129548813695,0.0001827387940659048,2.351672152879855e-06,-3.4062464885908973e-10,0.018840597759247568,-2.9127050380860066e-17,0.0001879800760828402,-1.5154915360764898e-10,1.2685733557934214e-14,0.0001501459219335828,2.817830684868947e-05,0.06911993258385578,6.393565533105956e-10,9.292622006280917e-06,-1.1625748254664724e-16,2.9266313559874e-05,1.6982891225392113e-07,2.9792044389353533e-05,-7.574627000067604e-11,2.016411374778039e-12,4.66063083972183e-08,3.142839665037088e-40,1.9393205316150697e-40,3.4153310125330015e-05,0.002926503270083967,2.516303912197601e-12,2.6554842286104225e-06,8.888053173487377e-13,0.00029925158813325493,1.116908284009527e-09,0.003056454013240792,1.6029076172812591e-06,1.2204750556288147e-10,-2.666184117569802e-10,0.00871926519340335,-2.0942213846309365e-12,1.2821330503975084e-14,5.5616232502783e-10,5.551774345000697e-13,2.6763467365541876e-06,-6.509262659427573e-10,0.0001379105750452874,2.4956857030551217e-10,5.012162120491663e-13,-3.3955706867412725e-14,0.09999999517333479,-9.972352270008667e-13,1.0409060056009419e-13,3.230306877326619e-06
2100,0.002941649236501345,4.943958174509194e-07,0.025276522101818192,2.091335337731987e-11,0.023665648560283054,0.0001816056180150755,3.2632290167558445e-06,8.94994109687768e-11,0.01922063191838365,-5.8121316989606474e-18,0.00019451503593914058,5.624925209420328e-10,-4.798814143396218e-15,0.00015007171138623702,2.9273294605317984e-05,0.0664925217115638,2.710435864427796e-11,8.951160245080405e-06,1.2288246847173233e-16,2.9676951715744263e-05,1.5245595237751272e-07,3.094754709973619e-05,1.3523256780518944e-10,7.861700403535828e-13,6.490289076349317e-08,9.40447382802174e-41,7.143065321938073e-40,3.4567591348158235e-05,0.003335444008185616,2.2098181474754558e-12,3.2781223189616224e-06,-5.127854809823605e-13,0.0003281968204994684,1.046530200691574e-10,0.0035545337374728618,1.676121794921886e-06,6.188747834414247e-10,-9.929177970968984e-11,0.008042685573932748,1.2821166706437921e-12,-3.065507937994486e-14,3.076663070766673e-10,2.1859817368895865e-12,2.7579490958495353e-06,-7.873181793048141e-11,0.00016405868335877058,3.465717141640622e-10,2.1967261972504693e-12,8.308769652382743e-14,0.09999999519149681,-1.0205430873189603e-11,-1.3808559691267842e-13,3.8503752811797785e-06
