milliseconds,_75,_79,_84,_96,_99,_101,_105,_129,_147,_153,_174,_181,_198,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,_5,_9,_11,_13,_15,_19,_21,_25,_27,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31
1000,0.0015888165768326431,2.680665627244604e-07,0.011097755678527131,-1.5437473597444396e-11,0.012578303915654739,9.24193539557891e-05,1.1724220015689652e-06,-1.5809854699527106e-10,0.009587856354391184,1.6245374144735406e-17,9.280684055972159e-05,-1.3876798043711431e-10,2.6924349785858614e-14,0.00010895634670465875,1.6483115203574932e-05,0.036233561429075696,-2.5107361404160333e-10,1.810287283976102e-06,-1.1261770477380302e-16,1.6977794744645474e-05,2.912551010893833e-08,2.8834692763326405e-05,1.7455158732781312e-10,8.317962332520527e-13,4.231423603979546e-09,2.747665320130341e-40,-5.229122187345394e-40,1.8132105312484656e-05,0.001161933814047939,3.664024422119377e-12,9.992315594042883e-07,5.6496892403652745e-14,9.480391423337948e-05,3.432966390555417e-10,0.0006266334326064118,2.2115948069896383e-07,1.2815419884511944e-11,4.199689347880762e-09,0.003189400217667903,2.457500153263657e-12,7.488344551123346e-15,-1.0467565505974202e-09,-7.184210265999629e-13,1.05552776205169e-06,3.697208090608084e-10,5.604109715160851e-05,-8.811636366866864e-11,1.1205087548282788e-12,-1.1673808939755401e-13,0.09999999517653434,-6.3003946690747294e-12,1.5175199211646453e-13,1.1573282258245115e-06
1100,0.0013824512156071808,6.849571762341171e-08,0.013589719500995991,-3.5127408544619196e-12,0.01336784582597513,0.00010334299947651114,1.3492171997077153e-07,1.110816448874959e-11,0.0112940882166776,1.0075731093030097e-16,9.704845606864204e-05,9.53476166358837e-11,9.177322585967906e-15,0.00011953400955884398,1.923453024201262e-05,0.038967390506821596,-1.2703268247616818e-10,5.279294759785564e-07,1.4028951553350086e-16,1.8475747778359038e-05,2.6372053746012648e-08,2.8522829809782644e-05,-1.5876495498185957e-10,1.0198058484159759e-12,-2.2322824622479124e-10,1.821191258587942e-40,7.096232045807757e-40,2.092548848549079e-05,0.0011564332870678906,-7.685821057815282e-13,1.2677346595346715e-06,-9.684001782480579e-13,0.00013235691594248774,1.0577011824634128e-09,0.0014979516096066815,7.746627185245437e-07,-1.9619693943048255e-10,-1.723864562479742e-10,0.00381995461929313,2.382255885824164e-12,-1.1081186188138805e-13,-3.093507634228987e-10,1.462037164560113e-12,1.0425738888265357e-06,-2.6227634251868903e-09,7.450010385860792e-05,-1.1291024554942593e-10,-1.542826819472213e-12,1.1855715934181375e-13,0.09999999519994764,3.810303057459504e-12,-1.481807065219446e-13,6.189514759766916e-07
1200,0.0017653125246632183,-4.080200064602083e-08,0.01632483294549129,1.4192008972502224e-11,0.01524099446207155,0.00010986600100087428,1.2918306133304428e-06,-5.97933049680453e-11,0.013096856737352372,1.0410416417537784e-18,0.0001205877007033832,8.900923201050912e-11,8.328422189086132e-15,0.00011668171850730479,2.04301957011616e-05,0.04486131343362333,-2.850782676047236e-10,3.620774039222666e-06,2.917766800092131e-17,2.0892880157066766e-05,2.034485169415078e-08,2.8338285498068605e-05,-4.595064748434933e-11,1.36519715571257e-12,1.801802921776275e-08,-2.0250560537103563e-40,1.0802510466603702e-39,2.151059051098815e-05,0.0009751035809332706,-5.279023931912202e-13,1.361295123890511e-06,-8.213078380286695e-14,0.0001302512599546475,-2.739237360119933e-10,0.0014522039422352607,7.308163844070351e-07,2.1314190721595062e-10,3.3737683709362183e-09,0.004388181708348775,-3.5166342477889327e-12,-1.297985295707909e-13,-1.4236347844293073e-09,-3.3755438344134964e-13,1.4329062715541237e-06,-1.8142010998101121e-09,8.082111464776655e-05,-9.430994733787708e-11,1.3629037736651617e-12,-8.962996452702714e-14,0.09999999516850375,-1.2609487548461226e-11,1.4524794308643685e-13,1.28569374909079e-06
1300,0.0020563141906846634,1.8148004267582956e-07,0.01507304437373782,-5.6426549841254755e-12,0.017129224336069823,0.00012951931537261092,1.0026437326274813e-06,-1.1014819025633177e-10,0.012335287508682024,2.126404064437219e-18,0.00011223692630527833,-1.4558967805964054e-10,9.15584701289667e-15,0.00012475810937075563,2.0250613111373148e-05,0.050890709675728854,6.459760366087835e-10,7.687041526550785e-07,6.330133812331218e-17,2.235712917716054e-05,6.392805771135267e-08,2.9016754078178153e-05,1.6582457323073223e-10,7.933704510806436e-13,2.4803125416380182e-08,2.4838001555598904e-40,8.909204406384221e-40,2.3795528585724705e-05,0.001077610527790034,2.604264035907681e-12,1.184610440195752e-06,-1.5694224873054486e-12,0.00019039337150091946,5.181702274590021e-10,0.0015090110123875578,6.367557963273481e-07,-1.8074600227777483e-12,-1.6357005883520602e-09,0.00400313909651696,3.9974537556861755e-12,1.2507663598655358e-13,1.0694942138509877e-09,1.79334159025491e-12,1.534073758408908e-06,3.2031276539014875e-09,9.561352460970578e-05,1.742656591254998e-10,9.042301671814767e-13,-9.745526452560046e-16,0.09999999519341199,8.727554706269794e-12,-1.5073705983793056e-13,1.8820815872680156e-06
1400,0.0020996649607568636,5.98943136859641e-08,0.0158800737600416,2.3201301961181414e-12,0.01791897849720865,0.00012545190768818286,5.610238741152849e-07,-4.229375275026113e-10,0.013464591523612493,4.376059425101331e-17,0.0001343698829555184,-5.85584028692469e-11,-1.3648261862124388e-14,0.0001239400740331118,2.1902287990470828e-05,0.04761813991645011,-1.1443559911693468e-11,3.188389757677042e-06,-1.3715653467657213e-16,2.196255280100767e-05,7.394260780264822e-08,2.9573148638255888e-05,-1.5981113391520182e-10,1.633157657113303e-12,7.64387414126597e-09,-1.2320347224132775e-40,3.6340395510369316e-40,2.5711897826965024e-05,0.0011733289281349601,-2.63340915137982e-12,1.4985181257257373e-06,1.42910383264518e-12,0.00016094727905958123,6.092561259034156e-10,0.0019232193694983988,6.521249848078174e-07,3.154545505342535e-10,3.488779415476689e-09,0.004322052509591626,2.2862759265124698e-12,1.1239760428133088e-13,-1.134014192395249e-09,-4.130658328420126e-13,1.531078207521516e-06,-7.917078638596067e-10,9.895745354714366e-05,8.224802353118749e-12,1.1738342663793649e-12,5.0500700977992825e-14,0.09999999519363657,1.4383719074529887e-12,-1.673030487844382e-13,1.7709236436824281e-06
1500,0.002322070163055877,3.5366790948019267e-09,0.01685022253442667,3.017695569199236e-12,0.01873045807121742,0.00013425656826233614,1.1704589693173633e-06,-1.0445362048129497e-10,0.01532934197882839,-2.838122993679833e-17,0.00013340943056635798,2.247691981469786e-10,-2.4160521990461408e-14,0.0001265579529993062,2.3271663996178236e-05,0.052678213161107115,4.3381871128780213e-10,1.7906001055091686e-06,1.8288925161861169e-16,2.3356997437921365e-05,6.137909611142128e-08,3.0021759211102127e-05,-1.2762019105929857e-10,5.143865728286016e-13,2.1115886168576367e-08,3.335821112069188e-40,2.0520109867525244e-40,2.526546191161706e-05,0.0015779526699445702,-2.2151586000235076e-12,1.8080515998451315e-06,-1.3137841964138119e-12,0.00021422367920444753,-9.216464919891732e-10,0.0020725160856243665,1.065288594612479e-06,3.6691209791062033e-10,2.6954050001496688e-09,0.0059460615749354,9.153641201164234e-13,-5.2151327727520474e-14,-9.095921416292698e-10,-1.2239436482399439e-12,1.5160361740647412e-06,1.5881052545680445e-09,9.716565682268044e-05,9.522503269774871e-11,-7.424843601342993e-13,-1.458660242172929e-13,0.09999999515988046,1.9753294687129873e-11,-1.2108963329702312e-13,2.044912356173236e-06
1600,0.002452456194958425,3.6334528762900607e-07,0.017989509727886623,4.870381823238599e-12,0.018927854336379356,0.00014938006952107364,2.1313665408162634e-06,2.453300450126072e-10,0.014378293378288151,2.9028726968907927e-17,0.00015582065270877828,4.450151453632695e-10,-1.2998534757228344e-15,0.00013611046111202825,2.5659644924648102e-05,0.057443866930693865,-4.1878507907133504e-10,2.297070881926865e-06,1.469188250533562e-16,2.6024268254624965e-05,9.420984482398806e-08,3.0172433326207475e-05,-2.4967467093584084e-11,-5.295599963215225e-13,3.830006682768445e-08,2.2342825308330903e-41,7.82682357407601e-40,2.6357814319071787e-05,0.0019740381869368783,5.737410684482654e-14,1.7241856328443126e-06,1.2879422996922583e-12,0.00021428574609346244,5.384972927490925e-10,0.0024552406364363216,1.0272221399171108e-06,2.987466979631776e-10,-1.9251911485138166e-09,0.006094532384485934,-9.924351276819081e-13,-1.0040368855547846e-13,-1.2270835151067232e-09,1.5063404969860349e-12,2.0964820361543965e-06,-5.294168284592067e-10,9.907790658544142e-05,2.615051672532479e-10,8.890902594397641e-13,-2.004041452220825e-14,0.09999999519209807,2.4192736925379826e-11,1.7182574561256474e-13,2.4197070352050765e-06
1700,0.0023582474652669265,3.6490484923646026e-07,0.021131541309188803,6.628637601976884e-13,0.019560921455537193,0.00016308921440863012,2.2220035664299197e-06,8.823883605599459e-11,0.016178139155046543,-5.887033022949709e-17,0.00015200570815349052,1.4143958147308187e-10,-2.821428522316438e-14,0.0001334076145364374,2.7157059765096498e-05,0.05778083938772475,-5.184980031641004e-10,4.487184626445291e-06,-1.7986220711521192e-16,2.6474497405507148e-05,7.666040473237068e-08,3.030902839281994e-05,1.9756617650210875e-10,-1.0990584805115029e-12,3.6397289695847474e-08,2.8105629834396356e-40,7.71174698940141e-40,2.9873830273517185e-05,0.00208045151486008,3.3956239535644645e-12,2.1735809782431633e-06,-1.2539892438329715e-12,0.00025980195986296015,5.811077799224153e-10,0.0026590135041553863,1.3958628952137952e-06,2.869229381324666e-10,2.4573043789591593e-09,0.006114930723071007,-2.5551012092719343e-12,-1.352268197432656e-13,-1.4098751604294232e-09,1.587657817994556e-12,2.5016687338619933e-06,-1.0895875994737554e-09,0.00012461296568021802,2.014282510908037e-10,-1.2844394393549548e-12,-1.3647375195183506e-13,0.09999999518511583,1.874049986839714e-11,3.2332180665817996e-14,2.9170158222969395e-06
1800,0.002649618993271241,3.7319200836638855e-07,0.023653695786379013,9.093047251262744e-12,0.021067781737828632,0.00015674103759708276,2.4116845644146023e-06,3.9316010006600436e-10,0.01616229588817716,-7.995618907029068e-17,0.00016046235419114012,1.0377487020190648e-10,-3.262331664512581e-14,0.00014152330454229842,2.7479884813752993e-05,0.0639214320510803,1.369909023903723e-10,4.11502896326744e-06,-1.5437805663048099e-16,2.7370957915375758e-05,1.0345056015974043e-07,3.052636711770041e-05,-1.1046598306406286e-10,-8.675164084660513e-13,2.9512332234279817e-08,-3.800313333658944e-41,9.435140260470195e-40,2.931973097611792e-05,0.002262756524448914,-1.845843471720227e-12,2.4100864336301987e-06,1.567423964840329e-12,0.00024317240645446364,4.341864091742672e-10,0.002420592927927746,1.6482350764104272e-06,4.788353336059442e-10,5.525164913723486e-10,0.006944519570701563,-9.955090417108345e-13,1.1959633431390048e-13,-1.3966179393295982e-09,5.038438383444335e-13,2.40074699807661e-06,1.2768175924455743e-09,0.0001368196589195604,2.927127206518959e-10,6.901657634807562e-13,-1.5227663768010415e-13,0.09999999516466411,-1.1208112416984472e-11,2.969043457760445e-14,2.7776951478591366e-06
1900,0.00255163885336985,2.688514301884247e-07,0.024509396036231756,-2.1360167977368813e-12,0.02296116635325197,0.00017759307903902465,2.716317261774647e-06,-9.093886525451082e-11,0.0173090403882441,-1.0062948509089908e-16,0.00016721233959168485,-1.7046158569690176e-10,-2.420027752926726e-14,0.00014078825430456247,2.9080791723463044e-05,0.06696957640174794,-6.187767902032734e-10,5.7621766531258475e-06,-8.399800341766181e-17,2.8416702624851605e-05,1.6296933572546803e-07,3.017046732872958e-05,1.8548860315609728e-10,1.4726061450890163e-12,4.721567814208592e-08,3.029006747596678e-40,-5.814910387650951e-40,3.014941335620478e-05,0.002623378030430217,3.470207080343575e-12,2.4660790122905828e-06,7.507983540909711e-13,0.00025465631989605075,3.1813640502916164e-10,0.0028407144079805567,1.3402327087791659e-06,4.076145388253033e-10,2.774358117974251e-09,0.00821243065773415,-3.725077209957503e-13,9.774925452406662e-14,-9.088545864796866e-10,-1.3180904754552207e-12,2.6204031370841686e-06,3.6653308216445564e-09,0.00013578565240049696,8.258728179075042e-11,1.5304634688043612e-12,1.4747080092033e-13,0.0999999951532432,1.1221488320408498e-11,2.243496404535087e-13,3.2986718492884703e-06
2000,0.0027264186984117416,3.411182699771841e-07,0.023626381997475025,2.0179143845319118e-11,0.02177605096256295,0.0001853394396800354,2.5025667480259248e-06,2.9458812257318886e-10,0.017979507803010802,-2.811609115405065e-17,0.00017545937751072737,1.0203173749227347e-10,3.66032244546609e-14,0.00014800353820296818,2.9793176778493e-05,0.06993480942544866,-1.411405565117309e-10,9.752762191021893e-06,-1.8538187769709118e-16,2.8587420292955887e-05,1.6687596296227507e-07,3.016745277345071e-05,1.7602416791292653e-10,1.299524322486494e-12,5.804673066056562e-08,-3.6469265880705867e-40,-9.96803761997232e-40,3.4426701053934264e-05,0.0028718622392751325,2.4457301420708183e-12,3.0902608029764653e-06,-2.471671398809271e-15,0.00028209917651917684,-5.725443120500784e-10,0.0028373274836485086,1.571575259822491e-06,5.296477567178665e-10,6.656931719168283e-09,0.008365931343140972,-6.144974977266325e-13,-2.243433035306969e-15,7.268607267482786e-10,-1.3418368489297322e-12,2.7630512107430263e-06,3.743556527071572e-09,0.00013943049775338082,1.5843934825824947e-10,5.76188631415075e-13,-3.913370198306773e-15,0.09999999515793544,3.04729347913727e-11,-1.7151264943150728e-13,2.9778484271263956e-06
2100,0.00291793806432828,6.496897971279095e-07,0.024659285822703814,3.0807980519240116e-12,0.02446369579289651,0.00018840219290492755,3.693210095821247e-06,-4.0735547838037173e-10,0.01935652565808713,-5.434664392110452e-17,0.00018150920271320294,5.910613393405282e-10,-1.3147028049387891e-14,0.00014377445038188903,3.0144017076063048e-05,0.06848367092571919,3.9528294049130167e-10,9.477461553283954e-06,1.963328985846301e-16,3.079891306812151e-05,1.787074493940154e-07,3.023584409311614e-05,2.3358038746258176e-10,2.109288422998942e-12,6.60635658077791e-08,-1.9723002351833975e-40,1.0858711010655758e-40,3.418199191787904e-05,0.002905810465330253,-3.5655878703622527e-12,3.2285961481606367e-06,2.191393735053646e-12,0.00033374419479042253,-2.8860989704172933e-10,0.0035354903545422975,1.7389256874763899e-06,3.8725776175749763e-10,4.139907292798071e-09,0.009503925624335849,-7.708542853249794e-13,-4.499849885144755e-15,1.2278273761291002e-09,1.6160927036271954e-12,3.1675788626638334e-06,2.9217572588958163e-09,0.00015304660375760841,3.8998679693014837e-10,-7.940685554375819e-13,-1.0609265165311127e-13,0.09999999515852295,-2.1873085216969748e-14,-2.0145136006690704e-13,4.025567132295589e-06
