milliseconds,_75,_79,_84,_96,_99,_101,_105,_129,_147,_153,_174,_181,_198,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,_5,_9,_11,_13,_15,_19,_21,_25,_27,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31
1000,0.0013194317419296558,1.5285961803903664e-08,0.012866681963453013,1.1657357034321977e-11,0.013377793730809339,9.981866202012249e-05,-3.5594434926343227e-07,4.106510822406633e-10,0.010656607850100997,3.400794464725654e-17,0.0001050650030450598,8.277265160487125e-11,-1.5805659248961425e-14,0.00010594162956066957,1.815649427983992e-05,0.03941574920134825,1.7153015645571728e-10,3.3708075301670908e-06,1.2214991426362446e-16,1.728920950425419e-05,1.709078036346837e-08,2.8061436923318067e-05,1.559952509321869e-10,-1.5789263958186712e-13,1.0891993397970589e-08,1.5778628690531955e-40,6.792419075768886e-40,1.799691434725272e-05,0.00112598462961925,1.6350226852970875e-12,7.978771243328386e-07,-1.7781523528179295e-12,0.00011464991567031954,-8.854528181908363e-10,0.0011201560255184105,6.431492595610565e-07,-2.372974491210679e-10,-4.182020616667265e-10,0.0034063660547207593,-1.029911242528505e-12,-1.2649694930745555e-13,1.0805553821799763e-09,1.207808775434057e-12,6.370672896696537e-07,-6.943913817982545e-10,6.467122987083506e-05,-2.8871347996298492e-11,6.077212225046712e-13,1.2399089176575357e-13,0.09999999517278811,1.1021730258756288e-11,2.2162235288060313e-13,8.982858992616125e-07
1100,0.001574796884548108,2.601521765450845e-09,0.012687751231915513,1.1999336337439898e-11,0.014796025231263006,0.00010445681500356468,1.209803500391958e-06,4.2596221340941113e-10,0.011683348148119447,-9.565977724908594e-17,0.00010224017531987725,-1.7738614534204116e-10,-6.393527773779513e-15,0.00011582241687087945,1.9252692017959187e-05,0.04049851607989614,-3.0568864028836e-11,8.052614192571917e-07,-2.1050778795901816e-17,1.724186731144448e-05,1.1043923000994312e-08,2.8223579703342496e-05,-7.320539067374505e-11,3.7367929398797e-13,3.041960130748793e-09,-1.1660209602633691e-40,-4.793208124560853e-40,2.125546292225653e-05,0.0007697373219133755,-4.024812843965032e-13,1.007867278259447e-06,-4.854824664991008e-13,0.00012235476453704462,5.293987285806474e-10,0.001024600729514701,5.095343267664796e-07,1.0214388450581445e-10,2.7646111302939873e-09,0.0023152543626725674,-4.125870573499578e-14,-8.151499674744203e-15,1.2290251015758894e-09,1.0972782074612734e-12,8.746447409091445e-07,8.427002455290374e-10,6.56137282376769e-05,1.077722271170683e-11,-1.6177893245743161e-12,-5.919828544636499e-14,0.0999999951790529,-3.2132517663651368e-12,-8.08791180892481e-15,1.2325919777228457e-06
1200,0.0017706640358144158,2.1967416311901614e-07,0.014870786423189349,1.586445531536742e-11,0.016539835103812496,0.00011882685339404677,6.405457200470607e-07,5.307022325508665e-10,0.012650826286385666,6.979441958426674e-17,0.00011489437899327322,-8.156038861474701e-11,-3.53376410099119e-14,0.00012188626172264294,2.0468968800039057e-05,0.046179702362798926,-5.839579327241607e-11,-7.103924904893797e-08,-1.496251567067796e-16,2.1111661982924316e-05,5.7555107746133713e-08,2.8396443725402142e-05,-6.13758522405462e-11,-2.54259345296811e-13,2.1336960021552987e-08,1.6061220138023658e-40,3.0896452665470596e-40,2.229981515100242e-05,0.0012962501668955279,-1.342811705677144e-12,1.1219728379255947e-06,7.15657757511364e-13,0.00017347398439628773,8.664484830385292e-10,0.0013222766801599727,6.290031844495964e-07,1.5686324191482176e-10,-3.729470566890108e-09,0.004341833631497838,1.851655098687554e-12,9.612977983321172e-14,-1.1105630174140084e-09,7.236811225983383e-14,1.4673284368600423e-06,1.4130881961452502e-09,7.098026370110612e-05,3.799650438844057e-11,1.4175723918826213e-12,9.833645603547775e-14,0.09999999519757465,-1.447844378697834e-11,1.2861449393352412e-13,1.5265448648571948e-06
1300,0.0019810299967912663,1.8125330188297477e-07,0.01576412814882119,9.102724362499908e-12,0.016802600751399204,0.0001229587963726459,9.717436009897679e-07,-1.5543466936070198e-10,0.012346157566994866,1.499516960920192e-17,0.0001243898876236043,-2.9077638481976864e-10,1.9055295311214893e-14,0.000120096868702338,2.0874758393273905e-05,0.045865579206063906,-6.709241184037919e-10,2.4341567992628928e-06,1.0326805692181905e-16,2.132259431364581e-05,4.730825116869442e-08,2.9528437451622095e-05,1.3663412345392912e-10,8.97765579961151e-13,8.100612210834461e-09,1.2071024814124567e-41,4.485255631435547e-40,2.1493422321143208e-05,0.0010679041527791365,2.3036818382305855e-12,1.428063747401248e-06,1.1174821381875543e-12,0.00018009226532015728,8.979563106333891e-11,0.001851629818192999,8.453791005043242e-07,4.510736727694837e-11,-2.6134844038174697e-09,0.004204075271083151,-2.857392869678456e-12,2.7769590754608586e-14,-1.1657919763286973e-09,3.983640896392682e-13,1.345813584482047e-06,1.0599158529083945e-09,9.039636727314509e-05,-3.2133877308952507e-11,-2.559346484787645e-13,-1.0887187537214592e-14,0.09999999517178114,-3.371163990154689e-12,9.594533355217969e-14,1.729554671004298e-06
1400,0.0018085570981628083,3.830221686977161e-09,0.018895770639754388,1.5829764029053247e-11,0.017690933544473986,0.00012614266384337444,1.0094655132755785e-06,-3.394660767867558e-11,0.013681716091782571,6.715353038351276e-17,0.000123139076334651,-9.500666699392935e-11,-3.3725733077146e-14,0.00012629654851049896,2.2378048797386296e-05,0.052193724122391434,7.093583701543614e-10,3.513585808737087e-06,1.9603119339986812e-17,2.2894562079306193e-05,9.303096577172093e-08,2.972510244390216e-05,2.8188445530584515e-11,-1.7193931088314356e-12,1.1159229072284802e-08,2.5138945634301924e-41,3.42188925443011e-40,2.4283920121140546e-05,0.0013405692355513425,3.4887950623836646e-12,1.384247752519887e-06,1.2776816055973963e-12,0.00018389706168598765,-1.0579753593555557e-09,0.0014783008387696285,8.627160689532858e-07,-1.1857272179378392e-10,1.9188272435964227e-09,0.004085678926610914,-1.6596133716527922e-12,1.3021711821862494e-13,4.207883804203537e-10,-3.9113861012631344e-13,1.5773423687369916e-06,2.470480413362265e-09,9.363941778672198e-05,1.3103385169190033e-10,-1.4501389386382544e-12,-2.690786775381141e-15,0.09999999516071921,1.522534909594345e-11,3.0457639593619976e-14,1.3542607991329652e-06
1500,0.00196844989497375,3.866806207898672e-08,0.017627350713519757,-4.256647463911421e-12,0.01880446731534921,0.00014054926831639798,2.1200577535720033e-06,-4.320270553606937e-10,0.014807417521356838,-2.4699731182694774e-17,0.00014182075521812534,-1.9369413571501722e-10,1.592333407990111e-14,0.00013178801418590647,2.501205173363371e-05,0.052579529746726965,-2.1892492366065094e-10,5.108869170194611e-06,-1.3765858600078246e-16,2.3251853809233687e-05,9.865813380180299e-08,2.987393088830943e-05,1.8000000877268255e-10,1.4462062323402796e-12,2.493907059674985e-08,3.334827568848824e-40,5.570652822176146e-40,2.6680651198131465e-05,0.001989093275449611,2.743654893335059e-13,1.4356550265901005e-06,-1.1562235284847284e-13,0.0002186726965838365,-4.576249455061682e-11,0.0018294114872594617,1.1346749598765722e-06,3.796409835950219e-10,5.70822977160916e-10,0.005633139595524916,2.9487187444062275e-12,2.3328226986214574e-14,-1.4845795217373465e-09,-9.212296740356574e-13,1.475778416006334e-06,1.5607738028758968e-09,0.00010111738910362561,2.9906578194123075e-11,9.842175264648733e-13,-1.145786380433454e-13,0.09999999516643936,2.316239998125204e-11,2.021100819251134e-13,1.7766764427277501e-06
1600,0.002363162348073966,8.916513893419459e-08,0.01991659282636979,-8.571708542997409e-12,0.019734537691872757,0.00015355847963897883,9.426693668947029e-07,-9.932056947869288e-11,0.014534944487810078,-2.6839219339789404e-17,0.00013557868008989824,6.384235414689273e-11,2.5414065708455136e-15,0.00013698218944661054,2.5632866049331975e-05,0.05844524748173484,-1.928421335298133e-10,6.690884367900143e-06,-1.0022293232015985e-16,2.360170515586593e-05,6.446229428320035e-08,2.9939076555175877e-05,1.660267581667761e-10,1.0182732283302232e-12,2.439355818339675e-08,1.01957708866868e-40,4.158022564739584e-40,2.8496792866234536e-05,0.0020063814572774787,1.1162996573762605e-12,2.252000682620722e-06,1.8675495457581615e-12,0.00020919002460863012,7.54615737135561e-10,0.0023694814473957577,1.0429534209380382e-06,-1.0316930657100331e-10,-1.8539998566513473e-10,0.005061074430988499,-1.702145148983465e-12,-1.8253560087640305e-14,6.838718196668613e-10,-7.835265216662721e-13,2.2906232877644943e-06,2.2283577116132473e-09,0.000114992931002286,1.4376208624676951e-10,-1.6080883003943282e-12,7.225133495539995e-14,0.0999999951790536,-4.866543102989145e-12,-1.346604595877572e-13,1.7770714137381927e-06
1700,0.0022730845402594325,1.7687195777110105e-07,0.019236685545688123,1.7397526327774195e-11,0.020555185359984563,0.00014750787759754936,1.9876088435180477e-06,-4.124059640487403e-10,0.015844079138419048,-3.114384462951024e-17,0.00015006280280676417,-2.309992358365659e-10,-2.9211084406550956e-14,0.00014107447160091686,2.73398964172317e-05,0.05558886209415373,-5.092558597938338e-10,4.419254795548183e-06,1.4462983098448125e-16,2.566017896192893e-05,1.0378090309995287e-07,2.9924610662219695e-05,-1.4015409028663113e-11,-9.095030697477549e-14,3.7063736780675336e-08,3.1116402419818493e-40,2.201053637182869e-40,2.8391428105447396e-05,0.0023364627593314177,3.1851592517634082e-12,2.0380325696481866e-06,-3.770392926578791e-13,0.00024077727496897762,2.7728094732059665e-10,0.002260485477759973,1.28094855567097e-06,3.174922510108263e-10,-7.330559988399244e-10,0.005995573788795847,2.4634185706273678e-12,1.316247214531495e-13,-1.4023004839225271e-09,9.61480293883243e-13,2.435280402830544e-06,1.9753840157449118e-09,0.00011615208039037331,1.0052501426669504e-10,-1.2643174574557906e-12,1.1015794026559205e-13,0.09999999518502097,-9.618045798444913e-12,-4.379063414621753e-14,2.58166127481381e-06
1800,0.0027482223549616354,3.605577983474034e-07,0.02201213461146045,-3.5216541473606973e-12,0.02107454470964476,0.00016179946413981438,2.003296359656963e-06,-4.988074413368889e-10,0.016712711804942753,-5.413934826279135e-17,0.00017218098645115312,4.641886993173619e-10,2.2458243106086634e-14,0.00013488177402225726,2.7955017887309952e-05,0.06490078968017261,-5.058487282780072e-10,4.631389384294225e-06,-1.4516451593005017e-16,2.737989156739775e-05,1.1350865717863247e-07,2.980335084317607e-05,3.85260886212576e-11,8.62324622667554e-13,4.094130481907117e-08,-3.917317402958675e-40,-5.1445126039604315e-40,3.141295780096362e-05,0.0026010305696442066,1.7604747581363092e-12,2.619549892522779e-06,1.8630281559686135e-12,0.00027382833358844376,8.249599772045198e-10,0.002530326830587973,1.4133005564310993e-06,2.4952104135425003e-11,-1.9651605418334812e-10,0.006398851116973861,-2.2965516083478062e-12,-3.8365821703633395e-14,1.2454878436552059e-10,8.977807425359168e-13,2.092620713198119e-06,-2.116446855654007e-09,0.000132655798806082,1.1825062907915327e-10,-9.334104189295602e-13,-7.587597260568827e-14,0.09999999519951018,1.7760258036711149e-12,-4.646709354089907e-15,2.9736318493482775e-06
1900,0.0027935767242951827,2.92038518210911e-07,0.02249464412072113,-6.347221326232005e-12,0.02321530407239859,0.00017416470993577484,2.041674906906788e-06,-2.3129744994619258e-11,0.018247756663732823,9.078294910956746e-18,0.00016494280952839506,2.4966043584688495e-11,-1.7409056433839234e-14,0.0001452043964857635,2.9771043168954034e-05,0.0655473581349154,9.348333554090184e-11,5.310493708800395e-06,1.2860087297368477e-16,2.959672886397245e-05,1.3104994814092844e-07,2.963015687331471e-05,-7.195869301477941e-11,-1.2779506968054277e-12,5.00071222899742e-08,-2.6519201583971323e-40,-4.014674217193807e-40,3.0475876447624625e-05,0.0026009783636622217,7.290897522990221e-13,2.4646339904022605e-06,2.8201042749327e-13,0.00025887617447512907,-6.87294988338259e-10,0.00263758615249575,1.719498890970661e-06,4.780324110305433e-10,1.2091597055062507e-09,0.007533370398353638,1.9541773082954475e-12,3.1955608345697376e-14,-9.554113676237682e-10,-3.245501009519848e-13,2.30000887694909e-06,2.8995129027248286e-09,0.00012409580592688657,4.249783225865777e-11,1.2516039615336716e-12,1.25135735817543e-13,0.09999999515708989,1.971556306836765e-11,1.3588489209119492e-13,3.4645785567721548e-06
2000,0.002997818988189688,6.506400944800569e-07,0.02421951949759684,-4.340396625897895e-12,0.023592263549325997,0.00017901578862215185,2.9314837331336215e-06,4.5192555470117745e-10,0.018395451510667564,-2.06279739981188e-17,0.0001686623756964556,3.9878317415411303e-10,3.043325900166653e-14,0.0001439890667207848,3.0197102484222466e-05,0.06633493161252603,8.331848224506248e-10,6.120320468673688e-06,9.56746558931002e-17,3.0736817702553806e-05,1.681793368368381e-07,2.9745558775702175e-05,1.6046434964923913e-10,-9.616557832045916e-13,5.7583220205981456e-08,5.974651969949084e-41,-3.8541600177881635e-41,3.181676976492671e-05,0.0024715585834366944,3.123838464216431e-12,2.8811985114713415e-06,2.0868034232926345e-12,0.0003134434359722242,-7.666981379348336e-10,0.003204746735016259,1.5309222543124513e-06,4.601428644521376e-10,3.5869653171307767e-09,0.008934644703697855,1.6891675584458896e-12,1.476052796827131e-13,8.345823895563548e-10,-6.72723471142734e-13,2.9020150132562855e-06,4.099247836044057e-09,0.00015344513974989977,1.0932845167519839e-10,1.7149567031632476e-12,-1.2893817393915287e-13,0.099999995183132,-4.944828785503256e-13,2.211200256045933e-13,3.3966882338526628e-06
2100,0.003008992426274591,3.7156135258372265e-07,0.02642393078085629,-8.801983492578328e-12,0.023741005878919884,0.00018386566200591923,2.761057379948464e-06,2.408488606726588e-10,0.01930743103292514,-1.640583503200543e-18,0.00019764517537143868,1.6131443830049062e-10,-1.6993569670437134e-14,0.00014940602064077312,3.0436589438465703e-05,0.07069711492428918,-2.335278064877371e-10,1.1448283196284295e-05,1.0175688363241159e-16,3.08641057566154e-05,1.285840632625577e-07,3.0334731573052267e-05,2.6164084979530927e-11,-1.7102236762352305e-13,5.058593626564501e-08,9.588150687490565e-41,9.01201070336675e-40,3.624475291463936e-05,0.0034120644433029246,3.3028425472551416e-12,3.3970910111299477e-06,1.0897048851497071e-12,0.00032763121144962717,9.354012615222548e-12,0.0035129050603244613,1.8090348374319095e-06,3.6684213820543525e-10,3.153249112752583e-09,0.008137020248384478,3.642421178141161e-12,9.914386782017209e-14,3.8638544452629385e-10,-1.1899066030754001e-12,3.1359872665480793e-06,7.361749399743785e-09,0.0001505117830041618,2.5226147941460536e-10,1.5564471478951619e-12,-5.024382372930377e-14,0.09999999519532247,1.7375106530776532e-11,-1.9713184283025543e-13,3.402968932859112e-06
