milliseconds,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52
4000,99996463.93883823,1.7657585047839848,3844.5147713035676,4880.873700902085,120421.38687283656,49899564.390613906,0.004143454418054445,8.751426271840601e-07,2.288430212391797e-13,97510.37845720472,8857.89167155188,12762.48904701527,30734.71227365572,3.0886175743186505e-14,1.2507532091930727e-14,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12762.480088875307,96626.01373182762,0.01931919004562199,0.0,0.0,0.0,0.0,0.0,0.0,3.6436333713054047e-06,0.0,0.10327197532199613,270.7053111617417,0.0,274.991991203856,30.514405325822437,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,99996464.27173665,1.7930377971413352,3851.835173886867,4774.192616543555,121394.27816715717,49899183.610391,0.004330888146007236,9.493149105157162e-07,2.602518947537366e-13,97796.47693224589,8818.244410395851,12584.986294870374,30848.893605567122,3.60228120463418e-14,1.505575311183158e-14,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12584.977429740378,97572.33795655213,0.02031625231155003,0.0,0.0,0.0,0.0,0.0,0.0,3.836443941534731e-06,0.0,0.10352944551040379,272.61015199012155,0.0,274.9919634821024,30.721257238102478,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,99996464.99695176,1.8204010438667164,3858.6340424361365,4683.722725833564,122354.85907083454,49898813.0241742,0.004518251457683303,1.0263265795625506e-06,2.94449859284253e-13,98072.19540414338,8784.034054961057,12421.686680229164,30944.258293644856,4.1763338123976385e-14,1.8001710973141577e-14,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12421.677890910763,98501.45711372654,0.021337376514690563,0.0,0.0,0.0,0.0,0.0,0.0,4.03007574227264e-06,0.0,0.10376619853363325,274.39424596523224,0.0,274.9919406190756,30.92914541932857,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,99996466.05064113,1.8478710840382946,3864.974193958408,4607.937662165813,123304.52076041196,49898451.08357917,0.004705404323246777,1.1060949934674455e-06,3.315296269707666e-13,98339.0920262223,8754.348174125438,12271.733435187542,31022.642245793828,4.814619400029867e-14,2.1387535450676733e-14,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12271.724706482624,99414.64403977426,0.022382696300458305,0.0,0.0,0.0,0.0,0.0,0.0,4.224293267642689e-06,0.0,0.10398456006026521,276.0679596525391,0.0,274.9919222537273,31.13802375747809,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,99996467.37510528,1.8754683451652834,3870.9125394656317,4545.458085399642,124244.51923503615,49898096.38638749,0.004892226149222384,1.1885354588245146e-06,3.7157761875218105e-13,98598.57729393836,8728.425894881922,12134.28233047673,31085.745792342084,5.520936464314799e-14,2.5257358758682807e-14,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12134.273649016966,100313.09245766178,0.023452365159028512,0.0,0.0,0.0,0.0,0.0,0.0,4.4188851236710785e-06,0.0,0.10418663552530502,277.64098713878985,0.0,274.9919080451404,31.347849785213572,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,99996468.91819654,1.903211101809558,3876.5006530029405,4495.037427386264,125175.98851754937,49897747.66249509,0.005078614371365949,1.2735620750716727e-06,4.1467400560940585e-13,98851.92823820053,8705.632976721052,12008.511136985177,31135.139710104035,6.299021903485582e-14,2.965720244085907e-14,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12008.502491070352,101197.91872528523,0.024546555350323115,0.0,0.0,0.0,0.0,0.0,0.0,4.613662931985943e-06,0.0,0.1043743314317974,279.1223792574699,0.0,274.9918976719623,31.558584403310523,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,99996470.63280071,1.9311157009797622,3881.7852707731913,4455.549387230607,126099.95223605448,49897403.76158337,0.005264483093028799,1.361088471139745e-06,4.608928351649035e-13,99100.30087874798,8685.441559033621,11893.626087078666,31172.271861463247,7.152537043291327e-14,3.463485196607288e-14,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11893.617466524925,102070.16447430891,0.02566545687126151,0.0,0.0,0.0,0.0,0.0,0.0,4.808460130438054e-06,0.0,0.10454937396816469,280.52057407548637,0.0,274.99189083174986,31.770191659618508,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,99996472.47633933,1.9591967774245307,3886.8087702712514,4425.975927328955,127017.33474157617,49897063.6412827,0.005449761752299113,1.4510285085661842e-06,5.103021825767547e-13,99344.74218021512,8667.411236744476,11788.86757975008,31198.473875817417,8.085054452677763e-14,4.0239728435642344e-14,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11788.858975748206,102930.79940012135,0.02680927644484328,0.0,0.0,0.0,0.0,0.0,0.0,5.003130758795748e-06,0.0,0.10471332687414489,281.8434273461287,0.0,274.9918872403002,31.9826385426722,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,99996474.41034971,1.9874674321587835,3891.6095743244514,4405.397148407876,127928.97048721285,49896726.35718877,0.005634393894442053,1.54329685901145e-06,5.629643842237763e-13,99586.20013683222,8651.17598391744,11693.512532983379,31214.96812289522,9.100047518556995e-14,4.652274964786999e-14,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11693.503937964328,103780.72470227744,0.027978236599819118,0.0,0.0,0.0,0.0,0.0,0.0,5.19754818744257e-06,0.0,0.10486760652912243,283.09824345764247,0.0,274.99188663091036,32.195894772506676,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900,99996476.3999662,2.015939457562094,3896.2226506215,4392.978774828984,128835.61561877099,49896391.050523885,0.005818335835752164,1.637809737144403e-06,6.189361600815118e-13,99825.53623571356,8636.423785734947,11606.88105585727,31222.874150409618,1.0200876721693392e-13,5.3536206045107773e-14,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11606.872463367352,104620.7755585309,0.029172574656656916,0.0,0.0,0.0,0.0,0.0,0.0,5.391603945843707e-06,0.0,0.10501350061795628,284.2918053889013,0.0,274.9918887537374,32.40993256517013,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,99996478.41382615,2.0446233659796067,3900.679601383147,4387.969900757191,129737.95006646657,49896056.94589828,0.006001555840686136,1.7344849543741784e-06,6.782691899449278e-13,100063.5277190843,8622.902515088292,11528.327573789433,31223.21680933527,1.1390790877030946e-13,6.133357844591297e-14,18750.000000009997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11528.318978377838,105451.727243605,0.030392542146262115,0.0,0.0,0.0,0.0,0.0,0.0,5.585206239542036e-06,0.0,0.10515217144367205,285.4304072612268,0.0,274.9918933747763,32.62472651149899,0.0,0.0,0.0,18750000.00000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
