milliseconds,M,B,A,L,P,I1,I2,I3
2800,0.0001912572041984147,8.73463896848372e-06,0.05255228666760412,0.6031627531521975,0.004504103324144862,7.288377342591158e-07,7.603708693905424e-06,0.0055475359481170355
2900,0.00017825724216086945,8.63192276002648e-06,0.05411806851620222,0.6042932709704025,0.004532635481069336,9.71200061092895e-07,7.548626099561276e-06,0.005475409158601749
3000,0.00016518017560561017,9.479399566693582e-06,0.053386452051126375,0.6049252829076536,0.004340673848292642,9.769433314165738e-07,7.396236340058631e-06,0.005406944762242249
3100,0.0001620910698472838,8.988277206773536e-06,0.0584964932407987,0.59959709319428,0.004165840884258986,1.0650934606935442e-06,7.536354847014539e-06,0.005600473337803585
3200,0.00017560861408168308,9.65422064347625e-06,0.06021904418894882,0.6027659339749125,0.004209234092222979,1.1952429122965168e-06,7.304862450397439e-06,0.005364678834999606
3300,0.0001621237490562095,1.0212554124458842e-05,0.06202980176637639,0.6026309833462752,0.004122648064618343,1.3460433353481474e-06,7.305566818411994e-06,0.005529792338732004
3400,0.00015809000194999943,1.0363609133892912e-05,0.06438162338882225,0.6012211026468276,0.003953808454937256,1.3196729672436276e-06,7.130675929836866e-06,0.005400109087972988
3500,0.0001621635529237803,1.0700752173539486e-05,0.07104267949796346,0.5961325490372179,0.003979265851132282,1.4981513382187202e-06,7.132967176803869e-06,0.005383598023974108
3600,0.00013747473764790834,1.0762401233044532e-05,0.07063388216752423,0.5991155316064866,0.0036183403584711124,1.5489369510930682e-06,6.732628550473403e-06,0.005284288405473337
3700,0.0001443532610898104,1.099088860490645e-05,0.0762460974231183,0.5936572306897822,0.003988321790932886,1.6982054070855697e-06,6.747127835945536e-06,0.005257588160450506
3800,0.00013633156560533826,1.1590121303617434e-05,0.07755751914518554,0.5955227457415259,0.0038132280751755,1.8586086948321064e-06,6.777032712038536e-06,0.00526261566493472
3900,0.00012996922437603377,1.2515252216244803e-05,0.08168611259498924,0.5916850476474366,0.003673060935070967,2.1303245675340073e-06,6.479713510632504e-06,0.005091223472830036
4000,0.00012277959186028626,1.2112708707953261e-05,0.0829195230694446,0.5916224667138856,0.003807155102820756,2.1625651939446502e-06,6.496478545683287e-06,0.005133877749483122
4100,0.00011428717809060567,1.2693618848005023e-05,0.08370411125111285,0.5899639229720451,0.0036295753007832676,2.3420928837000174e-06,6.160883773940307e-06,0.0048910922872906154
4200,0.00012631925914869876,1.3093096309832937e-05,0.087558506560977,0.5908926808366393,0.0033048948803425225,2.5461108758463005e-06,6.352865599204999e-06,0.004860756607849501
4300,0.00013222721632308592,1.3545055549651242e-05,0.08988495980464345,0.5892765125522386,0.0030785806187744948,2.61643534441534e-06,5.955521280638238e-06,0.00501161557166672
4400,0.00012994567085627756,1.3043965084273548e-05,0.09086289846503201,0.5854802781477941,0.00323171695420336,2.7502765574683327e-06,6.017540107022901e-06,0.004834784735236433
4500,0.00011718752601092715,1.3876951206073435e-05,0.09539077929466908,0.5886251389548234,0.0035297747035141496,2.87659854023435e-06,5.697658710303042e-06,0.0047310080706264345
4600,0.0001047485379458409,1.4250306570929464e-05,0.1006001835725152,0.5837262009805515,0.0033638906082109577,3.0995630690195187e-06,5.902858065346161e-06,0.004660236134010415
4700,0.0001069111582798377,1.4074415673756095e-05,0.10075268780510481,0.5824772770653817,0.003069576470514288,3.166181412332612e-06,5.7455866194621475e-06,0.0046049531497583535
4800,0.00011956941356421135,1.4634418800674508e-05,0.10460659432507331,0.5857619034765464,0.003293769237298807,3.4957800925863855e-06,5.512287448839422e-06,0.004644843071143559
4900,9.530043135121825e-05,1.4899225108486672e-05,0.10493680555603546,0.5831449019921509,0.0030057452563933685,3.5271550436238008e-06,5.559543818104548e-06,0.004461347141736818
5000,0.00011439748876383222,1.4631768935651367e-05,0.10886667026711745,0.5834664907893679,0.003305182340133134,3.7074579888364257e-06,5.458906135584582e-06,0.004554475096775806
