milliseconds,CtrA,GcrA,DnaA,Fts,Zring,DivK,DivK_P,I,CcrM,hcori,hctrA,hccrM,hfts,Ini,Elong,DNA
2300,0.10001304269474584,0.7889869758674987,0.5911958372060924,0.26872482998604713,0.9999012548404285,0.6812850497587846,0.31491622450845996,0.10074655129075011,0.44396565962738443,0.9488198359838467,0.0,0.0,0.0,3.967455088762278e-05,0.06817490897863769,1.0683906498896867
2400,0.09928750674380818,0.7890887943558306,0.5917374511440973,0.26706963572125797,0.9999048354537919,0.680566970171099,0.31373188091028775,0.10040838036898025,0.43865699271013886,0.9452119032778455,0.0,0.0,0.0,4.292853646460815e-05,0.06948120686460889,1.0687328319898666
2500,0.09902681265818794,0.789901541348393,0.5912343898619534,0.2660281571571979,0.9999048308590155,0.6819579440960117,0.3136564677744646,0.09988463684330623,0.4351735205209693,0.9432092830740217,0.0,0.0,0.0,4.563657472949125e-05,0.07039100343214305,1.0699510362367846
2600,0.09855264367958202,0.7896070640893688,0.5909901075525945,0.2656624283355323,0.9999059055918449,0.6816639914543159,0.31213580059724194,0.09862547655383093,0.43134111160261396,0.9433422226618292,0.0,0.0,0.0,4.767333677296727e-05,0.0708677722897847,1.0695021501455717
2700,0.09847813991376077,0.7908065011466083,0.5898732862336103,0.2636550229002615,0.9999107040615726,0.6842426174811111,0.31041420238572315,0.09882253873520397,0.4322730374929427,0.9427378103293816,0.0,0.0,0.0,4.8998368142109666e-05,0.07075198512880175,1.070266741150696
2800,0.09789848618755927,0.7901227603588233,0.5893104997063409,0.26174085980081374,0.9999119770005419,0.6837918629756423,0.30887158413463695,0.09879274953711095,0.431998650297416,0.9402200458912785,0.0,0.0,0.0,5.003920791561169e-05,0.07364688900984459,1.0718981549750812
2900,0.09722367799988353,0.7910856796000997,0.5889929850627642,0.26145228876468424,0.9999126622468792,0.6847122314506655,0.30867795556692834,0.09832811214112773,0.425044535971181,0.937193451955087,0.0,0.0,0.0,5.146406907965411e-05,0.0737347734982412,1.0727438212636913
3000,0.09759260898993787,0.7916416352162365,0.5889088692103264,0.26235360481198583,0.9999110806187657,0.6859551046518728,0.3073893542201693,0.09768286123608476,0.42792271089066786,0.9390648481894521,0.0,0.0,0.0,5.816926878765946e-05,0.07405529945119876,1.0744470481633404
3100,0.09723911988329362,0.792003260091323,0.588419276334922,0.2610404015320297,0.9999134369852394,0.6864127650725934,0.30495203332227916,0.09667794736651229,0.42664244800604584,0.9376562768034944,0.0,0.0,0.0,5.8783145877163176e-05,0.07514822962667837,1.0755831912963503
3200,0.09652515381752651,0.792201292340187,0.5882550851341076,0.2591960479249596,0.9999167756763417,0.6886774449062947,0.30458153348120165,0.09721205051543572,0.418277252227721,0.9346212423133139,0.0,0.0,0.0,6.0813429817889155e-05,0.07627321780544973,1.0751127122144086
3300,0.09608655996168201,0.7926461177807254,0.5884800784825136,0.25901269304450797,0.9999164911801758,0.6891804865287636,0.3050346812856709,0.09638713257339473,0.4185084485201291,0.935062517728984,0.0,0.0,0.0,5.936472248307576e-05,0.07834601401550753,1.0766307949657377
3400,0.09577541480716299,0.7929896161951637,0.5881235722924497,0.2573465536975098,0.9999186110407411,0.6899587826728172,0.30455979866286687,0.09557398858547088,0.4170514418549847,0.9309657537768812,0.0,0.0,0.0,6.477679656801584e-05,0.07870727523636831,1.0775524884704075
3500,0.09607756797469374,0.7930693342412976,0.586824964695056,0.256868980451898,0.9999199413286014,0.6909087167453463,0.30090147975587034,0.09530915517591314,0.4145844961197432,0.9316490444770011,0.0,0.0,0.0,6.377600431294886e-05,0.07903972990034558,1.0806417243204702
3600,0.0947355514380627,0.793671279543846,0.5865818122689814,0.2562981962424664,0.9999211381475694,0.6904235352668923,0.30264879358700325,0.09557335469157487,0.415288561765662,0.9281937324720186,0.0,0.0,0.0,6.534225923158551e-05,0.07986008865059951,1.0811818770120494
3700,0.09505256319471543,0.7939600380867858,0.5868995865986854,0.253733035195559,0.9999195078372433,0.6909695323600976,0.2994502237636305,0.09460069722998424,0.4091790919176091,0.930799570768293,0.0,0.0,0.0,7.003480911012509e-05,0.08206611996385757,1.0804111740599132
3800,0.0942540756625483,0.7951056376966329,0.5863288442719412,0.2552072703099254,0.9999199085972602,0.6914004486684912,0.29833861817812035,0.09418208721270416,0.40942957957983656,0.9271968830822853,0.0,0.0,0.0,7.106114781797984e-05,0.08341860893712083,1.0820808346023563
3900,0.09391552544069365,0.795368176979653,0.5858251967958832,0.25186472192277176,0.9999223755212251,0.6943394955952963,0.2981359254668797,0.09469927450935652,0.40243701542780347,0.9246942072793906,0.0,0.0,0.0,7.00001384070255e-05,0.08316758399623717,1.0845271703499388
4000,0.09423084531062323,0.7959730673858149,0.5858661427974544,0.2520609913660672,0.9999231319082149,0.6943978737227255,0.2958692362153542,0.09362732787398352,0.40447335780486987,0.9274300488820951,0.0,0.0,0.0,7.236190248660425e-05,0.08494895209946147,1.084566504139929
4100,0.09322041445722773,0.7962023377529766,0.5847265280490253,0.24990615560518478,0.9999236271369141,0.6953725368257372,0.2955385775726778,0.0930409418509218,0.40100658923857196,0.9216262325963925,0.0,0.0,0.0,7.87915619928335e-05,0.0869696692508223,1.0859167562576315
4200,0.09319325091982852,0.7957597984496175,0.5851714419323498,0.2497529313427368,0.9999255356927627,0.6948429273547354,0.2938221875117283,0.0926227188828219,0.3995773200231469,0.9229353530324439,0.0,0.0,0.0,7.86674286472234e-05,0.08820565071031539,1.0856591073456305
4300,0.0927517439791835,0.7972404558342704,0.5844015087150478,0.24995875729832998,0.9999261607160026,0.6960533019514781,0.29453196881527016,0.09272705871765083,0.39937361756024004,0.9195963757428073,0.0,0.0,0.0,7.770074177805682e-05,0.08706041195567465,1.0870019323542992
4400,0.09223795867790413,0.7966790084973561,0.5841393010546475,0.24884836591866674,0.9999261582162856,0.696974718437791,0.29365001247701644,0.09266387956023209,0.39385630138697014,0.9181092935012058,0.0,0.0,0.0,8.139874022097946e-05,0.08919312952336633,1.0882101635304573
4500,0.09227308425095959,0.7972437269626038,0.5838058004723075,0.2489012842430295,0.9999289188181164,0.6991645148773117,0.2907289050394708,0.0918990747323325,0.3905996897300274,0.9185227607072566,0.0,0.0,0.0,8.53428339766569e-05,0.09127549970410202,1.0910814842634173
4600,0.09233860028726239,0.798501605946595,0.5832900058442724,0.24713388455566454,0.9999304655414031,0.6993112455786468,0.29158198185572226,0.09150062659944778,0.3921205457863341,0.9199991707411401,0.0,0.0,0.0,8.504319755501822e-05,0.09179563768383797,1.090663354411486
4700,0.09105733517525245,0.7985766285467072,0.5825404867786733,0.24659011251654972,0.9999308888525108,0.6983992088311444,0.29086453097849574,0.09072333941260866,0.38554074665834354,0.9169422825713262,0.0,0.0,0.0,8.747460521626439e-05,0.09255608269036643,1.0929743583631009
4800,0.09131554217934532,0.798520793137108,0.5823767939109968,0.2463958360916165,0.9999298545282178,0.7015089671858301,0.28774634840316254,0.09095744932609141,0.3870256161076586,0.9141206205561285,0.0,0.0,0.0,9.05801023198392e-05,0.09367937793268989,1.093801484648515
4900,0.09090668921267646,0.7995983262049997,0.5819300286970605,0.2444360424215386,0.9999348058614258,0.701857815774573,0.2872411057477782,0.09093062083077967,0.38486907455927805,0.9155852103157788,0.0,0.0,0.0,9.127603906486384e-05,0.09509718589725276,1.0933754111983223
5000,0.09118631996305843,0.7998500933830763,0.5816162177074976,0.24251094108475654,0.999934266352909,0.7018172131943233,0.2860439774920373,0.09033637098528381,0.3800560456374201,0.9161439803234976,0.0,0.0,0.0,9.63313520176646e-05,0.09477327379725474,1.094750644548833
