milliseconds,CtrA,GcrA,DnaA,Fts,Zring,DivK,DivK_P,I,CcrM,hcori,hctrA,hccrM,hfts,Ini,Elong,DNA
1600,0.10260445182165186,0.7861371739792439,0.5938529137893905,0.27363085222264044,0.9998924879822819,0.6739630274552776,0.32092481623732005,0.10363020214744237,0.45627848949568395,0.9635061485715939,0.0,0.0,0.0,3.115010489382137e-05,0.060640026904436255,1.0619344425499913
1700,0.10195792832581103,0.7863491397113874,0.5939097452088834,0.27248955032022604,0.9998930052006901,0.6748430090131758,0.32005242502074815,0.10261023015294041,0.45595146597234354,0.9583190089630138,0.0,0.0,0.0,3.1649995933358686e-05,0.06345223441493501,1.0614435957708808
1800,0.1021436217353829,0.7871277683211872,0.5932868253558156,0.2711903384377694,0.9998953094580086,0.6755445924209401,0.31971439301573223,0.10261007998276335,0.4525315152364289,0.9570066621091822,0.0,0.0,0.0,3.508116967251719e-05,0.06425562398843,1.0623854653218443
1900,0.10201833368980044,0.7868317888752174,0.5936074075232989,0.27184507581688416,0.9998969915226418,0.676832974133387,0.31771071072910884,0.10249434070015337,0.447861474289613,0.9547097724808141,0.0,0.0,0.0,3.33369366891123e-05,0.06277199902842447,1.0640576799357426
2000,0.10179449877125524,0.7879914037629419,0.5926057243418984,0.27010917454374006,0.9998993282914208,0.6781509404467873,0.31767087178321757,0.10149973925533469,0.44745551732923866,0.9557544264519271,0.0,0.0,0.0,3.9377782015130914e-05,0.06369553744274334,1.0638500858523994
2100,0.10096909217557776,0.7877878334990247,0.5922403134612668,0.2696711307557554,0.9998992793109536,0.6782584229858749,0.3169933092424956,0.10153770965124871,0.44942526051449516,0.9543445729621121,0.0,0.0,0.0,4.139486248390188e-05,0.0665033267698347,1.06616487250103
2200,0.1004788253626775,0.787897850764431,0.5919524333794848,0.26799076272976097,0.9999037103883138,0.6795793655921469,0.31725469071575346,0.1006583698109625,0.44112817138240895,0.9499730517598497,0.0,0.0,0.0,4.221114065593877e-05,0.06612006340135874,1.0657468199685314
2300,0.10009375205139236,0.7891436802281229,0.5920268701417684,0.26753830768895703,0.9999014830527776,0.6806436280821004,0.3141954495206044,0.10048913248283457,0.44272866009307593,0.9490210921065416,0.0,0.0,0.0,4.024276568958267e-05,0.06832033680820704,1.066555068232938
2400,0.09984768468286764,0.7888896165384689,0.5912232176552108,0.2668084758640764,0.9999040059909946,0.6819622628674795,0.3141630036421777,0.1005163521937095,0.44258605402348655,0.9493361951308529,0.0,0.0,0.0,4.556920921732903e-05,0.06894644405163104,1.0684356029619655
2500,0.09984685733088983,0.7895921795002462,0.5906983014839869,0.26664828060127926,0.9999045174801655,0.6821180555343863,0.31223143639120804,0.09929751926217702,0.4399154826658691,0.946952216468498,0.0,0.0,0.0,4.7009852575016354e-05,0.07038154506313304,1.0694930354024268
2600,0.09853055686033053,0.7902487616712153,0.5905318121887736,0.2648782992629005,0.9999072483922178,0.6821867717470326,0.31014405822421126,0.09868583835956977,0.4313075495404256,0.9420728063553105,0.0,0.0,0.0,4.965389369500294e-05,0.06944662687023456,1.0695486199157858
2700,0.09839483087782008,0.7897415819885477,0.589985392199749,0.26270655789239583,0.999907662654538,0.6829849165719559,0.31192628794328237,0.09888726068111106,0.4318763912275344,0.9435740445149126,0.0,0.0,0.0,4.966229729374979e-05,0.07268196967592352,1.0702826602535522
2800,0.09759712759043015,0.790771123445191,0.5901924098687548,0.26230409753600853,0.999910857247071,0.6848985345827466,0.30914502931056054,0.09816984270643046,0.4284980314192339,0.9395024073406462,0.0,0.0,0.0,5.026194932630075e-05,0.0712527499913923,1.071482512198332
2900,0.09781687685163516,0.790809297284278,0.5889184723498075,0.2607617275518541,0.999909567028846,0.6844717783518345,0.3086908482723296,0.09762433929180614,0.4257473442018362,0.9417232885140333,0.0,0.0,0.0,5.391787059473017e-05,0.0735560011262402,1.0740455924916663
3000,0.09769699029444463,0.7917675020502184,0.5890069673404662,0.26089210083073505,0.9999123469756667,0.6871214820010413,0.30769579903428407,0.097631382858764,0.4272681581738943,0.9376458741129039,0.0,0.0,0.0,5.4107183045351434e-05,0.07510287676915059,1.0735395129779162
3100,0.09715728048001919,0.7914588375041173,0.5889655920624993,0.2595252859534442,0.9999116906970986,0.6880680870378748,0.30541124960182775,0.09660491030406694,0.42020219068232373,0.9381230025993921,0.0,0.0,0.0,5.8823277919427444e-05,0.07668209807866957,1.0754438307500607
3200,0.09633843423570129,0.7916997044514501,0.587892433359864,0.2595690962515005,0.9999146921619296,0.6877584563776026,0.30640497935796834,0.09641260768037574,0.42319760204736023,0.9360088953141055,0.0,0.0,0.0,6.0243096249810895e-05,0.07750593666190164,1.076544688096847
3300,0.09639753590593785,0.7930856016449181,0.5883176416044232,0.25944018344931147,0.9999172468582082,0.6875209135517626,0.3042957729374231,0.09660302688681172,0.4184239528865635,0.9345938738519602,0.0,0.0,0.0,6.399706341876143e-05,0.07726360168110842,1.076452092504694
3400,0.09561786589166658,0.7927262032802265,0.5878095982011037,0.2585493938808639,0.9999151755238858,0.6888459863790163,0.3035784382169795,0.09592086349866664,0.4179919524890444,0.9336086256054873,0.0,0.0,0.0,6.496710231101216e-05,0.07725776288026219,1.0777158886526168
3500,0.09601614669507856,0.7929394934027244,0.5876732006969373,0.25642859596750145,0.9999203827819139,0.6909103958104414,0.30195972354799233,0.09605435902651702,0.4110251839992254,0.9288947712616035,0.0,0.0,0.0,6.748420655942166e-05,0.08051830943293703,1.078332938316059
3600,0.0956007803800905,0.7935949623143843,0.5864607461757005,0.25646862255383596,0.9999214993862594,0.691268033203546,0.30002390858555256,0.09542053193882608,0.4099002572572896,0.9274741039635701,0.0,0.0,0.0,6.479418552163648e-05,0.08125741762938693,1.0814323440906837
3700,0.09544930921677487,0.7940979299816252,0.5861289277574648,0.25425770132851044,0.9999228023811294,0.69229118054031,0.30172753201670083,0.09460500010492615,0.4066339112940438,0.9310634724163942,0.0,0.0,0.0,7.076547473555733e-05,0.08035948793013684,1.0829213192242868
3800,0.09467625577612045,0.7950417773273771,0.5866706483420374,0.2534349684489792,0.9999238752904287,0.6927936591871326,0.299667166574498,0.09502725988145698,0.40481139021554235,0.9289151708362852,0.0,0.0,0.0,6.96045759905424e-05,0.08262498567163995,1.0813596137097135
3900,0.0943701260236123,0.7949401555820044,0.5859130780244324,0.25434213257848504,0.9999214425455969,0.6923399569717478,0.2981886324411051,0.09468373684345131,0.4084210945348718,0.9244108763218293,0.0,0.0,0.0,7.458969876185152e-05,0.08485477438201226,1.0838536299373895
4000,0.09341032681279592,0.7960616435677913,0.5856341162103939,0.2513828558966888,0.999924336858083,0.6934612328857578,0.2986143079876606,0.09360074857394095,0.40293971434194764,0.9230694288693552,0.0,0.0,0.0,7.51767724589432e-05,0.08489402596025955,1.085618098313397
4100,0.09357182135984067,0.7953622487384946,0.5854209649880796,0.24999741405415837,0.9999233468958252,0.6938807777794178,0.29602738790908323,0.09385042649608653,0.4011296366358896,0.9226766203377177,0.0,0.0,0.0,7.919576499402883e-05,0.08525963631415888,1.0853633896443786
4200,0.09352823770971183,0.7966334389187092,0.584209783110881,0.2499474550095149,0.9999268811771844,0.6962243612131076,0.2964581932672131,0.0924668796496974,0.4019666715797947,0.9207253486559543,0.0,0.0,0.0,7.871920332287698e-05,0.08801184735428758,1.0856939118765214
4300,0.09328635641174282,0.7965476674421558,0.5844840995408888,0.2495865273695024,0.9999277024157962,0.6953636287439136,0.2938822050725923,0.0926757076999206,0.39507844187549984,0.919134039837717,0.0,0.0,0.0,7.916118995698396e-05,0.08886663918519312,1.0872673792224015
4400,0.09258332794947041,0.797671311721437,0.5843870744921937,0.24763462490163757,0.9999266038250958,0.6973346537285409,0.2932462697153118,0.09218101914440155,0.39537947296117154,0.9225979555146572,0.0,0.0,0.0,8.48758767700233e-05,0.08855351669816057,1.0898759425302251
4500,0.09216627598478759,0.7975802654341907,0.5831846215256169,0.2478293397861512,0.9999296716879235,0.6988698781515917,0.2930584197044136,0.0920559846521432,0.3948053748182634,0.9201819513582183,0.0,0.0,0.0,8.219128721657622e-05,0.08958610403143635,1.0890890817653145
4600,0.09148225335417118,0.7979619982614893,0.5833984134392609,0.24752587755923985,0.9999311116343318,0.6984541618610978,0.290553494316965,0.0911456800455097,0.39062971173192107,0.9159157033487471,0.0,0.0,0.0,8.547919328500423e-05,0.091693777402591,1.0910395046138277
4700,0.09106298929028082,0.7983410402039111,0.5833877018457224,0.2452021848359084,0.9999319348040773,0.6986273357186736,0.28985718130281707,0.09056687802924325,0.3891318972998346,0.9156768321180763,0.0,0.0,0.0,9.034946025866431e-05,0.09276276570740687,1.0911800562231528
4800,0.09088175430311941,0.7986850667576497,0.5829750882625369,0.244770063108161,0.9999319002934015,0.6994864702973914,0.2879462972286891,0.09075077842982456,0.38834924163936824,0.9162554691313004,0.0,0.0,0.0,8.903088806090164e-05,0.09380604086945202,1.0938368962148168
4900,0.09102655257542032,0.7991952280982022,0.5820250843717842,0.24360797659523115,0.9999328586252315,0.7008711044711228,0.2875388546395502,0.0909745145722098,0.3850961842473438,0.9157307348496543,0.0,0.0,0.0,9.365737380304376e-05,0.09481538825584421,1.0938710615154918
5000,0.091081333460311,0.7993085315728131,0.5819528197925107,0.24206262687244307,0.9999320031304381,0.701172912050407,0.2887327384127579,0.09060167804785643,0.383019101754399,0.9136121304294165,0.0,0.0,0.0,9.233612673173286e-05,0.09599783272808556,1.0969484064743298
