milliseconds,CtrA,GcrA,DnaA,Fts,Zring,DivK,DivK_P,I,CcrM,hcori,hctrA,hccrM,hfts,Ini,Elong,DNA
1500,0.1028886844471739,0.7860854589068514,0.5946566137313092,0.2762025773192604,0.9998928922027848,0.67375315619976,0.3218380798471253,0.10339095989443997,0.4584151316240641,0.96440871348596,0.0,0.0,0.0,2.6174155643196865e-05,0.0601597746109027,1.0599345079582354
1600,0.10329024345649283,0.7862693504405883,0.5938266460753481,0.2729079244449851,0.9998944159006566,0.6737512326636451,0.322141866070508,0.10353165673742871,0.4615395436933927,0.9598830251371643,0.0,0.0,0.0,3.111165280196873e-05,0.0626358824114973,1.0622251515345014
1700,0.10285414559271021,0.7860832965695832,0.5935632688761094,0.2738769704573807,0.9998935511666986,0.6763242235014191,0.3208512935515471,0.10260111804032866,0.4580818381132835,0.9602213360162096,0.0,0.0,0.0,3.244723766737088e-05,0.06251090936465131,1.063321084941622
1800,0.10159990874934854,0.7863751975059393,0.5938331472592867,0.2718671467821712,0.9998945163844762,0.6748457930098882,0.3192496923459949,0.1019915599421842,0.45499877481832396,0.9599781304653718,0.0,0.0,0.0,3.177701894097872e-05,0.06411580700307896,1.0635961857727012
1900,0.10152817456244086,0.7870771294324792,0.593416505004288,0.27202626731110724,0.9998956814892173,0.676754019199036,0.31909969380032627,0.10249076796663616,0.4494217470081805,0.9582216305002853,0.0,0.0,0.0,3.538114181331663e-05,0.06365380974404733,1.0637580242769165
2000,0.1017024673733018,0.7873888807394327,0.5929246066806056,0.2694648397043431,0.9998988984046168,0.6769252448070794,0.3188069101060427,0.10141662144289675,0.44792406861355105,0.9525725037662665,0.0,0.0,0.0,3.89423045810696e-05,0.06570587421867441,1.0647631386766723
2100,0.10040364028691727,0.7876664330603136,0.5919521524545154,0.27023373623664293,0.9998996306883505,0.6796371564768995,0.3184926281679606,0.10082243327335925,0.44374823826140025,0.9544151328088517,0.0,0.0,0.0,3.670104701335854e-05,0.06500073248468502,1.065633839598955
2200,0.10071515431027565,0.7884730811329309,0.5921920025444967,0.2672021871464254,0.9999010426807828,0.679542324320752,0.31643572282596394,0.10093230369745793,0.4446288919379682,0.9499486158104886,0.0,0.0,0.0,3.997105068036169e-05,0.0663109611539822,1.0666625098079254
2300,0.10051598905240264,0.7881074793456677,0.5911769419581603,0.26892880530274027,0.9999056455839865,0.6808490756884396,0.31364586804377836,0.10033234476584928,0.4429635474300355,0.9467380877444989,0.0,0.0,0.0,4.3696553352828656e-05,0.06853492239647954,1.0683562559400925
2400,0.09922819875174839,0.7894502218332613,0.5915198990828303,0.2670665909273141,0.9999035732953556,0.6818602338781757,0.31299746320198796,0.10049887171203824,0.4365792571261049,0.9479999213370264,0.0,0.0,0.0,4.1858420732713796e-05,0.06992866150613498,1.0694515857570528
2500,0.09976503828504259,0.7890948416416823,0.5912074534722497,0.26676652419477015,0.9999050418298018,0.682317052394975,0.312275747335189,0.09905311324961771,0.43861807882884957,0.9438496063753425,0.0,0.0,0.0,4.432339956309864e-05,0.07070428390287385,1.0684950487060771
2600,0.09867430172747267,0.7897313564445912,0.5901671601752444,0.26569493339750944,0.9999083857665274,0.6820302916488558,0.3130648041620005,0.09903365853940446,0.43739367035576054,0.9434518246335081,0.0,0.0,0.0,4.5276380576615156e-05,0.0703387087614086,1.069344725573918
2700,0.09903367715570045,0.7902526519430527,0.5905553491552019,0.26359428464468315,0.9999081449946184,0.6824833250802584,0.3098266961110329,0.09853872315693263,0.430386608973421,0.942402554258548,0.0,0.0,0.0,4.919870521655172e-05,0.0709219921379324,1.071151247705654
2800,0.0986174192543755,0.7909416690628246,0.5896375395150548,0.2633869642075348,0.9999112432828791,0.684947507681234,0.30974050531288994,0.09848387932707837,0.42665969484188854,0.942373747139525,0.0,0.0,0.0,5.051310974589675e-05,0.0718233153566172,1.0724799613999634
2900,0.0982910390006141,0.7916009469637005,0.5897920373411486,0.2618407770448071,0.9999109567531124,0.6857692109157817,0.3077731661971615,0.0981591562256342,0.4282054775964537,0.9394060284478147,0.0,0.0,0.0,5.3399244955029684e-05,0.07278295566765312,1.0729814148630021
3000,0.0975380041835844,0.7916304093686293,0.5889074014966396,0.2621291691761709,0.9999135723493343,0.685474410330038,0.3087570190658161,0.09806520302108203,0.4247073591808643,0.9396026336474321,0.0,0.0,0.0,5.808924158033406e-05,0.0737208137757235,1.0740180340494634
3100,0.0975602518192237,0.792179398342056,0.5888325040349899,0.26054253869673344,0.9999132020078034,0.6870517809936004,0.30514278715232956,0.09683958179576518,0.42448988853259323,0.9369143240971861,0.0,0.0,0.0,5.767544292110904e-05,0.07486743351314842,1.075035488198692
3200,0.09623187084936967,0.792048606799615,0.5888661802247859,0.2579923289855895,0.9999126827880089,0.6879258320055853,0.30454718577567036,0.09641173269552351,0.42139977230625186,0.9370881378584841,0.0,0.0,0.0,6.0907417089806335e-05,0.07610689926160603,1.0777539654194732
3300,0.09684554363641644,0.7925981467935848,0.588060706541952,0.2583296206590378,0.9999149930977056,0.6897158821988676,0.3036112439882854,0.09625119442886156,0.4199665288990156,0.9323941873287054,0.0,0.0,0.0,5.8532343554293414e-05,0.07622606397889602,1.0766852011294947
3400,0.09584281959975703,0.7933335029531715,0.5871363416429042,0.2584714190692859,0.9999168470756272,0.6887482339756877,0.3047176296378785,0.09586155230507962,0.41730176036378347,0.9303276057739056,0.0,0.0,0.0,6.379388975754155e-05,0.0784509333756267,1.0783611819840562
3500,0.095510774907935,0.7932857848748042,0.5870809968831199,0.256891073852085,0.9999204580923683,0.6904140807689376,0.30222127646771835,0.0956981121432765,0.4139131078770963,0.9299048480894063,0.0,0.0,0.0,6.465885048175451e-05,0.0793733097289121,1.0800592778477187
3600,0.09532394139082767,0.7935605221265652,0.5872183369071468,0.2555621967058739,0.9999183627221461,0.6918641850629681,0.3008022253750433,0.09512331533867133,0.41265200835620325,0.9288683680507723,0.0,0.0,0.0,6.76530926133448e-05,0.0806822288264977,1.0807533866735153
3700,0.09523264038243981,0.7944954958394908,0.5868555145178811,0.25386131565635084,0.9999188925066537,0.6910229117325517,0.2998358474512933,0.09446034534654915,0.4119099312192505,0.9291867127564502,0.0,0.0,0.0,6.678251169484687e-05,0.08163057303700827,1.0811871902113668
3800,0.09414253140889957,0.7943945807277176,0.5863013597755948,0.25268268133963306,0.9999214132292483,0.6931743195867967,0.3002989627176667,0.09398426148127488,0.4043038607530358,0.9283555943702012,0.0,0.0,0.0,7.341529593131237e-05,0.0832430346995593,1.0833404159366071
3900,0.09388486308124598,0.7953205607274634,0.5860029931204672,0.25378912444796875,0.9999220825859362,0.6926505981973412,0.29786516519524714,0.09398803937431931,0.407461385758745,0.9279827087429225,0.0,0.0,0.0,7.196032541264743e-05,0.08313083150854413,1.0842627635309179
4000,0.09380776696614043,0.7956369134184713,0.5852571630183449,0.2508091145806253,0.9999228782256583,0.694981376504044,0.2981353313166329,0.09428860352277318,0.401391485959331,0.9252657189829728,0.0,0.0,0.0,7.425806719361038e-05,0.0834024597515118,1.0837113218983878
4100,0.09309283436304386,0.7964808702830153,0.5855911116384173,0.2518745825522843,0.9999260768103174,0.6939513014939512,0.29731333739650084,0.09378778666742253,0.40178305288990124,0.9219989729861939,0.0,0.0,0.0,7.822349169604353e-05,0.0853894455791816,1.0847386448583312
4200,0.09376884466361711,0.7966374974297349,0.5843029186364774,0.24902228622761477,0.9999257200758129,0.6954599899323204,0.29397902110836927,0.093468258691156,0.4001730512749155,0.9247169564206716,0.0,0.0,0.0,7.655868798704833e-05,0.08749928921753479,1.087142281615229
4300,0.09325883313074596,0.7966473193578805,0.5845517424719703,0.24831364932988872,0.9999291135348412,0.6954371361813945,0.2952916801768612,0.09238788563336252,0.3952872680410673,0.9218932868989138,0.0,0.0,0.0,7.889737937218345e-05,0.08797824714038652,1.0880755152039006
4400,0.09253781814591967,0.7969727655626498,0.5840107508892403,0.2488919890613449,0.9999293470242328,0.6968211941830327,0.2934302458385678,0.09209273991008629,0.3975007666710492,0.9193893516618571,0.0,0.0,0.0,8.450773378247346e-05,0.08866967879295526,1.0900019718341663
4500,0.09213055338851453,0.7976357070461244,0.5831333155992225,0.24695997710817305,0.9999284671519444,0.6969203474715846,0.29218436096765676,0.09246850295198254,0.39199582552704887,0.9193439329577208,0.0,0.0,0.0,8.176586416695283e-05,0.08942199207185302,1.0908828225627993
4600,0.09246681980006911,0.7980725632101358,0.5833301702442996,0.24577777822873953,0.9999277270180524,0.6989889175442943,0.29240444747860883,0.09130703590316232,0.39243364115653606,0.9202343780751765,0.0,0.0,0.0,8.50335649422783e-05,0.09041966800370058,1.091843671618626
4700,0.09157838256056915,0.7984810466428109,0.5829172063297029,0.24544893261374745,0.9999325415246181,0.6985499625516589,0.29007091539789454,0.09159937064354079,0.3857577480447293,0.9183777488926267,0.0,0.0,0.0,8.555299520408244e-05,0.09319127142581382,1.0925415328943904
4800,0.09145616093425289,0.7984917385344559,0.5827857303469686,0.2444273046915161,0.9999314198352955,0.6998483679983033,0.2893422664388029,0.09066833181506286,0.3832831265886701,0.9171299999409576,0.0,0.0,0.0,9.037212356132021e-05,0.09278786648874274,1.0928461223468704
4900,0.0904758477195406,0.7995149189244145,0.5820797531538998,0.2445174518078654,0.9999341819444235,0.7009279594826051,0.28830888972285046,0.08989754016916093,0.3865492056279175,0.9129155297902224,0.0,0.0,0.0,8.932275707408829e-05,0.09427859813807957,1.0948543164641356
5000,0.0905790896717772,0.7994514951748501,0.5814848917880002,0.24379825731983154,0.9999340236918758,0.7025414885149414,0.28664579168678944,0.08963671017239619,0.3817184025941517,0.9137893106530164,0.0,0.0,0.0,9.206139762396781e-05,0.0951855949027852,1.095590772692227
