milliseconds,EGFR,pEGFR,pEGFR_Akt,Akt,pAkt,S6,pAkt_S6,pS6,EGF_EGFR
1500,68185.12171780739,0.05490247756025934,6.825641019858351e-09,0.04330898788963779,-1.3634702948395195e-10,3.5431674054221785,-1.4652985237616129e-15,3.4619210744449167e-18,3.2184463821833473
1600,68186.73057814797,0.05512737318657994,-8.154187389970599e-10,0.043309005677183744,-7.207539791013944e-10,3.5431674054221767,-1.3881588499736876e-15,-2.8686674286184e-18,5.625536644588868
1700,68184.40066057384,0.06619101263445465,-4.106446022804314e-09,0.04330898797559174,5.244795460497844e-10,3.5431674054221793,-9.483342640929101e-16,3.968888453505404e-18,4.37248165015218
1800,68183.84010274587,0.06780396245447465,3.899117757729389e-08,0.04330900229373027,1.4941957884170843e-10,3.543167405422175,-3.9181161251186744e-15,4.604943554315428e-18,5.8216651227509
1900,68184.03785104904,0.05499255844901574,2.2234450688030093e-08,0.043308999234260445,-2.843434824055345e-10,3.543167405422182,-1.6780948227989392e-15,3.844544932830778e-18,6.178381517970952
2000,68181.85337376059,0.09412949197939584,2.1750124728485038e-08,0.04330895511322045,1.2613725056594223e-10,3.5431674054221745,-1.7680612285220785e-15,-3.561265692606567e-18,8.56796301160828
2100,68181.75834609279,0.07089531723607434,2.355569466855862e-08,0.04330895981053989,3.418941079772597e-10,3.5431674054221793,2.4779668320318147e-15,1.8473581380032898e-18,7.617291837784756
2200,68180.83731783694,0.1439058083732845,5.4289492033209404e-08,0.04330898676855974,1.4626812844427669e-09,3.543167405422182,6.290104394380351e-17,4.202540663364796e-20,8.981005968959412
2300,68179.99014001,0.12997052397292486,3.921809220332636e-08,0.04330898518919697,6.297168749099969e-10,3.5431674054221736,-8.214182342046607e-16,3.4330888169515383e-18,8.826699236426446
2400,68179.6024824308,0.13835685680662635,5.814745754613122e-08,0.043308929687037936,7.334305283811689e-10,3.543167405422178,6.8872777028447024e-15,9.041741450211036e-19,9.28255702863269
2500,68177.86387268278,0.16295502724625371,7.290194606017927e-08,0.043308915508521666,8.220995768676704e-10,3.5431674054221753,8.75599622245065e-15,1.5593075612864977e-18,11.282425968134312
2600,68177.47901647455,0.1950430621107803,7.578842426960183e-08,0.04330893796416064,1.8950419653684065e-09,3.5431674054221785,7.246229521433585e-15,5.5532851774310146e-18,13.03132212859389
2700,68176.1211184382,0.1989809856508914,7.363081100371926e-08,0.04330893496599338,1.8031939202540486e-09,3.5431674054221736,1.944332900042227e-15,3.065068149468231e-18,14.534052493639708
2800,68176.25430116172,0.23355225657099682,1.0652222883995663e-07,0.04330891837303871,2.087035040510836e-09,3.5431674054221767,7.081400584569657e-15,1.6685039456874854e-18,14.79575418578772
2900,68174.35098496241,0.2887665291518004,1.4739224183790527e-07,0.043308902605110215,2.8318417344744003e-09,3.5431674054221736,7.019217453716338e-15,6.735141982777173e-18,15.544374702717763
3000,68174.40914202943,0.3082418139258717,1.4337035321597678e-07,0.04330886489734568,2.5758363924987827e-09,3.543167405422168,7.218172507276706e-15,4.311673670173866e-18,15.905890337857265
3100,68171.91889798305,0.34105473883565113,1.785473782112674e-07,0.04330886145051686,2.855391598673944e-09,3.5431674054221625,9.998656623525003e-15,3.994739578395315e-18,16.913812575089445
3200,68172.00386059054,0.37613183645353493,2.1939067602874978e-07,0.04330879286829997,4.15981927601334e-09,3.5431674054221682,1.6755339701036755e-14,1.2052600277793866e-17,18.10569670516135
3300,68169.95770233472,0.3988694542935776,1.9693824801535717e-07,0.04330882022001054,4.371838842631404e-09,3.5431674054221585,2.3167820505546006e-14,8.589376494257807e-18,19.284447792714438
3400,68168.06288715733,0.444001571659263,2.6146302199285e-07,0.043308778861298275,4.282816475908844e-09,3.5431674054221562,1.65373085937996e-14,1.3488282074716314e-17,20.746220850888356
3500,68166.60872277382,0.4246569652365166,2.9977202704015644e-07,0.043308735066794536,5.317013083441512e-09,3.5431674054221536,2.3537649883050102e-14,1.5296872065272248e-17,22.203264225391266
3600,68166.390861154,0.46166748541577174,2.9114346663301506e-07,0.04330869371868983,7.176299129744003e-09,3.5431674054221527,2.866949400625314e-14,2.18979822507017e-17,23.063030967804703
3700,68164.06592569397,0.5662108053134329,3.5331775412784765e-07,0.04330864865880695,7.98184052563549e-09,3.5431674054221385,3.825311016311853e-14,1.996700563584358e-17,24.725921910948554
3800,68162.9144227096,0.6047988411914682,3.8038956032857427e-07,0.04330863893775602,8.950122541125251e-09,3.5431674054221394,3.818218011558047e-14,2.818309371353128e-17,24.858312395018395
3900,68162.80670963408,0.6352565539202876,4.204732668921935e-07,0.04330861332270669,1.0635643758650693e-08,3.543167405422128,4.768744112563421e-14,3.3780386873210736e-17,26.86997739618045
4000,68162.22789895497,0.7002699152668704,4.457693137384533e-07,0.043308551511738326,1.1568190016679825e-08,3.5431674054221256,5.446133845536776e-14,4.4329627789894775e-17,28.46598876421368
4100,68160.1896576723,0.6973707182832214,5.077269487639868e-07,0.043308523064628617,1.2932342062718137e-08,3.543167405422115,6.040213490336017e-14,4.9467867939819335e-17,29.000468163195894
4200,68158.29259412734,0.7495450432163469,5.547547766157126e-07,0.043308482690965516,1.3569415024091105e-08,3.5431674054221047,7.966105961622337e-14,5.991730761811863e-17,30.791571202211173
4300,68155.47643846396,0.8156499181854883,5.997903356252949e-07,0.04330840021656123,1.5993525412610096e-08,3.5431674054220923,9.113697180262065e-14,6.204214951153246e-17,31.422612724007905
4400,68155.10178708263,0.8469191524420964,6.551400034383146e-07,0.043308339440970796,1.761019845617966e-08,3.5431674054220754,1.0269723234921887e-13,7.600697004784692e-17,34.755841054218756
4500,68154.32439445557,0.9029801183881538,7.286010908023482e-07,0.04330831301213756,2.026750018572386e-08,3.543167405422064,1.1783263732838647e-13,8.915976439567033e-17,35.295293230189216
4600,68151.22983959025,0.9958113149912525,7.989461787884391e-07,0.04330821183564923,2.215360536463207e-08,3.5431674054220523,1.2829030314875176e-13,1.057787411337165e-16,36.948982972305394
4700,68150.60354966026,1.0468618581224214,8.688430449471907e-07,0.04330817174265942,2.4049615182321033e-08,3.5431674054220297,1.490568562221556e-13,1.205033089867185e-16,39.25053399744381
4800,68147.41900524792,1.1608800208268266,9.047247275794733e-07,0.04330805102701279,2.719734560098254e-08,3.543167405422012,1.613267401952733e-13,1.3839402612017894e-16,40.95439736121817
4900,68147.75769505941,1.2059549002275576,9.907630911077997e-07,0.043308030013856115,3.0390279643854674e-08,3.5431674054219915,1.8865615383646275e-13,1.6505759576767558e-16,42.71930207787671
5000,68146.31900350595,1.2801166812252371,1.0572475240969535e-06,0.04330789924646284,3.312631010789975e-08,3.5431674054219666,2.0449778588173003e-13,1.833212356197186e-16,42.34964727831972
