milliseconds,EGFR,pEGFR,pEGFR_Akt,Akt,pAkt,S6,pAkt_S6,pS6,EGF_EGFR
2200,68182.3427036508,0.11592163655803923,5.578553344517877e-08,0.04330897505654641,6.352763295874893e-11,3.543167405422178,-1.9869756645133314e-15,2.086968196866827e-18,8.361792139685946
2300,68180.14303463632,0.10260655798779285,5.339497199109899e-08,0.043308979044614115,1.6207200844604748e-09,3.5431674054221736,5.29300097116666e-15,1.996664077272516e-18,9.203167617551166
2400,68178.36742104052,0.1777472098447933,4.0247117332997084e-08,0.04330895981881464,8.484072260644517e-11,3.5431674054221753,7.268102089832881e-15,2.9335916432553822e-18,11.262874045037574
2500,68179.87956491063,0.16392693934596436,5.572491808767963e-08,0.043308946845481616,6.775689390783392e-10,3.543167405422174,6.085923084655677e-15,6.177155651212737e-19,10.298083309607982
2600,68177.5875742875,0.20477465573233283,1.0551333731127837e-07,0.04330895440852653,5.09360573977453e-10,3.5431674054221736,5.230613775902931e-15,2.3479373019805734e-18,11.658751033205844
2700,68176.29579453844,0.2533924489565025,8.852107499171616e-08,0.04330891085040398,1.105761991321242e-09,3.5431674054221722,1.866537636558723e-15,-7.691895495723423e-19,12.462987763100783
2800,68175.57473116518,0.2134113077425071,1.1884043678694056e-07,0.04330889490843136,1.5283164885398515e-09,3.543167405422176,1.0085864039429096e-14,2.1881067709262127e-18,13.4449413726614
2900,68174.0090118412,0.2969662621827384,1.1578274759133557e-07,0.04330889019627693,2.4936593879630436e-09,3.5431674054221736,4.519299685747813e-15,3.389507627697029e-19,15.382997103615866
3000,68174.3930574841,0.28666848032736086,1.7372395787846994e-07,0.04330889141038527,3.0454187755683538e-09,3.5431674054221656,8.410774440918094e-15,5.219367743167628e-18,15.27895201353699
3100,68173.327053256,0.2952875654694629,1.7728504034375856e-07,0.043308830367724524,2.414331929675293e-09,3.5431674054221705,1.0609264569551567e-14,3.0261884122494583e-18,17.686033570593885
3200,68170.84365325728,0.3638380746472196,2.1618033057603235e-07,0.04330883436742622,4.383695544600785e-09,3.5431674054221647,1.85029642536217e-14,4.527476976884211e-18,17.066020436622594
3300,68171.51144584213,0.38317621786457134,1.9399070911991142e-07,0.04330877020981056,3.931063370928417e-09,3.5431674054221634,2.1823720674205837e-14,6.5116706779020065e-18,19.266286959182715
3400,68169.05537637243,0.3974184442588729,2.2409351288267765e-07,0.04330878207862126,4.8299825149336825e-09,3.543167405422158,2.112096896356102e-14,1.0676276170234188e-17,19.649644306903653
3500,68166.57123888495,0.4331507927963189,2.4482114846995233e-07,0.04330873542499339,5.745540744582439e-09,3.54316740542215,2.6615364689575928e-14,1.4496876054529327e-17,22.32863231733921
3600,68166.92832576054,0.47164520340953603,3.152600763586349e-07,0.04330873058772148,7.516328877989706e-09,3.5431674054221474,3.0584861167862964e-14,1.7301260124033673e-17,24.130162885627136
3700,68165.55787119045,0.5627133705072116,3.4609794141073713e-07,0.04330865500852494,8.355235546819708e-09,3.543167405422144,3.841253433141351e-14,2.1580136286549742e-17,24.12196666715036
3800,68163.48906072247,0.5956555068919664,3.47249497088398e-07,0.04330862488101308,8.460690135616309e-09,3.543167405422139,4.5740183600278065e-14,2.4346855227511516e-17,25.492395810641685
3900,68162.17598127504,0.6267254155608444,3.8299024495409627e-07,0.04330862146245007,1.0586164034377569e-08,3.543167405422134,4.8088832358596454e-14,3.603144862622073e-17,27.304656720851735
4000,68162.25179616366,0.7012291778297511,4.533339015508828e-07,0.04330852366352142,1.0462306336504617e-08,3.543167405422119,5.289433710921067e-14,4.262334853666817e-17,27.59428825885481
4100,68159.76641421401,0.7175703588711362,5.112041832308799e-07,0.043308531758476015,1.1791897279227062e-08,3.543167405422111,6.978833299516931e-14,5.141795799138431e-17,28.842748428357808
4200,68157.13118579326,0.7782234530327102,5.610569267495307e-07,0.04330844914290903,1.3296950658919942e-08,3.5431674054220994,6.987118836486892e-14,5.5431390376951025e-17,30.1069992167813
4300,68156.22263451006,0.833858974426505,5.877579502371129e-07,0.04330839510992241,1.5191455998051394e-08,3.543167405422096,8.213655969406965e-14,6.539848444629215e-17,33.67913203895293
4400,68156.25613279418,0.8816513591636963,6.292693992038578e-07,0.043308327274524695,1.735976158433385e-08,3.5431674054220847,9.85337100733661e-14,7.530256011518654e-17,34.48112216977137
4500,68154.23637406451,0.9438302758543182,6.906409830985942e-07,0.043308301667095865,1.9081715237485913e-08,3.5431674054220617,1.0771623095684999e-13,8.967906314561388e-17,34.79438910893129
4600,68150.71079553604,1.029454509347104,7.698810781406506e-07,0.04330823080894458,2.1561906487392553e-08,3.5431674054220568,1.2878788786739238e-13,1.0112674120504494e-16,37.289484223222644
4700,68150.30330463916,1.0465330606796182,8.173559968236469e-07,0.04330815642905549,2.3440531432111056e-08,3.543167405422036,1.437478060987894e-13,1.2357085650966352e-16,37.77447797498839
4800,68150.06672330067,1.129532630593965,9.348731201059512e-07,0.043308108240627426,2.605737509913324e-08,3.543167405422015,1.599496721663685e-13,1.3858937480621328e-16,41.101278862817175
4900,68145.80043954593,1.2281061432004297,9.723490129153753e-07,0.04330799341320809,3.016669572954012e-08,3.5431674054219937,1.902150127170032e-13,1.6457100059477972e-16,41.67913479337252
5000,68144.47222666172,1.2787362499236408,1.0633316549493362e-06,0.04330793073770482,3.354628121476073e-08,3.5431674054219657,2.1245675957539327e-13,1.8023847573309534e-16,44.502793247472475
