milliseconds,H2O2_p,per3_p,coI_p,MLTH_p,coII_p,MLT_p,O2minus_p,H_p,O2_p,NADPH_c,O2_c,NADPplus_c,H2O2_c,NADP_c,O2minus_c,H_c,MLT_c,MLTH_c,coIII_p,NADP2_c
1800,5.304805852144806e-07,299.1162702162357,1.2065488018558911e-06,299.9996153601665,0.002305786089993119,0.0010769169117616207,0.000243838364910694,-8.527864592616928e-07,19.1001881761588,43.69982451642469,19.715791183547495,0.0603517680802519,0.00013854999942107735,6.916330459630447e-07,0.0004560768572213493,-0.0003003671804723847,1.676921765929596e-06,299.9999984100685,1.2810233668529882,9.182426227853378e-11
1900,5.101543535699411e-07,299.0518429365514,2.6866359641411164e-06,299.9993392264314,0.004220996703985377,0.00043086079560503794,0.0002485497709078664,-4.285216653019263e-07,20.634208374909807,48.35021937043641,21.590084350910526,0.06156882655041849,0.00018042021896173013,8.972529364072262e-07,0.0005190627416120046,-0.00019998071145224824,1.5864925651017024e-06,299.99999836910587,0.8793295756346302,3.912769456233171e-11
2000,7.969236849798596e-07,298.4384867315879,3.0220506851000087e-06,299.99871351648,0.003637299295022988,0.0007500251907076381,0.0002681517842493517,-1.6901126991009556e-07,19.907185936528492,50.30367163326224,21.083436273607944,0.059883489636735676,0.0002547533301094659,1.080686248959423e-06,0.0006053807435572743,-0.0004754407024876727,1.753349032834504e-06,299.99999789565976,1.0487385465354313,-6.626251806083159e-12
2100,5.061772993831097e-07,298.3345192029056,2.9062445847593877e-06,299.9986289492905,0.004201617984453227,0.0015382548924627846,0.0002575707820874403,-9.83984738133551e-07,22.16635950366421,54.05957701701181,22.42876131415049,0.057215921195492424,0.00022338204852970938,1.1334303863917963e-06,0.0006924821657168203,0.00010275071338116855,2.3299287584533886e-06,299.99999782742333,1.0992030669730584,5.606940598882342e-13
2200,9.652185616255982e-07,298.79661231861263,4.599775646153644e-06,299.99898833956235,0.002349522106027651,0.0011481252699570592,0.0002617679369756814,-1.1372441621639614e-06,24.40163384458289,53.964475121368224,25.249768572799155,0.083923872210637,0.0003035711505917679,1.3120155203539434e-06,0.000678830021309718,0.00022256003950967045,2.2600777795932294e-06,299.99999749993583,1.501268859576156,1.7522199408957983e-11
2300,7.330429284412405e-07,298.4627588580649,5.1496213097972155e-06,299.99811685797874,0.005896927637889696,0.0016341771968990122,0.00030957425035006865,-1.3721509453129401e-06,24.90007874346803,59.219934685349706,26.22505334061193,0.10193738363913836,0.00045498984920779836,1.1658932442923667e-06,0.0007143148426990902,0.00010737616092335259,3.1965510266866486e-06,299.9999969611267,1.677912618302804,3.2635590567515284e-11
2400,9.210048401673071e-07,298.42739217052485,4.7375443552255285e-06,299.9983586401329,0.005450019550756782,0.0019938038233113815,0.0003192711627003288,-5.718190406379925e-07,26.68975240571801,62.86200757454145,25.602432873512583,0.09378607508553742,0.0005569144357354122,1.1676273449080332e-06,0.0009749088907131647,-0.00036328285716750606,3.0884954404674823e-06,299.9999968645696,1.8092170328161068,1.090585039673152e-10
2500,1.0214927160449187e-06,298.0661139476504,5.378436438203096e-06,299.99813573837486,0.004561118945532409,0.0025351646239907054,0.0003777501265013676,-1.842790102415202e-06,27.618017001809346,60.508849977461026,27.758614262694188,0.10414292091737844,0.00047534229658180796,1.6998794907454751e-06,0.0010687381401259393,-0.0007722279077238626,2.9465075175790577e-06,299.9999968900657,2.2398931294693405,1.2615323327801517e-10
2600,9.258145981010943e-07,297.90714370138494,6.489103468645341e-06,299.99748912189176,0.005972425852423182,0.0017639883552942519,0.00038045828177458004,-2.2646412500499095e-06,25.994088602582366,63.205669384278195,26.74957406935153,0.11102412220262498,0.00045727613722066463,1.653407918585651e-06,0.001157563109170161,-0.00025685680395248073,3.9140654201087775e-06,299.9999968559827,2.352678867316368,1.4586155249147473e-10
2700,1.4037870810868967e-06,297.0882876238882,6.331930816192436e-06,299.9975213515591,0.0075055995859781436,0.00206428264301743,0.00036926151246251824,-2.0132671632145376e-06,29.734875848680208,66.01889774097923,27.899858295771672,0.11181101594395254,0.0006842138569837305,1.9615832165181657e-06,0.0012893070956247828,-0.0009071114033854036,3.5166631426944464e-06,299.99999662931725,2.8040920322345833,8.99370802684887e-11
2800,1.6908624052983238e-06,297.2829062253201,7.408786643835159e-06,299.99745038114315,0.007927888970449668,0.002758111792199459,0.0004326832094189237,-2.3881879867377425e-06,28.991458780937574,71.02004765162636,30.361909256220617,0.15249984382270745,0.0007006569631564343,2.064524070792433e-06,0.0013101156522001025,-0.00024852451657600286,4.483352989232388e-06,299.9999955207356,2.9760182370421835,7.399886445594732e-11
2900,1.3856071124930681e-06,297.2745960890136,6.826803460374559e-06,299.99709434765856,0.008755413661545548,0.00284908313372244,0.00045522983446012543,-2.4781134179952424e-06,29.16758903949732,70.46030325674053,30.910397066645544,0.1491755564764139,0.0008721667448859758,2.167236520347667e-06,0.0014871572251962907,-0.0008870040459470957,4.451468654948022e-06,299.9999957722399,3.076959680162698,1.545159008521796e-10
3000,1.982316350320648e-06,296.46332574125597,9.388109329522134e-06,299.99589709359935,0.010060073786432266,0.0035347609796645327,0.00046041955969084174,-3.3526995532707457e-06,31.804676250512593,73.75001679713918,30.99952582079575,0.17520109990767663,0.0008209948214293657,2.303951493833634e-06,0.0015895216517781705,-0.001026179454913819,4.773731675369897e-06,299.99999527380663,3.2831177210424767,1.530658322025598e-10
3100,2.0436600590257575e-06,296.320711851338,9.712238496142607e-06,299.9962743420958,0.011934420033909342,0.003708175781543134,0.000506247839988779,-3.550912321391131e-06,31.990091363572546,80.77967254657867,32.91026428076712,0.17450344239825696,0.0010381837187258753,2.3564855086247475e-06,0.001690542666464331,-0.0008941383365823098,4.86459907681015e-06,299.99999504593836,3.535996444014744,1.3907060801273492e-10
3200,2.2401096742217936e-06,295.9009002245592,1.1084601813175043e-05,299.9957039681122,0.01306147834014694,0.004642957822353909,0.0005473886612830442,-4.3072181314118e-06,32.537380781524476,82.044594606625,32.835199019965025,0.19182575081672176,0.0009494204043519735,2.41735212548685e-06,0.0017243505658496247,-0.0019415282646342337,5.837497452592431e-06,299.9999944144338,3.536100868577118,1.76353864228258e-10
3300,2.5068856267002826e-06,295.8964309555791,1.1673011806140438e-05,299.99556814731795,0.015733671717835452,0.004856654638495706,0.0005418984535357701,-5.3116708097742396e-06,35.40352840665682,79.79643491967668,34.66608517706593,0.20832314914829617,0.0011696919653494129,2.9907213084494702e-06,0.0018160088517291324,-0.0019629389912159275,5.879800436644889e-06,299.9999939316918,4.100623438438631,3.1432620308503174e-10
3400,2.806381083417589e-06,295.4281793460007,1.340490008915287e-05,299.9942194103155,0.016508109032102737,0.0057203925884404755,0.0005671372797729087,-4.889732671858718e-06,35.99944749872738,86.58663167452019,34.60282221386145,0.2473492163274329,0.0011911908137004622,2.8874498162083925e-06,0.0020735157603593837,-0.002027725720359918,6.639597943400936e-06,299.9999933770771,4.515482494551841,3.5390166382112004e-10
3500,2.757546746085359e-06,294.93786402355204,1.4106521590733693e-05,299.9935642518443,0.018582806030832486,0.005513532034805615,0.000575149724718456,-6.437935921751133e-06,36.817042521688194,86.34799487464828,37.23785345948838,0.25694406714547036,0.0013352458432021603,3.0421940718965162e-06,0.0021794984041628033,-0.002638272065405958,6.428285976013433e-06,299.9999928711285,5.18496540534045,4.31961476142525e-10
3600,3.2298621115075918e-06,294.48951096787295,1.4558082973905653e-05,299.99332970590666,0.022734675295026124,0.0066493812275881395,0.0006065434755647596,-7.33875214080911e-06,36.455842011212475,86.03039937822194,37.939737083889696,0.25909483246315856,0.0015567470492200911,3.5015817791376294e-06,0.0022602118808427137,-0.002719188844260553,7.356844353459751e-06,299.9999926812779,5.434102501863465,3.9912620599607135e-10
3700,3.3240804267239108e-06,294.123104700135,1.7639541481688557e-05,299.9928778593859,0.024282108109545758,0.006794937374067573,0.0006307859928287689,-7.87208965556697e-06,38.782686164471315,95.32026401396524,39.80576920104111,0.3025716136703506,0.0017718896736138132,3.589736187818878e-06,0.002374743668294421,-0.0037292994556221864,7.4067799891291015e-06,299.99999257833883,5.321893622341657,4.717560941156806e-10
3800,3.959633790228603e-06,293.5876231292093,1.8748465524641043e-05,299.9926881816845,0.025872935608885837,0.007787653680328174,0.0006987662837772306,-8.02106063187271e-06,40.49039798496597,93.81711751415003,39.36129478261049,0.29739546725518284,0.0016820533855969413,4.169240028893974e-06,0.0023774474122936983,-0.004477758412917149,7.782887869269747e-06,299.9999916598753,5.938709584292173,7.064367201236659e-10
3900,3.91991877201243e-06,293.2256756163237,1.8522365401557122e-05,299.9917490909758,0.027237074306865783,0.008770049686102607,0.0007184532178515118,-9.241279563498924e-06,41.212798735547054,94.19283674781043,41.40724892309711,0.3482984107493898,0.0018423597161059818,4.1239807328418176e-06,0.002529413327418602,-0.005280772934320171,8.387499730191738e-06,299.9999910058004,6.413488372262821,6.975831718744349e-10
4000,4.215523010623418e-06,293.24697583291214,2.059506745952277e-05,299.9905548127413,0.030224853144297518,0.009690601875291353,0.0007535693162072492,-1.0464000950558171e-05,40.15587475510596,97.53982576140615,41.91876610902359,0.3570633461913035,0.0020021791861707956,4.651555898946357e-06,0.002773507314627044,-0.0054022835531010276,9.066428585798193e-06,299.99999070982,6.747302070436913,8.049484708607931e-10
4100,4.666888770852272e-06,292.54315692378685,2.3466792778773976e-05,299.9897437751486,0.03158431331336513,0.009818409423189275,0.0007718053461379324,-1.1291299177855095e-05,41.54001615547215,105.40365320214607,40.88216408876822,0.39569034391572766,0.0022291081592530704,4.555888482652556e-06,0.002781649890418967,-0.006777601665441437,9.980200241294926e-06,299.99999007351585,7.431176808806879,9.167810642161924e-10
4200,5.271028595883059e-06,292.0429360763727,2.509429875481938e-05,299.98914824475395,0.03543181825214081,0.011336682752191669,0.0007993434620937292,-1.342937701301343e-05,44.216382728929986,102.51825089911267,44.34793024776354,0.41389564683904,0.0023888817640174255,5.122269545361406e-06,0.0030275122040878577,-0.00733526201401743,1.0509926912450234e-05,299.9999895377836,7.474658404923571,1.153073066258434e-09
4300,5.700901601611573e-06,291.99555628358746,2.5456178771490417e-05,299.9880153221523,0.03879607556206119,0.011286084676335016,0.0008700901149192951,-1.3856779186902136e-05,43.07501271407355,105.85470051898564,44.69858395818481,0.42047389310511485,0.002580287130677073,5.090816830876726e-06,0.0031471847015577523,-0.008058496282079528,1.114806553436256e-05,299.99998932793403,8.55613890105467,1.2568519226003962e-09
4400,5.637572239265421e-06,290.9230234110133,2.7435217396503632e-05,299.9871821897274,0.0427186971504996,0.01251523486507725,0.0008877509067596629,-1.6055643577939657e-05,43.4683746685501,106.74393401460172,44.4302529688872,0.44693749585460874,0.0026984637335271556,5.413556726189439e-06,0.003378445310256221,-0.009390558431363738,1.1648131422364876e-05,299.9999885224505,8.557156819385801,1.4654111196299455e-09
4500,6.271946058566277e-06,290.6076922405881,2.9802439371976966e-05,299.9869024438528,0.045295154015738234,0.013420744588018107,0.0009031348789139655,-1.7723550407206564e-05,46.16249474126366,113.25303067794252,46.06979043632224,0.4802555296521804,0.0030054266411144955,5.985805141246473e-06,0.0032924640053961147,-0.010009898280782633,1.1688948625741253e-05,299.99998825640785,9.443339174430905,1.6035437566884877e-09
4600,6.6327675314164915e-06,290.35267741826243,3.164458857749448e-05,299.98531230209085,0.04842563074838975,0.014764582560699785,0.0009841704480510907,-1.945586199765717e-05,46.16966224657478,113.7000327367098,45.60201491863214,0.52657875771906,0.0033039165479056133,6.050979382664454e-06,0.0036522090324431983,-0.011988328553590392,1.283922134081562e-05,299.9999874424388,10.121011242761538,1.9462045399814113e-09
4700,7.069428512584274e-06,289.61512654397256,3.4218185642618306e-05,299.9841337214166,0.05468906541066405,0.015551786062887278,0.0009826390271633705,-2.137564630904104e-05,47.29863176959024,115.8777402357342,48.36109495261865,0.5370991477743265,0.0034866690221762274,6.6116246985152255e-06,0.0036877309156530726,-0.012465744508514655,1.3027151347623779e-05,299.99998690648704,10.212996986570586,2.1016145279421288e-09
4800,7.506308649191792e-06,289.22419672118326,3.680108566304865e-05,299.9826660042923,0.05606554453358612,0.01662749653026806,0.0010339385213752209,-2.2668644834060447e-05,48.210184590835574,115.97209033786318,47.32680302552719,0.5843463372007248,0.0035390235868708706,7.119036384475778e-06,0.003967928017553057,-0.014016499924271928,1.3920557562885194e-05,299.9999858549776,11.166842360281004,2.4643728937810456e-09
4900,8.051361426410398e-06,288.1401589210577,3.974677801675245e-05,299.98151595488156,0.06314337891398436,0.018436712850370143,0.0010664430192741437,-2.5594730429975574e-05,49.48745732601232,120.1362797374285,50.93694692567704,0.5985712396945878,0.0038445578768100367,7.2260114330798034e-06,0.0038982373322432986,-0.01610656718740862,1.4773825390728153e-05,299.99998482479174,11.298352008731838,2.7728777833208788e-09
5000,8.885063594354032e-06,287.68839322400305,4.1182290406240023e-05,299.98135586468703,0.06798045748516843,0.01878246408724021,0.0011355742098508343,-2.7338713090249225e-05,49.29538934171221,125.54628611766691,49.45204069980786,0.6273522120810442,0.004229476887617133,7.53737515135721e-06,0.004259853626485593,-0.017561510396379477,1.5232074582617294e-05,299.99998468118224,12.03375640583499,3.046026659846855e-09
