miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,mw4e2cf0b0_bd70_45a4_9e60_eba82fa5c3e4,mw469042d3_a94f_4ebe_af1c_1ead580aad2a,mw6c404de5_5b24_48d6_a0c4_5491e07b1f72,mw8c2b9a07_22c3_4912_adb1_167a38ea4cb3,mw819d0d09_05ba_4674_85ba_5c9439fb77f4,mw2be3652b_79af_4228_9d1c_9d65c7d0c70f,mw6a63ae22_6bb4_4dcf_992f_9287439dd556,mwcefd1303_4967_4502_af6d_e75c88c4d548,mwe043d306_ffdd_447b_9826_4df8abbece4d,mw6591152c_8b5a_4c9b_b095_956988a01ba0,mwe51f72d2_84fb_4b43_b900_521410fdf99c,mw72ca05d8_25b0_4765_ba03_a6a0eb846aa0,mwe70b2c96_44b9_48eb_967a_7eb850a916a6,mw64e9cef3_5dd3_43f3_ad04_58e8fc07a91b,mw6d041b25_87db_4394_9b8b_7ac61e01f359,mwd68cbf38_9266_4dfb_aa00_f817c3421aec,mwa6be116e_72f1_439e_bca6_eb61f79cc68e,mw6a8501d2_9479_41ae_8616_1e8d0e1bbfa9,mw3cec90c2_500e_4f30_b6be_325ef5194755,mwedf22864_05a0_40c3_a0d5_ede45a3e7e8f,mwd3e1ba39_ab10_4702_addd_fb6a7e184a4b,mwfa9d903a_b5e5_4a38_a649_dfe4719577aa,mw2e632a32_3823_4933_95cb_19567cbcc66a,mw8bdbd17d_f542_4b8c_88c6_a82eaf997a43,mw18e5caa7_26eb_4521_b217_da75bb3193ad,mwf5c3f9df_7ccf_4ca7_b241_471a66720da8,mwa4fcfa0c_6944_42fc_8c74_7865f13953c8,mwe0bb059d_deaa_45fa_b7dc_ec1c4409c4ca,mw7a1594c9_f04f_478c_9f5f_ccbe0b95a820,mwbdb849d8_2b25_4551_8de8_adc8bead2303,mw931f65a6_3967_4ac2_9904_ba791b216fc2,mw85e2714d_e6e5_47d5_9ffc_d90573faebe1
1000,0.0009883522315655726,2.5624283126148947e-05,5.833260761695463,2.6268148576268823e-06,0.05472812205871975,3.6603273959719863e-06,2.1588843350063297e-08,7.335045947364715e-07,93.32894611100735,6.54235858891222e-07,52.49956235876762,6.202045660870042e-08,7.805921211157974e-08,816.6598611323429,0.4083298459383349,-2.1285848652473665e-08,-2.3797298019643498e-15,-4.3236461329128625e-18,-2.0918224491991137e-11,-9.888413792882253e-11,11.66656944514216,-4.304867999734464e-11,2.0801067757365242e-16,-4.436971607322232e-16,1.7477791049928252e-15,1.4583210908355106,1.1818425497450887e-09,8.935944780692728e-08,1983.3168056884986,1.5775952582093076e-09,-3.5098215202077574e-17,-6.994251952586727e-13,2.619053676126829e-10,7.343452115479407e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.203224578443074e-08,0.0036148940612610553,0.29166423705595185,-1.209807069066293e-09,34.99970833539309,1.0208174017644386e-10,-2.234303795810495e-11,5249.956249595383,-1.2894330003860553e-06,-1.595849247097895e-20,1.517713317114168e-18,-2.3686595969294978e-21,-3.385553537325612e-20,3.698793631211022e-26,-3.23162387785597e-26,4.533338132237574e-08,4.6266904605742817e-08,3.696769392000721e-12,4.409295201643462e-08
1100,0.0009876381931492565,2.6779310748563297e-05,5.833259712222247,2.8584570985209196e-06,0.054714784999234864,2.272968944905603e-06,7.10228563914928e-08,8.066810315581173e-07,93.32896717143593,6.99642503984735e-07,52.49956236200085,6.80893774750985e-08,7.5821593687996e-08,816.659861177051,0.40832991529469553,2.0811233484727556e-08,2.5580812077655966e-15,2.3281643983494294e-16,-2.9791693834503665e-10,-1.9402180742228706e-10,11.666569445048104,-6.412940870650048e-11,-5.3622801852124726e-17,2.330434122252714e-16,-7.321918121327786e-15,1.458321016239369,7.70713136301863e-10,1.484197785906393e-07,1983.316805692147,5.591911100231213e-09,2.4984322471613647e-17,2.769083342033963e-11,2.365328955532566e-12,1.2826034680687974e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,9.88535424777831e-09,0.0035966908481403735,0.29166423686935233,1.222897875338674e-09,34.999708335407824,-1.8358811139129162e-10,-4.7131278050284895e-11,5249.956251335967,2.0438947811667944e-06,1.277343079233675e-20,-9.28906830178195e-19,1.270781129528376e-21,3.580319997338417e-20,6.436105005172831e-26,1.9905955309098406e-27,1.70135171883907e-08,-3.8162837310179746e-10,-1.2150705463483289e-12,1.9308943305309607e-08
1200,0.0009848297212106815,3.0345162452575418e-05,5.833256102038928,3.1185523434602016e-06,0.054706021572693164,3.85525631168099e-06,7.204332480062996e-08,9.0755307172548e-07,93.32894583300082,7.757734178812366e-07,52.49956231991559,7.337841219976607e-08,1.0586392593528399e-07,816.6598611479119,0.4083298346804798,-2.6744610714550387e-09,-1.920501329740913e-16,-2.343513474327393e-16,-1.0626754526316545e-11,-4.0748081208399055e-11,11.666569445426571,2.3604042745884734e-10,1.1165920462221117e-15,1.2013137341916045e-17,-6.592220696488695e-15,1.458320988885834,1.236393805105976e-09,1.3135434967369112e-07,1983.3168056890634,1.7345544552076555e-09,1.8537075511821874e-17,5.8868984423312116e-12,4.527807954906069e-10,1.1778062285438503e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.4066501935947615e-08,0.0036149361586871927,0.2916642371302781,-7.372752546639168e-10,34.999708335921206,3.030920341162279e-10,-4.1883099285577774e-11,5249.956250113289,4.065320898576089e-07,-1.2785371503859146e-20,-1.4559687273368883e-18,2.581942896211962e-21,1.8314472144293387e-21,1.0039878468125378e-26,-1.9214869655163644e-26,5.2332844114749114e-08,7.039646176787766e-08,-4.7329138968745155e-12,4.25273540682184e-08
1300,0.0009816582383658948,3.1525511310404736e-05,5.833252514973011,3.3955057125460274e-06,0.05473617202124756,3.801482640669902e-06,9.65174614964655e-08,9.980834237543721e-07,93.32895669998855,8.264687961067483e-07,52.49956231575934,7.941805277331684e-08,8.969873884158723e-08,816.6598611002917,0.40832985369973357,3.719712700700231e-08,-1.6627420160768347e-15,-9.35003774802257e-17,2.0226798719716276e-10,5.834408845994466e-11,11.66656944521795,1.5463210275147864e-10,-5.512231406836983e-16,5.291277877124902e-16,-4.604730821045335e-16,1.4583209649351394,1.6606094601846224e-09,1.610256021395749e-07,1983.3168056837567,1.58108464682806e-09,3.072158786393026e-17,1.6044237475990663e-11,-1.1839532220461626e-10,1.2580181214020906e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.6033627571319418e-08,0.003594304205362093,0.2916642356123775,7.334278917701648e-10,34.99970833560791,1.4938230602909862e-10,-3.421914098915877e-11,5249.956250842528,1.3941321272009582e-06,-4.3724840325749435e-21,-5.269252336495255e-19,-2.3466271039992038e-21,3.078901608399044e-21,1.8165602079430585e-25,-2.981638329279705e-26,5.8031412628830144e-08,6.507319483035333e-08,3.019127945366834e-12,2.0752854060509725e-08
1400,0.0009758816095746445,3.4273386813793455e-05,5.833252298197037,3.5289613938004246e-06,0.05472023932021077,4.775408182859224e-06,1.0215303021717805e-07,1.0313998365428628e-06,93.32894229299937,9.232238680069271e-07,52.49956225787507,8.018053023545789e-08,1.0923935480670882e-07,816.6598611354112,0.40832985061416854,3.9582063132268086e-08,-1.5904923745788602e-15,2.3284402316059446e-16,8.766332090087877e-11,-2.7160964690330514e-10,11.666569445049678,-1.4619844823834577e-10,-5.767889862075155e-16,2.1610392571855825e-16,-1.833393434398509e-15,1.4583209295605226,1.1314860048098317e-09,2.091062369757499e-07,1983.316805685011,5.5043618165093905e-09,2.5355700667061726e-17,2.5917609012729155e-11,-7.360616244949717e-11,1.8226258783153166e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.652865305281384e-08,0.0036221427176643005,0.29166423673404485,1.864966371345224e-09,34.9997083354243,4.114279098385761e-10,2.2600375693856948e-11,5249.956250462158,2.3236315593113321e-07,-2.1861651491713452e-20,2.466925072825374e-18,-1.3047284675177868e-21,-1.0230665264311568e-21,-7.542691627763726e-26,-4.173550301097917e-26,5.439497498936469e-08,1.0288750668076623e-07,-8.052566892368416e-13,7.165981837640583e-08
1500,0.0009739585751688765,3.650364912258134e-05,5.833247040536493,3.699319142329905e-06,0.0547133225165079,6.898609989237267e-06,4.000744994349982e-08,1.1477222718675697e-06,93.32893070967191,9.9059185742001e-07,52.499562255516445,8.532775540568203e-08,1.4505294700633542e-07,816.6598610485222,0.4083297819516925,5.138187480508765e-08,-1.534947195819957e-15,8.784266703973628e-17,1.262399193548772e-10,-2.628381678526017e-10,11.666569445038853,2.104795488920035e-10,-1.1654021462917349e-15,-3.9618396372377283e-16,8.587035962427552e-15,1.4583209637931798,1.8224756618917424e-09,2.7956695492969454e-07,1983.3168056880565,6.975439273598317e-09,1.8765927018038707e-17,5.115197354579647e-11,6.925809945845799e-10,1.7095931275423012e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.909150403604277e-08,0.0035890739141220336,0.2916642344420268,1.8146161270681936e-10,34.99970833534826,9.173244026044618e-11,-3.164086164370595e-11,5249.956250721438,-3.1554122493020695e-07,4.316092396429699e-21,2.19802286080982e-18,-8.624337079776875e-23,-2.8702981645156866e-20,-3.1949854591471325e-26,3.323113576939841e-27,7.294129731639895e-08,6.033019478688827e-08,4.871825843908096e-12,1.4092439958296917e-07
1600,0.0009719735098388736,3.7550014174368505e-05,5.833245927767395,4.062957457071128e-06,0.05473991854005744,6.5981145554210185e-06,7.62157005537424e-08,1.192717595521656e-06,93.32892155345311,9.973394835104934e-07,52.49956224247814,9.346090182517724e-08,1.3855587112152826e-07,816.6598610529086,0.4083297732638885,1.2829969404935297e-08,2.7123970385628475e-15,3.650452501256795e-16,1.625365364872056e-10,-1.7422834183427412e-10,11.666569445128442,2.865267210700005e-10,-2.866393486389236e-16,-1.5181910083996167e-16,-7.984102262586965e-15,1.4583208828517449,2.490112744828041e-09,2.6659446326987586e-07,1983.3168056799593,6.991563914095768e-09,1.8057101719301767e-17,4.835841938187341e-11,-1.5052998136858222e-10,2.2896332167344915e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.61718201788381e-08,0.003622285334741707,0.29166423292657856,7.178949389720142e-10,34.99970833582221,4.131664306781344e-10,-4.0489627841926185e-11,5249.956249859877,7.441837518962146e-07,-6.871538005433788e-21,7.110769556894233e-19,-2.226527625270813e-21,3.240680425537334e-20,-1.9719186940883926e-25,-3.6634739798212024e-26,1.0888960581432623e-07,1.0570453586763927e-07,7.052898887305512e-14,1.4658628269103225e-07
1700,0.0009693246864812579,3.8985918235623395e-05,5.833243192247443,4.025483926779599e-06,0.05471978758024183,8.904126376356149e-06,1.637364209883867e-07,1.2769805653697736e-06,93.32893130610375,1.1231923679835567e-06,52.499562186527534,9.486505653855243e-08,1.9237494793872637e-07,816.6598610038213,0.40832975436881225,1.7032995795071505e-08,2.1051440568146256e-15,2.622575133873073e-16,1.0117255118232832e-10,4.156310370729429e-10,11.666569444912987,3.5835984212909414e-10,2.1390943711590867e-16,-7.364714710757161e-17,9.375223851974295e-15,1.4583208902221836,3.6099216650765106e-09,3.3815558231151666e-07,1983.3168056788138,6.516817601401834e-09,-1.916696046582821e-18,4.2227834624244925e-11,6.76252842236075e-10,2.225306477125949e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.6437577672105555e-08,0.0036060891036426177,0.2916642356144268,1.5125297016307318e-09,34.9997083358146,1.999908699908526e-10,3.9249314700949605e-11,5249.956248520147,4.673499789170567e-07,1.0622776344825113e-20,1.1499620441680693e-18,-1.7008579818640662e-21,1.6573364414959848e-20,1.9436207618180437e-25,1.9353850357660919e-26,9.903386790181857e-08,1.0248630085919811e-07,1.1328732122385517e-11,1.3256841350283247e-07
1800,0.0009649962045748846,4.232333060687298e-05,5.833240105353982,4.372691319265324e-06,0.0547047286131268,1.0133694452889741e-05,1.543547089580533e-07,1.3667937582936127e-06,93.32896067309657,1.1762168562144076e-06,52.499562147112044,1.0664583743174575e-07,2.2021019068254101e-07,816.6598609730091,0.4083297480943632,7.384765650868906e-08,-7.411938189024872e-16,2.436539550569566e-16,2.2971214980014286e-10,1.024387181878285e-10,11.666569445079588,1.379611765224391e-10,7.028987810729667e-16,-1.5579790229289233e-16,-3.1949110230233464e-15,1.4583208374340297,3.0106506238744085e-09,3.373267288095252e-07,1983.316805678622,1.1145171203984908e-08,2.9456452189095317e-18,5.6804976759624e-11,6.520300496174446e-10,2.9992340851632214e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.0740136874137267e-08,0.0035814742184290937,0.29166423401598524,2.872048610897794e-09,34.99970833556275,3.1243238555165425e-10,4.925751361469831e-11,5249.956249720947,1.890653260394962e-06,2.3497386922312403e-20,1.2840595745285586e-18,-7.95370526642552e-22,1.397843159659563e-20,1.315819458561e-25,-1.0779032809719712e-26,1.2398000869315692e-07,1.411130395631097e-07,4.67520240497101e-12,2.0269118845590603e-07
1900,0.0009622676982656819,4.456252454403235e-05,5.833239580783179,4.457725136687395e-06,0.054703625763267504,1.0486957979275369e-05,1.528840531808031e-07,1.3860156776440662e-06,93.32893120727954,1.2435933509034266e-06,52.49956215691706,1.1110744015798535e-07,2.0424724588214472e-07,816.6598609890747,0.40832975260465054,7.013499537283703e-08,5.667335046835579e-16,2.6566786113795796e-16,3.378074590334123e-10,1.8456252831389754e-10,11.666569444557343,1.2493125364929384e-10,-7.620231795350193e-16,4.0214923845799527e-16,2.5086788469706426e-15,1.458320718841891,4.456149798445772e-09,4.447224587281834e-07,1983.31680568003,1.37533494623641e-08,-3.25245074714022e-17,8.806975290386152e-11,2.3463299166420713e-10,2.9054844808506807e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.154154247580521e-08,0.0036021595449444296,0.2916642338011191,1.531728796231368e-09,34.99970833511244,5.556558551862513e-10,-1.4327199096422133e-11,5249.95624643718,1.053432185991518e-06,4.210848648514694e-22,-1.4353571077723596e-18,1.784320251834549e-21,3.155520710924967e-20,1.434191954606603e-25,-4.1728718966063455e-26,1.3065954516803545e-07,2.0512595276614317e-07,1.4991605220063993e-11,1.5783141949786523e-07
2000,0.0009622398693846321,4.8284716856341595e-05,5.833235257898558,4.751208360305113e-06,0.05470505754788465,1.2818219170363712e-05,2.2732713726272633e-07,1.4556682439977883e-06,93.32894269753834,1.292757900953695e-06,52.49956213053121,1.1227374632900824e-07,2.473833422075541e-07,816.6598609201815,0.4083297368580235,4.0974797755990656e-08,1.3474059167631715e-15,-4.376455075242021e-17,4.29530316846302e-10,5.1492157487556453e-11,11.666569444477776,5.782238564825844e-10,1.3098952671034522e-15,3.362718393825224e-17,-6.9572448401780484e-15,1.4583207389753636,4.073748857318484e-09,5.058879914477095e-07,1983.3168056771644,1.940089468416536e-08,8.32432692264121e-18,1.0884704611246596e-10,1.093278883250593e-09,3.460744319447616e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.917576124013912e-08,0.003594390973015339,0.2916642346051321,2.0604978053134747e-09,34.99970833503016,7.030644149757938e-10,-4.213188494915275e-12,5249.956245610602,4.093834241555318e-06,-1.9908609272520695e-20,2.5512018585211113e-18,-1.5979123698871578e-22,7.94327759028548e-21,1.0511079224644081e-27,-2.2188470848523916e-26,1.5938810107836888e-07,2.5816464191383947e-07,1.609866539434234e-11,2.514448833829317e-07
2100,0.000956914486776958,5.130014903785068e-05,5.833235635443229,4.865697197085454e-06,0.05470110911579622,1.3269516511006626e-05,2.4506083786333485e-07,1.5386374734008213e-06,93.32895272842289,1.3926261289437247e-06,52.49956208688097,1.1610480614356862e-07,2.8759251884427996e-07,816.6598609504924,0.40832964242112163,8.001469009221973e-08,-1.339043906668371e-16,1.7056550189273337e-16,1.8778539813297918e-10,1.1861976788031092e-10,11.666569444568617,3.716575505554503e-10,-1.0756700496939137e-16,4.729139896399955e-16,1.5090800078853316e-15,1.4583206126677921,5.994353275518452e-09,5.525448269373421e-07,1983.3168056679408,1.7157085330315354e-08,-1.1454645710552546e-17,1.2654944162775272e-10,1.210778986121443e-09,3.875673233655442e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.7054562618748544e-08,0.0036085558099839053,0.29166423105128436,5.2820808813545416e-09,34.99970833535882,8.6609872550997e-10,-4.6217588329893845e-12,5249.956245777363,3.0909047686014957e-06,2.213564010708708e-20,-2.208227135159207e-18,2.0241155567377307e-21,-3.3349554183297235e-20,1.1971446204989107e-25,-3.3516637068869195e-26,2.0293883724900795e-07,3.17805393269456e-07,8.772979686093789e-12,2.446740515253212e-07
2200,0.0009554560166654345,5.031530436590256e-05,5.833230643291241,5.28251344829048e-06,0.05471687699754948,1.3416034490157222e-05,3.3328340067111583e-07,1.6073656265271798e-06,93.32895463385951,1.3900017194486984e-06,52.49956201551162,1.2375547296176666e-07,2.9631515302786166e-07,816.6598608507536,0.40832958261044056,1.2532297599294947e-07,-1.8514999372952967e-15,-6.464898771866567e-17,2.7464003923451565e-10,8.163347710476311e-11,11.666569444218519,5.202789361859546e-10,-4.834527796043099e-16,4.051097667927185e-16,-4.007569682557641e-15,1.458320623768129,5.91423703225742e-09,5.545269712322429e-07,1983.3168056672214,1.9857597888921835e-08,-1.6761555430370472e-17,1.1084680084384286e-10,1.7294274728467702e-09,4.017922874489059e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.109043923176834e-08,0.003589861161587794,0.29166423024784394,5.599280268501032e-09,34.99970833480386,5.113730767696883e-10,9.589726438030563e-11,5249.956245329783,4.395613676014048e-06,-6.362522258919553e-22,-1.8163501390970223e-18,-1.576042295469536e-21,-1.722699496442216e-21,9.805033900831389e-26,7.141222678303674e-27,2.108850006223494e-07,3.2594990633014354e-07,2.099067211846964e-11,2.935358940084168e-07
2300,0.0009522917035266016,5.2715523697004496e-05,5.833228269966537,5.294084205988145e-06,0.054708089494922806,1.564404412815931e-05,3.853789105905963e-07,1.69039194058152e-06,93.32895866519837,1.520474435146131e-06,52.499562000770766,1.2581733610203755e-07,3.38769196804228e-07,816.6598608076114,0.4083295836456676,1.194304963240498e-07,4.466909663118126e-15,1.0782664204528261e-16,4.512666143717436e-10,7.992925828030543e-10,11.66656944452961,1.1673746900495641e-09,-3.0323940886714795e-16,-1.2932493829873143e-17,5.392616818425173e-15,1.4583205054396327,8.062763260928704e-09,6.53190986866965e-07,1983.3168056658417,2.63796731191515e-08,-5.229411565866236e-18,1.5006487036810031e-10,1.8397172399271988e-09,4.081836165852454e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.908910988855098e-08,0.0035856191781007945,0.2916642305683424,3.863383792366711e-09,34.99970833452117,7.230590121398678e-10,5.2639835422710535e-11,5249.95624606942,3.847766936904301e-06,-1.2475072810799737e-20,-5.757871809966974e-19,2.454371380017284e-21,-9.262764446834019e-21,1.5467939744704073e-25,2.0163268828191043e-26,2.175531369608487e-07,4.0742775200173963e-07,2.8398527666383668e-11,3.200371719933026e-07
2400,0.0009502428841224922,5.4889791753371405e-05,5.833228381285433,5.70799898334763e-06,0.05474077470743371,1.8120331716294965e-05,3.4665040376454864e-07,1.7826977552079429e-06,93.32895822289126,1.516999401787571e-06,52.499561980998614,1.350310202336791e-07,3.440491976164538e-07,816.6598607932501,0.4083295806676809,1.6148934605503624e-07,-4.597155571332423e-16,-6.169846130130498e-17,6.269234594391526e-10,3.788989602487298e-10,11.666569444060144,1.1902904966813902e-09,-2.2633200418228918e-16,4.0333446607457555e-16,-3.080100513327777e-15,1.4583205259817174,8.988825903011579e-09,6.723200043092062e-07,1983.316805661825,2.6474066695555432e-08,2.7830237049466815e-17,1.5789082873566225e-10,1.3584401397854092e-09,4.579998625148344e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,5.079935465825643e-08,0.003603411704860765,0.2916642279694684,6.690662228151033e-09,34.99970833427096,1.046017453914766e-09,1.2371453420744338e-10,5249.956243348465,6.146171037652997e-06,-2.158813770717563e-20,-7.90000794976161e-19,-1.2551324937287755e-21,2.3695398474060647e-20,7.322613819729873e-27,3.648335842790762e-26,2.6939170546967934e-07,3.996090065401777e-07,1.8854639970953586e-11,3.5497248253732505e-07
2500,0.0009466914653391638,5.951387094784216e-05,5.833224154727317,5.887480353589369e-06,0.054717041476836564,1.747037982608786e-05,5.02984840977491e-07,1.8055858183427071e-06,93.32895741620533,1.5818606021258107e-06,52.49956191910922,1.400074964565356e-07,3.771441279433738e-07,816.6598606676429,0.40832947787004653,1.5308104262363938e-07,2.5595029748618785e-15,-6.25629734115186e-17,9.253833000990251e-10,4.586578341997752e-10,11.666569443724436,1.5205333088657583e-09,1.1201499684474966e-15,5.447126016434503e-16,4.115134659831988e-15,1.4583204728876125,1.015856439545753e-08,7.168648759582703e-07,1983.3168056582147,3.101272540235419e-08,4.0505398236835406e-17,1.9606716476867218e-10,2.3922414948155517e-09,5.222214812132234e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,5.620159341748592e-08,0.0036066486626171786,0.2916642275506352,7.620817402047158e-09,34.99970833466876,1.4301820520621046e-09,1.7184679568442095e-10,5249.956241259088,6.7598443506807276e-06,1.945048595610056e-20,1.0303355108192135e-18,-2.4142425523767924e-21,1.8413505698813007e-20,2.0340916630345785e-25,1.8081001050029735e-26,2.67845231744402e-07,4.712918896039486e-07,3.606626744891017e-11,4.3528465758705484e-07
2600,0.0009449003225215858,6.184971797093074e-05,5.833224445777041,6.142165352819653e-06,0.0547250339239453,2.006648337825188e-05,5.548542751405632e-07,1.8587642637640317e-06,93.32891611639924,1.6581871935812256e-06,52.49956190826214,1.4478951252368714e-07,4.1775181799630045e-07,816.6598606723464,0.4083294308147562,2.0441965030482418e-07,4.604871554068001e-15,2.2868548605056605e-16,7.8941525602688e-10,6.67176556537673e-10,11.66656944389642,1.4884262144278164e-09,2.0987177540403814e-15,2.406873239329449e-16,5.078591451317986e-15,1.4583203400434206,1.1898458825361241e-08,8.271659845707579e-07,1983.316805653256,3.537417736815998e-08,2.8862006446839423e-18,1.9731543566343236e-10,2.741325457961659e-09,5.617176224036246e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,6.28788148732082e-08,0.0035854486062274447,0.2916642238913856,1.0045936740793246e-08,34.99970833437196,1.690985638446971e-09,9.89430539002974e-11,5249.9562424311725,1.1145575416247098e-05,-5.381285856900856e-21,1.5743946698904249e-18,-3.5842025902006257e-22,3.496867803737409e-20,9.902667838078599e-26,3.7260780182752474e-27,3.165632098488217e-07,5.349227621698033e-07,3.329331214664784e-11,5.133916394858476e-07
2700,0.0009422525890726818,6.44361680352939e-05,5.83322204399527,6.298084254677642e-06,0.054703491997185744,2.2420053940715734e-05,5.254574772893537e-07,1.9603049627651326e-06,93.32893397231979,1.731365321250024e-06,52.49956183511004,1.4480804611012833e-07,4.421657500334384e-07,816.6598606364663,0.4083293768725773,1.9784903154131228e-07,1.8942036775847316e-15,5.0981411636404566e-17,1.3474299770353984e-09,8.46952717223179e-10,11.666569443271134,1.974164864656776e-09,2.436010840580395e-15,1.6053973528130853e-16,1.4171225434984077e-14,1.4583203056738467,1.2001811167321927e-08,8.333026838620204e-07,1983.3168056459244,3.607138316701626e-08,3.5502910418049365e-18,2.2499501597556614e-10,3.308607830088775e-09,5.589333376075308e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,6.721877450064344e-08,0.0035776592503425236,0.29166422536171527,9.52882815652109e-09,34.9997083339734,2.0107445135302456e-09,1.920000732168989e-10,5249.956239982843,9.26131792771708e-06,-6.006497067011303e-21,-1.2962665289585268e-18,6.287791845603649e-22,5.8934941021759145e-21,-6.181813764136267e-26,-2.806112190980105e-26,3.209713680964558e-07,5.973165872376922e-07,4.362488665208676e-11,5.459409954702571e-07
2800,0.0009407138788420597,6.462049031745855e-05,5.833218239260356,6.561733391895847e-06,0.05470663244034859,2.408286605301196e-05,6.48528415358706e-07,2.024837507642866e-06,93.32891234208755,1.8331283288094943e-06,52.49956179982384,1.540969739631182e-07,4.6463481753222717e-07,816.6598605038015,0.4083293430403956,2.719152187890997e-07,8.803087397486571e-15,3.0527886613342106e-16,1.2620025987187297e-09,1.397301386935164e-09,11.666569443024958,2.0668718839546976e-09,1.1469280748597966e-15,1.0937615233554583e-15,1.3660782899530937e-14,1.4583202073468633,1.5026599725955517e-08,9.286550492547999e-07,1983.3168056350105,4.113233131193712e-08,-4.0488924697187374e-18,2.3075099224895746e-10,2.9283563958388465e-09,6.272074147848023e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,6.807515732426043e-08,0.0035762101951785485,0.29166422129074715,1.3649339275134484e-08,34.99970833358815,1.915368679712378e-09,1.587002403016561e-10,5249.956236372519,1.2591958926101317e-05,-6.3479417298607315e-21,1.9628273811709557e-18,-1.502494553929669e-21,4.0763599069278874e-21,1.3430170567201491e-25,2.944457713012763e-26,3.7351049419660054e-07,6.630410310970717e-07,5.4950303886793156e-11,6.742744654047966e-07
2900,0.0009385947342564258,6.756252287942926e-05,5.833216924604671,6.6546600233006174e-06,0.05470814458237521,2.4331353044447583e-05,7.250103697890647e-07,2.1197094841855937e-06,93.32892747257036,1.871878386499345e-06,52.49956178980277,1.5880416222271382e-07,5.121988555551237e-07,816.6598604086463,0.40832919790942596,3.2018616374086077e-07,8.197394788306434e-15,6.043244241746769e-16,1.5296517213837164e-09,1.465072508273878e-09,11.666569442685946,2.132022791276724e-09,2.986219033050467e-15,9.264653511132096e-16,9.998604506156321e-15,1.4583202008746747,1.543994687191446e-08,9.560271939751538e-07,1983.3168056321142,5.177759446281204e-08,1.961784227121793e-17,2.9379998200934617e-10,4.182736965879554e-09,6.88316348912358e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,7.630680556962817e-08,0.003623612462305855,0.2916642203617899,1.3835111367029837e-08,34.999708333259,2.3836004604295035e-09,2.730276336335011e-10,5249.956235639308,1.429861894373623e-05,1.2668653396636165e-20,9.784125995677977e-20,2.9771330152635606e-21,4.4660322336177384e-20,-2.3934189832916613e-26,1.6680760799610545e-26,3.8247377941951944e-07,7.006029578013694e-07,5.2642230517126985e-11,7.13258803022881e-07
