miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,mw4e2cf0b0_bd70_45a4_9e60_eba82fa5c3e4,mw469042d3_a94f_4ebe_af1c_1ead580aad2a,mw6c404de5_5b24_48d6_a0c4_5491e07b1f72,mw8c2b9a07_22c3_4912_adb1_167a38ea4cb3,mw819d0d09_05ba_4674_85ba_5c9439fb77f4,mw2be3652b_79af_4228_9d1c_9d65c7d0c70f,mw6a63ae22_6bb4_4dcf_992f_9287439dd556,mwcefd1303_4967_4502_af6d_e75c88c4d548,mwe043d306_ffdd_447b_9826_4df8abbece4d,mw6591152c_8b5a_4c9b_b095_956988a01ba0,mwe51f72d2_84fb_4b43_b900_521410fdf99c,mw72ca05d8_25b0_4765_ba03_a6a0eb846aa0,mwe70b2c96_44b9_48eb_967a_7eb850a916a6,mw64e9cef3_5dd3_43f3_ad04_58e8fc07a91b,mw6d041b25_87db_4394_9b8b_7ac61e01f359,mwd68cbf38_9266_4dfb_aa00_f817c3421aec,mwa6be116e_72f1_439e_bca6_eb61f79cc68e,mw6a8501d2_9479_41ae_8616_1e8d0e1bbfa9,mw3cec90c2_500e_4f30_b6be_325ef5194755,mwedf22864_05a0_40c3_a0d5_ede45a3e7e8f,mwd3e1ba39_ab10_4702_addd_fb6a7e184a4b,mwfa9d903a_b5e5_4a38_a649_dfe4719577aa,mw2e632a32_3823_4933_95cb_19567cbcc66a,mw8bdbd17d_f542_4b8c_88c6_a82eaf997a43,mw18e5caa7_26eb_4521_b217_da75bb3193ad,mwf5c3f9df_7ccf_4ca7_b241_471a66720da8,mwa4fcfa0c_6944_42fc_8c74_7865f13953c8,mwe0bb059d_deaa_45fa_b7dc_ec1c4409c4ca,mw7a1594c9_f04f_478c_9f5f_ccbe0b95a820,mwbdb849d8_2b25_4551_8de8_adc8bead2303,mw931f65a6_3967_4ac2_9904_ba791b216fc2,mw85e2714d_e6e5_47d5_9ffc_d90573faebe1
3000,0.0009366120540983778,7.085846449105627e-05,5.833212265374217,6.931270582650797e-06,0.05470367213424509,2.788383043102647e-05,8.128262138028719e-07,2.129757217364188e-06,93.32892038327326,1.8794862819066e-06,52.49956173493629,1.6459964686230635e-07,5.358845600576028e-07,816.6598603305484,0.40832914735687326,3.61050906719662e-07,9.724313136410621e-15,1.1367144580554254e-15,1.8873323892242634e-09,1.6836732653248843e-09,11.666569442303956,2.805848638934819e-09,1.5341189276574032e-15,1.1506268385218832e-15,3.980323458303699e-15,1.4583200594516688,1.7649167958587658e-08,1.0485708940029903e-06,1983.3168056259337,5.471669372204744e-08,3.445441869138399e-17,3.099032578333437e-10,4.279804770603557e-09,6.8586630218898564e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,7.638764946895847e-08,0.0036223352781991174,0.2916642158982616,1.5385249529143684e-08,34.99970833251032,3.152308340107304e-09,3.420838548497004e-10,5249.956232873253,1.5886486644733676e-05,4.170076106395545e-21,-8.023539808489844e-19,5.660611824433446e-22,3.859599322744138e-20,-1.627431693875355e-25,-2.5135607210921125e-26,4.234199009350209e-07,8.379386296702448e-07,7.123906524533752e-11,7.477909938732841e-07
3100,0.000931665189231033,7.122521908706278e-05,5.833209224123659,6.975921000245267e-06,0.054735135146311745,2.90793085443471e-05,9.084313618941447e-07,2.2192040670350992e-06,93.32890651407389,1.9387357468906755e-06,52.499561674820754,1.6366375734760328e-07,5.549104295878569e-07,816.6598602683105,0.4083290560495113,3.7663359675652104e-07,1.1721112964162023e-14,1.1052644192433e-15,1.992676600585986e-09,2.3742775585274755e-09,11.666569442382908,3.0781075657712723e-09,4.494449349258666e-15,1.8380529422628367e-15,2.591713971000432e-14,1.458319983286082,2.0172433350320425e-08,1.1265574950365027e-06,1983.3168056181694,6.435803902449206e-08,5.043648408877393e-17,3.2184482274877733e-10,4.838106390522679e-09,7.374633541039419e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,8.338437423678445e-08,0.003617907893032287,0.29166421391238423,1.7673733356645788e-08,34.99970833218777,3.2727800305159004e-09,4.1635112418999756e-10,5249.9562297734155,1.8374693847400827e-05,1.7070577521093483e-20,4.591629800359675e-18,-1.7501753077502702e-22,5.514113861368094e-20,-7.883539804576699e-26,2.987506556393358e-26,4.5625064101446004e-07,9.406688391988339e-07,7.125688639656084e-11,8.766135973095425e-07
3200,0.0009298553662135579,7.302466253818717e-05,5.833207323828919,7.074098992890325e-06,0.054721984738956064,3.043041385792133e-05,9.9643760629128e-07,2.327553591846748e-06,93.32890261804476,2.0650544598417547e-06,52.49956166176697,1.6751950590848388e-07,6.179171391126776e-07,816.6598601625807,0.4083290067991182,4.630362266836954e-07,1.637884501407838e-14,1.4563819128143426e-15,2.2909904000126347e-09,2.4094474882986044e-09,11.666569441840071,3.256241977632903e-09,3.589453802596131e-15,1.4856597945479356e-15,3.026910908109432e-14,1.458319965353588,2.0826084988385168e-08,1.2130011793864925e-06,1983.3168056157915,6.595575421982556e-08,5.4593896149880977e-17,3.605265360663283e-10,5.739653377423217e-09,7.813050721462521e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,8.956436742759224e-08,0.0036053200274010337,0.29166421023322053,2.173446549256295e-08,34.99970833130933,3.4908642996106033e-09,4.314280422733005e-10,5249.956229723571,2.211864451069965e-05,1.0135657048515875e-20,2.5522507186500383e-18,2.4566687970511885e-21,3.037864658546732e-20,1.9193884079015131e-25,-1.4480115278266547e-26,4.964357848992889e-07,9.418289911782314e-07,8.729924186462246e-11,9.08059912790097e-07
3300,0.0009288878396024739,7.513922027036294e-05,5.833204582129553,7.359487506655257e-06,0.05470459787689481,3.331355671568524e-05,1.0759245409412982e-06,2.326983194924987e-06,93.3289359736183,2.0766008262344553e-06,52.499561607362466,1.749619325838793e-07,6.330432714874684e-07,816.6598600830755,0.40832894340822834,5.129978370361088e-07,1.485919964003204e-14,1.9432837045399048e-15,3.0788951219659556e-09,2.786606369618508e-09,11.666569441202272,3.749495062134037e-09,5.354732056429974e-15,2.1144619044023575e-15,2.1189271583401067e-14,1.4583199003549716,2.365652979106245e-08,1.2700716059640621e-06,1983.3168056081192,7.655878918369443e-08,5.236124675319836e-17,4.054571423453274e-10,6.376116796586726e-09,8.623356357212026e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,9.234473273626096e-08,0.0035810959151513786,0.29166420840884055,2.4062549961048453e-08,34.99970833084132,4.432740331438188e-09,4.733236309008618e-10,5249.956224936919,2.445036336772343e-05,4.5713548478147066e-20,1.6614541627818046e-18,4.215206928303139e-21,2.775205455285376e-20,2.8360054422683853e-25,4.588202270834976e-26,5.076216642177539e-07,1.076540194875979e-06,9.389150841802728e-11,1.0193959124819166e-06
3400,0.0009248470276759564,7.928624026557691e-05,5.833204676326132,7.4278891585223046e-06,0.0547073463640247,3.419056074915869e-05,1.1200802648547012e-06,2.3789044760001465e-06,93.32892476101995,2.1558504804859817e-06,52.49956154247464,1.7700002059894264e-07,6.827272652626149e-07,816.659860027903,0.4083288176115488,6.160837517382013e-07,2.2503184387187368e-14,2.293858020735156e-15,3.7585376297963474e-09,3.2638776663654493e-09,11.666569440561231,4.501312981279973e-09,6.555173323934471e-15,2.609482905350527e-15,3.371859666753015e-14,1.4583197637697751,2.4811384039414908e-08,1.331402949656267e-06,1983.316805597753,8.051462995682672e-08,1.2313433412208513e-16,4.506814547474671e-10,7.775692839169992e-09,9.087257780722938e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.0157283212882084e-07,0.003596498764362908,0.2916642064029243,2.6260140258489385e-08,34.999708330657576,4.550542904757945e-09,5.350984183557116e-10,5249.956222401402,2.9522199974370796e-05,5.187142305424919e-20,7.886512602404437e-18,1.5898813849345999e-21,3.70299985873432e-20,-3.7877849023965656e-26,1.0182595924675046e-26,5.687805998700512e-07,1.151633790836165e-06,1.0547677065765005e-10,1.169848743380063e-06
3500,0.0009237091437209168,8.162536553716109e-05,5.833199648057878,7.810354931869333e-06,0.054700935505946985,3.629307963829946e-05,1.2683052937561597e-06,2.451525517270198e-06,93.32889408678251,2.1837710125013288e-06,52.499561488487196,1.8348137965159648e-07,6.953048154305879e-07,816.6598598611686,0.4083286872623138,6.820358268792268e-07,2.5796737178735e-14,2.8480395653334575e-15,4.391018661668451e-09,3.900333031446294e-09,11.6665694404419,5.265999747579412e-09,8.700533756413495e-15,3.650172877092653e-15,5.106211725066684e-14,1.4583197204612441,2.8350298833581526e-08,1.4568510088357332e-06,1983.3168055849458,9.100175734095024e-08,1.2064078205113216e-16,4.5956307414415707e-10,8.045688506255662e-09,9.293289577009877e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.0420388788991165e-07,0.0036152524063384826,0.2916641990199791,2.931179718841791e-08,34.99970833002612,5.650803775468389e-09,7.07371200080447e-10,5249.956219170308,3.2978526986715837e-05,7.79425818560277e-20,7.932996326913518e-18,4.885037827642383e-21,4.237045007317008e-20,2.6729504542761837e-25,5.703410901507445e-26,5.702405634703067e-07,1.2799063775292986e-06,1.2247466662486654e-10,1.2952157645133417e-06
3600,0.0009182079469328543,8.342758980339727e-05,5.833199418895348,7.753689495384304e-06,0.05471632189355761,3.8262623182453436e-05,1.3347058756997e-06,2.485976935096223e-06,93.32890693616812,2.2805789339942536e-06,52.49956143012244,1.8598265704008433e-07,7.428372604006138e-07,816.6598598118346,0.4083285866454337,7.689789621547847e-07,3.1639442889380974e-14,3.2795875417301508e-15,4.838479709477015e-09,4.416545330034912e-09,11.666569439825615,5.463714073714048e-09,9.90083378382802e-15,4.5540335790286406e-15,6.284365843584455e-14,1.4583196254516713,2.983152755224393e-08,1.5785093240036464e-06,1983.316805581933,9.611159045310961e-08,1.3888340682369175e-16,5.296061052236753e-10,9.47313214019364e-09,9.793356232222854e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.1334301339175358e-07,0.003596141784948131,0.2916641959219025,3.3943384706263706e-08,34.99970832886796,5.8021982587660324e-09,8.030562432604641e-10,5249.9562135141605,3.486973417603822e-05,7.790664303591899e-20,1.0532039491194979e-17,6.17478653009094e-21,8.234773708707028e-20,1.904528907611822e-25,9.219472574873596e-26,6.055875711145491e-07,1.4490584147230285e-06,1.3188320408445026e-10,1.3229847786085135e-06
3700,0.0009177793482418801,8.428323500167126e-05,5.833197322694366,7.945376820261413e-06,0.05474168004649313,3.95894847744678e-05,1.4440381513557418e-06,2.5766124487766783e-06,93.3288881094698,2.291242282953201e-06,52.49956138204021,1.9510404981347437e-07,7.836130823206898e-07,816.6598596340983,0.40832843337852825,8.570131662333264e-07,3.909775760562058e-14,3.8963919056582664e-15,5.58292063651617e-09,5.104633287900394e-09,11.666569439042867,6.3647694660161485e-09,1.2698650543821651e-14,5.0988655505106975e-15,7.940070236459444e-14,1.4583195001319833,3.291732912948458e-08,1.6174401586414015e-06,1983.316805567724,1.0351125865626792e-07,1.8783886675284757e-16,5.801210692274028e-10,1.0232115288280815e-08,1.0333850657577991e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.1691782873785555e-07,0.0036060279679909274,0.29166419151331974,3.75220874192582e-08,34.99970832812557,6.614722470113568e-09,8.675058384054631e-10,5249.956208759211,4.057275020678336e-05,1.0973638226238934e-19,1.3238844830348361e-17,1.0123748358763039e-20,1.5290130448631776e-19,4.988293996023209e-25,9.987291745091719e-26,6.756962987920563e-07,1.520692932226878e-06,1.5803642796756566e-10,1.449361515942561e-06
3800,0.0009149906249642442,8.629169351495424e-05,5.8331953240352545,8.28522173713317e-06,0.0546982984174756,4.197181945489214e-05,1.5724091734755852e-06,2.651379363906468e-06,93.32892343483225,2.391677286115467e-06,52.49956133652286,1.9396319862059868e-07,8.478101615718411e-07,816.6598595022368,0.4083283204369359,8.779796476559369e-07,4.2223816901581016e-14,4.8319390435151874e-15,6.457879022747095e-09,6.077954376930169e-09,11.666569438091367,7.052960749963381e-09,1.4196910023968868e-14,7.008830897832144e-15,8.55067210460639e-14,1.4583194605255982,3.547108183009592e-08,1.6696631384122702e-06,1983.316805561161,1.1287650376603732e-07,2.6744899623079274e-16,6.124842740056711e-10,1.17401243846553e-08,1.0924247306946393e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.2468786250567905e-07,0.0036141062246690925,0.2916641878032286,4.337154896374274e-08,34.99970832704143,7.775558486576938e-09,9.94442971356403e-10,5249.956206877712,4.625390698710198e-05,1.3785818930983937e-19,1.6601132461119925e-17,1.1858512808697633e-20,1.813649803910946e-19,7.846313834241523e-25,8.814332439107871e-26,7.07305383556775e-07,1.6959321199865919e-06,1.7176153322881484e-10,1.5428982146692509e-06
3900,0.0009097426454113389,8.874572696873154e-05,5.833190913649669,8.45279649523594e-06,0.05473729778387462,4.430368729006432e-05,1.7542659621810428e-06,2.6682880856752744e-06,93.32888455805501,2.366684997833668e-06,52.499561292041435,2.0096369174208995e-07,8.788146914942296e-07,816.6598593586232,0.4083282068717449,1.044553061084139e-06,5.1718049854995864e-14,5.53070060479675e-15,7.146180738266466e-09,6.780129102785389e-09,11.666569437301614,7.832231449466964e-09,1.7712980268701768e-14,7.627068826456939e-15,1.1177836520738199e-13,1.4583193330584583,3.724133431436782e-08,1.7639291589242835e-06,1983.3168055495596,1.235208879458998e-07,3.180773234219409e-16,6.424879237080352e-10,1.3001969473709263e-08,1.1393675544012912e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.2821680321024521e-07,0.003579936309751607,0.29166418194649785,4.496312417020327e-08,34.99970832593276,8.201689656528315e-09,1.133438823909775e-09,5249.956200100405,5.032007002925972e-05,2.0116363524415508e-19,1.9644204469488633e-17,1.5889691866702958e-20,2.6041031984162814e-19,7.262136801485472e-25,2.171955625449408e-25,7.524910731437389e-07,1.7417079819292833e-06,1.8319529192027594e-10,1.7707590757854064e-06
4000,0.0009091092318167534,9.071873289526189e-05,5.833189356420527,8.614852236092248e-06,0.05473634228812729,4.655567867194715e-05,1.8108483473801734e-06,2.790722483893809e-06,93.32891161920064,2.4879036330463364e-06,52.49956123692433,2.0429399749432825e-07,9.234071418857924e-07,816.6598592370633,0.4083279951370918,1.104072930873653e-06,6.491586407492395e-14,6.808496959647274e-15,7.81955126860117e-09,7.67425772746408e-09,11.666569436533827,8.734383629174786e-09,2.134330685276021e-14,9.792930931682708e-15,1.2774120391903172e-13,1.458319231450923,4.084511455824319e-08,1.8551934916821587e-06,1983.3168055351184,1.3197670862946183e-07,4.3382785564091353e-16,7.115741274035132e-10,1.4799590820066979e-08,1.2009419798642441e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.3292757449296603e-07,0.0036003843381314246,0.29166417396297994,4.9448007870217966e-08,34.999708325204175,9.241898926471446e-09,1.3620757771503685e-09,5249.956193827136,5.3242184658691776e-05,2.5370533661584366e-19,2.702047506042962e-17,2.3240459069518766e-20,3.033369911735142e-19,1.280950618221013e-24,2.7775115575612623e-25,7.799735657133977e-07,1.931890673028812e-06,2.0716762800610004e-10,1.8642784948355228e-06
4100,0.0009078733017564545,9.32607451978928e-05,5.833188158166937,8.62326783315783e-06,0.054732043882113876,5.044790103498325e-05,1.9601942663937573e-06,2.85273154329316e-06,93.32891383277156,2.5100978402181014e-06,52.49956120663059,2.0824167228198602e-07,9.557603298269341e-07,816.6598590760246,0.40832785566831753,1.2402281126712079e-06,7.277111449257582e-14,7.855729273677131e-15,8.932993582781967e-09,8.863761682933045e-09,11.666569435543042,9.846699031793255e-09,2.3538325831729098e-14,1.0593868896458503e-14,1.7087824422476504e-13,1.4583191302996705,4.484705304068229e-08,1.9742486954721953e-06,1983.3168055224803,1.3961833545974209e-07,5.044537674625536e-16,7.490191119159077e-10,1.6093864397890337e-08,1.2864828652687002e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.390988568709316e-07,0.003576129097536615,0.2916641703101436,5.6593435982624604e-08,34.999708323943956,1.0327991039083153e-08,1.5465833354343363e-09,5249.956188854753,5.8730903810421105e-05,3.1613343580288675e-19,3.173988928891111e-17,2.9650960608574034e-20,4.612285142597042e-19,1.8387764491277945e-24,3.107451086376168e-25,8.03493370978975e-07,2.092749141768173e-06,2.2670422705460185e-10,1.9858395489102335e-06
4200,0.0009022224966123051,9.504019166499724e-05,5.8331840775470996,8.910797625618482e-06,0.054730678161922904,5.269384765494037e-05,2.091940154441354e-06,2.8680199588327076e-06,93.32889006383022,2.5271101410420113e-06,52.499561121941106,2.1378974997958648e-07,9.873477493028403e-07,816.6598589105714,0.4083277071781071,1.3536856950250793e-06,8.638422322704876e-14,9.376375752915435e-15,1.053318905714585e-08,1.0071854206459256e-08,11.66656943464786,1.0403575593926822e-08,2.9118087161853555e-14,1.3412083947487028e-14,2.0801924704181354e-13,1.458319064606225,4.724477206282043e-08,2.094350023134432e-06,1983.316805513422,1.520285139422607e-07,6.827390437249678e-16,8.144038698018459e-10,1.7139798540932474e-08,1.3420283285010329e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.4742729761026617e-07,0.00359066731458701,0.29166416357688507,6.037147939348502e-08,34.999708322631754,1.1128311623786767e-08,1.7262233754029185e-09,5249.9561835992345,6.59952637881117e-05,4.354091177486622e-19,4.22164320443601e-17,3.6923486680222724e-20,5.59890092707594e-19,2.445477337019883e-24,4.3391338553126385e-25,8.580254691447284e-07,2.1855459349605477e-06,2.509181551647385e-10,2.122516200439874e-06
4300,0.0009025401837513807,9.90128469678229e-05,5.833181660749939,9.039223425486717e-06,0.05471813842031751,5.5150347134512953e-05,2.322870424796502e-06,2.865084120632747e-06,93.32891859291732,2.6449169104092334e-06,52.499561096475446,2.2001809667417775e-07,1.0506474746312551e-06,816.6598587814299,0.4083274931880084,1.5008994171796678e-06,1.0420926870004338e-13,1.0452143674965786e-14,1.1401587015885184e-08,1.1426371669549919e-08,11.666569433759038,1.1619277484919591e-08,3.5505728538042755e-14,1.5259626268331492e-14,2.4343523445271484e-13,1.4583190051351103,5.218890794435525e-08,2.206063822349204e-06,1983.3168054915302,1.6153388464521776e-07,8.236817421030767e-16,8.554510948533631e-10,1.8744210929668016e-08,1.4080715536135065e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.5517574370373822e-07,0.003590500706257905,0.29166415681876856,6.84818590419049e-08,34.99970832162671,1.2218774362825993e-08,1.924123471129301e-09,5249.9561767162695,7.365241461376263e-05,5.359963323087416e-19,5.396141624401879e-17,4.8393245769898234e-20,7.157539347358012e-19,3.0995496153597173e-24,5.760132113164484e-25,8.864111066640415e-07,2.414801810759858e-06,2.729672073186236e-10,2.311615989209358e-06
4400,0.0008972670241457208,0.0001001782861286627,5.833180212417281,9.203203134196324e-06,0.05471761902265559,5.766777506977352e-05,2.5005720157917218e-06,2.930924394831258e-06,93.32890103049363,2.6434118960903622e-06,52.499561014133526,2.2151772711672244e-07,1.0722881282448556e-06,816.6598585913817,0.40832738198460683,1.6123011096879692e-06,1.1937297266373082e-13,1.2295787193887497e-14,1.3018515363857167e-08,1.3108002508073448e-08,11.666569432572947,1.2872006096991086e-08,4.0824490417005275e-14,1.812031540216221e-14,2.9760476428871283e-13,1.4583188621178675,5.426557304564479e-08,2.3047873607971197e-06,1983.3168054857201,1.7694333797469739e-07,1.0279973849970424e-15,9.229990777274785e-10,2.1205621672261873e-08,1.4602332149551201e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.620803198744398e-07,0.0035757781921540227,0.2916641466244067,7.502193264455052e-08,34.99970831985319,1.3470586914621717e-08,2.200129433757235e-09,5249.9561684789605,7.93043790247877e-05,6.402110463488911e-19,6.968545664820609e-17,6.498031224055326e-20,8.850102672813121e-19,4.3608239580159246e-24,8.546280682371834e-25,9.508374164895313e-07,2.58720037957069e-06,3.104862884607671e-10,2.4975401000909586e-06
4500,0.0008955307808622792,0.00010243644843917745,5.833177382270388,9.449677227515419e-06,0.0547275658204628,6.013225057789891e-05,2.5914558877756885e-06,2.9948487571517953e-06,93.32886618919912,2.7439587425075103e-06,52.499560973895186,2.242169443510296e-07,1.1452722981824462e-06,816.6598584014631,0.40832711310992104,1.811008471215813e-06,1.426263202448789e-13,1.4394528711726665e-14,1.4390483059232554e-08,1.455106538028713e-08,11.666569431248808,1.3873777826374177e-08,4.7198437739748035e-14,2.1081808555386176e-14,3.599239949719503e-13,1.4583187770410226,5.9190694723417864e-08,2.3349018309596023e-06,1983.3168054649636,1.8735871814153353e-07,1.263479971104392e-15,9.948572995577247e-10,2.318877652626292e-08,1.5272994652235875e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.6728929869964514e-07,0.0035908791962352645,0.2916641391580008,8.308937072127262e-08,34.99970831881042,1.4857826305743592e-08,2.421344634595591e-09,5249.956163426739,8.609428647675557e-05,7.774315654759316e-19,8.398296973496133e-17,8.18907321222755e-20,1.142971299519907e-18,5.3510555427862566e-24,1.0666866748676387e-24,9.856700179216952e-07,2.7876888052912925e-06,3.347076117233354e-10,2.6672996690372273e-06
4600,0.0008959435155767666,0.00010477823113446285,5.833174809229948,9.456601436824101e-06,0.054722957727673195,6.201544236236143e-05,2.8497098456272627e-06,3.0578732479393253e-06,93.3288778048063,2.7334071047147653e-06,52.499560936631084,2.2876827303390523e-07,1.186965500051111e-06,816.6598581998542,0.40832693717559343,1.9560289587752683e-06,1.6288785450231825e-13,1.6644982789118444e-14,1.5824280515644545e-08,1.614959095817125e-08,11.666569430171739,1.5403974994759786e-08,5.593486971929817e-14,2.4355430483987085e-14,4.255376128920078e-13,1.458318621194428,6.206650842529846e-08,2.501158109289931e-06,1983.3168054540808,1.999753621006061e-07,1.4849350825466735e-15,1.057336747865616e-09,2.463684789802253e-08,1.5834512918218727e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.7434538920794738e-07,0.003613076942308869,0.2916641292171444,8.858887939559322e-08,34.99970831687743,1.5901531786730788e-08,2.667455823617796e-09,5249.956155844499,9.658860902770071e-05,9.783554746047822e-19,1.0224282788481055e-16,1.0506580726984946e-19,1.4534171006413124e-18,7.26964255556098e-24,1.4823301673623317e-24,1.0376880629365342e-06,2.9282696788514044e-06,3.6186787936343125e-10,2.7626921068823354e-06
4700,0.0008912721280386509,0.00010764700769565604,5.833172383420545,9.629758333254085e-06,0.0547364095781276,6.501335618754763e-05,2.9910330377731426e-06,3.1478223938787374e-06,93.32888930185294,2.792968952377794e-06,52.49956084999415,2.2955849415784717e-07,1.2123428614106595e-06,816.6598580528063,0.4083266795023967,2.1454156209054335e-06,1.908026043524792e-13,1.9447077402090375e-14,1.802266075869139e-08,1.81996519108714e-08,11.666569428883761,1.681808820113325e-08,6.498956890111666e-14,2.909930661423279e-14,5.065828022296413e-13,1.4583185604876534,6.706714730544688e-08,2.56758532038992e-06,1983.3168054349676,2.1187672035868224e-07,1.8020457646003786e-15,1.1028536700078876e-09,2.7016194535661612e-08,1.6623157608682587e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.8152202686671777e-07,0.0036211673262540375,0.29166412255651586,9.729221970729703e-08,34.9997083149052,1.7227361884886458e-08,2.9955626023045967e-09,5249.956144792118,0.00010569498684826586,1.2250133853178843e-18,1.2812040885273602e-16,1.2972512949488818e-19,1.8436715653914616e-18,9.484625213108301e-24,1.8761084157625155e-24,1.0869196982697836e-06,3.082743829769341e-06,4.0515432891666797e-10,2.9916715899842365e-06
4800,0.0008874265468654028,0.00010970756910067548,5.833170913600291,9.774520689308364e-06,0.05474179117186831,6.70069034238532e-05,3.179925417324685e-06,3.1541771866797747e-06,93.32886886895126,2.823514809481781e-06,52.499560792272305,2.399503576784168e-07,1.2854124015793043e-06,816.6598578770352,0.40832649237498436,2.2800584997394355e-06,2.2203158196976027e-13,2.258777356514343e-14,2.0053765326032977e-08,2.0277403022589945e-08,11.666569427198628,1.8117442885782506e-08,7.364441213450888e-14,3.364099915657138e-14,5.943519594943066e-13,1.4583184222739036,7.12903117520466e-08,2.682952340611578e-06,1983.3168054204089,2.3026614819801278e-07,2.1903378556499366e-15,1.1775423133553804e-09,2.959287817948534e-08,1.7016864461236415e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.8847691415975354e-07,0.003607396397641593,0.29166411353126453,1.0479710668567645e-07,34.999708313361985,1.91172634621484e-08,3.3300917923804293e-09,5249.95613641477,0.00011502872727393073,1.4627789911085884e-18,1.517975577785694e-16,1.6176690662281594e-19,2.3115007656007482e-18,1.2233515443479225e-23,2.4733018509908803e-24,1.1436445551609054e-06,3.3658015307843392e-06,4.363688094592355e-10,3.1369692007954405e-06
4900,0.0008884744828310864,0.000109799268666247,5.833167169135525,1.0049588448755042e-05,0.05474248845896039,6.932743681762467e-05,3.3678268945843694e-06,3.2697967921264894e-06,93.32887974620937,2.911183002157545e-06,52.499560737052256,2.4384287266325367e-07,1.323094297635098e-06,816.6598576230199,0.40832625325892813,2.5164410721606644e-06,2.495957832675407e-13,2.609971940870984e-14,2.18367467125368e-08,2.2383412036354186e-08,11.666569425594325,1.9677215328649482e-08,8.582867085206093e-14,3.8334677057956604e-14,6.994292150292797e-13,1.4583183041481993,7.482273712718056e-08,2.7651648660732205e-06,1983.316805401832,2.435547550117674e-07,2.6776427451975116e-15,1.2844202910792234e-09,3.25460206192198e-08,1.736573767484743e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.9554320084137485e-07,0.0036185646401502205,0.2916641009383095,1.1446167847671333e-07,34.999708311585884,2.0491740559302263e-08,3.6927662558787138e-09,5249.956126500329,0.00012337533867903293,1.7918962153483425e-18,1.8730776221973435e-16,2.0028055784749888e-19,2.816298230830831e-18,1.5935918129585146e-23,3.192016721250923e-24,1.199757028435591e-06,3.513028761603584e-06,4.71207299818942e-10,3.3309309414417066e-06
