miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,mw4e2cf0b0_bd70_45a4_9e60_eba82fa5c3e4,mw469042d3_a94f_4ebe_af1c_1ead580aad2a,mw6c404de5_5b24_48d6_a0c4_5491e07b1f72,mw8c2b9a07_22c3_4912_adb1_167a38ea4cb3,mw819d0d09_05ba_4674_85ba_5c9439fb77f4,mw2be3652b_79af_4228_9d1c_9d65c7d0c70f,mw6a63ae22_6bb4_4dcf_992f_9287439dd556,mwcefd1303_4967_4502_af6d_e75c88c4d548,mwe043d306_ffdd_447b_9826_4df8abbece4d,mw6591152c_8b5a_4c9b_b095_956988a01ba0,mwe51f72d2_84fb_4b43_b900_521410fdf99c,mw72ca05d8_25b0_4765_ba03_a6a0eb846aa0,mwe70b2c96_44b9_48eb_967a_7eb850a916a6,mw64e9cef3_5dd3_43f3_ad04_58e8fc07a91b,mw6d041b25_87db_4394_9b8b_7ac61e01f359,mwd68cbf38_9266_4dfb_aa00_f817c3421aec,mwa6be116e_72f1_439e_bca6_eb61f79cc68e,mw6a8501d2_9479_41ae_8616_1e8d0e1bbfa9,mw3cec90c2_500e_4f30_b6be_325ef5194755,mwedf22864_05a0_40c3_a0d5_ede45a3e7e8f,mwd3e1ba39_ab10_4702_addd_fb6a7e184a4b,mwfa9d903a_b5e5_4a38_a649_dfe4719577aa,mw2e632a32_3823_4933_95cb_19567cbcc66a,mw8bdbd17d_f542_4b8c_88c6_a82eaf997a43,mw18e5caa7_26eb_4521_b217_da75bb3193ad,mwf5c3f9df_7ccf_4ca7_b241_471a66720da8,mwa4fcfa0c_6944_42fc_8c74_7865f13953c8,mwe0bb059d_deaa_45fa_b7dc_ec1c4409c4ca,mw7a1594c9_f04f_478c_9f5f_ccbe0b95a820,mwbdb849d8_2b25_4551_8de8_adc8bead2303,mw931f65a6_3967_4ac2_9904_ba791b216fc2,mw85e2714d_e6e5_47d5_9ffc_d90573faebe1
3000,0.0009335392681699948,6.931125956378893e-05,5.833212218707879,6.744541513158029e-06,0.054710881722143494,2.7117513995358924e-05,7.616738977816115e-07,2.1380416793312113e-06,93.32890039669039,1.94625673254977e-06,52.49956171922057,1.5918165049305317e-07,5.30901580857991e-07,816.6598603198474,0.40832919668148077,3.2786782471705556e-07,5.334237803760215e-15,6.337489764963793e-16,1.7219765290248688e-09,1.9027004717231432e-09,11.666569442757362,2.4237131753001713e-09,2.452603605157795e-15,8.54790830452764e-16,8.818757580822605e-15,1.4583200882387997,1.7449910462444015e-08,1.043946810320414e-06,1983.3168056225854,5.204764716297068e-08,1.6406369620104776e-17,3.0327420498861406e-10,4.5693818353254424e-09,7.145575432495578e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,7.815998052077981e-08,0.0036124405391485225,0.2916642170152816,1.7709859489356787e-08,34.99970833268012,2.5478213348095812e-09,3.352767385270703e-10,5249.956231760731,1.861039790558066e-05,1.8539018340971278e-20,1.7105814746857794e-18,1.6775733682050415e-21,2.3978310397784377e-20,1.7486616682014218e-25,-9.520943125565128e-27,4.123371965065796e-07,7.614079207325182e-07,5.85955767932531e-11,8.21369769602938e-07
3100,0.000933335126614222,7.103338170737676e-05,5.83321154050915,7.0817786954231845e-06,0.054730087995001626,2.8621515687074747e-05,8.865587947018994e-07,2.182621995769371e-06,93.32890552980463,1.973740321703434e-06,52.49956169874614,1.627067007021052e-07,5.524732097155378e-07,816.6598602257974,0.4083290703933616,4.367833008900103e-07,1.0578464364822685e-14,7.36920070901549e-16,1.8903775542415947e-09,1.935973120633819e-09,11.666569441977437,2.91724775236023e-09,2.896008240713054e-15,1.5827805633696096e-15,9.766477613431591e-15,1.4583200591784296,1.926998339457679e-08,1.1080755156833682e-06,1983.316805619324,5.888281656923381e-08,8.283881993926537e-18,3.317474062739005e-10,5.317763714183886e-09,7.565309983019474e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,8.5751063389941e-08,0.003606857435519634,0.29166421345145493,1.9733812731134997e-08,34.99970833244105,3.5114444749425997e-09,3.1292583755179726e-10,5249.956229874996,2.028308909796334e-05,3.875629777349031e-21,2.7478756020577247e-18,-1.0673516462882637e-21,1.5347049789776275e-20,-1.5163949385941829e-25,1.39544097301027e-27,4.550951667856776e-07,8.854740054665117e-07,7.719240037128535e-11,9.129011746869583e-07
3200,0.0009301600771402883,7.422858434520145e-05,5.8332074050901905,7.268085444519974e-06,0.054725224051190464,3.0568681957990115e-05,9.218927198996452e-07,2.2900357296885544e-06,93.32893897505924,1.9864329107372082e-06,52.499561670411914,1.7292411041616451e-07,5.997243063141786e-07,816.6598602253645,0.4083289731041961,4.432369942759429e-07,1.024610355375143e-14,1.3983305443456613e-15,2.638021536392921e-09,2.508684009511055e-09,11.666569441625644,3.654127262689593e-09,4.29828418801649e-15,2.3034887198598235e-15,2.322559220083895e-14,1.4583199411959367,2.0604035103177783e-08,1.239953955107386e-06,1983.3168056155014,6.582187272257472e-08,5.896233001678548e-17,3.714262484080398e-10,5.973520449883822e-09,7.862148214231595e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,8.820661558243887e-08,0.003576834939205902,0.291664210800308,2.229001736613684e-08,34.99970833132083,3.605072916058582e-09,3.714155552523702e-10,5249.9562287635545,2.3416102009588938e-05,1.183645371822683e-20,3.858417875037607e-18,3.868645440575307e-21,4.9210722438065096e-20,2.797675850004692e-25,2.0268462472559016e-26,4.846935927588298e-07,9.83396101460792e-07,7.826293298615322e-11,9.541391019069406e-07
3300,0.0009280734795826349,7.800232718110675e-05,5.833204496585932,7.369590239192128e-06,0.05471530042251135,3.1892299931878615e-05,1.0955373457719936e-06,2.3302303859783287e-06,93.32890932876221,2.1212647027568044e-06,52.499561612772965,1.7764551028789972e-07,6.556711606769421e-07,816.6598601114083,0.40832887301730564,5.478305613108553e-07,1.9615971682218456e-14,1.9785758531097223e-15,2.892054791432038e-09,2.8741633069994933e-09,11.666569441550733,3.824222111737004e-09,5.660745553561031e-15,2.5376379526765924e-15,3.105530951760405e-14,1.4583198271918523,2.3508849047063517e-08,1.3167120594406941e-06,1983.316805602342,7.656888796131007e-08,7.862165718589745e-17,3.8781193999436606e-10,6.711703493454637e-09,8.683006100698054e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,9.434491733165812e-08,0.003597917157844104,0.2916642086971023,2.365955045852677e-08,34.999708330994444,4.502011832282792e-09,4.525266946612731e-10,5249.956225109526,2.46891408121094e-05,5.3637062140302805e-20,2.105626936634579e-18,5.567466511967519e-21,2.9135415892208606e-20,2.5484577722936483e-25,9.725421393525257e-27,5.227610918503504e-07,1.1191263999666083e-06,1.0149275053112876e-10,1.0222445120962096e-06
3400,0.0009242863438678912,7.804809096776795e-05,5.833202032596218,7.68470963777876e-06,0.05469753160266281,3.521783899305305e-05,1.1190988266226323e-06,2.3968306227484912e-06,93.32892834127937,2.1459331718096985e-06,52.499561536714076,1.8219049980839957e-07,6.636274398480483e-07,816.6598599867616,0.40832879058155386,5.884937554698632e-07,1.8524068649717762e-14,2.1484611439874836e-15,3.2994440715067447e-09,3.4655427391995615e-09,11.666569440643979,4.220230771329362e-09,6.656577820275731e-15,3.2964363790978763e-15,4.004200807196789e-14,1.4583197529419034,2.4929563236286926e-08,1.4087615649696237e-06,1983.3168055933804,7.763830746324197e-08,1.1922607784312063e-16,4.2680540821060575e-10,7.789508479499547e-09,8.853133350762203e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,9.995063025441167e-08,0.003618913391034963,0.29166420292104045,2.7609220178915444e-08,34.99970833075899,4.633122075175791e-09,6.370995376022072e-10,5249.956223298672,3.0175941894930234e-05,2.934365193965824e-20,6.3522300321514876e-18,2.220781735625114e-21,6.67216767410465e-20,2.6205785939639444e-25,-3.221483332079877e-27,5.483034453344341e-07,1.1468221854877593e-06,1.1013921103092054e-10,1.1820434424094145e-06
3500,0.0009221407008634214,8.104945825858741e-05,5.83320091256412,7.712823286283351e-06,0.05471397401279632,3.627118248260426e-05,1.1974994261317888e-06,2.438174330247024e-06,93.32893547857684,2.215678123926424e-06,52.49956147695174,1.8209535764820047e-07,7.00915144768913e-07,816.6598599029687,0.4083287253230006,6.609956965263999e-07,2.2420155305207155e-14,2.2155226730460594e-15,4.298315273124756e-09,3.991484484770225e-09,11.666569440235882,4.910519329251045e-09,7.570177426843612e-15,3.543543829021482e-15,4.734441076890472e-14,1.458319689419196,2.8176471997110905e-08,1.489214681658005e-06,1983.3168055887018,8.50232853807909e-08,1.17438065681097e-16,4.6448632024400506e-10,8.581302206936405e-09,9.276125981044487e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.0496215201071763e-07,0.0035974535123579334,0.29166420014014327,2.9411803238124138e-08,34.99970832991825,5.5001830063111664e-09,6.494285318767631e-10,5249.956219599803,3.26257959642971e-05,7.385048734682752e-20,7.32417878236271e-18,4.213136624319427e-21,1.0376799149075954e-19,2.668275129390517e-25,6.384810196028069e-26,5.985128182254881e-07,1.2933614231400642e-06,1.2224113598057477e-10,1.228246385313419e-06
3600,0.0009203885010470574,8.239681610552282e-05,5.833198591975498,7.996404444916728e-06,0.054712291824253384,3.7636977170697985e-05,1.3756056648212908e-06,2.5467699612976267e-06,93.32890552859034,2.206166062377248e-06,52.499561453766795,1.862294053167064e-07,7.28025198965052e-07,816.6598597093646,0.4083285992634658,7.69469112154018e-07,2.884350548506784e-14,3.1913847054012842e-15,4.961001038327696e-09,4.9211446237952446e-09,11.666569439742796,5.504291463144235e-09,8.793512516870964e-15,4.7323440041233625e-15,6.573584757555474e-14,1.4583196587114715,3.023293877008177e-08,1.5435155134168223e-06,1983.3168055735593,9.500984933537916e-08,1.3668710060985684e-16,5.232663504923406e-10,9.405407823206549e-09,1.0185211448301856e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.1210365212429515e-07,0.003591333195060253,0.2916641949178341,3.4697507101975517e-08,34.99970832929876,5.952725246932402e-09,7.505231505061803e-10,5249.956214440603,3.514281640219903e-05,1.163481146962993e-19,9.368431935272687e-18,5.612209892833936e-21,1.0144663930408117e-19,1.2377097456628073e-25,8.044691293734798e-26,6.296803438253543e-07,1.3999502047704145e-06,1.3796717329863252e-10,1.36673223081471e-06
3700,0.000917295040959077,8.69032779290234e-05,5.833197706370775,8.184494439976278e-06,0.05473397204454794,4.0667383194028987e-05,1.4603621312088792e-06,2.5970453236723176e-06,93.32891158371812,2.253303102278348e-06,52.499561398543996,1.9146411238226333e-07,7.925207090648882e-07,816.6598596080449,0.4083284516184741,8.458606347974527e-07,3.967940033552302e-14,4.0805887431507836e-15,5.216444104938059e-09,5.223007042549614e-09,11.666569438705078,6.113012798114964e-09,1.2191452907503566e-14,5.744137567180256e-15,8.012516071413037e-14,1.4583195005680034,3.3030658568339795e-08,1.5819817002821538e-06,1983.3168055654896,1.0243003243356249e-07,1.8640068708594077e-16,5.659270913301755e-10,1.0845669158396234e-08,1.0607682732665733e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.1929123485475617e-07,0.003587885937388705,0.2916641912758921,3.8674235553408954e-08,34.9997083278418,6.835997749887392e-09,9.42662126012508e-10,5249.9562106367985,3.9130784228995795e-05,1.377214553924e-19,1.1814727412036222e-17,8.625633454863654e-21,1.5470418376617042e-19,5.525033799390216e-25,5.583832562613612e-26,6.755310940209342e-07,1.5323501459172376e-06,1.4769409031906683e-10,1.468456869271276e-06
3800,0.0009131427734913371,8.857743973457585e-05,5.833195548529856,8.131950393379307e-06,0.054716966001935596,4.283532620532594e-05,1.6172837316303237e-06,2.6423090953470545e-06,93.32888388817967,2.3857343901241754e-06,52.499561339829505,1.98038561819038e-07,8.310833089421921e-07,816.6598594843299,0.40832827228826074,9.384412018298643e-07,4.152676648125764e-14,4.677824608191863e-15,5.855801493668464e-09,6.200385721456079e-09,11.666569438053653,6.863894065027538e-09,1.4993090386779187e-14,6.4469694540757296e-15,8.180211816315139e-14,1.4583194094800167,3.5256844375304655e-08,1.7262989472965958e-06,1983.3168055563624,1.1515437616744619e-07,2.408842806060602e-16,6.169279478185404e-10,1.143768639114255e-08,1.1305863227000844e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.2144301108328025e-07,0.0035893950376686646,0.29166418528997173,4.2015279646971364e-08,34.999708327385555,7.474231667177462e-09,1.0567816852145507e-09,5249.9562075081385,4.5226802562340895e-05,1.7283156214996359e-19,1.4969591950932055e-17,1.54324924445288e-20,2.197271663849852e-19,5.7132434956867095e-25,1.474404123233854e-25,6.847454945227722e-07,1.6836083618604582e-06,1.675205121297041e-10,1.544232384955501e-06
3900,0.0009098408761419821,8.837436351540139e-05,5.8331921796406965,8.467892717310817e-06,0.05469670248414223,4.539495342454971e-05,1.6924352315836812e-06,2.668243250245545e-06,93.32888824004108,2.399885749136997e-06,52.49956131687575,2.0258209973679761e-07,8.919500545844271e-07,816.6598594243454,0.4083281665667225,1.0188809427603044e-06,5.285400812896789e-14,5.050259567838333e-15,7.217842180470166e-09,7.366484547087442e-09,11.666569437277927,8.038259511852609e-09,1.6425890775440504e-14,7.606362024963296e-15,1.053920666304361e-13,1.458319350438084,3.924395362741322e-08,1.7654859653446618e-06,1983.3168055434014,1.1847917079531736e-07,3.261697537593453e-16,6.676397716649886e-10,1.3418417743499386e-08,1.187552120009352e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.285863093696497e-07,0.003609846527852637,0.2916641829981267,4.648075505247694e-08,34.99970832599998,8.35935293137416e-09,1.1325406977615344e-09,5249.95620166718,4.948745713420466e-05,2.210872781825233e-19,2.079207367020475e-17,1.655551253773029e-20,2.1683767935488103e-19,9.332886806203917e-25,1.677288661459903e-25,7.456181633807413e-07,1.7345875645561028e-06,1.8476810508742295e-10,1.6767482876400963e-06
4000,0.0009071435596936226,9.129102723780677e-05,5.833189946217294,8.547017854976828e-06,0.05470449778916714,4.686771527340815e-05,1.8303465095064547e-06,2.7692144649096313e-06,93.32889543386968,2.493123733274906e-06,52.499561237344686,2.0817379026643014e-07,9.21510397818859e-07,816.6598592699579,0.40832800514390855,1.1208793218358286e-06,6.557891411590075e-14,6.7723096306213e-15,7.864742555311167e-09,7.80859354647004e-09,11.66656943634858,8.452188751840383e-09,1.982382979150151e-14,9.040445765999057e-15,1.3219170222481594e-13,1.4583192121290438,4.090540403199433e-08,1.8456305807369707e-06,1983.3168055358285,1.3490882635633846e-07,4.1620858702949665e-16,7.023175719549369e-10,1.4565285528820667e-08,1.2080577735863764e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.3837528875485936e-07,0.0035817899709584557,0.29166417769551595,5.083180225604037e-08,34.99970832507194,9.095574822149282e-09,1.287634001315051e-09,5249.956196833659,5.491579442839247e-05,2.657826525013522e-19,2.931286226416752e-17,2.3752041087747826e-20,2.958824501504612e-19,1.2406502459469523e-24,2.832247750211231e-25,7.965199993009376e-07,1.9069044733707272e-06,2.025059920955995e-10,1.8878989946260727e-06
4100,0.0009076232395611781,9.416707082954834e-05,5.83318685872865,8.63372864168715e-06,0.0547217977165988,4.912595307852032e-05,1.9764607377903773e-06,2.8497021602325836e-06,93.32888286093878,2.491304258424439e-06,52.49956119913735,2.1274895356696546e-07,9.675768737568493e-07,816.6598590583914,0.40832788186310387,1.2491412148856812e-06,7.322217764067805e-14,7.449022068407072e-15,9.300515848428566e-09,9.214316462853078e-09,11.666569435383456,9.586894349169023e-09,2.3790445922326055e-14,1.1574005371319359e-14,1.7138803789784085e-13,1.4583191806981448,4.387699614766951e-08,2.013384173762744e-06,1983.3168055234567,1.4018351161638863e-07,5.203421975578029e-16,7.73360590119539e-10,1.5680703256789375e-08,1.2587368774528089e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.4142070254043797e-07,0.0036077690793715157,0.29166417092483554,5.6966613630212566e-08,34.99970832426951,9.83134200732879e-09,1.4927548777413882e-09,5249.95618997038,6.124474003097534e-05,3.099034406067856e-19,3.6240069647484443e-17,2.938481567946576e-20,4.109119360219896e-19,1.839834124655725e-24,3.4934307423827446e-25,8.004348608256647e-07,2.096273895671728e-06,2.2710666441099378e-10,2.01896176037421e-06
4200,0.0009050756138146227,9.568145279897471e-05,5.833183258878168,9.035487117527588e-06,0.054703265016785046,5.1400044401199774e-05,2.091676571007523e-06,2.826432963286212e-06,93.32891556031797,2.5788002916009894e-06,52.49956116560243,2.134158187492146e-07,9.871082124203155e-07,816.6598589692043,0.40832770447613415,1.3878891914244594e-06,8.766928023451609e-14,9.253884391224014e-15,1.010911050971997e-08,1.0350588724720507e-08,11.66656943446687,1.0667903746605623e-08,2.9838689832737984e-14,1.3674592536545226e-14,2.0889968354413256e-13,1.4583190754127138,4.8659631338559034e-08,2.081114454727527e-06,1983.3168055100343,1.5418257075311677e-07,6.530044806268935e-16,8.088745300833994e-10,1.70847190948089e-08,1.3417222281171311e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.4720438321872774e-07,0.0036231054457572676,0.29166416249123917,6.159340949649814e-08,34.999708323156725,1.1083267229821975e-08,1.7405645325477723e-09,5249.9561835344675,6.622387293197438e-05,4.2260306265925324e-19,4.302837757810763e-17,3.984929386482024e-20,5.820892835486304e-19,2.410245152614504e-24,4.198371173712101e-25,8.675084542886993e-07,2.2695947588764386e-06,2.541700307255695e-10,2.1259971721624507e-06
4300,0.0009006527023726293,9.819943071536008e-05,5.833182006239141,8.957729342740239e-06,0.05471310319620803,5.407223319713753e-05,2.350344626868698e-06,2.9109613915406022e-06,93.32891839004265,2.6218646600145376e-06,52.49956111075415,2.1855687160365084e-07,1.0613307702395326e-06,816.6598587143277,0.4083275670325776,1.4563978360931231e-06,1.0072335180538336e-13,1.074978969695856e-14,1.163202846558124e-08,1.1445322018367393e-08,11.66656943368615,1.133245314786837e-08,3.4622384370274536e-14,1.520836929814337e-14,2.3542071786914643e-13,1.4583189271853323,5.149368364206332e-08,2.158894596049364e-06,1983.3168054964738,1.650556685764652e-07,8.045327813786414e-16,8.511452279532739e-10,1.9002093571672737e-08,1.3840577910784878e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.5767204897655471e-07,0.0036006249502969286,0.29166415452700456,6.814710933376644e-08,34.99970832188183,1.2337245673599823e-08,1.9108786042553962e-09,5249.9561770332475,7.192965170504653e-05,5.27676519358106e-19,5.318254180862592e-17,5.3123676247311766e-20,6.877266798462481e-19,2.951435822197506e-24,5.834590574524894e-25,9.190930383631139e-07,2.348691906887748e-06,2.8055769956819373e-10,2.2919329465097473e-06
4400,0.0008983729398246608,0.00010146562784137376,5.83318066123255,9.370881653363238e-06,0.05470039353403467,5.606215480743189e-05,2.4872715304383118e-06,2.927674166439004e-06,93.32887530716668,2.6580496640711588e-06,52.499561017500234,2.1922589983522363e-07,1.081896974699346e-06,816.6598585697006,0.40832731989612603,1.6149154626423974e-06,1.2145225686801634e-13,1.2148767624476033e-14,1.2614421466900482e-08,1.2909362456748484e-08,11.666569432701193,1.2719111226068654e-08,4.1451962650770706e-14,1.7699467259884666e-14,2.8692749923328793e-13,1.4583188831182679,5.5947941696814735e-08,2.2320036971181282e-06,1983.3168054850685,1.772978605304688e-07,1.0157670883868984e-15,9.209290665434395e-10,2.1251544772087208e-08,1.4716367489128563e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.6206242247407188e-07,0.003600295046575135,0.2916641460810735,7.557778537868367e-08,34.9997083201759,1.3227657763869852e-08,2.126573526471621e-09,5249.956171746018,8.112955997080383e-05,6.682330754206158e-19,6.722914401305172e-17,6.411833433439986e-20,9.046612791806418e-19,4.332171193245184e-24,8.217406027089609e-25,9.603444629855689e-07,2.557792222305413e-06,3.118897688063775e-10,2.4068971141362034e-06
4500,0.0008966391840551512,0.00010242225156570544,5.833176959066604,9.440408186312192e-06,0.054738193853712196,5.9932541919522747e-05,2.6771299737423803e-06,3.047848731744183e-06,93.32890929341141,2.668007636505093e-06,52.49956097524563,2.2747403006737117e-07,1.1557161274732993e-06,816.6598584108347,0.4083271634154637,1.7758333258436015e-06,1.4034644033524305e-13,1.4635352189766068e-14,1.4441733548224338e-08,1.4489664146025653e-08,11.666569431203943,1.3871983454948456e-08,4.695554916674945e-14,2.0965023953197388e-14,3.475266389762491e-13,1.458318763585256,5.9334012958911214e-08,2.353433109806274e-06,1983.3168054709747,1.8604098700229223e-07,1.2386907812375984e-15,9.969282713043393e-10,2.3210004812470918e-08,1.5375165220616593e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.701098713323734e-07,0.003583403001951302,0.2916641393406737,8.093789942827309e-08,34.99970831849894,1.4797702758690316e-08,2.4220348568843315e-09,5249.95616314293,8.777956715808119e-05,7.969260664733162e-19,8.249267959973063e-17,8.214979505721341e-20,1.1781889629998337e-18,5.4523918048598944e-24,1.0742938633799829e-24,9.852792564237933e-07,2.780787118698476e-06,3.31297412273352e-10,2.629166386938928e-06
4600,0.0008942881585119921,0.00010446563914279469,5.833174067585393,9.613783288266921e-06,0.05470919083541562,6.08438908059401e-05,2.8437926719246626e-06,3.0354856151509265e-06,93.32886417062433,2.7882420562500326e-06,52.49956094060207,2.2926064997911455e-07,1.197855059680862e-06,816.6598582752611,0.4083269373472114,1.9113259632941877e-06,1.6459884514464354e-13,1.6667482627644563e-14,1.6324450247844503e-08,1.6064281721011678e-08,11.666569429825456,1.5006303462201093e-08,5.391937111234317e-14,2.4402236238942116e-14,4.247033455237998e-13,1.4583186804772874,6.25378009279951e-08,2.506746543376256e-06,1983.3168054525988,2.006404089079357e-07,1.503337146689137e-15,1.0643130717437232e-09,2.5351049516885943e-08,1.5788728989703444e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.73325402533731e-07,0.003586999896286043,0.2916641300977259,8.914257851589334e-08,34.99970831708872,1.6094500593859973e-08,2.743343461484445e-09,5249.9561528877075,9.485947813062343e-05,1.0081527589353534e-18,1.0175062588726653e-16,1.0071000266595099e-19,1.4151580347527569e-18,7.397831658212895e-24,1.4528267295683158e-24,1.0550059004913497e-06,2.951279447291685e-06,3.6327160530468453e-10,2.8104024286595254e-06
4700,0.0008899592986335456,0.00010726412221242073,5.833173271278382,9.78576417762997e-06,0.05472926546185242,6.34756101114879e-05,2.942628463531661e-06,3.1593071915237102e-06,93.32889387186405,2.788058876401552e-06,52.499560838336386,2.2981949293030024e-07,1.2483698681466285e-06,816.659858076641,0.4083266965114689,2.1075401523598625e-06,1.8857356238869507e-13,1.9785449819585115e-14,1.7798006857312033e-08,1.8173817495287196e-08,11.666569428453206,1.6355932880086157e-08,6.398132726398705e-14,2.866630467841403e-14,4.931837510404586e-13,1.4583185393951401,6.695754191171918e-08,2.563804751388971e-06,1983.316805432761,2.1345839930861507e-07,1.818201814772449e-15,1.115181793587618e-09,2.6883780983501053e-08,1.611106641797365e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.848182382091872e-07,0.0035882669980888257,0.29166412191505153,9.71409018010924e-08,34.9997083155751,1.738056439119671e-08,2.9987346063382337e-09,5249.956147044304,0.00010480938372702905,1.206419564015811e-18,1.2799633779114914e-16,1.30000474000668e-19,1.851434050649302e-18,9.529383301449873e-24,1.867489429476792e-24,1.0804047985927745e-06,3.1737280130394163e-06,4.070426385415643e-10,3.0269133890904593e-06
4800,0.0008891168820908405,0.00010935760407363275,5.833169058297724,9.806896806381368e-06,0.054726098174017634,6.57567091153777e-05,3.201960728582144e-06,3.148074887533929e-06,93.3288690860089,2.8845581306900543e-06,52.49956082043164,2.3344625915841215e-07,1.2766295989516068e-06,816.6598578264524,0.4083264732123421,2.3352831479708724e-06,2.1646953522802427e-13,2.2711810595350174e-14,1.9951182325186774e-08,1.9835623097402157e-08,11.666569427458866,1.8250307077453867e-08,7.323414845869907e-14,3.388266994246487e-14,5.867666251675472e-13,1.4583184708034345,7.10966496682606e-08,2.6462201085963695e-06,1983.3168054206917,2.3019591618576475e-07,2.209363448379992e-15,1.20935698074507e-09,2.972861943640036e-08,1.705721812325637e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.8700011447761457e-07,0.0036087100701396838,0.2916641102492884,1.0661564707608508e-07,34.999708313460445,1.8739753119463504e-08,3.35109093862667e-09,5249.956136424489,0.00011494305095558558,1.4762730927261544e-18,1.5412213635295363e-16,1.6203691927308871e-19,2.314740134053224e-18,1.2182201173956767e-23,2.4651078532181087e-24,1.1346173877210865e-06,3.291032350348649e-06,4.361007341542373e-10,3.215689841391727e-06
4900,0.0008855937451482297,0.00011122220863703019,5.8331680849102225,9.995394783067566e-06,0.054731265563947196,7.041512522641226e-05,3.3839822545493186e-06,3.20380471013443e-06,93.32886826188272,2.928326723562979e-06,52.499560735597186,2.4004944834749346e-07,1.3479149655184064e-06,816.6598575847662,0.40832624437834614,2.5332813379970487e-06,2.5565580757921835e-13,2.6330293793510077e-14,2.2148309818476052e-08,2.2425968840530535e-08,11.666569426025832,1.927872546149257e-08,8.560658029140394e-14,3.898271735255353e-14,7.007099409654994e-13,1.4583183016300858,7.660765986379189e-08,2.7946219053082535e-06,1983.316805404824,2.383879794719378e-07,2.652781790492642e-15,1.2510212751597684e-09,3.188178605687526e-08,1.782475058241005e-08,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.951615984647869e-07,0.003619123884245114,0.29166410206653065,1.1496793501033243e-07,34.99970831137829,2.074980015625648e-08,3.7400036942822714e-09,5249.956126344011,0.00012453567862073404,1.8149642484813862e-18,1.9015401100214457e-16,2.0122445359996778e-19,2.8176349980601188e-18,1.570285206192396e-23,3.1547078321212323e-24,1.1892767741597792e-06,3.487990719099284e-06,4.669909745440438e-10,3.4120439463674015e-06
