milliseconds,Clb2,Cdc20,Cdh1,securinT,separaseT,securinseparase,Net1,Net1Cdc14,PoloT,Polo,Tem1,Cdc15,MEN
4100,0.9747743079116843,0.05392033968802772,3.867161702939004e-05,0.48596933055524105,0.25,0.24756724126937305,0.09999372655302276,0.4854661996720311,0.9903663875497024,0.9355958402884498,0.003924835529031472,0.02606320332884957,8.553547323717585e-06
4200,0.9730300071045994,0.05520347121826671,3.8698153890778106e-05,0.4760447886296301,0.25,0.24748015558263606,0.09997443938823136,0.4854668530587329,0.9903656409611646,0.9352409838092595,0.003932783364577431,0.02608701720838797,8.556606829581136e-06
4300,0.9717540357223142,0.056402981339093265,3.869034040292293e-05,0.4751650192338907,0.25,0.24742416586790186,0.10006663052266476,0.48550321401386165,0.9903914974914008,0.9355771053573843,0.00393673288924628,0.026087695703269402,8.592424840428177e-06
4400,0.972257445162989,0.05936161878261314,3.870061815532994e-05,0.46733815930145717,0.25,0.24737530598972696,0.10017013744701284,0.48552396527618724,0.9903962213850628,0.9351157237334676,0.003940558701372637,0.026110328393367226,8.632184378048712e-06
4500,0.9699636649191941,0.05881040106877184,3.8738012936404193e-05,0.4655177764296682,0.25,0.24727843667178032,0.10024175724796143,0.48552216000540804,0.9904070947236678,0.935332568349196,0.003949918237220235,0.02611118001619598,8.64966753341255e-06
4600,0.969411428710203,0.06068705899935091,3.8740133457682526e-05,0.4551663782744239,0.25,0.24723453074466728,0.10040744414533977,0.4855418168617114,0.9904163466346713,0.9354142032196439,0.003959897711711354,0.02613282084681478,8.693170917773983e-06
4700,0.9678759948629303,0.06112981510928084,3.875727910815119e-05,0.4574384907671365,0.25,0.2472058385715422,0.1004508939559721,0.48557763075364235,0.9904074235501523,0.9352229198079125,0.003965068599066875,0.026155947724913215,8.7454207166536e-06
4800,0.9670526796703095,0.06493247894299113,3.877714627458647e-05,0.445798833902362,0.25,0.2471212485289361,0.10057383173723052,0.48560068780108434,0.9904206956329279,0.9349197330873492,0.003970563111893616,0.026163133879382093,8.790469965506999e-06
4900,0.9655050358316689,0.06397129440484291,3.8811450862657394e-05,0.4389924639270436,0.25,0.24704314361462135,0.1005745434111093,0.48559302990518416,0.9904214531569514,0.9349418278531015,0.003977910683993541,0.02620212907714031,8.819987635600152e-06
5000,0.964627106604875,0.06540255370123646,3.8827384888117863e-05,0.438023629425475,0.25,0.2469125708123082,0.10069596779987687,0.4856238706291533,0.9904301172653925,0.9347402459773694,0.003986132616868835,0.02621834701525592,8.881824870624107e-06
