miliseconds,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
1000,4.510538610270698e-34,0.011759056870631399,2.101770639478568e-33,0.0379799887571665,2.1884200392660913e-34,0.003942399901237671,9.914684212982917e-34,0.00200010981212238,1.8130762377557892e-34,1.0174440265492861e-38,1.5821833083706308e-05,8.090558533765992e-35,2.30017456622937e-08,1.3524819675705258e-05,9.35334724058839e-06,3.331121046515899e-08,-3.0727689953420385e-50,4.194385941682457e-34,1.5153535136951363e-35,0.000286841656341217,0.003037836148443192,-1.9445295540248557e-33
1100,4.742197595180983e-34,0.011759056870631399,2.7785287568410197e-33,0.0379799887571665,3.715773351072848e-34,0.003942399901237672,1.0960234969348246e-33,0.00200010981212238,1.8934159118400995e-34,1.1887435479479267e-38,1.5821833083706305e-05,7.896692236027142e-35,2.30017456622937e-08,1.3524819675705255e-05,9.35334724058839e-06,3.331121046515899e-08,-3.084052661306369e-50,4.4719091600784355e-34,1.792597910575592e-35,0.000286841656341217,0.003037836148443192,-1.2839254467419531e-33
1200,5.271322668595054e-34,0.011759056870631399,3.465001846464736e-33,0.0379799887571665,4.319519877750591e-34,0.003942399901237672,1.1788200481115785e-33,0.00200010981212238,1.982753863117885e-34,1.2380271265311021e-38,1.5821833083706305e-05,7.685718710810244e-35,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588388e-06,3.331121046515899e-08,-3.133653521980108e-50,4.587455477046955e-34,1.9785597279914747e-35,0.000286841656341217,0.003037836148443192,-7.189422049061062e-34
1300,5.583510514825921e-34,0.011759056870631399,3.619350126913355e-33,0.0379799887571665,4.478368369014479e-34,0.003942399901237672,1.3119050837069911e-33,0.00200010981212238,2.0507645912072158e-34,1.3855378121193075e-38,1.5821833083706308e-05,7.426198248074995e-35,2.30017456622937e-08,1.3524819675705251e-05,9.353347240588392e-06,3.331121046515899e-08,-3.21739164111371e-50,4.7431841354767665e-34,2.3050380438792782e-35,0.000286841656341217,0.003037836148443192,-1.1611382623324619e-34
1400,6.01260698592088e-34,0.011759056870631399,4.504340326227621e-33,0.0379799887571665,5.6739839307644475e-34,0.003942399901237672,1.3683968317980909e-33,0.00200010981212238,2.1571377602295828e-34,1.4825651335621214e-38,1.58218330837063e-05,7.185608466384886e-35,2.30017456622937e-08,1.3524819675705251e-05,9.353347240588388e-06,3.331121046515899e-08,-3.3096759535888656e-50,4.844375620108893e-34,2.630230237369425e-35,0.000286841656341217,0.0030378361484431926,6.176883891074363e-34
1500,6.36647660164191e-34,0.011759056870631399,4.881157191962573e-33,0.0379799887571665,6.666890773332098e-34,0.003942399901237672,1.4622118933548443e-33,0.00200010981212238,2.1911202987916445e-34,1.5707736705344373e-38,1.58218330837063e-05,6.892962437736742e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588383e-06,3.331121046515899e-08,-3.2672700485565994e-50,5.121655453386591e-34,2.738025044463285e-35,0.000286841656341217,0.0030378361484431926,1.5537240819274663e-33
1600,6.906015486950627e-34,0.011759056870631399,5.102624301157952e-33,0.0379799887571665,7.2633785239582385e-34,0.003942399901237672,1.6513456321219317e-33,0.00200010981212238,2.3135231976163972e-34,1.7359544709510564e-38,1.5821833083706305e-05,6.680031539553633e-35,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588388e-06,3.331121046515899e-08,-3.4362327036685123e-50,5.333801018318058e-34,2.8504083205407504e-35,0.000286841656341217,0.0030378361484431926,2.252420476579875e-33
1700,6.975704486064189e-34,0.011759056870631399,5.4972353899434125e-33,0.0379799887571665,7.629851494860563e-34,0.003942399901237672,1.714464752684218e-33,0.00200010981212238,2.386631818363562e-34,1.7677793036269224e-38,1.5821833083706305e-05,6.280415504689903e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.35334724058839e-06,3.331121046515899e-08,-3.363134322104242e-50,5.494099476396308e-34,2.9849204066576375e-35,0.000286841656341217,0.0030378361484431926,2.6443632929602298e-33
1800,7.559939089533339e-34,0.011759056870631399,6.243410005893645e-33,0.0379799887571665,9.065419889302393e-34,0.003942399901237672,1.888527926746548e-33,0.00200010981212238,2.3660279218445797e-34,1.917206166945836e-38,1.58218330837063e-05,6.180951497699055e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.35334724058839e-06,3.331121046515899e-08,-3.4709353899446566e-50,5.5176209827818256e-34,3.5019084426985397e-35,0.000286841656341217,0.003037836148443193,3.977971083951378e-33
1900,7.797676268452306e-34,0.011759056870631397,6.863775009044176e-33,0.0379799887571665,9.28898698939838e-34,0.003942399901237672,1.9346802601761873e-33,0.00200010981212238,2.509117961316478e-34,2.028400622403715e-38,1.5821833083706305e-05,5.751300409351214e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588383e-06,3.331121046515899e-08,-3.6117715560759387e-50,5.87106444592404e-34,3.4524911110128385e-35,0.000286841656341217,0.003037836148443193,4.185757234848947e-33
2000,8.458095705871225e-34,0.011759056870631397,7.31997598626404e-33,0.0379799887571665,1.0068452501892726e-33,0.003942399901237672,2.105152392588961e-33,0.00200010981212238,2.6307694682248867e-34,2.0490525956115622e-38,1.5821833083706308e-05,5.469676072758604e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588388e-06,3.331121046515899e-08,-3.6099540452718394e-50,5.955878942610788e-34,3.6947275371131344e-35,0.000286841656341217,0.003037836148443193,5.1350718067589915e-33
2100,8.738473741742226e-34,0.011759056870631397,7.874493903989886e-33,0.0379799887571665,1.1268272863572854e-33,0.003942399901237672,2.13333625299108e-33,0.00200010981212238,2.6371494142431417e-34,2.1489258858316423e-38,1.5821833083706305e-05,5.144972590142865e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588381e-06,3.331121046515899e-08,-3.7280904976561915e-50,6.2525728349069515e-34,3.9146660751001783e-35,0.000286841656341217,0.003037836148443193,5.9610599133578575e-33
2200,9.359882582774728e-34,0.011759056870631397,7.781075476824896e-33,0.0379799887571665,1.2180244005837256e-33,0.003942399901237672,2.2526948959629952e-33,0.00200010981212238,2.722352416865162e-34,2.3171052036718363e-38,1.5821833083706305e-05,4.825539108005726e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.35334724058838e-06,3.331121046515899e-08,-3.716711691079932e-50,6.224418389304081e-34,4.051884807690276e-35,0.000286841656341217,0.003037836148443193,6.581748548810414e-33
2300,9.502444375899911e-34,0.011759056870631397,8.220500272698437e-33,0.0379799887571665,1.272029814849932e-33,0.003942399901237672,2.4221198496622334e-33,0.00200010981212238,2.8529653460111728e-34,2.376668308602461e-38,1.5821833083706305e-05,4.6145072679033843e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588385e-06,3.331121046515899e-08,-3.704901616119089e-50,6.5637912860192685e-34,4.4010869422704905e-35,0.000286841656341217,0.0030378361484431934,7.422127260844218e-33
2400,9.94143512053984e-34,0.011759056870631397,8.906215154978107e-33,0.0379799887571665,1.3448457674136961e-33,0.003942399901237672,2.5135926295321562e-33,0.00200010981212238,2.8628933139423963e-34,2.540565483534347e-38,1.5821833083706305e-05,4.531394684082835e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588388e-06,3.331121046515899e-08,-3.8334870100093935e-50,6.6381758831883065e-34,4.6072432329125675e-35,0.000286841656341217,0.0030378361484431934,7.868829117839429e-33
2500,1.0725934161169092e-33,0.011759056870631397,9.435444025929081e-33,0.0379799887571665,1.4654791251418023e-33,0.003942399901237672,2.578907570403143e-33,0.00200010981212238,3.008917552001274e-34,2.653645635769252e-38,1.5821833083706308e-05,4.183050695589576e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.331121046515899e-08,-3.872800994278563e-50,6.92505111932882e-34,4.81815060444974e-35,0.000286841656341217,0.0030378361484431934,8.375140142535204e-33
2600,1.1161644699703606e-33,0.011759056870631397,1.0114442635906399e-32,0.0379799887571665,1.478732713674992e-33,0.003942399901237672,2.6800913675638616e-33,0.00200010981212238,3.0714466873907536e-34,2.6630151515041507e-38,1.5821833083706305e-05,4.0006664221778307e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.331121046515899e-08,-3.852005452003275e-50,7.15463812785328e-34,5.108957676218622e-35,0.000286841656341217,0.0030378361484431934,9.158989067521864e-33
2700,1.139617436895421e-33,0.011759056870631395,1.0603707086620202e-32,0.0379799887571665,1.6158982897190536e-33,0.003942399901237672,2.8230945281965242e-33,0.00200010981212238,3.1647826849989463e-34,2.8839722662918563e-38,1.5821833083706308e-05,3.606034418642158e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588378e-06,3.331121046515899e-08,-3.8297260483963816e-50,7.178333598849906e-34,5.280362173935044e-35,0.000286841656341217,0.0030378361484431943,9.56765163033017e-33
2800,1.1838437751491249e-33,0.011759056870631395,1.0936003316164998e-32,0.0379799887571665,1.7262583987337495e-33,0.003942399901237672,2.9327394353668274e-33,0.0020001098121223805,3.235707714079686e-34,2.980392594762508e-38,1.5821833083706305e-05,3.458856819292732e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588385e-06,3.331121046515899e-08,-3.897072975997881e-50,7.30557366359657e-34,5.493093537864413e-35,0.000286841656341217,0.0030378361484431943,1.0260967282705488e-32
2900,1.2137285141106157e-33,0.011759056870631395,1.1499224933355817e-32,0.0379799887571665,1.7607043217929542e-33,0.003942399901237672,3.1175014790155645e-33,0.0020001098121223805,3.2759772622321327e-34,3.010776099495595e-38,1.5821833083706305e-05,3.02820669718601e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588386e-06,3.331121046515899e-08,-3.985834574292892e-50,7.478339939573172e-34,5.705210458581697e-35,0.000286841656341217,0.0030378361484431943,1.090959458549149e-32
3000,1.2540048157310897e-33,0.011759056870631395,1.2035347008192365e-32,0.0379799887571665,1.8246407331939294e-33,0.003942399901237673,3.153801054819702e-33,0.0020001098121223805,3.3563351647768858e-34,3.161242997516347e-38,1.58218330837063e-05,2.866958309741919e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588383e-06,3.331121046515899e-08,-4.118250929330904e-50,7.83060458807422e-34,5.835958498375352e-35,0.000286841656341217,0.0030378361484431943,1.2006731905131211e-32
3100,1.3158351006088227e-33,0.011759056870631395,1.2086107209516196e-32,0.0379799887571665,1.932680134137475e-33,0.003942399901237673,3.293005289821784e-33,0.0020001098121223805,3.4087896002453548e-34,3.2334243803044335e-38,1.5821833083706308e-05,2.4424462245641255e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588383e-06,3.331121046515899e-08,-4.1440519145543563e-50,7.90804112252313e-34,6.211842872231835e-35,0.000286841656341217,0.0030378361484431943,1.2198054344876566e-32
3200,1.3749100998074186e-33,0.011759056870631395,1.2628443739680822e-32,0.0379799887571665,2.0140608759823434e-33,0.003942399901237673,3.345000248766742e-33,0.0020001098121223805,3.498721608873086e-34,3.2986624284451846e-38,1.58218330837063e-05,2.4369161715224085e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588376e-06,3.331121046515899e-08,-4.063572289066267e-50,8.066648771795277e-34,6.282233977891457e-35,0.000286841656341217,0.0030378361484431947,1.332880091299284e-32
3300,1.4012889700342131e-33,0.011759056870631395,1.3066889677797064e-32,0.0379799887571665,2.1150769400386288e-33,0.003942399901237673,3.515781540806134e-33,0.0020001098121223805,3.5984480480403675e-34,3.4459258078946396e-38,1.58218330837063e-05,1.9509345575439002e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588376e-06,3.331121046515899e-08,-4.289098665724277e-50,8.168379298434901e-34,6.719119209370362e-35,0.000286841656341217,0.0030378361484431947,1.3662715372351304e-32
3400,1.4244899178147411e-33,0.011759056870631395,1.374223396633132e-32,0.0379799887571665,2.1551223376208656e-33,0.003942399901237673,3.587874083800807e-33,0.0020001098121223805,3.6486704566788465e-34,3.487772909970069e-38,1.5821833083706305e-05,1.6609990590966745e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588385e-06,3.331121046515899e-08,-4.2457406921688186e-50,8.366719842988173e-34,6.790671487787616e-35,0.000286841656341217,0.0030378361484431947,1.487815480023072e-32
3500,1.4719229235208875e-33,0.011759056870631394,1.4128900985202735e-32,0.0379799887571665,2.186258863368346e-33,0.003942399901237673,3.7619526990469337e-33,0.0020001098121223805,3.7090544498945603e-34,3.64629094629498e-38,1.58218330837063e-05,1.508398069566437e-35,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588376e-06,3.331121046515899e-08,-4.358986961641064e-50,8.618289009493641e-34,6.989714459906557e-35,0.000286841656341217,0.0030378361484431947,1.5300884621771387e-32
3600,1.5105658907713095e-33,0.011759056870631394,1.471995438822583e-32,0.0379799887571665,2.3463404337833965e-33,0.003942399901237673,3.787031340497614e-33,0.0020001098121223805,3.787759588319619e-34,3.81807966232343e-38,1.5821833083706308e-05,1.211179465850703e-35,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588376e-06,3.331121046515899e-08,-4.31531596678573e-50,8.718689390537961e-34,7.149787972096537e-35,0.000286841656341217,0.003037836148443195,1.6002948583590948e-32
3700,1.5679575950490655e-33,0.011759056870631394,1.5235316114071405e-32,0.0379799887571665,2.430277450326129e-33,0.003942399901237673,3.9215477437450824e-33,0.0020001098121223805,3.8991131336407175e-34,3.8732440365253643e-38,1.58218330837063e-05,9.435383390784038e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058838e-06,3.331121046515899e-08,-4.376997749867772e-50,8.97099739727506e-34,7.528430250916958e-35,0.000286841656341217,0.003037836148443195,1.6566110877520287e-32
3800,1.5810205071437828e-33,0.011759056870631394,1.572955075096328e-32,0.0379799887571665,2.458080384169991e-33,0.003942399901237673,4.0621570887661e-33,0.0020001098121223805,4.004698635899579e-34,3.977630432246439e-38,1.58218330837063e-05,7.946405205939438e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588383e-06,3.331121046515899e-08,-4.512135794175804e-50,9.194979800343803e-34,7.66234057015042e-35,0.000286841656341217,0.003037836148443195,1.769917506807836e-32
3900,1.595004537594871e-33,0.011759056870631394,1.58476572181874e-32,0.0379799887571665,2.4524680319701323e-33,0.003942399901237673,4.0989949986826416e-33,0.0020001098121223805,4.047772478369356e-34,4.0127218875050116e-38,1.5821833083706308e-05,5.8683390620820175e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588385e-06,3.3311210465158996e-08,-4.802776649306968e-50,9.219917647226747e-34,7.969918849037111e-35,0.000286841656341217,0.0030378361484431956,1.7199274353583393e-32
4000,1.5870895815368166e-33,0.011759056870631394,1.6011899914377604e-32,0.0379799887571665,2.4492712446945525e-33,0.003942399901237673,4.012389104877239e-33,0.0020001098121223805,4.003455513129656e-34,3.9183778379714146e-38,1.5821833083706305e-05,5.517051469130428e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588383e-06,3.3311210465158996e-08,-5.424936270829049e-50,9.05859108554875e-34,8.059748336974488e-35,0.000286841656341217,0.0030378361484431956,1.770307207143569e-32
4100,1.6225342913498736e-33,0.011759056870631394,1.6086725055336468e-32,0.0379799887571665,2.4841708469168397e-33,0.003942399901237673,4.0286192887549144e-33,0.0020001098121223805,4.013847906561978e-34,3.98148636066842e-38,1.5821833083706305e-05,5.325578527683962e-36,2.3001745662293693e-08,1.3524819675705268e-05,9.353347240588378e-06,3.3311210465158996e-08,-5.805658862361547e-50,9.093594944217733e-34,8.406636437734839e-35,0.000286841656341217,0.0030378361484431956,1.7229959089624787e-32
4200,1.6033839866854748e-33,0.011759056870631394,1.620551474067574e-32,0.0379799887571665,2.54447120664546e-33,0.003942399901237673,4.138405211830879e-33,0.0020001098121223805,3.977802089064424e-34,4.055176356229771e-38,1.5821833083706305e-05,7.548882473369079e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588383e-06,3.3311210465158996e-08,-6.402403198296504e-50,9.07168453788345e-34,8.497671816001825e-35,0.000286841656341217,0.0030378361484431956,1.6981612229154972e-32
4300,1.606069051495116e-33,0.011759056870631394,1.624273851484597e-32,0.0379799887571665,2.4818483920509455e-33,0.003942399901237673,4.0953554977582224e-33,0.0020001098121223805,3.985417678664897e-34,3.9913122017454673e-38,1.5821833083706305e-05,5.0628661398707365e-36,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588381e-06,3.3311210465158996e-08,-6.713745098515189e-50,9.27608694620301e-34,8.760596756068333e-35,0.000286841656341217,0.0030378361484431956,1.7625359305198351e-32
4400,1.6164747268576377e-33,0.011759056870631394,1.6406834071589788e-32,0.0379799887571665,2.488696958488094e-33,0.003942399901237673,4.173264743854943e-33,0.0020001098121223805,3.947513947723281e-34,4.0005116251716444e-38,1.5821833083706305e-05,5.331078201235392e-36,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588385e-06,3.3311210465158996e-08,-7.30204231172594e-50,9.275725060870362e-34,9.163369159484695e-35,0.000286841656341217,0.0030378361484431956,1.728360522701921e-32
4500,1.583041623925965e-33,0.011759056870631394,1.6501470645856107e-32,0.0379799887571665,2.5453574374342663e-33,0.003942399901237673,4.114062492301473e-33,0.0020001098121223805,3.918296980937326e-34,3.9519144588684757e-38,1.5821833083706305e-05,7.00661302937858e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588378e-06,3.3311210465158996e-08,-7.709458755140175e-50,9.085525750041594e-34,9.291642585795817e-35,0.000286841656341217,0.0030378361484431956,1.7491866718329185e-32
4600,1.5741328222357782e-33,0.011759056870631394,1.635273421528899e-32,0.0379799887571665,2.5136666078866974e-33,0.003942399901237673,4.1611097255209825e-33,0.0020001098121223805,3.9514940815905346e-34,4.02308471637449e-38,1.5821833083706305e-05,5.696494330387889e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588381e-06,3.3311210465158996e-08,-8.085355585318058e-50,9.185323396145063e-34,9.568237708522511e-35,0.000286841656341217,0.0030378361484431956,1.7011789465739447e-32
4700,1.611102115121801e-33,0.011759056870631394,1.683476937118068e-32,0.0379799887571665,2.5016890407591646e-33,0.003942399901237673,4.1132792667638387e-33,0.0020001098121223805,3.939496481963422e-34,3.9564309252210805e-38,1.5821833083706305e-05,5.931173652779384e-36,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588383e-06,3.3311210465158996e-08,-8.637601726849578e-50,9.263631922598546e-34,9.99761582811311e-35,0.000286841656341217,0.0030378361484431956,1.7526156866531838e-32
4800,1.5978589622455403e-33,0.011759056870631394,1.6539267890687493e-32,0.0379799887571665,2.5502995814884383e-33,0.003942399901237673,4.0868057990448936e-33,0.0020001098121223805,3.878820484328165e-34,3.9930805035606893e-38,1.5821833083706308e-05,5.585062756113935e-36,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588385e-06,3.3311210465158996e-08,-9.239523605409863e-50,9.08001606859228e-34,9.928646684978491e-35,0.000286841656341217,0.0030378361484431956,1.6994694365024018e-32
4900,1.5701191996880473e-33,0.011759056870631394,1.6903987184891164e-32,0.0379799887571665,2.6078126868332725e-33,0.003942399901237673,4.196913324884068e-33,0.0020001098121223805,3.934968151719719e-34,4.0871296216969835e-38,1.5821833083706305e-05,6.074334210054515e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588385e-06,3.3311210465158996e-08,-9.71089160023233e-50,9.082958311517232e-34,1.0309666367301975e-34,0.000286841656341217,0.0030378361484431956,1.678382103676317e-32
5000,1.592430540803224e-33,0.011759056870631394,1.6862486531742986e-32,0.0379799887571665,2.5644156623625173e-33,0.003942399901237673,4.209010838740341e-33,0.0020001098121223805,3.883866681781538e-34,4.004020712707287e-38,1.5821833083706305e-05,6.425803242188974e-36,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588375e-06,3.3311210465158996e-08,-1.009407730261451e-49,9.303699509416912e-34,1.042711458740013e-34,0.000286841656341217,0.0030378361484431956,1.6669813612353666e-32
