miliseconds,Tumor,CancerStemCell,CytotoxicTcell,TGFb,IFNy,MHC1,MHC2
1700,70.12287454100402,35.758381369965804,247.0435246748541,9073.992042840897,41.99352767670104,51.24945661877139,456.0889205624823
1800,70.125611078967,35.93930134338595,246.90384063914735,9096.61115437528,41.524519033317006,51.23294790143356,503.8838029303171
1900,70.13200580823893,36.469231501145124,246.6783808334881,9190.635116310747,41.25161762232523,51.298534851228325,506.3670360402068
2000,70.13988624370407,36.62975407316166,246.4650943254785,9201.607136408147,41.0485471857837,51.37939541652388,548.1104509951426
2100,70.15175371759794,37.289343970656574,246.278526650926,9110.925357483513,40.303279197148896,51.45659699562773,565.4698561222399
2200,70.1496513090977,37.09574098015098,246.13523881393436,9123.406787978653,40.09602326993462,51.51847932731843,568.009015045734
2300,70.15849633079449,37.479959755596894,245.89831241955076,9181.5214582411,39.48052833866165,51.60251451527323,585.6745130479426
2400,70.16709901900956,38.22017390979779,245.8548421935255,9137.673383150337,39.11915208905527,51.65059721324632,623.5132671049247
2500,70.17414334192434,38.53400809772437,245.5627100059646,9178.433774908508,38.70551074926584,51.78209245851718,649.6850503483553
2600,70.18505691400335,38.62477884400075,245.57321678514262,9183.842553176,38.473079543505534,51.862253543695985,651.8556054504123
2700,70.18656645189087,39.050430440750795,245.41065927782725,9115.726111335965,38.26658681974405,51.88758814957729,692.4648749992467
2800,70.19923223600664,39.95336203186038,245.06556031511946,9090.239154271872,37.86270900770564,51.96380729965313,712.0207415543011
2900,70.19878696345803,40.22560927692313,245.0885472936429,9169.677423338006,37.25136061920594,52.01330951081421,715.3236184276208
3000,70.20929197873416,40.42439921255036,244.82791035576145,9108.706625546294,37.162295478584646,52.106523262388805,735.7574637737154
3100,70.2134939183682,40.676147107972234,244.51200843069088,9144.944582763033,36.36015978531603,52.18169554860515,755.207784197526
3200,70.22435494010394,41.13079935066868,244.41294608917244,9100.831062603997,36.352992553539224,52.22784202464281,763.2672750272679
3300,70.23251896988003,41.96154426455536,244.34464165236847,9153.165682112605,35.96224110489071,52.2807570075701,795.1149544652824
3400,70.23521328901039,41.8831825883321,243.99655270689848,9146.717597286104,35.124943528743835,52.351764571873545,815.229165100614
3500,70.2418111312267,42.51552841316722,244.07710801661105,9200.076500159894,34.8383146485274,52.48224189654914,817.269615693281
3600,70.25148977533719,43.203125122768625,243.85614209573754,9103.0556640199,34.48917279183668,52.553134859287766,858.9082108109533
3700,70.26453470341553,43.656347296211514,243.49157202673877,9198.929129130482,34.45245327897991,52.59039620481211,860.1014497851785
3800,70.26289652803,43.85549268066579,243.4424438960585,9142.111346567233,34.00117358639894,52.68351119340828,874.6473567140455
3900,70.27080536603201,44.592205187538255,243.3189830025417,9149.635043100383,33.8956392080308,52.72949231645757,885.8064884022418
4000,70.27592285294527,44.566529489292755,242.99473293695848,9199.702592924406,33.27976966235017,52.81210251620656,917.9608631414181
4100,70.28839319306968,45.29753456336174,242.97724190610163,9153.713816417754,32.852073766995076,52.81994900393083,948.1806330758286
4200,70.29314406488369,45.63117647706056,242.66407616536537,9163.508762454596,32.65329313870997,52.942947145580106,955.876374467246
4300,70.29737260162497,46.212646276193716,242.55037387560532,9098.633561890843,32.07203041515373,53.001096375246654,964.4697531672014
4400,70.30856542062324,46.34078801204427,242.42411472108557,9079.577614578235,31.73139265698189,53.0273008750739,981.0029020559894
4500,70.31943466079728,47.20463147836643,242.18023941802568,9188.52849234125,31.669042463381743,53.11094365906981,1012.6566060316511
4600,70.3239288239939,47.60668021883409,242.0984441349016,9151.509693517444,31.22450936629445,53.25313779861658,1000.7955919772869
4700,70.33228777419782,47.84082798143291,241.85046345918224,9100.086309500477,30.97805960872834,53.26280618297034,1023.1391857635269
4800,70.33683456200085,48.37313886072223,241.85150887794694,9070.726521876948,30.724583106963774,53.3843218128568,1046.5893780347894
4900,70.33975495542343,49.10702252017245,241.58634966173707,9176.968997879245,30.304203914882475,53.35674818142664,1045.9867142640423
5000,70.3470582253816,49.2732887662718,241.41813155532705,9104.565201583428,30.090854477937736,53.498782383581876,1082.1802930991528
