milliseconds,c,cer,nIR,rIR,n,a,V
2100,0.1001460514369672,99.99894302931425,0.010336541428587047,0.25406796295153516,0.008766027070495896,0.4599995891839562,-59.96706658908735
2200,0.10014876769928174,99.99892268348204,0.010347267401407782,0.25275767074195155,0.008725830362125448,0.45999956679675125,-59.96468361635479
2300,0.10015714127306215,99.99887069304681,0.010528042852133898,0.25124118058723044,0.008656472145055941,0.45999955087544686,-59.96226775246757
2400,0.10017101550121937,99.99879375994445,0.010625995884570976,0.24955653744660572,0.008602219771064214,0.45999953404243354,-59.96033760711874
2500,0.10017109987133438,99.99875395218979,0.01077205631602981,0.24855941527603295,0.008591788096759022,0.4599995120530298,-59.95655361496059
2600,0.10018259987643419,99.99870790993192,0.010806003253844587,0.2486128050017793,0.008536298804112833,0.4599994912536874,-59.95649667987762
2700,0.10018969528767206,99.99864061403085,0.010928511746785021,0.24731051828649953,0.008432186790099609,0.4599994629993172,-59.95306466660191
2800,0.1001907955415275,99.99860702259473,0.011031889644513921,0.24551658757710393,0.008423263653841518,0.4599994572176446,-59.951814389746836
2900,0.10020618772124092,99.99857297436121,0.011050235782140618,0.24497562635445258,0.008401552543141049,0.45999943938006316,-59.948556413254245
3000,0.10020645499382039,99.99852569083941,0.011302839817963237,0.24318813860881647,0.008279675671657005,0.4599994196903937,-59.94936556273169
3100,0.10021177566868163,99.99848500216733,0.01127152616772249,0.2425600572428594,0.008264362951124399,0.4599993887138177,-59.944674986846174
3200,0.1002178610721622,99.99840077609296,0.011504503822624973,0.24148895405420417,0.008226377932788145,0.45999938439296373,-59.944774271536076
3300,0.10023478674402113,99.99838079422592,0.011617949894442169,0.24148007377443315,0.008201213921823615,0.4599993643079434,-59.943013711148005
3400,0.10023661366428106,99.99831404309526,0.011664119258996282,0.2405175372660619,0.008136350803948712,0.45999932497117585,-59.93866577377435
3500,0.10024499040344645,99.99830336622344,0.011759154481828066,0.23974428829251218,0.008074080302768504,0.4599993168771326,-59.93609770977452
3600,0.10025019759605096,99.99818646598925,0.01190955575814962,0.2376961273933139,0.008000263755393196,0.4599993026742988,-59.93553085788503
3700,0.10025875391742595,99.99816066507194,0.011971367775618597,0.23764301127836543,0.007944727171014451,0.45999929032821263,-59.93222690182179
3800,0.10026809683034581,99.99808679592289,0.01216528247035002,0.23643337396801165,0.007953292904138123,0.459999259449207,-59.92985300424405
3900,0.10026987916330857,99.99804907385221,0.012253564005191599,0.23547185780097452,0.007890752354790441,0.4599992460238455,-59.9289786103728
4000,0.10028178297174636,99.99802450424434,0.012319562776182685,0.23431632168836491,0.007813243023609145,0.4599992108897031,-59.925849568604455
4100,0.10028632420777227,99.99796596036254,0.012399742386128102,0.2336792438197021,0.007797434460305618,0.4599992053082232,-59.92417039559582
4200,0.1002872184715144,99.99795828263673,0.012500164081948784,0.23261866629257633,0.007720301211830389,0.45999919722737775,-59.9213689266028
4300,0.10029895683355718,99.99789343618241,0.012655210392844141,0.2328678590715191,0.007648043890150906,0.45999915588693907,-59.91924349136819
4400,0.10031011334071949,99.99782627055447,0.012811836312838418,0.23108688179930117,0.00760654124943279,0.4599991442389169,-59.91709132291542
4500,0.10031441085289648,99.99779468588768,0.01275927580763809,0.2311457052639982,0.0075972565599322205,0.45999913549409754,-59.913438429116724
4600,0.10031960827444453,99.99770096078417,0.012945860757207339,0.23075867171433057,0.0075176689669703275,0.4599990964229472,-59.91119327322407
4700,0.1003270641986493,99.99771362057919,0.013018219636222706,0.22954252153881322,0.007512658659517325,0.45999907918127475,-59.91058059933748
4800,0.10033263281153501,99.99762785564661,0.013094829226768174,0.22864512327159003,0.007456938184415858,0.45999905860903434,-59.90758607790266
4900,0.10033693439295015,99.99756191975986,0.01320237366759754,0.22852493252310652,0.007418949429296059,0.45999905999296725,-59.90422494219745
5000,0.100343476549959,99.99751478701216,0.013371424228013434,0.22826577606786733,0.0073675862009991485,0.45999902461937986,-59.90151524213974
