milliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd,LRrgs,LRrgsG,LRrgsGd,LRrgsGt,Rrgs,RrgsG,RrgsGd,RrgsGt,rgs
2200,231.67920021753858,0.0,44.1959361026808,0.0471242079246748,0.07670574422089034,303.88794364348087,1.7286331859595092,0.0,0.0,0.6724537548213543,0.38620811029245083,0.0,0.0,0.0,0.0,0.0,136.72782675317782,180.06084109844736,0.41543810506418005,0.22204415567083974,130.3616815379843
2300,225.95740535847153,0.0,39.3280933161836,0.04766306261348121,0.07748856256102667,302.44832080561525,1.7936525823060983,0.0,0.0,0.6595962157389959,0.417524401227351,0.0,0.0,0.0,0.0,0.0,134.65002750666517,182.818284353487,0.4329447977439612,0.22332943239184957,129.419206500576
2400,231.21529985245044,0.0,35.93123224589895,0.04871659091906255,0.07775560494446694,293.73976706644333,1.9210703290041902,0.0,0.0,0.6963828223411257,0.41333188340252874,0.0,0.0,0.0,0.0,0.0,134.75373728262204,189.33791008404899,0.4365613356019411,0.24236156108549828,129.62078290307906
2500,213.5972572517473,0.0,39.97056646322723,0.049746406126997246,0.07686806964030357,297.24265166813836,1.9928721666392106,0.0,0.0,0.7009269336796251,0.4497911678516963,0.0,0.0,0.0,0.0,0.0,137.4602686705155,192.22959257454917,0.45344739144623786,0.2364124386974488,130.23432315999568
2600,210.4293956011181,0.0,30.681535672202394,0.049399229735648455,0.07674143245613031,294.7448687000619,1.9667589768902813,0.0,0.0,0.6910074545923753,0.44284273372836563,0.0,0.0,0.0,0.0,0.0,136.87462085168042,189.05589222370207,0.4856539505076642,0.2392072224467776,128.81159632457218
2700,214.05927014692696,0.0,39.80596928920108,0.051684788788249884,0.07735487333261114,296.6038437077078,2.071322915653801,0.0,0.0,0.7111555260724266,0.48331046576851167,0.0,0.0,0.0,0.0,0.0,137.3055520345875,192.4684571649681,0.46573712869630113,0.26800465527868705,130.22594252763602
2800,218.72919894148086,0.0,37.479083266461544,0.05298951530872176,0.07877851001075861,298.83089001334815,2.098642996864197,0.0,0.0,0.7340034245977906,0.5029924890170238,0.0,0.0,0.0,0.0,0.0,140.31587925014816,192.24937297645488,0.4826077062928631,0.2598114133393976,128.83205854193508
2900,227.0929261591168,0.0,28.160361874244252,0.052870458798136635,0.0764956609226414,296.3615460221472,2.2080903813285153,0.0,0.0,0.7161599185529068,0.5018842011047516,0.0,0.0,0.0,0.0,0.0,138.10449956982532,186.51429309843556,0.5079416027806908,0.28060129729918754,128.99947005837112
3000,212.4971139735516,0.0,27.806860216438064,0.05560073818964631,0.0781982667093407,294.4219111317922,2.1873776213574754,0.0,0.0,0.7555507029595373,0.533979235670888,0.0,0.0,0.0,0.0,0.0,138.81678828836797,195.4184157832417,0.5114439753642706,0.28888352081170865,128.57933046056286
3100,211.94412457142323,0.0,26.229421518604664,0.05648954206990888,0.07714854275112364,297.0282827111468,2.130982306487114,0.0,0.0,0.7458189423099308,0.5221538042105985,0.0,0.0,0.0,0.0,0.0,137.90837314892875,190.14244586627467,0.519672188303746,0.2821955830775745,129.39673321368252
3200,212.5814993694624,0.0,32.690845121592595,0.056354039584227,0.07742140563510025,296.1181972793799,2.2563415177486252,0.0,0.0,0.7596136403830507,0.5556226864038879,0.0,0.0,0.0,0.0,0.0,139.56057072811913,188.34016137359734,0.5338971488274721,0.3106444155063343,129.6413975028845
3300,222.16480332970178,0.0,30.389292090406222,0.057290069266686026,0.07879724310652886,299.3231047886,2.303305955502403,0.0,0.0,0.7726596441992734,0.579837788427183,0.0,0.0,0.0,0.0,0.0,139.33410261736927,189.87752531472356,0.527768450325625,0.31889436999700344,129.79349385601785
3400,223.89850817146208,0.0,25.08913675415364,0.059185088644445376,0.07945570419978108,300.67764972224893,2.353428996960565,0.0,0.0,0.7689949404003833,0.5613276056041324,0.0,0.0,0.0,0.0,0.0,138.66690789125073,186.85181537192398,0.532634157321279,0.3246268972292137,129.79201096573468
3500,214.9327753198698,0.0,31.70702899801104,0.06152795595659928,0.07895640131093157,295.39569921251746,2.302750704807584,0.0,0.0,0.7533178787309927,0.5989811471411076,0.0,0.0,0.0,0.0,0.0,140.96907924746094,189.65575438830464,0.5171914523970044,0.3145496013204776,129.53607171899404
3600,209.51124077730148,0.0,24.21044640601088,0.06232490605779256,0.07969326060665693,296.7590889883334,2.379759240641319,0.0,0.0,0.7768560152129221,0.5952794602620893,0.0,0.0,0.0,0.0,0.0,137.2571184888636,188.89050302247745,0.5382885153600824,0.3293060195378861,129.42184665054143
3700,218.6854365260914,0.0,22.039383830330536,0.06411098303740925,0.07827702358837027,295.54864646678044,2.3515752739824256,0.0,0.0,0.7589666345191087,0.6098014120982014,0.0,0.0,0.0,0.0,0.0,136.96918280930186,194.01293800412367,0.5277154836761665,0.3492861048704325,128.78802743088082
3800,223.6807162491679,0.0,25.321796065992768,0.06397022060427147,0.07748878328886048,294.58462079725314,2.3507622659971696,0.0,0.0,0.7463696190478881,0.6388551058176206,0.0,0.0,0.0,0.0,0.0,136.78037326554582,189.97914884991056,0.5559762564813029,0.3407533938186925,129.58479477989476
3900,214.59773817632623,0.0,35.549142647108226,0.06397609845519477,0.07877547154383038,293.9580911782724,2.421039964687222,0.0,0.0,0.7904441365303565,0.6223555429663288,0.0,0.0,0.0,0.0,0.0,138.05853603905697,196.7989860923523,0.5413304045075583,0.3457799124460323,129.31319862525655
4000,208.5327341963553,0.0,32.22018154863338,0.06623842825634138,0.078826477490862,294.5566625602905,2.552795902560716,0.0,0.0,0.750211600626564,0.6314259442390057,0.0,0.0,0.0,0.0,0.0,140.3952257922065,188.04421200604497,0.5652628760081967,0.36940359943763157,128.98991453438393
4100,214.83524682436578,0.0,36.35586585463835,0.06726130321074114,0.07955792067498782,295.08609578236076,2.5724584168065237,0.0,0.0,0.7660508524829461,0.6459457682218411,0.0,0.0,0.0,0.0,0.0,138.92183571738795,189.2830646927199,0.5571021452087107,0.3694239491834026,129.64956808676885
4200,224.7884492793699,0.0,36.276789483581226,0.0678231126224142,0.07992403342507878,293.9227032446628,2.5886817949048813,0.0,0.0,0.783681799359878,0.7006288949159015,0.0,0.0,0.0,0.0,0.0,139.24139343219113,193.31860823005607,0.5372460120656791,0.37414637427493025,128.99061658791024
4300,215.69563763307534,0.0,30.32979441753768,0.06928549558574107,0.07762190727529329,298.6397296830416,2.62453491495183,0.0,0.0,0.7657101790353338,0.6786770699289023,0.0,0.0,0.0,0.0,0.0,141.2036238765212,193.17389874232782,0.5381100671720546,0.3749126137329648,128.2865440757939
4400,211.7424286157179,0.0,21.1854807144586,0.07226082010803886,0.07809951477364035,295.8808285990818,2.6000624449465244,0.0,0.0,0.7627826340632807,0.7179319015812281,0.0,0.0,0.0,0.0,0.0,140.79784574278497,193.29898363676065,0.5563981637577636,0.37998164200173107,128.4516275957523
4500,219.82329379341533,0.0,37.30126559635803,0.07279825646832483,0.07992056522902669,299.13340832349775,2.6644180509574964,0.0,0.0,0.7650532978206147,0.7385401519000565,0.0,0.0,0.0,0.0,0.0,139.96435500098994,196.8754696267604,0.5572537930454333,0.40932513441523133,129.32408533569497
4600,213.58073234801702,0.0,29.811401081940673,0.07390318217315464,0.07927760586398949,295.40976802881596,2.657630774284097,0.0,0.0,0.7598503529952578,0.7460664047358129,0.0,0.0,0.0,0.0,0.0,139.98914926926773,194.63754466227837,0.5697992988223629,0.4153545857768575,129.3430249789429
4700,218.3477118894804,0.0,30.82975297269096,0.07479977009735544,0.07906369313430886,293.6854906785796,2.661786192568027,0.0,0.0,0.7838539986303111,0.7583044109950535,0.0,0.0,0.0,0.0,0.0,138.81472102673888,192.16797610746198,0.5518482286149936,0.4216444521693788,128.58810422797174
4800,222.18555219942783,0.0,28.514913464783156,0.07751555397494461,0.07730872934172961,298.2109290592687,2.592740906293151,0.0,0.0,0.7702685980282792,0.7435400044777628,0.0,0.0,0.0,0.0,0.0,137.40184427557193,193.33380414925568,0.5477770445356122,0.43172077913957113,129.28334101389444
4900,202.1146045908381,0.0,33.00085026741819,0.07871453885443824,0.07738971246438586,295.1478091208495,2.6053188529187,0.0,0.0,0.7571159701785466,0.7907085864858495,0.0,0.0,0.0,0.0,0.0,139.1099287352919,187.9967003956723,0.5478457606716199,0.4195585019672289,129.31730186808525
5000,212.0816052134876,0.0,21.926703003184965,0.0787343423239378,0.07730417452150813,299.32535430977515,2.745494765455651,0.0,0.0,0.7596988749632555,0.7698194616269209,0.0,0.0,0.0,0.0,0.0,136.7235971535827,196.9861605094433,0.5386054456366817,0.4183086351728563,128.82615675591316
