miliseconds,x2,x6,x5,x7,x8,x16,x15,x9,x11,x10,x12,x29,x30,x39,x46,x40,x45,x41,x44,x18,x17,x14,x22,x32,x13,x20,x21,x23,x27,x24,x25,x34,x36,x42,x37,x47,x48,x52,x51,x50,x53,x54,x55,x60,x59,x57,x61,x62,x63,x65,x68,x35,x28,x31,x56,x43,x58,x4,x26,x49,x33,x64,x19,x38,x66,x67
1000,0.28237596781422536,0.0011537659058448216,0.8898691694258936,-3.3858921583077552e-06,-5.7023357776038664e-09,1.3584063137284634e-11,100.00000000009857,999.9999999962847,-7.402640357045696e-09,5.017972160455297e-10,-3.2544210196791623e-19,-2.131236664920218e-32,-2.047717559070454e-41,-6.257099868385849e-13,-6.004858066427943e-12,-2.1647902121787167e-11,-2.135296452743443e-12,4.3102274862656816e-13,-2.490054293536847e-12,-4.443628080627914e-11,49.99999999990776,2.460348772099952e-13,-1.303875698888848e-26,-4.618157373143671e-44,1.5414105688271086e-19,-2.5639750894622282e-21,-2.012921641918302e-22,60.0,7.265112827089206e-23,3.5366441272040746e-26,-4.156154293417281e-26,74.61979047747552,19000.00000000006,4.498712734366455e-11,1.469329530915347e-11,66.99999999999994,-3.5113197757830784e-14,-1.1243435216337603e-15,-1.2353472411915828e-15,67.0,41667.0,1.1774922737203569e-13,1.5667415074964884e-13,-6.888692620286297e-17,67.0,1.1710181765111517e-29,35000.0,-1.7380858762849158e-30,3.3045136853681852e-31,1.3040610862181692e-64,-3.705994761709563e-30,23.696599372788793,2.9021189335222826e-24,-3.3045898190226235e-41,5.552869370208615e-30,-1.3561182633885307e-13,-8.37358931993044e-31,11.04733146216357,-8.10022834074294e-30,6.761189589044538e-14,2.7102961219976157e-47,-5.842315446269188e-63,8.044445261708798e-22,10.376754337872445,16667.0,-3.5375909103661224e-63
1100,0.31861534319828916,0.001902269499625332,0.9422439195457165,-2.1017318890651433e-06,4.190599755653033e-09,7.987107943943385e-11,99.99999999959428,1000.0000000212476,2.2074868702654606e-09,-2.0013261796506524e-09,-2.7981848912244858e-18,2.2546350692887066e-32,9.81351116686861e-42,1.534331966124119e-10,1.5997677807022508e-11,-2.538756335190084e-11,-3.150206389630625e-12,4.425663748044729e-13,-2.1743468380175706e-13,-1.5500745927300187e-11,49.99999999993934,-1.6691056045418576e-13,6.952659311756006e-27,5.0574301665715625e-43,7.767539677186713e-19,-7.747028773564376e-22,-3.5201149326070635e-22,60.0,9.0464297200293e-23,-1.518474048520437e-26,5.82447065484279e-26,74.10811718444994,19000.000000000062,-4.674248797432035e-11,3.2858784244911907e-12,67.00000000000041,1.8956063180504522e-13,1.5588399751119529e-15,1.8244042011640347e-15,67.0,41667.0,7.251418873052372e-14,1.1828468611687372e-13,-9.579554211480784e-17,67.0,-5.126874316808992e-31,35000.0,-8.603398740668055e-31,-4.6025010798926905e-31,-1.1597434395543088e-64,5.212595845571899e-31,22.67003345085244,5.056999231983713e-24,-2.1109639401445802e-41,3.022251345219827e-29,-1.6550421497455242e-12,1.7287205455273226e-30,11.056102587262352,-1.3802314926751237e-29,3.497102330717183e-13,3.4119498976167575e-47,1.225025101286656e-63,-1.0043203982870404e-19,10.79834074112729,16667.0,-2.2022174796349716e-64
1200,0.3535766182835568,0.0017476296800485063,1.1037342938206358,4.946269009350191e-06,6.20364699942573e-09,6.89800917320768e-11,100.00000000011495,999.9999999880164,-2.5229050955722275e-09,-1.896716883621354e-10,-1.7862203629052653e-19,2.7912314189487057e-32,-2.5784008639340635e-41,-3.9794213226775586e-11,-2.07565998918617e-11,-3.4722046470177444e-11,6.483304954175915e-12,-3.3993270061206457e-13,-3.811095958833142e-12,3.1422471763137884e-11,49.99999999996854,-3.33416260787772e-13,-3.835710025827562e-27,4.6649564091821894e-43,7.885489978046938e-18,5.371845106388801e-21,-3.974540778684923e-22,60.0,-1.0339335196493844e-22,-9.222450981978412e-26,-5.671272902898234e-26,73.20584049867281,18999.999999999924,5.2722554509067885e-12,-1.177360655151077e-11,67.00000000000048,-2.032520762295195e-13,6.232400657905927e-16,-5.881970476535889e-16,67.0,41667.0,4.2464582580064625e-14,1.2270452943738983e-13,-8.701345253759677e-16,67.0,-1.1871655116319266e-29,35000.0,1.6404428573353774e-30,-2.7655085303476313e-31,-9.752695485412464e-65,4.800822318626286e-30,22.534505084834155,6.519181168849562e-24,-3.349461186524348e-41,2.003837107435373e-29,4.995435262929497e-13,-6.649718669319235e-31,10.90793598095925,1.1550240525223746e-29,4.2725097530663493e-13,-3.67706341966128e-47,-6.093353844735074e-63,-8.079173922495112e-20,11.413471647959437,16667.0,2.3694507764872244e-63
1300,0.3705256713824537,0.00372819864968961,1.0987069036614612,5.577431129591186e-07,-4.5366490305667325e-09,-7.554176703494802e-12,99.99999999976065,1000.0000000154233,-1.071213109321638e-08,2.509715672057268e-09,-2.3026394288478135e-18,-2.302739112724407e-32,-6.76090864810808e-42,-1.2920952852269264e-10,-1.6807767091922218e-11,2.1920043955976456e-11,2.2480613005773664e-12,5.201063979841289e-14,3.679023507731773e-12,3.2052497923933236e-11,49.999999999897476,5.191690309862153e-14,-8.69653286638097e-27,-3.046520851529013e-43,-2.628556519401682e-18,1.4820531936326773e-21,-1.3356456708371923e-22,60.0,7.62004189453705e-23,1.4295361396522566e-25,-6.008722046276076e-26,72.74796522529518,19000.000000000073,-5.821710917190978e-11,-9.411781807288199e-12,67.00000000000001,2.8157922841342283e-14,1.5731993473356413e-15,-1.3156217907996868e-15,67.0,41667.0,6.361659931738282e-14,-1.1824474392299644e-14,1.5032316899464666e-16,67.0,6.586328950582286e-30,35000.0,-2.415068478355015e-30,-2.2961399215907953e-31,1.3493529666755411e-64,-4.560398567178127e-31,21.24544819406327,1.850264076177637e-24,2.366744794765681e-42,2.516009920962347e-29,5.249990012834016e-13,-1.6076884509119272e-30,10.811869932671472,5.0539366282815306e-30,-3.544255654919984e-13,1.8275773436932326e-47,4.3281145600891483e-63,3.692396312922113e-20,12.73159696139647,16667.0,2.7900305986879314e-63
1400,0.40408625341804605,0.0042128432716844145,1.272479532223139,8.825145592874056e-06,-6.363648930770508e-09,7.546505070157344e-11,100.0000000000096,999.9999999803216,8.359844986436331e-09,1.7715949715582311e-09,-2.6897374269613843e-18,-1.7201135414537987e-32,8.626666763182301e-42,1.5798190109416062e-10,-1.611063739073397e-11,-6.873332829465291e-12,-9.278856390882232e-12,-4.4495725077442435e-13,-3.5149417488820745e-12,-5.769334996065416e-11,50.00000000008764,-3.0617031147955465e-13,8.889698001591589e-27,-3.074788487716983e-43,-5.624283276406678e-18,9.772050262005147e-21,3.3875681976301897e-22,60.0,1.1218353822112637e-22,1.499653805571732e-25,5.818411578354769e-26,72.06846710688502,19000.0,3.9512159390699724e-11,1.374270432072985e-11,66.99999999999997,2.972189853781267e-13,7.007858150159597e-16,1.0633562396188862e-15,67.0,41667.0,-7.252035906759713e-14,2.380912945710658e-14,-6.457351190743173e-16,67.0,-1.3305877736154759e-30,35000.0,1.4383148467754906e-30,6.249132886158954e-32,-1.5404554429262442e-64,3.685623967215385e-30,20.857310359601378,6.4315533646191025e-24,2.247024043457231e-41,1.0379412201128042e-29,-7.73675466853192e-13,-2.3660813604114204e-30,10.79290230682783,-3.3039882771353704e-30,4.4202303705170037e-13,1.3135114232739665e-47,-8.724372546040937e-66,5.642073053736769e-20,13.023861407942515,16667.0,-1.7441152808777056e-64
1500,0.4449538932040042,0.003900635177822244,1.3501306722136592,6.023290377777707e-06,6.9867655601873965e-09,5.446725087247484e-11,100.0000000004123,999.9999999811977,-1.8896498177728773e-08,2.039179907724238e-09,-1.982414209603676e-18,2.305545052463958e-32,8.444146112611238e-42,2.2097935581949065e-11,9.21252080137759e-12,2.5322838166896303e-11,6.8063942055610525e-12,2.230227070881309e-13,-5.51159837266956e-12,3.858622495049571e-11,49.99999999997341,-9.047294427974212e-14,1.2812194039221825e-26,2.1750539282093014e-43,2.2799744278057487e-18,-9.142862853697145e-21,-5.504834216604718e-23,60.0,-1.4261244539921e-22,-4.6688865739194976e-26,-4.888327855357801e-26,71.10702193709375,19000.000000000047,-6.323602278602717e-12,-8.139618708223415e-12,67.00000000000045,-2.2792548500189177e-13,2.7774683894466573e-16,-3.9356485237425256e-16,67.0,41667.0,-1.0778385652552955e-13,-1.8010362204251716e-13,2.066168308186686e-16,67.0,-1.8791118470051808e-30,35000.0,-1.7321859232103612e-30,7.966666994877855e-32,-9.647863719438012e-65,8.77822094573278e-31,20.180023958112503,-1.589136012944867e-24,-1.9503155686999558e-41,2.933110081233029e-29,-4.706786628723297e-13,9.51624881842169e-32,10.661275317200216,1.5616762871335152e-29,1.0163505127185216e-13,1.1246893752327135e-47,3.1838007029777184e-63,-2.4725534208874483e-21,13.886714097303544,16667.0,-2.880287348591352e-63
1600,0.46634773029777354,0.0071018986775855195,1.3607230740130634,5.768371525733583e-06,7.298229404662655e-09,9.808643821009282e-11,99.99999999971801,999.9999999850032,-2.0425841632427107e-08,1.9933379044548666e-09,4.064575780907028e-19,1.6588159170983312e-32,2.546063612904123e-41,-1.0103661984132076e-10,-1.3390015492674237e-12,-6.697922061808905e-12,1.692088819058532e-12,-9.72474799326337e-13,5.259062462103501e-12,-9.577720038124229e-11,50.000000000096904,3.324820815797999e-13,1.5378430203780886e-26,4.088944474664609e-43,8.406278099580264e-18,-6.419903566217853e-21,4.349741892768736e-22,60.0,-3.6267318697949894e-23,1.4807423709301537e-25,-1.1657795725362116e-26,70.61071304049588,18999.999999999964,1.5315210863369938e-11,-2.092205928883273e-12,66.99999999999959,3.6231707188068817e-13,-9.527471433526575e-16,4.327360983089133e-16,67.0,41667.0,-1.4046677133069624e-13,-1.0743006538648704e-13,-2.9460393850602167e-16,67.0,-1.7636413690211e-30,35000.0,2.404515652583593e-30,4.98908895942874e-31,-1.4786053719008576e-64,3.713383292114544e-30,19.61258991506669,5.72988386878581e-24,-1.2133843714278048e-41,-2.6780458469619485e-29,1.4834576528808476e-12,-2.2761351896290006e-30,10.643389631043043,4.550483330289504e-30,-4.2598840213894863e-13,3.6172840962116264e-47,5.06705827992917e-63,9.816610543905681e-20,14.551223122611683,16667.0,1.1927390842343438e-63
1700,0.4986422106027499,0.009671788776191063,1.4302589960521823,2.03856211605949e-06,-1.5279307631762476e-09,7.701099711502957e-11,100.00000000027813,1000.0000000112109,3.784493638774835e-09,-1.86238887797196e-09,1.9339656983089436e-18,-1.6913572768158382e-32,-2.7628407131599106e-41,7.432973076694426e-11,-1.665143507419864e-11,-1.8519117036542676e-11,2.057727493895417e-12,2.7824343874424044e-13,-5.127789907849e-12,7.071494323344323e-11,50.000000000044786,-3.758029240077311e-13,4.484060400823153e-27,1.1683497551490948e-43,5.985220231319578e-18,-1.2570894773729804e-22,1.889980639149545e-22,60.0,4.2422229028213344e-23,9.59834462782579e-26,4.159199370035262e-26,70.28481309592229,19000.000000000047,-4.639422708193388e-11,-1.7329034297197165e-11,67.00000000000047,-2.8076002072369123e-13,2.7076591382797487e-17,-2.5426486608639614e-16,67.0,41667.0,-1.3442456182930014e-13,1.870043173921704e-13,3.828925035339046e-16,67.0,3.847477302884701e-30,35000.0,-2.8212913844400338e-30,-2.893895284709899e-31,2.094755037580117e-65,2.9996029241094132e-30,19.180978449334514,6.671535592522196e-24,1.6288383093945545e-41,2.2595012920137225e-29,-1.6699227851847487e-12,1.2390099596317854e-30,10.56597251718933,-7.860049595234082e-30,-3.3391930657613333e-13,-2.4490253284040605e-47,7.352634696401649e-65,-7.282426074425736e-21,15.216252060879993,16667.0,-2.0521190182057055e-63
1800,0.5161446294039453,0.009542950062048248,1.4984019313701276,-3.9563713575748865e-07,2.376612107645876e-09,-8.875943970382301e-13,99.99999999967642,1000.0000000241888,7.528813985078594e-09,-2.992855493096848e-09,-2.9071134905349673e-18,-1.3092919952737503e-32,-6.537039661417509e-42,1.280091693745131e-10,-1.491859886442182e-11,-1.3644143968050015e-11,1.5312549863206683e-12,-6.654911187780827e-13,-3.463176496535315e-12,-3.7683820960420294e-11,50.000000000005464,-2.275510875902882e-13,-5.981515680002646e-29,-8.489539508011268e-44,8.435183337051794e-18,3.2730521124564216e-22,2.37894049231469e-22,60.0,-1.3489841645472409e-22,-4.2579180589954846e-26,1.241868102087001e-27,69.23310351006181,18999.99999999995,1.379752440602344e-11,1.7182492621379322e-12,66.99999999999984,-2.3463211838217397e-13,-9.452961045979033e-16,9.755507303326083e-16,67.0,41667.0,1.1120513369935572e-13,1.1071146766510784e-13,-7.878175182994083e-16,67.0,5.901131373002504e-30,35000.0,-6.823002013201323e-31,-1.1441528771736743e-31,-4.425530718944236e-66,-7.024944363875952e-30,18.140067678309602,-6.947772992145448e-24,8.172747763595314e-43,-3.929470606107071e-30,1.3047315644341752e-12,7.7172004043465795e-31,10.43586312004002,-6.651145344427148e-30,-1.2028721148861258e-13,-1.5833296876162767e-47,1.8807127035560257e-63,4.7160588865944853e-20,15.280544668066115,16667.0,3.000094690208305e-63
1900,0.5456057231140264,0.011490621758275303,1.6425462198228495,-6.594255959246275e-06,1.5364461193223733e-09,6.562102474099961e-12,99.99999999963981,999.9999999841009,-6.697880391711125e-10,-1.0985109756498127e-09,7.036901424388637e-19,1.9401602066151828e-33,2.67922118059135e-41,1.0297955182035028e-11,-9.957767112961538e-12,3.2043167049230345e-11,4.198941865792488e-12,8.940832383099369e-14,5.726184135619322e-12,-1.9104881053839503e-11,49.99999999992169,4.3460452286042987e-13,4.005435572400189e-27,4.383553500297465e-43,5.932454890100347e-18,-4.87462244780282e-21,2.9703825536050186e-22,60.0,-9.709670957520043e-23,9.793437078219996e-26,-6.572072104634953e-26,68.80777568563953,18999.999999999964,3.9509418024606195e-11,-8.283753915667008e-12,66.99999999999962,-1.5032487903045404e-13,-2.294435238998675e-15,-1.6836221842052175e-16,67.0,41667.0,3.221081153728618e-14,1.1516634935872236e-13,8.23366101554121e-16,67.0,-9.502812783040254e-30,35000.0,-1.52019436155853e-30,-3.969659539442318e-33,-4.013994364919627e-65,5.776608078354906e-30,17.972415181626403,6.438844180764605e-25,1.2030007666588128e-42,1.693844317575921e-29,-1.0346063143475942e-12,4.806552430112166e-31,10.34766843786981,-1.4525066703030962e-29,-7.008928614975283e-14,1.6657047335956856e-47,4.659535867452012e-63,6.400098900679484e-20,16.16519293233997,16667.0,-3.3164285971126666e-63
2000,0.5518846963326279,0.015376152272253208,1.6838720687032154,1.5938514846685767e-06,-5.53899628673736e-10,6.737079031299462e-11,99.99999999971472,1000.0000000020932,1.3678275315644356e-08,3.829465947360358e-09,2.8051644096573152e-18,3.426781077159473e-32,1.2068493055631334e-41,1.180923922932474e-10,1.9478194479078637e-12,-4.881506530030609e-12,9.149801409755032e-12,5.416866709331322e-13,-9.940662412700015e-13,-4.018119508374332e-11,49.99999999990868,1.8276145293492698e-13,-1.418712269149476e-26,6.41296468575437e-44,2.0784114819164456e-18,7.843178180230919e-21,-4.1151995632063817e-22,60.0,-1.4884923267392439e-22,-8.35109512522989e-26,6.531044101769587e-26,68.29506443227194,18999.999999999975,7.63568827387322e-11,-1.046794366035124e-11,67.00000000000017,-2.804629894223208e-13,1.223372391474651e-15,-5.23439285321709e-16,67.0,41667.0,-2.2477308206809054e-14,1.4562746901243573e-13,2.0160499470002553e-16,67.0,-3.742634566896814e-30,35000.0,-2.39801881171557e-31,9.359398200462343e-32,-1.4260384198132099e-64,4.969662903186021e-30,17.352109879673293,-6.994631234495482e-24,-2.2117481963003775e-41,3.1656177424848514e-29,-1.336129162111713e-12,-1.603815617767228e-30,10.326385490340678,-1.0312823876725972e-29,-1.1150537694455251e-13,-2.282831406791376e-47,-3.2073057863027123e-63,2.5090738227498013e-20,16.47447843750187,16667.0,5.937636770250562e-64
2100,0.6010475992926521,0.01742544994032125,1.7443656614758547,6.896810536588706e-07,4.866974418843037e-10,8.707501570782057e-11,99.99999999964363,1000.0000000228872,-9.026886695960772e-09,-4.30802574483012e-09,-1.6900694956635925e-18,-2.3152907953641532e-32,2.295789544026581e-41,-2.549546570837948e-11,-6.516202816007319e-12,2.4019815549497336e-11,4.581554929382686e-12,5.7993791674505e-13,2.317798306174013e-12,-1.7329910880773163e-11,50.00000000008221,-4.968989387827383e-14,-1.3102216786448737e-27,-2.593861418806075e-43,-3.0614404358243642e-18,3.474059842344639e-21,4.545557694138902e-22,60.0,-1.3222088586165856e-22,1.0016956454396765e-27,2.6474593696708737e-26,67.65206438168049,19000.000000000033,1.8217321114947222e-11,-1.1952279229964038e-11,66.99999999999956,3.6243065538213065e-13,-2.413212114424987e-16,1.5097976036490834e-15,67.0,41667.0,-3.1888718819898184e-14,-1.6820846989415153e-13,-4.935716795297352e-16,67.0,2.6386371163564937e-30,35000.0,-2.3247879409636316e-30,1.3339059856197351e-31,-1.1205830729637193e-64,-1.000237190441118e-30,16.746527592255756,-6.1946296468677605e-24,1.4843827400466272e-41,-2.7100497162079934e-29,-1.133315483572754e-12,1.516643314900049e-30,10.18834190820431,1.357150157769967e-29,-1.1824122817849922e-13,-1.7074479478905435e-47,-4.139790378101279e-64,3.274494550874467e-20,17.581689674883027,16667.0,-6.796334659320042e-64
2200,0.6319406030582406,0.017220181104962772,1.8184227312638697,6.06754463407533e-06,-3.4960417422893627e-09,4.968829273025028e-11,100.0000000000098,1000.0000000218714,2.249480530036515e-08,-3.9318182640799955e-09,-1.2521923762569341e-18,1.6553711634801537e-32,8.30107267017115e-42,1.1055252665934852e-10,1.630919477010809e-11,1.1370084830676016e-11,3.0549938249466152e-12,2.1416830766364487e-13,-3.969583057582238e-12,1.0345128037224218e-10,49.999999999888026,-9.624364936833559e-14,-1.4190873754306034e-26,-4.322392085262141e-43,-6.7845808345608615e-18,-4.954507493104545e-22,-5.047735823263357e-22,60.0,-3.2241670159741994e-23,1.2307692173183568e-25,3.8583286233379405e-26,67.38526307808806,18999.99999999994,6.435024429314583e-11,-2.6035191155840537e-12,66.99999999999959,1.5607502980154267e-13,-1.3870497866949777e-15,-1.0392158985765777e-15,67.0,41667.0,7.760620088802514e-14,-1.0188742339188787e-13,2.925792354685588e-16,67.0,-6.525595113674144e-30,35000.0,1.8877461517816782e-30,1.8964817262577245e-31,1.5125912441909072e-64,4.8028337018189714e-30,16.31383542939753,3.761842802500377e-25,2.008719616751144e-41,1.42261070739463e-29,5.684418304540773e-13,-1.4910793896826077e-30,10.1133301466703,-6.499527544334165e-30,3.6494968247600515e-13,-2.5841373822484005e-47,-2.2407549500521318e-63,1.0071802090862699e-19,17.686628114142557,16667.0,3.6056730434620755e-63
2300,0.65366156339957,0.019497318943914623,1.9042689615699127,3.846953275491776e-06,9.884732819913748e-09,2.466792686957393e-12,99.99999999985171,999.9999999727522,-2.060382020032947e-09,-3.2031739997799975e-09,-2.1487123273001398e-18,2.6249144950822774e-32,-7.030431960520698e-42,-1.1398891225704674e-10,8.788620195684348e-12,-5.867703487037381e-12,-2.407823415515638e-12,-3.6615167739332994e-13,-2.2497734730180256e-12,-3.1535017357557506e-11,49.99999999996055,6.628419917894298e-14,9.871049658567317e-27,2.1163840829337855e-44,6.275544108768244e-18,-7.735938526051975e-22,-3.0843535660901005e-23,60.0,-9.935288336393657e-23,1.3946104064417755e-25,1.838159898264905e-26,66.84028408638338,18999.99999999994,2.1003029626572382e-11,-1.626076354982745e-11,66.99999999999983,-1.3563544215403532e-13,-1.9990137280765526e-15,-6.115981203256973e-16,67.0,41667.0,-1.2419469678123504e-13,-1.848858128606879e-13,-8.325745845159199e-16,67.0,7.015954840264194e-30,35000.0,2.8423259857470937e-30,-3.8687948620230387e-31,-2.572391863669614e-65,1.031612465714214e-30,15.644576414764385,2.881492608646521e-24,-6.829868237131098e-42,3.5850718999866576e-29,1.1963434026984991e-12,2.4214942234232117e-30,10.13234265142532,-3.792005807433723e-30,-3.3858823696110366e-13,-9.928328949802872e-48,-3.5845286761306523e-63,4.183049691607577e-20,18.59940948228477,16667.0,-3.8554998962141236e-63
2400,0.6657682073036608,0.021262192146791807,1.9201804936200966,-1.0587028209977347e-06,4.208274557355784e-09,-4.7817235648303286e-11,99.99999999974534,999.9999999969115,1.7468263368097208e-08,3.6763440148101496e-09,-2.444559079377441e-18,-3.348016619191235e-32,-2.3264847541732763e-41,1.039159776043644e-10,-2.1542096724415726e-12,1.8345894153548996e-11,4.759692565637028e-12,-5.425016969860277e-13,3.1223122678929004e-13,-7.564818153727831e-11,50.00000000004115,3.431863870433747e-13,9.283135650715398e-27,-1.4386834323931497e-44,4.951845381656707e-18,-9.894635251867582e-21,1.779830609409813e-22,60.0,5.470658733354285e-23,1.9286222861485946e-26,6.157254147725575e-26,65.97578698851339,18999.999999999967,-3.768950454258373e-11,-1.0367561926790947e-11,67.00000000000009,-2.058368730134907e-13,-8.995296936184088e-16,-1.0430770703681102e-15,67.0,41667.0,-6.922164101350842e-14,-1.4490471820468718e-13,-6.533882161407289e-16,67.0,7.305796494765296e-30,35000.0,-2.41335307277448e-30,-3.14406343850472e-32,1.1593290546892977e-64,-1.0308839671168852e-30,15.404916929289383,-2.4811921523179487e-24,2.4200153784840407e-41,3.903539809127159e-30,-1.0251101959931718e-12,-2.2636867248451777e-30,10.052499425945276,1.263739426470481e-29,3.9714303325499427e-13,2.610146311590383e-47,9.086281402354562e-64,-7.113765703247571e-20,18.786149673430106,16667.0,1.217902510352874e-63
2500,0.6835083690045582,0.023612617558240533,2.0459236329583135,1.0150008435712094e-05,7.152564908564977e-09,7.279652717351438e-11,100.00000000013289,999.9999999919477,1.4147470282112813e-08,-2.049465896818417e-09,-2.2739322279933922e-18,5.6694197499040245e-33,-3.359016914861483e-42,2.7716534561400113e-11,2.470452476736283e-12,2.9564026778282965e-11,-6.331847544817741e-12,6.528904804054994e-13,5.104229978851758e-12,8.631773935896935e-11,49.99999999997211,2.4229730541304347e-13,-3.3372241682061376e-27,2.4421214751731533e-44,4.996343772542753e-18,9.889604194876701e-21,-4.091621778969936e-22,60.0,1.1929808982104141e-22,1.5436927325167886e-25,6.509069075767894e-28,65.86859629721476,19000.00000000005,3.2151386332445916e-11,-1.1104744438801023e-11,66.99999999999955,3.431821034404489e-13,-6.913840124248719e-16,1.3526132072727421e-15,67.0,41667.0,-9.701186754891434e-14,1.8812186152341052e-13,2.936089193809699e-17,67.0,5.484538344515621e-30,35000.0,2.4747019244809893e-30,1.7484466637670695e-31,-6.98365349489103e-65,-6.24976955635838e-30,14.846434852818987,3.6546344660733714e-24,-1.6585196747112643e-41,3.889979835908648e-30,3.8738802913343354e-13,-2.426766872213287e-30,9.984653465538024,2.480203419298071e-30,-3.1609480792124274e-14,-3.3418889383430735e-47,3.336762807795231e-63,8.124053604066317e-20,18.87132710437234,16667.0,3.599721175377996e-65
2600,0.7084178765713045,0.028573491316382257,2.1212788642243474,1.388446072519701e-05,1.3145910325210442e-09,-2.2676462470844885e-11,99.99999999977553,999.9999999793359,9.284248468935884e-10,4.2184160234565277e-10,-2.7398329661787646e-18,1.1239474130538806e-32,-2.8779595777513725e-41,2.586059258202309e-10,2.6053275816449906e-11,-2.1017365091679135e-11,-2.6966507449622627e-12,7.274547450888309e-13,6.486127465492709e-12,-8.866510147148532e-11,49.99999999987184,-2.989116884751452e-13,-8.752895371096451e-27,-2.68008100086246e-43,-8.374021283644976e-18,5.16663503820963e-21,2.0640724177811483e-22,60.0,-1.3298542150728698e-22,-4.76023119300518e-26,4.794085741351155e-26,65.30190633685912,19000.0,-5.917437596794782e-11,1.8798524141974227e-11,66.99999999999976,4.0171938391868345e-14,-3.971444251165318e-16,1.3231792719020693e-15,67.0,41667.0,9.478770000711944e-14,1.6711309635567078e-13,-6.734879196954378e-16,67.0,-1.2047536548078314e-29,35000.0,-1.5625859798944289e-30,-1.829452986457074e-31,-6.102668315117445e-65,-8.40960166287693e-31,14.547269560731985,-3.746947525535452e-24,-2.975978232530295e-41,8.162764195822442e-30,-1.2264446630009787e-12,-2.5125402138830135e-31,9.857709222930591,5.3130116700691655e-30,5.015186707141567e-13,-3.0951548728031965e-47,1.5730353055406326e-63,-8.527051173367215e-20,19.55377627852126,16667.0,-3.602271176341068e-63
2700,0.7260396023845511,0.030635513756101664,2.184058983043041,1.3783313719505658e-05,5.427829602837034e-09,7.147622611571178e-11,99.99999999929193,999.9999999812102,1.420624286332783e-08,3.897837241285768e-09,-2.1405516684023446e-18,2.3969596675389034e-32,3.74174590586703e-42,2.8221551629583355e-10,2.900230737727578e-11,2.065338140561483e-11,-6.219653637870575e-12,1.1381217252250751e-12,6.0339674507634264e-12,1.164864498440066e-10,49.999999999941465,-2.9581340227380376e-13,1.0939274447393394e-27,-4.900187607383726e-43,5.8318679179161116e-18,-6.64222188372331e-21,-2.1843791381308596e-22,60.0,-2.9348148802384796e-23,-1.6415528663216573e-25,3.9543865592139694e-27,64.88785566215195,19000.000000000076,-4.8449650285882877e-11,-1.0949765711310314e-12,67.00000000000001,2.940472542547823e-13,-2.418365283098248e-16,1.367540036807434e-15,67.0,41667.0,6.376251777175345e-14,-7.285756484375894e-14,-4.091265420710972e-16,67.0,-1.0882619402356498e-29,35000.0,-1.7315733802962746e-30,-5.638593540780501e-32,1.3581309502535564e-64,2.7352670254313897e-30,14.278024291928483,-5.7954911534168304e-24,2.9825741077517195e-41,8.151916551976668e-30,1.3672849746067025e-12,3.5211232422409503e-31,9.837680255419736,9.834497846354603e-30,2.877488338189649e-13,-3.5869313631527325e-47,-3.7276181626177256e-63,-2.9399326733480266e-20,19.76702233105223,16667.0,3.3381841999260406e-63
2800,0.7663873921826987,0.03536974149846899,2.19818479389432,1.6962468765277935e-05,1.3295072198796178e-08,1.1510356997565288e-10,99.99999999998641,999.9999999492185,1.835074930616736e-08,5.100186791239084e-09,-6.35848881995048e-19,-2.182777342517807e-32,7.121617953998635e-42,2.113978994004943e-10,4.489380377482258e-12,-2.8060317967377076e-12,-1.0088936373683683e-12,1.5025243878596705e-12,7.617895596027989e-12,1.2423618661384019e-11,49.99999999993545,2.825647857767766e-13,-7.749352765198748e-27,3.668631242159133e-43,-7.457303365234493e-18,-8.968554974773686e-21,3.2004632903843547e-23,60.0,-7.587388573361155e-23,8.469037002552486e-26,2.8638230027538294e-26,64.84386368442507,18999.99999999999,-2.276650543501157e-11,1.8659202930312207e-11,66.99999999999962,-1.1940144671317005e-13,1.2420933895156475e-15,-5.263443499868373e-16,67.0,41667.0,-1.3415067598910023e-13,-1.7069808218536027e-13,2.6863414713992694e-16,67.0,1.7049425144571724e-30,35000.0,-1.5406515538604061e-30,5.064279326169488e-31,-3.90980236281512e-65,-6.200788016559011e-30,13.395134346957702,-2.1726150262538568e-24,2.846622438503825e-41,7.993381383745024e-30,2.257161147478186e-12,2.048154361441498e-30,9.702609745777748,5.755744253504841e-30,-2.5203361124421195e-13,1.7229642516623875e-47,-2.738996320709492e-63,-1.905104104586094e-20,20.22514672742142,16667.0,2.729098905001272e-63
