miliseconds,species_5,species_10,species_9,species_15,species_11,species_14,species_4,species_3,species_1,species_2,species_7
3000,0.013151000000000013,0.0012701259957745802,0.1657191998570646,0.02852724103983745,0.0014617509957830254,0.00031603847865265206,167.16539234530225,797.6448873124988,16.391376251722914,176.42015992324846,1490.702502787343
3100,0.013151000000000015,0.0012882942515168132,0.16570333253680478,0.028543034575228575,0.0014532613651662175,0.0003160384786526868,167.22311250646163,805.1317348291676,16.57388546053886,176.4223167432028,1485.8266079410528
3200,0.013151000000000017,0.001302254875316412,0.16570422431746723,0.02855519884002984,0.0014371590248078768,0.00031603847865273863,167.3314377772069,809.0010297598549,16.75237275714147,176.42655212068408,1485.1354923892084
3300,0.013151000000000019,0.001311426324732815,0.1656888480509008,0.02857199356771719,0.001434254031349191,0.0003160384786527562,167.43926540889203,818.2321120011364,16.93217201407749,176.43021751035133,1478.7266799049962
3400,0.013151000000000022,0.001325036928377468,0.1656652136967099,0.028585250908155606,0.0014142498846244325,0.000316038478652787,167.5852360296978,823.09356115403,17.16522828913646,176.43080173326948,1473.3574216214517
3500,0.013151000000000024,0.0013412673315129921,0.1656588335451296,0.0285867487863884,0.0014030988975279326,0.00031603847865280157,167.65963963747868,828.9832908407217,17.183206354442472,176.43671446043405,1468.9254307716205
3600,0.013151000000000024,0.0013604341924821014,0.1656354230391347,0.028601080410119353,0.0013992243067904855,0.000316038478652852,167.76255625854333,834.0387640242551,17.468800521026772,176.44229030897014,1460.2031241108573
3700,0.013151000000000022,0.0013715563053266196,0.1656335212369712,0.028614158849586062,0.0013880733292592033,0.00031603847865289443,167.88422329354373,837.405048272734,17.712463863832866,176.44562396601458,1455.2550507482672
3800,0.013151000000000019,0.001385274113456489,0.1656237634309792,0.028627786014268602,0.0013700323322795825,0.0003160384786529428,168.07046795987335,841.1677551440085,17.75143640662852,176.451068358662,1450.5384919470066
3900,0.013151000000000017,0.001400203728536204,0.16560523586079356,0.02862972791338641,0.0013624549071178573,0.00031603847865296165,168.15879374127945,844.7494176230956,17.919961264779985,176.4540837701766,1448.005103230534
4000,0.013151000000000015,0.0014112422904088513,0.165588938775064,0.028649719825327474,0.0013543836452119696,0.00031603847865301467,168.2935191362689,852.2291600140371,18.255774583044513,176.45916893040774,1442.9203854794084
4100,0.013151000000000012,0.0014308586393784936,0.165565483306747,0.02865747959109352,0.0013434043107360513,0.0003160384786530278,168.3787894537532,858.5816765369178,18.414699196330353,176.46511191668253,1436.6540149445063
4200,0.01315100000000001,0.0014342125392169276,0.16555752923306868,0.028676183913206765,0.0013291615472138623,0.00031603847865310905,168.5514509027455,864.9522304192029,18.61168989068142,176.46935674788696,1426.5245830513375
4300,0.013151000000000006,0.0014528775220133633,0.16554484498505292,0.02867980948101162,0.001324759456192954,0.0003160384786531373,168.62669403457963,866.9464674752364,18.791262093960885,176.47274676664645,1425.9131542382759
4400,0.013151000000000001,0.0014794352140647539,0.16552841728355946,0.028691435261075,0.001313088043831954,0.0003160384786531768,168.84812676190612,875.5165172365262,18.99802884994466,176.4781375106841,1417.396936610294
4500,0.013151,0.0014839752772323885,0.1655074686580866,0.028700084577424807,0.0012973229640471477,0.0003160384786532054,168.93499259021968,881.6283609656057,19.045455563978873,176.4873955492582,1410.9901879528188
4600,0.013150999999999996,0.0015055890273696134,0.16549884255234018,0.02871465075395088,0.001280295468075342,0.0003160384786532416,169.14666484995206,882.2831591042498,19.31703878850976,176.49338070308326,1407.0067304080158
4700,0.013150999999999989,0.0015135228004862773,0.16548890915926986,0.028725419147299952,0.0012799184239369829,0.00031603847865332215,169.30454100836837,890.0911013051457,19.605560265860564,176.49758268720524,1400.0769405642436
4800,0.013150999999999986,0.0015272590180339819,0.1654603789850867,0.02873248150633437,0.0012590637601510417,0.0003160384786533358,169.39674442608245,898.0971210514939,19.830936559543275,176.50195459627807,1398.4926062239351
4900,0.013150999999999982,0.0015510709985215151,0.1654570819895336,0.028746336746074987,0.0012549473408545806,0.0003160384786533985,169.6202793140135,903.5893776290842,20.062066116609966,176.51076318809803,1388.3779715056141
5000,0.013150999999999975,0.0015681525437786985,0.1654427501675804,0.028752580058376505,0.0012393461876544682,0.00031603847865341734,169.7536284076278,904.5454861342877,20.18541094824154,176.51803884429145,1382.447710894617
