milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,ROS,basalROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AggAbeta,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,IR
2500,4.942464209711549,5.092720829452755,95.02508508851658,9.993822882037382,10.000000000006526,6.247292514105462e-10,199.9999999993752,3.970057345538239e-13,3.878856971507637e-09,-2.0409347540275637e-20,10.0,2.499937501041653e-08,33.10852042300398,90.11727716484975,66.891479576996,9.882722835150217,499.9999973900449,3923.178877069699,200.0,200.0,200.0,0.04257948978004628,0.001967558022066605,6.109119397769792e-05,9.303176689280423e-07,5.238668575822673e-07,0.00020778206890945645,4.421936423151659e-06,6.292829400920119e-08,6.781018233142377e-10,1.2091300417302247e-13,1.6976176935337054e-15,1.7979056659006354e-17,1.5386472910708217e-19,1.0675530689934409e-10,1.462725515678748e-13,2.691182104896603e-23,499.9874155112462,0.01258448875370629,2.6101206691965944e-16,7.847094343707981e-07,-1.0179228429991348e-17,-3.25788253170132e-15,2.035845693221287e-18,0.020552495759814604,0.0017809985456793147,0.0001260595274974432,99.97773781409668,-2.9473327537929207e-10,-1.2438825499113974e-12,2.609849624455339e-06,50.0,2.487765108198341e-13,0.0
2600,4.940138133684018,5.0964161324352,95.02304509273871,9.993578824077272,10.000000000007342,6.756954484706236e-10,199.99999999932425,4.4222974784224816e-13,4.316475113096781e-09,-2.387905170083785e-20,10.0,2.5999324011717176e-08,32.011749161484445,89.51684745178228,67.98825083851554,10.483152548217689,499.9999971915966,3921.476335452385,200.0,200.0,200.0,0.0469613984442617,0.0024012575131948433,8.257177669719173e-05,1.3727151980931311e-06,8.092660744006277e-07,0.00022970937641533847,5.414853739336233e-06,8.538511634041e-08,1.0205999691244875e-09,1.4882576607958652e-13,2.3134490012928972e-15,2.7138488597711357e-17,2.5750234066217153e-19,1.7244496186665544e-10,2.2998706618106973e-13,4.7040411310182614e-23,499.9869086350513,0.013091364948561517,3.0289165382731564e-16,8.48890792041249e-07,-1.190856702890274e-17,-3.664793211378421e-15,2.3817134148785805e-18,0.021231281608498624,0.0018888760291144444,0.00013804266855112234,99.97694696655596,-3.1821816017513594e-10,-1.3970842283119548e-12,2.808232267440118e-06,50.0,2.794168466753958e-13,0.0
2700,4.937809957431765,5.100110426975426,95.02071945514278,9.99333499854487,10.000000000008223,7.28658943290656e-10,199.9999999992713,4.904596607739166e-13,4.782526573421112e-09,-2.7773673247002905e-20,10.0,2.699927101312182e-08,30.97684323899469,88.91134874025946,69.02315676100531,11.088651259740516,499.9999969868218,3919.830220197412,200.0,200.0,200.0,0.05155428748757468,0.0029039976783991716,0.00011010741220291202,1.9899217617035907e-06,1.2264244054931205e-06,0.0002528130573883215,6.5720296267365905e-06,1.1432874412450904e-07,1.5093158843069557e-09,1.8157572734860848e-13,3.111314217481684e-15,4.024995967414563e-17,4.216049617775957e-19,2.728705842272903e-10,3.547820375915188e-13,8.032161483754029e-23,499.98640149130506,0.013598508694805196,3.4943442712658597e-16,9.156065452101745e-07,-1.3849447442160854e-17,-4.104258825030248e-15,2.769889499791097e-18,0.02190178498563674,0.00199777924107598,0.00015052191551291147,99.97616287315995,-3.425697405785261e-10,-1.5622451575762568e-12,3.012906659560708e-06,50.0,3.124490327315107e-13,0.0
2800,4.9354796751332195,5.103803716696951,95.01810596302379,9.993091405396951,10.000000000009175,7.836196320085619e-10,199.99999999921633,5.417548429746128e-13,5.277499993807457e-09,-3.212661400813394e-20,10.0,2.7999216014634464e-08,29.99991091469253,88.30148485637808,70.00008908530747,11.698515143621872,499.9999967757899,3918.2373316048365,200.0,200.0,200.0,0.05635232968608421,0.003482411661285855,0.00014499514277933678,2.8376424860962288e-06,1.8258958426405345e-06,0.0002770833919340445,7.910995881606381e-06,1.5121203400336874e-07,2.1959871934909587e-09,2.1973152802193658e-13,4.133447214266032e-15,5.873097618767466e-17,6.764160762511113e-19,4.2360540732125807e-10,5.377064375375237e-13,1.3420682626800815e-22,499.9858940801626,0.01410591983726007,4.0094298576089457e-16,9.84858005898429e-07,-1.6018460691613543e-17,-4.5775336189375245e-15,3.2036921523886466e-18,0.022564212329152337,0.002107597210431183,0.00016348373197295354,99.97538545205697,-3.677847768805923e-10,-1.739797876196957e-12,3.223787834101051e-06,50.0,3.4795957668979925e-13,0.0
2900,4.933147282519846,5.107496005223319,95.01520272962654,9.992848044590456,10.000000000010195,8.405774107674612e-10,199.99999999915937,5.961721812654695e-13,5.801857253744698e-09,-3.697254704129352e-20,10.0,2.8999159016259103e-08,29.077311808006197,87.68791246173195,70.9226881919938,12.312087538268008,499.99999655856243,3916.6946739183886,200.0,200.0,200.0,0.06134904004944411,0.004143247104289801,0.00018872010866275666,3.985163629541699e-06,2.6738668188935715e-06,0.00030250813665384584,9.450013860552323e-06,1.977202805180067e-07,3.14707058826745e-09,2.6389592726190467e-13,5.429274691687172e-15,8.440977919193009e-17,1.0649595818449385e-18,6.460251666023865e-10,8.016743509992541e-13,2.1976902707926673e-22,499.98538640177867,0.014613598221142093,4.577256782638312e-16,1.056646485338849e-06,-1.8432824960627094e-17,-5.085871992946748e-15,3.686565009411364e-18,0.023218760774885907,0.0022182266318269022,0.00017691419767801786,99.97461462341357,-3.938600109269998e-10,-1.930173298469408e-12,3.4407928500353834e-06,50.0,3.8603466141262866e-13,0.0
3000,4.930812776771808,5.111187296177589,95.01200817245832,9.992604916082502,10.00000000001129,8.995321757156747e-10,199.9999999991004,6.537662007397277e-13,6.356034771068266e-09,-4.2347417411771885e-20,10.0,2.9999100017999736e-08,28.205640453904955,87.07124403626744,71.79435954609502,12.928755963732518,499.99999633519144,3915.1994418460895,200.0,200.0,200.0,0.06653732574797937,0.0048933198979641875,0.0002429676097580951,5.517611272565326e-06,3.855845528964657e-06,0.0003290726672483709,1.1208012862859634e-05,2.557925945703145e-07,4.446937171621316e-09,3.147052542583501e-13,7.0561874675457634e-15,1.1961695837574907e-16,1.6475049794792792e-18,9.690488635045645e-10,1.1770861912154035e-12,3.5319037218661255e-22,499.98487845630774,0.015121543692060327,5.200963594402992e-16,1.1309732939782263e-06,-2.1110385670748174e-17,-5.630528499995674e-15,4.222077155242546e-18,0.02386561870403107,0.0023295713188759355,0.0001907990982675764,99.9738503093242,-4.207921601403607e-10,-2.133800703734313e-12,3.663840703180006e-06,50.0,4.2676014277164877e-13,0.0
3100,4.92847615642083,5.114877593181862,95.00852099296978,9.992362019830376,10.00000000001246,9.604838230067228e-10,199.99999999903946,7.14589179924373e-13,6.940444738874487e-09,-4.8288442973217875e-20,10.0,3.099903901986036e-08,27.38171093915619,86.45205069439291,72.6182890608438,13.547949305607055,499.99999610571734,3913.749007998088,200.0,200.0,200.0,0.07190953653689056,0.005739466550702339,0.0003096339254834277,7.538376687260259e-06,5.480940383746337e-06,0.0003567601183666076,1.3204524055180667e-05,3.27643267196523e-07,6.201542148055733e-09,3.728287260289725e-13,9.08033669483998e-15,1.672913325393208e-16,2.5072787605091762e-18,1.4312769223018956e-09,1.7037910935215303e-12,5.5775484264058345e-22,499.9843702439038,0.0156297560960168,5.883741589054199e-16,1.207839741479281e-06,-2.406961555812868e-17,-6.2127578456399555e-15,4.8139231371940955e-18,0.024504966253824523,0.0024415416982005982,0.00020512400560445705,99.97309243372632,-4.485779124588497e-10,-2.35110772286461e-12,3.892852242521287e-06,50.0,4.70221546945175e-13,0.0
3200,4.926137421259897,5.118566899856821,95.0047401575265,9.99211935579154,10.000000000013706,1.023432248799327e-09,199.9999999989765,7.786912603156938e-13,7.55547630224791e-09,-5.48341151473734e-20,10.0,3.199897602184499e-08,26.60254254934791,85.8308648402136,73.39745745065207,14.169135159786368,499.9999958701667,3912.340911177187,200.0,200.0,200.0,0.07745751545729712,0.006688495701093818,0.0003908356492297315,1.0171687348773116e-05,7.686767165547301e-06,0.00038555152067808196,1.5459610521103405e-05,4.157829111608606e-07,8.542602001924e-09,4.389676408293657e-13,1.157745049760034e-14,2.311012462001862e-16,3.757683166920686e-18,2.0835875329906022e-09,2.433439232734892e-12,8.664827821995428e-22,499.98386176472036,0.0161382352794063,6.628832609018878e-16,1.2872471367226352e-06,-2.7329614749714203e-17,-6.833814887580929e-15,5.465922980744704e-18,0.025136975794151434,0.0025540543411940084,0.00021987434953240422,99.97234092232024,-4.772139220996727e-10,-2.5825203224315226e-12,4.127750091374211e-06,50.0,5.16504067251404e-13,0.0
3300,4.923796572259575,5.122255219821322,95.00066487960909,9.991876923923629,10.000000000015033,1.0883773492574084e-09,199.99999999891156,8.461205505134827e-13,8.201496677196835e-09,-6.20241997034081e-20,10.0,3.299891102395762e-08,25.865346369430547,85.20818266663959,74.13465363056943,14.791817333360378,499.9999956285488,3910.9728454694364,200.0,200.0,200.0,0.08317264959125835,0.007747139291846239,0.0004889172889655902,1.3565298029463335e-05,1.0645025767083409e-05,0.00041542593511047465,1.7993793989751248e-05,5.23039163340936e-07,1.163231573366078e-08,5.138544549852731e-13,1.4633666359962803e-14,3.155825691652944e-16,5.5513436346072954e-18,2.9922622014278147e-09,3.432281472948621e-12,1.3255838255752293e-21,499.9833530189108,0.01664698108901613,7.439526949454158e-16,1.3691967878087812e-06,-3.0910110839193933e-17,-7.494954635194535e-15,6.182022204730358e-18,0.02576181237224255,0.0026670315309142286,0.00023503548175598463,99.97159570249377,-5.066968060703392e-10,-2.828462786927352e-12,4.368458573091688e-06,50.0,5.6569256059298e-13,0.0
3400,4.921453611490512,5.125942556691998,94.99629460314567,9.991634724184449,10.000000000016446,1.155319020550087e-09,199.99999999884466,9.169232253223174e-13,8.87885221573097e-09,-6.989973753686363e-20,10.0,3.399884402620224e-08,25.16751275740449,84.58446650793483,74.83248724259548,15.415533492065132,499.99999538085217,3909.6426500637863,200.0,200.0,200.0,0.08904592065731379,0.008922003902686602,0.0006064569661146364,1.7893268913974245e-05,1.4567758875577803e-05,0.00044636058428021837,2.082797887001825e-05,6.525767526307269e-07,1.5668646047711985e-08,5.982517542492946e-13,1.8346374117518494e-14,4.2629407354120837e-16,8.091276406963347e-18,4.24269663262442e-09,4.784461564608209e-12,1.998906752925814e-21,499.9828440066278,0.017155993372025835,8.319161365598102e-16,1.4536900020600533e-06,-3.483145896271787e-17,-8.197432249061389e-15,6.966291836488311e-18,0.026379634128359936,0.0027804008607590146,0.0002505927326943577,99.97085670325112,-5.370231413375281e-10,-3.0893576994316404e-12,4.614903640937949e-06,50.0,6.178715435902333e-13,0.0
3500,4.919108542051682,5.129628914082881,94.9916289868782,9.991392756531976,10.000000000017943,1.2242571588516833e-09,199.9999999987757,9.911436202089711e-13,9.58786942123671e-09,-7.850304544822026e-20,10.0,3.4998775028582855e-08,24.506599609677973,83.96014705635565,75.493400390322,16.039852943644313,499.9999951270404,3908.3482997297783,200.0,200.0,200.0,0.09506795524165174,0.010219522707939495,0.0007462700891241859,2.3358796570536738e-05,1.9714288450172532e-05,0.00047833098115436783,2.3983374217802678e-05,8.079167534467329e-07,2.089116691277218e-08,6.929511315688186e-13,2.2825064337266178e-14,5.699905855721808e-16,1.1644465102683181e-17,5.943744037229167e-09,6.595839318502808e-12,2.9735726435387705e-21,499.98233472802383,0.017665271976006876,9.271117173218352e-16,1.5407280860225956e-06,-3.911464187438856e-17,-8.942503040497929e-15,7.822928426956019e-18,0.026990592685338592,0.002894094861633814,0.0002665314621259353,99.97012385514556,-5.68189462568143e-10,-3.365625921063471e-12,4.8670128117382605e-06,50.0,6.731251884716504e-13,0.0
3600,4.916761368004642,5.133314295605056,94.98666788979492,9.99115102092436,10.00000000001953,1.2951916603417154e-09,199.99999999870477,1.0688243209195075e-12,1.0328855912040732e-08,-8.787771692105346e-20,10.0,3.599870403110346e-08,23.880321439433384,83.33562543676548,76.11967856056658,16.66437456323448,499.9999948670469,3907.087895968586,200.0,200.0,200.0,0.10122907444799659,0.011645908522459303,0.0009114106888408151,3.0197063581828346e-05,2.6398897567022426e-05,0.0005113110546631309,2.748141394316732e-05,9.929547743957509e-07,2.7587544296107083e-08,7.987719710768823e-13,2.819217789832363e-14,7.54816226693004e-16,1.6558439695584113e-17,8.2328093516765e-09,8.99844413551087e-12,4.367135021543487e-21,499.98182518325086,0.01817481674892227,1.0298818446098284e-15,1.630312345468328e-06,-4.3781270021508477e-17,-9.731422471088755e-15,8.756254065721237e-18,0.027594833511427254,0.003008050658085409,0.00028283710360430144,99.96939709021609,-6.001922604365587e-10,-3.657686569365421e-12,5.124715103407292e-06,50.0,7.315373187506725e-13,0.0
3700,4.914412094313693,5.136998704866333,94.9814113575864,9.990909517319924,10.000000000021204,1.3681224212049026e-09,199.99999999863184,1.1500062483845784e-12,1.110210133452897e-08,-9.80686228997703e-20,10.0,3.6998631033768064e-08,23.28653923103087,82.71127514306447,76.71346076896909,17.2887248569355,499.9999946007692,3905.859658804215,200.0,200.0,200.0,0.10751934273865812,0.01320710844070636,0.0011051702035455872,3.867806196341174e-05,3.499928033365594e-05,0.0005452732721580321,3.1343675781943914e-05,1.2119778419237332e-06,3.610068582215072e-08,9.165601451063389e-13,3.458395121846723e-14,9.90519146784468e-16,2.3281421840049014e-17,1.1281798351469122e-08,1.2155647112952045e-11,6.336659487706807e-21,499.9813153724607,0.018684627539126208,1.140573030798562e-15,1.7224440853969118e-06,-4.8853581619576685e-17,-1.0565446152220213e-14,9.770716396022024e-18,0.02819249625781498,0.003122209651726038,0.0002994952031120488,99.96867634192789,-6.330279804456539e-10,-3.965956995892193e-12,5.387940976182628e-06,50.0,7.931914047434337e-13,0.0
3800,4.912060726790658,5.140682145470931,94.97585960987253,9.990668245677163,10.000000000022974,1.4430493376311603e-09,199.99999999855692,1.2347287399896028e-12,1.1907878237337413e-08,-1.0912191256699442e-19,10.0,3.799855603658066e-08,22.72325087476993,82.0874438681634,77.27674912523004,17.912556131836567,499.99999432806203,3904.6619190503984,200.0,200.0,200.0,0.11392861581872318,0.014908760408998984,0.0013310739674809598,4.910933326399464e-05,4.596562321932616e-05,0.0005801887591628893,3.559179997643555e-05,1.4696799205640027e-06,4.683646933074082e-08,1.0471866507901433e-12,4.2151250381569815e-14,1.2886852414390037e-15,3.2386141716514146e-17,1.5303885022298244e-08,1.6268024219551282e-11,9.08990430746814e-21,499.98080529580443,0.01919470419536362,1.2595357297420012e-15,1.8171246100377106e-06,-5.435444272707584e-17,-1.1445829844614943e-14,1.0870888629704867e-17,0.02878371507740276,0.0032365172246731997,0.0003164914536158683,99.96796154511564,-6.666930221007022e-10,-4.290852763468468e-12,5.656622276636588e-06,50.0,8.581705590203451e-13,0.0
3900,4.909707272044621,5.144364621019174,94.97001302825305,9.990427205954743,10.00000000002484,1.5199723058156033e-09,199.99999999848,1.3230296269526114e-12,1.274644290385933e-08,-1.2108501412057186e-19,10.0,3.899847903954525e-08,22.188582221838317,81.46445522025151,77.81141777816164,18.53554477974846,499.99999404872983,3903.4931110858947,200.0,200.0,200.0,0.12044658742704363,0.016756151982403794,0.0015928752351706864,6.183859860383344e-05,5.98303449708839e-05,0.0006160274161536778,4.024740779388576e-05,1.7711759078220542e-06,6.027209315051285e-08,1.1915461842292098e-12,5.1060391395760306e-14,1.6629924187747217e-15,4.459788028144538e-17,2.0561183381909795e-08,2.157998800004799e-11,1.289897397273948e-20,499.98029495343303,0.019705046566769732,1.3871241810596753e-15,1.9143552228517516e-06,-6.030734732003299e-17,-1.2373829457867581e-14,1.206146956213767e-17,0.029368618923509792,0.0033509224643948525,0.0003338117252438919,99.96725263592984,-7.011837384593313e-10,-4.63278762310279e-12,5.930692184662012e-06,50.0,9.26557531788886e-13,0.0
4000,4.907351737437027,5.148046135107216,94.96387214523071,9.990186398111499,10.000000000026803,1.5988912219585444e-09,199.99999999840108,1.4149453075204386e-12,1.3618036139964573e-08,-1.3400663555015113e-19,10.0,3.999840004266583e-08,21.68077879488188,80.84261031744818,78.31922120511807,19.15738968255178,499.99999376251805,3902.3517661658793,200.0,200.0,200.0,0.1270628347461965,0.018754181846979915,0.0018945464072622263,7.725622048358212e-05,7.721854513752295e-05,0.0006527580319752164,4.533202029531661e-05,2.1220137666536383e-06,7.696512511769858e-08,1.3505556521886492e-12,6.149394020584205e-14,2.1294882721136204e-15,6.082778165372671e-17,2.73734981693128e-08,2.8387342729479175e-11,1.811718375970824e-20,499.97978434549697,0.020215654502869572,1.5236962628068235e-15,2.014137226533683e-06,-6.673641736632632e-17,-1.3350701049981676e-14,1.3347283587071976e-17,0.029947331827460618,0.003465377910960416,0.0003514420909588883,99.9665495517863,-7.364964360607169e-10,-4.992173490694305e-12,6.2100851636085e-06,50.0,9.98434706234971e-13,0.0
4100,4.904994131041329,5.151726691326759,94.95743763384029,9.989945822106439,10.00000000002887,1.679805982265494e-09,199.99999999832013,1.5105108166959993e-12,1.4522884024555867e-08,-1.4793676541338352e-19,10.0,4.09983190459464e-08,21.198198026520288,80.22218928245438,78.80180197347967,19.77781071754558,499.9999934691034,3901.2365061630385,200.0,200.0,200.0,0.13376686235130142,0.020907324266212682,0.0022402677237660595,9.579744760450521e-05,9.885903210981853e-05,0.0006903483942029801,5.086697796559849e-05,2.528184772682305e-06,9.756317484914041e-08,1.5251526391734227e-12,7.36514876043011e-14,2.70688911823942e-15,8.221170519957614e-17,3.612813470109501e-08,3.704575799572825e-11,2.519949942860972e-20,499.97927347214625,0.020726527853577478,1.6696133510995486e-15,2.1164719230137303e-06,-7.366640289976512e-17,-1.437770082690772e-14,1.473328071146001e-17,0.030519973159297258,0.0035798393220075604,0.00036936884878919265,99.9658522313183,-7.726273751326693e-10,-5.369420423808258e-12,6.494736912966671e-06,50.0,1.0738840938780702e-12,0.0
4200,4.902634461607061,5.155406293264794,94.95071029795214,9.989705477898742,10.000000000031037,1.7627164829471613e-09,199.99999999823723,1.6097598925967706e-12,1.5461198624029718e-08,-1.629266736117372e-19,10.0,4.199823604939097e-08,20.739302001564404,79.60345264079649,79.26069799843556,20.39654735920347,499.99999316808277,3900.146037717697,200.0,200.0,200.0,0.1405481445309144,0.023219596754787953,0.0026344134206256315,0.00011794439327197904,0.00012559587926756614,0.0007287653963485547,5.6873361627462014e-05,2.9961317121060115e-06,1.2281418897980097e-07,1.7162938366458303e-12,8.775039387469549e-14,3.4169008060071764e-15,1.1015537231861779e-16,4.7290843097238234e-08,4.79802401955522e-11,3.472722259415972e-20,499.9787623335306,0.021237666469196552,1.825240186494379e-15,2.22136061345965e-06,-8.112268209393907e-17,-1.5456085142082327e-14,1.6224536570225677e-17,0.03108665787244092,0.003694265454453025,0.00038757854087436854,99.96516061433124,-8.095727700486851e-10,-5.764936598648233e-12,6.7845843234935265e-06,50.0,1.152987329965686e-12,0.0
4300,4.900272738528311,5.159084944503345,94.94369106322813,9.98946536544776,10.00000000003331,1.8476226202194502e-09,199.99999999815233,1.712725039513769e-12,1.6433178671381365e-08,-1.7902891216591771e-19,10.0,4.2998151053003534e-08,20.30265068661296,78.98664262531169,79.69734931338701,21.01335737468829,499.9999928589612,3899.0791467832905,200.0,200.0,200.0,0.14739616586825308,0.025694531169403283,0.003081535383204952,0.00014422771347548933,0.00015840045356393392,0.0007679751418397776,6.33719149340721e-05,3.532754920043117e-06,1.5357736293505827e-07,1.9249534392057532e-12,1.0402649936855872e-13,4.2845614320962425e-15,1.4638643199729703e-16,6.141795036186016e-08,6.169566501898721e-11,4.743754497673228e-20,499.97825092979934,0.021749070200418073,1.9909447469833516e-15,2.3288045982786743e-06,-8.913126133583259e-17,-1.6587110495968474e-14,1.782625244098874e-17,0.03164749673284695,0.0038086178623084727,0.0004060579694933323,99.96447464175968,-8.473287900169612e-10,-6.179128287305563e-12,7.079565434707992e-06,50.0,1.2358256689232634e-12,0.0
4400,4.897908971815689,5.162762648619218,94.93638096858038,9.98922548471301,10.000000000035694,1.934524290303464e-09,199.99999999806542,1.819437588372783e-12,1.7439010217469073e-08,-1.9629731599096443e-19,10.0,4.399806405678809e-08,19.886895534805586,78.37198440765766,80.1131044651944,21.6280155923423,499.9999925411391,3898.0346934754057,200.0,200.0,200.0,0.15430046024322672,0.028335147844876236,0.003586344818999247,0.00017522797954934704,0.00019838376024188995,0.0008079430452544935,7.038296857093304e-05,4.145416409272304e-06,1.90834543144701e-07,2.152121520997256e-12,1.2273480200237716e-13,5.338602012510499e-15,1.9301305378062506e-16,7.916952594985112e-08,7.878825315362473e-11,6.425786365420087e-20,499.9777392611015,0.022260738898320954,2.167098126197803e-15,2.4388051771194654e-06,-9.771877529924495e-17,-1.7772033535596805e-14,1.9543755258750384e-17,0.03220259653626018,0.003922860706752846,0.00042479421086248013,99.96379425562624,-8.858915599334784e-10,-6.612399835347437e-12,7.379619394222325e-06,50.0,1.3224799798718497e-12,0.0
4500,4.895543172072737,5.166439409183753,94.92878115825793,9.988985835654187,10.000000000038188,2.023421389425502e-09,199.99999999797652,1.9299277539171973e-12,1.847886724714123e-08,-2.1478700367092144e-19,10.0,4.499797506074864e-08,19.490773559350703,77.75968723787186,80.50922644064927,22.24031276212811,499.999992213897,3897.011607299408,200.0,200.0,200.0,0.16125064772209502,0.03114393372137536,0.004153691532031003,0.00021157659776506647,0.0002468091310696279,0.0008486339299410779,7.792636691180932e-05,4.841941488904809e-06,2.35702232578754e-07,2.3988023921165192e-12,1.4415008907992787e-13,6.611829771656475e-15,2.5259165582972043e-16,1.0132391146295477e-07,9.995830786098907e-11,8.634682915580899e-20,499.9772273275854,0.022772672414371108,2.354074418185618e-15,2.5513636488740585e-06,-1.0691248701795626e-16,-1.9012111054108122e-14,2.1382497630528117e-17,0.03275206031064122,0.004036960581412045,0.00044377462621030244,99.96311939900282,-9.252571614310254e-10,-7.0651536399062205e-12,7.684686419372212e-06,50.0,1.4130307422460032e-12,0.0
4600,4.893175350475848,5.170115229762589,94.9208928744148,9.98874641823115,10.000000000040796,2.1143138138170594e-09,199.99999999788562,2.0442246893174687e-12,1.955291226777707e-08,-2.3455437823315563e-19,10.0,4.599788406488918e-08,19.11310176448922,77.14994551450728,80.88689823551074,22.850054485492677,499.99999187638053,3896.008882667528,200.0,200.0,200.0,0.16823646956740673,0.03412282412544115,0.004788541048797746,0.0002539564338612583,0.0003051050992881947,0.0008900121226847422,8.602139702856754e-05,5.630618120134632e-06,2.8944411541734417e-07,2.666012941533596e-12,1.685675266299215e-13,8.141530948622285e-15,3.282024860177025e-16,1.2879341855397936e-07,1.2602406582923547e-10,1.1514191706309876e-19,499.9767151293994,0.023284870600420792,2.5522506073484057e-15,2.6664813116797946e-06,-1.1674028795868199e-16,-2.030859999029685e-14,2.334805784994872e-17,0.03329598750724206,0.004150886349178601,0.00046298687085082974,99.96245001597372,-9.654216340633076e-10,-7.537790128279292e-12,7.994707760623012e-06,50.0,1.5075580415138107e-12,0.0
4700,4.890805518759781,5.173790113915422,94.91271745044153,9.988507232403931,10.00000000004352,2.207201459714829e-09,199.99999999779274,2.1623565367004505e-12,2.066129685409271e-08,-2.5565712792211716e-19,10.0,4.6997791069213714e-08,18.75277214806144,76.54293974144147,81.24722785193853,23.457060258558496,499.9999915275828,3895.025574876472,200.0,200.0,200.0,0.17524782035197553,0.037273189894168814,0.005495948933064199,0.00030310176648659214,0.0003748785443273966,0.0009320415435940593,9.468672141052829e-05,6.520192888177937e-06,3.534843068962536e-07,2.954780964453134e-12,1.9630318255261284e-13,9.969901960629209e-15,4.2353864577779863e-16,1.626418734274315e-07,1.5793731567591715e-10,1.5241752488464165e-19,499.97620266669105,0.023797333308707994,2.762006466560022e-15,2.7841594629212704e-06,-1.2723069809369346e-16,-2.1662757428156277e-14,2.5446139911774762e-17,0.03383447417368043,0.004264608997326564,0.000482418900089059,99.96178605160159,-1.0063809767059474e-09,-8.03070773733411e-12,8.309625667794046e-06,50.0,1.6061415650579643e-12,0.0
4800,4.888433689205057,5.17746406519576,94.90425630450031,9.988268278132727,10.000000000046363,2.3020842233606964e-09,199.99999999769784,2.2843504763905095e-12,2.1804162179128483e-08,-2.78154226972853e-19,10.0,4.799769607372623e-08,18.408746858526563,75.93883745156755,81.5912531414734,24.06116254843241,499.9999911663256,3894.0607962071817,200.0,200.0,200.0,0.18227477854264304,0.04059582708028164,0.006281034527648534,0.0003597978083670093,0.0004579275866646634,0.0009746857938229599,0.0001039403133377634,7.519865312996584e-06,4.2942078336892173e-07,3.266143505942386e-12,2.2769450804881414e-13,1.2144490153234803e-14,5.430037727898162e-16,2.0410305234782385e-07,1.9679998263425028e-10,2.0035088387566263e-19,499.9756899396079,0.02431006039185568,2.983724457868578e-15,2.9043993992322612e-06,-1.3841286597328997e-16,-2.307584059642435e-14,2.7682573526401785e-17,0.03436761312228881,0.004378101497073169,0.0005020589745915754,99.9611274518941,-1.0481311489682296e-09,-8.54430289355023e-12,8.629383357081546e-06,50.0,1.70886059818424e-12,0.0
4900,4.886059874627984,5.18113708715069,94.89551093338679,9.988029555377912,10.000000000049328,2.398962001001748e-09,199.99999999760098,2.410232774255784e-12,2.29816395249161e-08,-3.0210593638421004e-19,10.0,4.8997599078430745e-08,18.080053594839626,75.33779408293375,81.91994640516033,24.66220591706621,499.9999907912403,3893.113712221055,200.0,200.0,200.0,0.1893076351980948,0.04409095010872044,0.0071489532999007375,0.0004248799394678635,0.0005562542735959195,0.0010179082406073293,0.00011379939518116217,8.639279994224817e-06,5.190391542357264e-07,3.6011452105128237e-12,2.6310077042755793e-13,1.4718649329723875e-14,6.918190241134842e-16,2.5460017005734746e-07,2.4388185172963695e-10,2.615970432576966e-19,499.97517694829685,0.024823051702871156,3.21778963699831e-15,3.0272024164976614e-06,-1.503165687980839e-16,-2.4549106868130562e-14,3.006331413431856e-17,0.03489549409073297,0.004491338670760931,0.0005218956645938227,99.96047416377205,-1.0906680726639771e-09,-9.07896999369793e-12,8.953924979331387e-06,50.0,1.8157940202573036e-12,0.0
5000,4.883684088374566,5.184809183320618,94.88648290689085,9.98779106410002,10.000000000052417,2.49783468889026e-09,199.9999999975021,2.5400288262428172e-12,2.4193850763003533e-08,-3.275738046915943e-19,10.0,4.999750008333125e-08,17.765781381542606,74.73995377944648,82.23421861845738,25.260046220553498,499.99999040074687,3892.18353835757,200.0,200.0,200.0,0.19633692019379054,0.04775818915836404,0.008104867783507635,0.0004992322916341543,0.0006720770647578583,0.0010616720984260363,0.00012428038049391694,9.888516010213326e-06,6.243268324684661e-07,3.960836680288024e-12,3.029034225138496e-13,1.7752013675744762e-14,8.761435578422126e-16,3.1576680554553525e-07,3.0063983478058734e-10,3.3937591667697997e-19,499.9746636929046,0.02533630709514528,3.4645895634895048e-15,3.152569809855403e-06,-1.6297221249101935e-16,-2.6083813760143916e-14,3.259444292051451e-17,0.03541820389082894,0.004604297070797175,0.000541917852227732,99.95982613503926,-1.1339876333930567e-09,-9.635101386323953e-12,9.283195590198794e-06,50.0,1.9270203009979584e-12,0.0
