milliseconds,EGFR,pEGFR,pEGFR_Akt,Akt,pAkt,S6,pAkt_S6,pS6,EGF_EGFR,EGFR_i,EGF_EGFR_i
3000,38082.18425850954,893.7322783717173,0.0005556007664046846,0.04274284447918897,2.6883582326736846e-05,3.543169999870864,1.3514429454588184e-10,7.745344755468895e-14,29049.484792563377,0.0,0.0
3100,37375.14239600826,836.9447749351143,0.0006058585048026777,0.042704121581163046,3.01015129909118e-05,3.543169999899485,1.4604063740712712e-10,5.5175947244180416e-14,29619.18130246749,0.0,0.0
3200,36385.857633103704,910.9696006151157,0.0006934471491753454,0.042554209942041676,3.1616480049834306e-05,3.5431699998232666,1.5143954271241463e-10,1.2814132858044573e-13,30413.968116809352,0.0,0.0
3300,35776.1416925609,952.7114101453517,0.000690899447546879,0.042585147128033136,3.459131488836132e-05,3.5431699998040793,2.011337399726517e-10,1.4444551526946407e-13,30481.11438190157,0.0,0.0
3400,37183.08944917994,1067.8141469194309,0.0008342866037174337,0.04245725796716047,3.4891750440779954e-05,3.5431699997732014,1.9558537335436095e-10,1.7496952728085137e-13,30545.59487152023,0.0,0.0
3500,36629.846597987584,1130.4657262697842,0.0008730975527699178,0.04233255613939587,4.586682043500235e-05,3.5431699997563375,2.435601931842101e-10,1.8076535979745856e-13,30691.50243256401,0.0,0.0
3600,34410.609989169185,1133.6847029996147,0.000884445411542838,0.04237830090643344,4.423889280714572e-05,3.543169999728506,3.0038552513000385e-10,2.323410825719184e-13,31281.03957574517,0.0,0.0
3700,33825.3719934474,1122.8254662293298,0.0010055925352183306,0.04221401423346731,4.932424975686912e-05,3.543169999723203,3.160920552311826e-10,2.3590336497683185e-13,32629.07423257933,0.0,0.0
3800,34927.000884473746,1207.6646544499044,0.001069696115347948,0.04215934246726597,5.692270180843607e-05,3.543169999646351,3.312896004133578e-10,3.009789303222243e-13,33900.758932560406,0.0,0.0
3900,33321.98931683824,1250.139433615671,0.001216524022679693,0.042063035765497685,5.999117749107755e-05,3.5431699996083172,3.9835864085423826e-10,2.911781441291522e-13,33781.00840667423,0.0,0.0
4000,31728.899945101602,1294.5317955999935,0.0012085127380830312,0.042004576226191824,7.24356248434463e-05,3.5431699995776906,4.109826350474583e-10,3.8348003761456504e-13,33458.0334365559,0.0,0.0
4100,32619.19828079506,1391.2605856440205,0.0013308111943085008,0.04193479920278539,7.769574302258128e-05,3.5431699994793036,4.983590773418464e-10,4.56964233975142e-13,33609.217954323525,0.0,0.0
4200,32466.898901686163,1448.1843306651533,0.0014060196910281304,0.04184970769550521,8.700194289784084e-05,3.543169999416241,5.63037662296837e-10,4.724531034787785e-13,34554.46577461988,0.0,0.0
4300,30529.043738979253,1510.8666842444675,0.0014652580911649832,0.04170840880523034,8.790594138268507e-05,3.543169999370266,6.417354234902653e-10,5.845604237279786e-13,36224.26724884682,0.0,0.0
4400,31062.729921388735,1562.7664767053218,0.001598414740980068,0.04160967277369516,0.00010202981879391729,3.543169999310191,6.599204576647357e-10,6.619630028185784e-13,35573.664703069204,0.0,0.0
4500,30156.36751325897,1582.2237800942596,0.0017202159889435052,0.04155405801000419,0.00011130389919631981,3.5431699992331205,7.450272359880362e-10,7.514892325815905e-13,35570.339595887555,0.0,0.0
4600,29637.38138710227,1611.6395617978685,0.0017255497455170852,0.04145318992744004,0.00011425534186659158,3.5431699991485535,8.630320229307034e-10,8.011959129573915e-13,35598.20941338426,0.0,0.0
4700,29991.706792842167,1706.45454026941,0.0019309205378583258,0.041353575926126936,0.00012847890550264773,3.543169999057083,9.089107571343343e-10,9.368238949722485e-13,36776.53953551303,0.0,0.0
4800,29440.606596276957,1736.923046055488,0.0020153140185616776,0.04116489631242397,0.00013559683510687832,3.543169998961938,1.0311150895099181e-09,1.0946802743446978e-12,36761.77130515242,0.0,0.0
4900,29445.84014316335,1860.8045668943585,0.002095808043488895,0.04102521066161075,0.00014111541202913413,3.5431699988727914,1.1177721739204237e-09,1.1955757238813358e-12,38547.79842840025,0.0,0.0
5000,27288.901194304282,1923.0743591258745,0.0022076375312973014,0.041007946391757144,0.00016009645677177444,3.5431699987553515,1.2775039487735217e-09,1.3673649334951537e-12,37428.79116924781,0.0,0.0
