milliseconds,FGFR,MSH,B_Raf,MAPK,C_Raf_inactive,C_Raf
3300,2.7395427427575392e-14,2.620585421357406,1.4559246608029373,0.32950686406828716,0.325150769371705,1.9282144960863135
3400,3.057993452307939e-14,2.690993559541927,1.427118641949745,0.35587278442567377,0.29411285259934733,1.9890279243891038
3500,-1.1928860448295447e-13,2.7502116856668994,1.5457366050624197,0.43396493538527475,0.4129842743370082,2.176795899231129
3600,-1.6590328984860922e-14,2.726177725437311,1.5457166864439051,0.43856152011310845,0.5055123702790497,2.4704647810671894
3700,-4.789843732595603e-14,2.7071819251598055,1.634003968919833,0.47823829310152666,0.5157661836038673,2.6645858966018956
3800,4.196274594355851e-14,2.9345520463931405,1.645696587344644,0.555373490648788,0.5856111374090027,2.723014149454882
3900,-4.32266825757046e-14,2.8682611362438877,1.6784324994543387,0.614113110730843,0.7445097742185355,2.9066599736573098
4000,6.880771478493828e-14,2.96035381344024,1.7637927916135554,0.6200592212570094,0.794030344806103,3.158301264940777
4100,1.9008530171477348e-14,3.0140029724525625,1.8285176144283966,0.7083030412460408,0.8613808633297629,3.4108084359724224
4200,8.883006387962649e-14,3.2121691635013723,1.8526762590973485,0.7447312812286049,1.0224725767575513,3.392064540640338
4300,-3.2723598863876195e-14,3.231043202790219,1.8309389647341094,0.7797686669763632,1.1290993902043323,3.545797635038975
4400,1.9911871724955622e-14,3.2792558663303586,1.9743006604235367,0.8539649495253293,1.1626118560378145,3.9105630198927663
4500,3.067360837607116e-14,3.2491391073479616,1.9970852912040125,0.8619449515876083,1.3378488811268647,3.869960355878496
4600,-1.1672228599294896e-13,3.2979635817862523,1.9948917666273935,0.9474112765197346,1.4396776306321373,4.136762586549367
4700,-9.764212527938679e-14,3.37803647764969,2.093678400648095,1.008028495249302,1.5958966391802687,3.9830755393178534
4800,2.3089828291458535e-14,3.519408545028643,2.123620527254689,1.046811075460529,1.7832919913285532,4.014356691837394
4900,-1.7012343215207887e-14,3.4957338858769216,2.097904143851556,1.0843685409300874,1.928598111463576,4.2263521941914295
5000,8.833986761691911e-12,3.6703076652944597,2.1366547433778753,1.077745427942731,2.0882794815282715,4.393000843285118
