miliseconds,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,CD274mRNA
2900,1.7720282365733033,118.59231417830931,0.011255576283898798,0.017227408249348514,0.0038215006047833096,23.84592129556511,0.15926779634975388,9.4,208.85196289773052,0.16130360062728247,0.0015980698916451361
3000,1.7718244693409269,118.59151936930546,0.011036716424926454,0.019240126500669197,0.004456454076617353,23.836356933890197,0.16307318680966107,9.4,208.83466086946976,0.16764062935994437,0.0016097676318799375
3100,1.770935515207599,118.591028884106,0.010320236054665264,0.020125012817275835,0.004615719448484342,23.830276477030562,0.17083677127488525,9.4,208.8137593537708,0.1863189595578946,0.001950316504210167
3200,1.7701125668738775,118.59004408678788,0.010133707389424446,0.02109531762991322,0.005236832968331464,23.821036469345568,0.17442461103486975,9.4,208.81236322508636,0.19461138263322986,0.002048404198588571
3300,1.7693023904845455,118.58963006280324,0.009764057547785282,0.022166727365504638,0.0054767507993602514,23.81829287278067,0.1842180260636913,9.4,208.7960234332588,0.21053671112630812,0.002285378183143772
3400,1.7689590153106973,118.58927477492514,0.009108933267313825,0.022423127674145116,0.00602671964426401,23.813500001733413,0.18365012670283193,9.4,208.78430322233277,0.22043468319689205,0.0024619047337868494
3500,1.7687372953814204,118.5888139882724,0.008766970220243487,0.023485234138104386,0.006719222435416783,23.807700030603236,0.19572310742705015,9.4,208.7638878395891,0.24224160240802717,0.0029605228174525854
3600,1.767883609409463,118.58812701760395,0.008329570314155599,0.024242469893147784,0.006943318637173207,23.805574553910702,0.19759242835943283,9.4,208.7512138012131,0.2459495810130161,0.003162955988623602
3700,1.7668095765962275,118.58753773001887,0.00822008467385344,0.02421176797331449,0.007490646023186861,23.798136777323283,0.20091591567595105,9.4,208.73408433668837,0.2698577801853059,0.003463900768060144
3800,1.7663437507933988,118.58682042587435,0.007768005920379406,0.025391964298803568,0.008194964009947904,23.7966226895974,0.20886948279670994,9.4,208.72058641314567,0.285760012369913,0.003842378315317177
3900,1.7668074334069859,118.58607990576913,0.007636238425711541,0.025653971319423804,0.008666071425455254,23.792644698100943,0.2117308388357965,9.4,208.70924177986967,0.3022498380852024,0.004139234918797921
4000,1.7661314368130836,118.58504682334167,0.007145907184163579,0.02679565588307688,0.00922939508450397,23.787307679066053,0.21336794918114618,9.4,208.68678700094486,0.30742770281625137,0.004325172212118626
4100,1.7656239986471316,118.5845003449207,0.006803089933826281,0.026914319551475423,0.009299824283399497,23.782709187216803,0.2162029001719811,9.4,208.67094071016353,0.3253945868076487,0.004730061130740303
4200,1.7645611324943007,118.58404967460648,0.00685007756958485,0.027369102577959162,0.01015051244270023,23.77855665794571,0.22749697156265267,9.4,208.65980693501825,0.35073476619357297,0.005086828761828469
4300,1.763942650233519,118.58309175556244,0.006659718801429454,0.02763396920492562,0.010425206130780495,23.774064816149156,0.2245965913372087,9.4,208.6322261264191,0.3636721800581022,0.005628753533304202
4400,1.7639684552954553,118.58244145821718,0.006453563747497865,0.028596338398621905,0.011034186664137831,23.766258501035182,0.23355997623550015,9.4,208.62445328166575,0.37123147466670536,0.006169926032367594
4500,1.763787125688091,118.58208850190952,0.0062360084737294,0.028668121323163293,0.011333738071650942,23.76539300590381,0.2365399861684713,9.4,208.6033388242081,0.390674515193686,0.006553139923971188
4600,1.7632769081387936,118.58099448412655,0.006049540181371341,0.02898756033641813,0.01187362497591724,23.762280817586674,0.23426799369963947,9.4,208.58849220839076,0.40447633359142277,0.006835268661319087
4700,1.7623618031337664,118.58018652428727,0.006032705245395654,0.02950354833677448,0.012147499620182012,23.75933376047351,0.23751627244251455,9.4,208.56905927092964,0.42590304179422606,0.0075064987453037375
4800,1.7624736821084839,118.5793412622434,0.005911868514184189,0.029635205490311133,0.012947991110216713,23.75383563878018,0.24720189433981452,9.4,208.55943640254128,0.44864618795238276,0.008019749216051192
4900,1.7615258566939516,118.57869933209302,0.0058253748634045635,0.029719553124827724,0.013216090208137809,23.757012943040003,0.24615137181968846,9.4,208.53619126414824,0.46791696309600334,0.008422901186168638
5000,1.762012203406421,118.57817356267022,0.00547694039495174,0.030788354676478075,0.013789855321875003,23.74621479969444,0.2475775492690981,9.4,208.52469808938426,0.48380433433615294,0.00905444552929015
