milliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
1400,0.012778150237634348,0.03794137318599712,0.004712864420546426,0.002005946073942199,1.736634267815072e-05,2.7800416735136574e-08,1.1804295295191336e-05,9.566608051190014e-06,2.833824603774339e-08,0.000286652159991272,0.00286003204253748
1500,0.012809036778303544,0.03793364025717638,0.004687271721557379,0.0020089895655587024,1.7392046975088772e-05,2.830632727366378e-08,1.1759900936447496e-05,9.568323811450412e-06,2.8261500898011703e-08,0.0002867044773350091,0.0028410485709392396
1600,0.012926832898335693,0.037934719567281436,0.004746203736394841,0.0020081584477645072,1.7352884197335587e-05,2.8204939989483028e-08,1.1731148598770235e-05,9.572653567437845e-06,2.8219238733695058e-08,0.00028673018592731035,0.0028423079809792584
1700,0.012843644624693387,0.03793147717993409,0.004850873772290534,0.002008257609452832,1.7380194299296853e-05,2.8381263519319628e-08,1.1718601147403763e-05,9.577216294128118e-06,2.8317614035686337e-08,0.00028667304918864555,0.0028366588441877125
1800,0.013015613399635246,0.03792012538398893,0.004825315518669355,0.0020112614901501014,1.738359059403411e-05,2.843300103712908e-08,1.1764547960774582e-05,9.572694621495234e-06,2.829337823615677e-08,0.00028669097002563174,0.00282589910946289
1900,0.01303436733341125,0.037922671737564737,0.00488606399885871,0.0020111431015870074,1.7347505222791024e-05,2.8784562291097903e-08,1.1717959519383705e-05,9.570584158451257e-06,2.8219914632663248e-08,0.00028675790489493785,0.0028072328619145807
2000,0.013163187332301068,0.03790577245496624,0.004928147166097113,0.002014568019214104,1.735800468903884e-05,2.8711822860624033e-08,1.1747655734279007e-05,9.572639436467488e-06,2.8299853211803998e-08,0.000286777043767735,0.002800757927618924
2100,0.01340333169487491,0.03789655014486461,0.00501100583995152,0.0020132884360536557,1.7383214888792964e-05,2.9028441424652946e-08,1.1771862593436578e-05,9.574473251800114e-06,2.8301926325216785e-08,0.0002867621241960737,0.0028002699935616737
2200,0.01330857330359894,0.03790327867611047,0.005041168150726385,0.0020170320094290086,1.734307011408563e-05,2.9019953787276284e-08,1.1749703848699617e-05,9.568991781115093e-06,2.8409226978985026e-08,0.0002868639729727235,0.002792214372673181
2300,0.013353256370464478,0.03788333134296382,0.005031523482170912,0.002017202770339385,1.7362656347924996e-05,2.930203970552798e-08,1.1741721048544282e-05,9.575716632561772e-06,2.8329859268428653e-08,0.0002868990315306192,0.002793081484980097
2400,0.013548032986882688,0.037891536877265354,0.0050561204008374916,0.002018465778800875,1.736242342999152e-05,2.9447312069611582e-08,1.1776317771101112e-05,9.576096704689955e-06,2.8411972532993994e-08,0.0002869168780088884,0.002790680779264284
2500,0.013720553115992837,0.0378782750016616,0.005091294083354052,0.0020185073121199997,1.733201112632859e-05,2.9438632193277455e-08,1.1787445955480727e-05,9.57200496516495e-06,2.8345078214668538e-08,0.00028693249923088937,0.002790637209120722
2600,0.013719138554919519,0.03787105262600024,0.005142821272286199,0.002022305313873595,1.7318087964263287e-05,2.960308968707588e-08,1.1808972453060581e-05,9.571324455879548e-06,2.848691402497612e-08,0.00028694913197249776,0.0027886743261282443
2700,0.013674679669202414,0.03785312619907108,0.00518940043172576,0.0020236012438504328,1.7315046569200904e-05,2.973094507734303e-08,1.1790800750199518e-05,9.568111881004404e-06,2.8476873852592964e-08,0.0002870072814557279,0.002791649019527893
2800,0.013878279040531865,0.0378608855485885,0.0052149409984620235,0.0020231483543481817,1.7341567976353448e-05,2.9575977007094148e-08,1.1768416069203535e-05,9.569753244800273e-06,2.8361720063257433e-08,0.00028707266084035594,0.002777221482979025
2900,0.014022256867182979,0.03785439089468048,0.0052589035811899075,0.0020248377955209614,1.7331719976185452e-05,2.9701636529036156e-08,1.1843626539056507e-05,9.567618945671064e-06,2.8414699420929023e-08,0.0002871044175139289,0.002776783086443602
3000,0.014060254533684577,0.0378480701031161,0.005247024262006649,0.0020278378843168344,1.728417416934601e-05,2.994645884731151e-08,1.1841989143427714e-05,9.56923269761274e-06,2.8401833167980628e-08,0.0002870779703284004,0.00277993512401513
3100,0.014173771202422962,0.03783028407674808,0.0052419611851328065,0.002027330117282449,1.731758288509606e-05,2.995611701541261e-08,1.1855785042390187e-05,9.566200000479848e-06,2.8482108634040472e-08,0.00028721977609794504,0.002782672812907037
3200,0.014121820803853817,0.03782066290498152,0.005243404143484466,0.0020305701477296508,1.7318178124305727e-05,2.9677488293406782e-08,1.1830062179622737e-05,9.564875291701449e-06,2.8460535621859674e-08,0.0002871863278899536,0.002781499665258757
3300,0.014290065819186236,0.03780951391351463,0.005307478787002455,0.0020305323770035883,1.7266177548624017e-05,2.992377584477345e-08,1.183545162405461e-05,9.562089157730152e-06,2.8639427603383317e-08,0.000287260783786209,0.002773306907756371
3400,0.014370797483788628,0.03781481503949396,0.00527444458495969,0.002033259531945136,1.7301013634066985e-05,3.0149704918477927e-08,1.1848000727809806e-05,9.567880377527474e-06,2.8565185998141505e-08,0.0002873516852607397,0.002784270785637031
3500,0.014511590977873974,0.03780972028059855,0.005295810769338328,0.0020354024795849837,1.7301150433530764e-05,2.997143555346754e-08,1.1873905206549852e-05,9.562818951103363e-06,2.855529311928063e-08,0.0002873662990278528,0.0027791049873992437
3600,0.014526513343881003,0.037804846722048,0.005325074394372153,0.002035304383743436,1.723289899806408e-05,3.0019298412872606e-08,1.1869239128783035e-05,9.567836882322676e-06,2.864313048805213e-08,0.00028742678041976583,0.0027854531801716743
3700,0.014488041457163363,0.03778455623661214,0.005367375906245449,0.0020391832685740965,1.7247236764820243e-05,3.026154045270484e-08,1.1878833201232156e-05,9.56060702330251e-06,2.8554257555807394e-08,0.00028744813388615313,0.002784084816088551
3800,0.01465643248453001,0.03778044444819774,0.005407699261898677,0.002040280085824731,1.7261900744295608e-05,2.993730340949469e-08,1.1879782793538895e-05,9.566287089128748e-06,2.8585654730660696e-08,0.00028750770115663226,0.002773050488048983
3900,0.01467329613189425,0.037780722572976884,0.005331684134200482,0.002042515695963082,1.7229502627192858e-05,3.002631870930206e-08,1.1906176419644016e-05,9.564825516286534e-06,2.8650085116075578e-08,0.0002876225268680259,0.0027706582190017677
4000,0.014758539947194236,0.03776134318091338,0.005374209281617778,0.002041994475086114,1.7214595980853256e-05,3.036567960471505e-08,1.19310056611481e-05,9.564197822561023e-06,2.880151310657391e-08,0.0002876240364031537,0.0027865360090196037
4100,0.014964177156133598,0.037767266214198875,0.005367125087119993,0.0020444025470553163,1.720134399864773e-05,3.0050397463312826e-08,1.1885833340797778e-05,9.556320469149201e-06,2.871584576533582e-08,0.00028775000923809594,0.002785016297937749
4200,0.014883690234770132,0.03775061278502273,0.005386544013731399,0.002047071072626265,1.7191715710262982e-05,3.034647147873679e-08,1.193809475503963e-05,9.556467038850363e-06,2.8714673954480203e-08,0.0002877279569059457,0.002773012975889382
4300,0.015043233500070802,0.03775195654351261,0.0054266167941989475,0.0020459102021080987,1.7203780402113745e-05,3.0233558774533646e-08,1.1939453078240596e-05,9.559205128623983e-06,2.881133517388471e-08,0.00028786610122379693,0.0027806853306503432
4400,0.015184473838303677,0.03774292416418211,0.005419493452896567,0.0020481307613949336,1.721189069262414e-05,3.011931464271978e-08,1.1958185362021652e-05,9.557375790882155e-06,2.8747262476183027e-08,0.0002879092433683286,0.0027884126377959438
4500,0.015266045456473538,0.03774117018437081,0.005424948284080474,0.0020490139733147354,1.7199250871985264e-05,3.0376289447815834e-08,1.1967347487370481e-05,9.557192679939188e-06,2.8893933668841077e-08,0.0002879189334968627,0.0027891120356054464
4600,0.015242319956117073,0.037723079699649005,0.005412026366818876,0.0020524903540745897,1.7224115359903267e-05,3.039073444483584e-08,1.1966356357948479e-05,9.556471973798007e-06,2.8875501511172664e-08,0.0002880484044902727,0.0027776976312983486
4700,0.015413158064093943,0.03771727193543157,0.0054442669621165155,0.0020551463672809477,1.719523533757787e-05,3.023116111973837e-08,1.1934295246274768e-05,9.554266766819293e-06,2.8881367594866822e-08,0.0002881193276797859,0.0027798063336623496
4800,0.015405139195561027,0.037703430189596515,0.005432684271806612,0.0020555489528444725,1.7154415634063644e-05,3.049656889393278e-08,1.1998196801696068e-05,9.552472547954057e-06,2.8829344544291027e-08,0.0002881220525226245,0.0027877021262338237
4900,0.015520801007829375,0.037698666535820824,0.005501568932611809,0.0020581765441763235,1.7187011681175036e-05,3.019680841584113e-08,1.1953655602480341e-05,9.550075373155158e-06,2.880937089743211e-08,0.00028818416843111327,0.0027826065516656892
5000,0.015603804405250951,0.037703531939140826,0.005492530716140837,0.0020570200333337165,1.7162750931396905e-05,3.028740746228304e-08,1.201509479478156e-05,9.54817420721626e-06,2.8833250283005756e-08,0.00028828269093554327,0.0027893830635185445
