miliseconds,EpoR,Epo,Epo_EpoR,Epo_EpoRi,dEpoi,dEpoe
2900,300.51110824560675,1802.2311557987389,197.86707079143522,23.915642564953416,0.08416473117464239,0.42613585090010564
3000,299.3460016699549,1804.689216135322,205.03316220956347,26.59440671557609,0.08838286389479433,0.4639333304702542
3100,293.81623340560486,1796.7370257484629,207.08406148607799,27.50862038028251,0.0937906667621738,0.5184036237486338
3200,291.87028216397005,1789.2533039236719,209.27202601335412,28.70673292591163,0.1083291555041241,0.5501907721652425
3300,284.27778038532284,1785.3727022375983,213.96078963862894,29.954191431221354,0.11678095582504575,0.5926099532097933
3400,280.32324978389613,1776.5858512528491,217.9355867431935,32.1947781720412,0.1312487110237533,0.6488756460877242
3500,276.8323994779679,1772.2560297746825,217.51144647756183,33.635937291819495,0.13624475640501058,0.6949442925507665
3600,277.8134636412218,1775.2274192778423,223.0174261316266,35.45446029306429,0.15195721345839758,0.7870910131787671
3700,271.2550702424161,1768.1271773127082,227.46901749993737,36.50883624429589,0.15947419238495783,0.8428456502699311
3800,267.80619006229824,1757.709191577372,232.32025887268918,38.67678645410483,0.16588617658594723,0.8767369509708165
3900,264.2313324266823,1754.6163404195727,229.74540454775726,38.98968717926142,0.18703926490474254,0.9366594425757604
4000,260.43525288129626,1757.0087511827057,235.70398316783385,41.081061761140234,0.19598306440754648,1.0245669688649717
4100,251.6556536974912,1744.4051037804031,235.25187309696418,42.65902877765597,0.20715066778657837,1.0754123760977201
4200,256.3144545234344,1748.5703261215353,240.20655811108438,44.84947270448498,0.2257101400885667,1.1455401992940366
4300,245.74478810445493,1736.2676593262788,240.4070390243427,46.47766376054104,0.23624672151465564,1.2206088887362236
4400,241.6362414129057,1735.5501193927555,244.13990414805676,47.26727450420811,0.25416468641486084,1.317921949248828
4500,244.73373546036427,1727.8580855512325,243.08374113224042,49.63594714558069,0.2668196625176317,1.3610859417337742
4600,238.6728715726391,1731.5255529564874,246.21152463598628,52.037200650605804,0.28151831588549775,1.4937282612318679
4700,240.8358347232893,1721.9951669670354,248.02477443604113,52.78930750627709,0.3030248409291116,1.5588275396078626
4800,233.3514502360209,1720.8712964907284,252.0272254168321,54.47183574982534,0.3166098364597908,1.630727349313154
4900,234.5353554519719,1721.3819631902554,253.09807730717807,57.04945616336357,0.33404065949099887,1.7273519012277094
5000,232.69310057699414,1709.0230617339912,256.39831055656435,57.665973797622634,0.35832427845600856,1.811998331300305
