milliseconds,U,A6,b,Btot,A4,c,C,g,G,Ep,x
1000,2.2537318215031403,1.0001636111216756,0.9999988783078442,1.0000000008017258,1.0005447596189867,1.0000000881175815,1.0000002805894874,1.0000017487204684,1.0000036518221054,1.0081773661121065,1.016589757423789
1100,2.5375924701492965,1.0034829514068964,0.9999983062058749,0.9999999999207443,1.0007206096129069,1.0000000842951116,1.000000611245521,0.9999993802952809,0.9999940054354433,1.0061594366919573,1.0180545338888556
1200,2.703852104516231,1.0038323196527448,0.9999999121411847,1.0000000000251406,1.0013555386377122,0.9999999146475476,1.0000004521883648,1.0000004701728904,1.0000036375024577,1.0033666937193448,1.0062155497598557
1300,2.774067555450511,1.0028522977695913,1.0000029037711875,0.9999999994334092,1.0015917844945765,0.999999891335814,1.0000009559195588,0.9999999587521964,1.000001577905994,1.011842811425519,1.0132136612417235
1400,2.7245109891374124,1.0045704508984385,1.0000041999558895,1.000000000795832,1.0017258979406547,1.0000000861440925,1.000000936079519,1.0000024836245833,1.0000132518351228,1.0118433644827889,1.0204323260744679
1500,2.952133365270251,1.0072711631457967,1.0000058755751293,1.000000000466511,1.0017780140230501,1.0000000263902074,1.000000331163051,1.0000027227618549,1.0000049380781724,1.0105607890101869,1.0231833396949925
1600,2.931303302282774,1.0040421198204406,1.0000064327005103,0.9999999994235179,1.0020734316251785,1.0000000795770847,1.0000012175322963,1.0000040134476618,1.0000069177538187,1.0142206659814756,1.0322305275175607
1700,3.0393281262157243,1.0070973192490398,1.0000045926918246,0.9999999999876965,1.0021909579500419,0.9999999717376774,1.0000007975666956,1.0000032778252939,1.000022106881503,1.01507243775109,1.0305245549409945
1800,3.349336610492173,1.0099878997109522,1.000005315248335,1.000000000538471,1.0024345924914195,1.0000001658813538,1.0000012542882175,1.0000039143496895,1.0000151303232843,1.01947545355016,1.0285834172417023
1900,3.449372820794664,1.0089378595016076,1.0000076737899042,1.0000000014537453,1.002335998353329,1.0000001187003271,1.0000017536930677,1.0000045334386194,1.0000250885786175,1.0219914512235388,1.0319798666127105
2000,3.4766672912976837,1.0082029926610554,1.0000097495411804,1.0000000008144057,1.0022192505824683,1.0000001037524366,1.0000008924351897,1.0000029577902334,1.0000118821673896,1.0243284731604947,1.0352028274314982
2100,3.560144224299763,1.0118681348466825,1.0000049355840903,1.000000000109756,1.0029786142019046,0.9999999932453234,1.0000011566730735,1.0000045978596608,1.0000336493377657,1.026510388931346,1.0375299254745758
2200,3.570321956634996,1.0113899736684206,1.0000080331190213,1.0000000014866692,1.002947087897632,1.0000000198799037,1.0000019645051548,1.0000057174990793,1.0000307071700296,1.028242285968535,1.0540139679890004
2300,3.7922310074554035,1.0140478326163778,1.0000083001397373,1.0000000022511168,1.0037849322322796,1.0000001865258523,1.0000018716863643,1.0000082400385988,1.0000408729521213,1.0254448704663757,1.0559272823651868
2400,3.9740990612784546,1.0154843274432706,1.0000101995017074,1.00000000132356,1.003306778321555,1.0000000570535357,1.0000021662972232,1.0000061418011026,1.0000278361227246,1.0308832332991529,1.0604402123234566
2500,4.103340589885448,1.0154760877303164,1.0000131504425414,1.0000000029035412,1.0042072247171803,1.0000002139104378,1.000003358194847,1.00000653941613,1.0000462091752658,1.0366917917568665,1.0675965170400745
2600,4.172840251998535,1.0185976887955266,1.0000178640368553,1.0000000020012016,1.0047839509667167,1.0000003692474961,1.000003736112478,1.0000075832854574,1.0000477326619177,1.0354186748399183,1.0696038969255894
2700,4.152871804389392,1.0204536485978355,1.0000149157676903,1.000000003098586,1.004893858636806,1.000000193339438,1.0000034683887213,1.000012047378926,1.000044101121101,1.0411179748176578,1.0800767748817321
2800,4.361082799035133,1.0245178913542532,1.0000193431431796,1.0000000029624188,1.0049338745563867,1.000000320781224,1.0000041810786435,1.000012478034086,1.0000556060056915,1.0407628264059592,1.084359256199733
2900,4.265572987212115,1.0218123039691525,1.0000196977994096,1.000000004432699,1.0057597176680624,1.0000005552807478,1.000003899748635,1.0000123674207666,1.000073209161107,1.0461102876784825,1.0947152065238004
3000,4.44570637042208,1.0269386376915928,1.000023251374556,1.0000000038810144,1.0060150488154562,1.000000514534258,1.0000044043116856,1.0000129286739143,1.0000708859759249,1.0491246643295264,1.0945777546519182
3100,4.605201962297658,1.0257650216142693,1.00002244100203,1.0000000042378916,1.006023541786852,1.0000006850482663,1.0000055546270485,1.0000171603185244,1.0000777001796892,1.0501803829398686,1.103393468000166
3200,4.560800552657102,1.0279749272819783,1.0000301866686039,1.0000000058818244,1.0065830848600752,1.0000006118882625,1.0000064546704428,1.0000172082258534,1.0000923963752497,1.0593408020808688,1.1110872651154693
3300,4.658155697974418,1.0327873139396218,1.0000323471283878,1.0000000055207805,1.0065043953449646,1.0000008022322664,1.0000059292078087,1.000018734817508,1.0000898977581263,1.061336218000372,1.1104140272730216
3400,4.766744177919865,1.0333632066189453,1.0000372088406437,1.0000000072947424,1.0070987602071038,1.0000009332534148,1.0000070914363015,1.0000213893759926,1.0001048134342294,1.064345700642988,1.1162356132607072
3500,4.779151078941547,1.0389440280973201,1.0000397989903558,1.0000000084482445,1.0074512945609182,1.000001069238277,1.0000081935044132,1.000022651896512,1.0001253306612097,1.070031512125432,1.1216822479990194
3600,4.963317854711366,1.038918225955417,1.0000394082024564,1.0000000090016254,1.008055079050684,1.0000012895002206,1.0000089598411326,1.00002330741253,1.0001343197433086,1.0682710155080681,1.1307600020786563
3700,4.9599021242755414,1.0428632067286923,1.0000483617604496,1.0000000093950387,1.0083540945536975,1.000001410328053,1.0000095964595175,1.0000262560519064,1.0001438918255914,1.0715870876158662,1.1466814474686122
3800,4.897287821562128,1.0449648984968933,1.0000460992922229,1.0000000114592702,1.0084701195317585,1.000001634799092,1.0000099625160548,1.0000282190765417,1.0001570395025183,1.0782990280592144,1.1482860726445678
3900,5.087734027913984,1.045404167032812,1.0000505325511397,1.0000000130483657,1.0096458390441398,1.0000017689576643,1.0000113168173255,1.0000292265920891,1.0001678169383101,1.0840135016127508,1.1573042614217648
4000,5.033396878362906,1.0513798349779704,1.000054834331052,1.000000014074104,1.0100165586913323,1.000001997890062,1.0000121159624802,1.0000307871742622,1.0001738549679355,1.0845097950869313,1.1605863589746968
4100,5.089622886989198,1.052885660185274,1.0000648949299094,1.0000000155938034,1.01049298230514,1.0000021334416382,1.0000118971592944,1.0000353444694126,1.000197729197415,1.0926709014674136,1.1809611551338624
4200,5.070369455760207,1.057136782629124,1.0000679102037344,1.0000000162329192,1.0104122780100517,1.0000024613957175,1.0000136847508416,1.0000368801093382,1.0001981838008758,1.09764541531976,1.1785469929448593
4300,5.157479070711665,1.0597600661481386,1.0000713722758094,1.000000019478448,1.011072723974417,1.0000028816565498,1.000014912265539,1.0000414139734013,1.0002247933865618,1.0972184179321534,1.196498825256687
4400,5.184845149799578,1.058952593873631,1.0000788789699868,1.000000020533574,1.0116542019110482,1.000003196876809,1.000014789844023,1.000044024118872,1.0002397163460677,1.104382921736145,1.196734680666079
4500,5.242064174170637,1.0616628589222723,1.0000870990653248,1.0000000222690786,1.0116099546305901,1.0000033493109994,1.0000160333615176,1.00004492246631,1.0002520885222013,1.111581619979735,1.216735309332966
4600,5.507077642412931,1.065327924859435,1.0000905881271678,1.0000000244908527,1.0125964728737145,1.0000037994180615,1.00001700399464,1.0000483210056492,1.0002624347969051,1.1096321630486592,1.2194727796167606
4700,5.307570271159221,1.0679122158910406,1.0000961336660397,1.0000000280488577,1.0130047602685759,1.0000043102394391,1.0000189493896925,1.0000525662486197,1.0002905582218502,1.119042376262893,1.2361259288809934
4800,5.478130567586578,1.0724691363754404,1.0001007045526862,1.0000000306864654,1.0132995004929326,1.0000047659564102,1.000019712788839,1.000053794263265,1.000295917054902,1.1245766058982642,1.2325055643135248
4900,5.493626983537062,1.074162703125312,1.000109864587698,1.0000000328994534,1.0138065171421187,1.000005237414332,1.0000212498509458,1.0000569760208322,1.0003262707689928,1.1300265051201983,1.2487695906021299
5000,5.579593722953237,1.0792529053472661,1.0001151043680678,1.0000000353516763,1.0147939799174774,1.0000055501173435,1.0000226194848352,1.0000593648012566,1.000335662715617,1.1316683539296704,1.2613651259437075
