milliseconds,Raf1,RKIP,Raf1_RKIP,Raf1_RKIP_ERKPP,ERK,RKIPP,MEKPP,MEKPP_ERK,ERKPP,RP,RKIPP_RP
2500,0.3798273398223049,0.8634121766430115,0.3738811990196961,1.2609140759263797,0.016716764917413213,0.012678730081394751,2.464971430504278,0.03707110297647288,1.2173554941419829,2.9760524530301518,0.024964496307309885
2600,0.38652199522384684,0.8601362121438991,0.3623149675176172,1.266173716266161,0.017483399457198782,0.013067768982364088,2.4611377433375377,0.040914971285408275,1.203846562529597,2.974081776034961,0.02576370932829216
2700,0.3721284227165805,0.8092013738779287,0.3558454390808401,1.3037371848044106,0.017867665429269878,0.013417037489461405,2.4570359061159017,0.04412854845152798,1.182016274045821,2.9728940495056366,0.02739597405099097
2800,0.36993373030227733,0.8344849084610393,0.3446782673178686,1.279336092863138,0.019019321511947285,0.013891567055099413,2.453444255338793,0.04567913517943423,1.1160080919128714,2.9718654998703933,0.028015859696922437
2900,0.3623037958473391,0.7981787380507153,0.33030440710422904,1.3352158894856807,0.018925102626699733,0.014485625270657398,2.451092914358129,0.04857331510998997,1.1177267896670673,2.969651579783618,0.028980313404731547
3000,0.31381363661740985,0.8061080912873403,0.3268669720050989,1.3586109959105879,0.019238235278078695,0.014323501413587288,2.4485072776371157,0.05406231657723202,1.1050922685812004,2.9690378318229973,0.0302239109710758
3100,0.3227547183377219,0.7844362515370278,0.3185940984125659,1.3687625680737177,0.020166341072375346,0.014922161727886935,2.4450992702682117,0.0553959618514655,1.0811450932337123,2.968585489580278,0.03243392254191285
3200,0.33603167438729425,0.7592824661653728,0.31386430982580665,1.3962821463924306,0.020030969663529404,0.015098431195486334,2.4422116406443215,0.05986573245370135,1.0375269640437292,2.9673725446739896,0.03392836719385038
3300,0.30174904130044145,0.7407901590578362,0.2988645117724268,1.3753427816895796,0.02058506345867615,0.015479627932702843,2.4354178009758973,0.06316619345565906,1.0198845714565783,2.9659767674529025,0.03473420919047347
3400,0.2824512676608808,0.7327536647527055,0.29362272493794084,1.381210699153887,0.021448271944698852,0.015179878705060143,2.433960365813,0.06872138356835814,0.9957279570580789,2.963724631570031,0.03508593565537886
3500,0.2767184125256271,0.7443035237362478,0.2897630405422629,1.4131320652650834,0.021669028418915905,0.015685350928581338,2.4287992349394716,0.06919201674483551,0.9982358444196421,2.9637829493939765,0.03638921406762404
3600,0.30148115475611015,0.7387366766667111,0.2796226673828741,1.4255562037887684,0.022128059114004246,0.015635647528605856,2.4273042657266046,0.07273952507082783,0.9942899290819761,2.9615095268262794,0.03757319014466672
3700,0.26785660402245254,0.7345481492745125,0.28023422335108417,1.4608224567109505,0.02192017300603693,0.01579722275368034,2.4242171256515603,0.07783951816999915,0.9813155391306381,2.961640361756628,0.03845394446860645
3800,0.25467159589386285,0.7370479329457643,0.2749102846319945,1.4675858037471332,0.0228483968626237,0.016421980733541206,2.4207189923179753,0.0798528773443942,0.9186261648015298,2.9595432675020845,0.0392758947012491
3900,0.27457636628317195,0.7278567425948913,0.2654150921744811,1.4856391370097244,0.022607774362477375,0.016582817033304463,2.4144423788044866,0.08472465438119253,0.9477026612485487,2.9601231706915967,0.040334892870864995
4000,0.26972819629171346,0.7264887908431323,0.2573230595539368,1.496606988724183,0.02322703996756151,0.01640681010005101,2.411423902705144,0.08716470991175795,0.9109048370722191,2.958593459624476,0.041159535146811574
4100,0.2625643690481694,0.6866052010170579,0.2577783838200662,1.5063931030308548,0.023433003410119804,0.01676508590254133,2.40825561344514,0.09176580220525767,0.9092973236834813,2.957867094707248,0.04187211164482537
4200,0.2750101583795401,0.7034468022013314,0.25527563761340444,1.491732905764226,0.02351436372476138,0.016525455508850186,2.404565198850309,0.09494385974506744,0.9040899006396395,2.9574762846778606,0.04405431294084864
4300,0.24915320543043365,0.702488305056572,0.24440821148982136,1.52264244942635,0.0237760464454947,0.016801609849205403,2.401218339217164,0.1018019366111763,0.8890974694286251,2.955491777028402,0.04338432771361297
4400,0.2280506712765496,0.6684223099297173,0.23944329489921093,1.528522605876286,0.023763115411671802,0.017067756957703736,2.3959093668427234,0.10385400892770426,0.8884436935941079,2.9549578504686327,0.04492123210589719
4500,0.23087308770966175,0.6880433864333011,0.24207045201581254,1.5318593493810717,0.02401458059852573,0.017395789282226515,2.3940878551180114,0.10780971824315722,0.851636087660948,2.95456998917235,0.044834527971088015
4600,0.22624076328913342,0.6612885525585738,0.23909361298328402,1.5073572930588868,0.024079469341699605,0.017253415379339384,2.387682824034432,0.11200520666552496,0.8622249996255759,2.9545706932008504,0.04626583485549606
4700,0.21811511811058393,0.6683314002381595,0.23637347945350268,1.5252060541667671,0.024333788915049642,0.01729877054781642,2.386260585034003,0.11414498017412243,0.8287519894883254,2.953380764759165,0.04744314115520419
4800,0.2294454046353908,0.6697533105115006,0.23081958007129855,1.520838449313995,0.02490163455566603,0.017419202655572952,2.3817316845933623,0.12000915469194363,0.8425285315218284,2.952924221028027,0.04801078018437642
4900,0.2352461682418145,0.6536625421171327,0.23194523402642195,1.5440757593325978,0.025126228132258028,0.017866800136696535,2.3787859588204974,0.12445430673550613,0.7827937624610002,2.952489047511823,0.04873597958399082
5000,0.2378693666509181,0.6382749661477453,0.22204796953729408,1.5571630220830084,0.02491382124998571,0.0176775400102884,2.372742159735922,0.12598479729156645,0.7887085545997576,2.951551048719831,0.04824723684565194
