miliseconds,Raf1,RKIP,Raf1_RKIP,Raf1_RKIP_ERKPP,ERK,RKIPP,MEKPP,MEKPP_ERK,ERKPP,RP,RKIPP_RP
2900,0.36464395232348623,0.8135023076600741,0.33453104980454595,1.3320344882960562,0.019479228909042166,0.01394048203893972,2.4522127526477187,0.0492247946676884,1.12697183950957,2.9697621279479693,0.030495763548069297
3000,0.33431485872493455,0.7755699672998729,0.3285794281947895,1.3497286384786993,0.019468731700035626,0.01470444281552442,2.4476448434609512,0.053969565581515305,1.101230135574656,2.9694515868098588,0.03177499606204484
3100,0.32901641696696626,0.7737483836689579,0.31651583829237623,1.346522470943504,0.020278436244979596,0.014641101788841236,2.445780507984832,0.054372735470350694,1.0411704882776909,2.96715565934035,0.03149832469720903
3200,0.3145072654179475,0.7523402037924211,0.3075935128581316,1.362829264660562,0.02016578874365891,0.014741667363345935,2.44224170352056,0.05960116930930525,1.0309849329108756,2.966010036705113,0.03371612700568132
3300,0.3283368511391998,0.7546394374168337,0.30888148335025983,1.3706265580356938,0.020782231562748728,0.015029142161861164,2.4364612166272344,0.06488623461260112,1.0431594302244127,2.9653780998521784,0.03466445362299538
3400,0.30678822798307304,0.7455740581195213,0.2924870551876764,1.3819048705449,0.02069966034871816,0.015689493451098588,2.434711443491121,0.0650829081912018,1.0309499185511546,2.964121041328532,0.03514929715696879
3500,0.27984251039794134,0.7275394941311508,0.29421092771874297,1.4103353413974788,0.021895498471251235,0.01574308635850037,2.428659840014378,0.07077041426109038,0.9814479964609789,2.9625981527941803,0.036294662963176995
3600,0.28481077931341875,0.7202679031789115,0.28119803179340075,1.4428977278106034,0.022184280512405875,0.01591694246844869,2.4277970552973502,0.07504707637725926,0.9537094219942164,2.9623861021780273,0.037327718251264796
3700,0.26243802760385626,0.7072935789015823,0.2754881957115798,1.4467798982679172,0.022133714126979426,0.015846821730310656,2.420795818583879,0.0766769457619136,0.9543216450670339,2.961739749236431,0.03858266900343312
3800,0.2765194507039731,0.7028419463638492,0.276181367737152,1.4560089467698443,0.022187422339887596,0.01632537986662961,2.4181524823595772,0.07940769491368373,0.9646908980288478,2.959824152268401,0.03971617315008492
3900,0.26440334122094267,0.6956166171804941,0.2720848931561157,1.469501828042526,0.022636407989842046,0.016657194837924348,2.4133176411864277,0.08627301599434802,0.9305013577794762,2.9587804944757545,0.04038329660382877
4000,0.27870279915678053,0.7034081314578564,0.2650285781380137,1.4576319233600554,0.022703941356541066,0.016313948068990527,2.411842639785853,0.08917905492063906,0.9163337513624856,2.958249946015803,0.04111020209627958
4100,0.2580401636340652,0.6957345159496854,0.25184303439168415,1.4813868336321514,0.022919611470203372,0.016482918653907882,2.4062360763842547,0.0916638519750074,0.8887840986395464,2.9578504369128433,0.04266972583636918
4200,0.2731639589049896,0.7008141938176907,0.25729277412041224,1.4943377608527444,0.023794686342721905,0.016553458123527508,2.405303173065809,0.09720602509654162,0.8626474885590059,2.957488270639146,0.04323839995356108
4300,0.25059320411307984,0.7098698809576248,0.25270925741190836,1.4888305144254932,0.02388105943940179,0.016765609034472922,2.400324170691264,0.09982296068602631,0.8551563110896535,2.95559710236313,0.0443533456961445
4400,0.2618413163292322,0.6983980062244377,0.23929332904043862,1.516248707464012,0.02415825638074133,0.01710073787918659,2.394326740097514,0.10530359243762456,0.875323574033412,2.955637645708264,0.04496523975333896
4500,0.25165642251245485,0.6882158480496882,0.23827151735246938,1.5019941124073835,0.024440412712032598,0.01712783761248062,2.391116517666751,0.1056208507899884,0.8421356793406641,2.954396319033843,0.04513379404437732
4600,0.25174002397653805,0.6654035082589033,0.2319262228636216,1.5331169354900975,0.02435628419197547,0.017181415790675468,2.390100869651458,0.10935050392644534,0.8150024451237909,2.9537060989553114,0.045969646067716675
4700,0.2277576051022941,0.6616938613310381,0.2333241384005953,1.5407402286574652,0.024657256896408183,0.01723207417072278,2.3851242162829496,0.1136948745643234,0.8223739502981047,2.9524999064701944,0.04627169411950183
4800,0.22441164972884697,0.682403846068015,0.22440467245104817,1.5594946356218726,0.024856286231955373,0.017332805310307897,2.380907153559699,0.11863004732729815,0.8301265205295434,2.953206740764558,0.04813263418105639
4900,0.2254214666537911,0.6774461185961577,0.2314587471929078,1.5279149353518797,0.025072506811891136,0.017615727731634077,2.3781019768855316,0.12236770200391558,0.802813907986751,2.9526967897543472,0.04748816391159855
5000,0.21255680866343657,0.6715633401531316,0.22477130772793893,1.5489095782331523,0.025435332046769316,0.01749289556774608,2.3732001404603724,0.1250700295401124,0.7899487224434261,2.951832451896093,0.04801886280743128
