milliseconds,A_b,O_b,P_b,L_b,S_b,NAPE_b,NOPE_b,NPPE_b,NLPE_b,NSPE_b,FAAH_b,FAAHinh_b,A_r,O_r,P_r,L_r,S_r,NAPE_r,NOPE_r,NPPE_r,NLPE_r,NSPE_r,FAAH_r,FAAHinh_r,A_m,O_m,P_m,L_m,S_m,FAAH_m,FAAHinh_m,A_p,O_p,P_p,L_p,S_p,PFM_gut,PFM_p,PFM_r
3900,54.65613562286746,1101.4656543128656,217.33092476560017,171.88053018870335,242.57223249452835,0.0002234407280478758,0.005077209976594512,0.0009978382033847656,0.0004349146450730221,0.0007330604693457337,0.00041966620387888276,15.365580333795771,4.626179672469031,88.06107969364345,17.195025624016832,15.563847310589926,22.510962959462343,5.692480927823391e-06,0.00012934937575459021,2.5421392112147262e-05,1.1080087327443007e-05,1.8675790805122903e-05,5.1272242071546476e-05,2.1658167196149294,25.41671651380751,690.6586992786956,134.96904548541355,0.0,156.87823936917235,0.00029184908594644533,10.685708150914094,7.336478842003052,31.44650584237529,20.222006482144884,17.46705812603875,2.4492361047156304,-7339554.474017685,3465283.2657725895,2483475.810810269
4000,55.316913413043565,1110.6136679028482,219.0185537705048,174.48400804555007,246.32684927734246,0.00022514882320075273,0.005116022979040666,0.0010054662424794486,0.00043823938753894705,0.0007386643994494242,0.0004270688074706964,15.36557293119218,4.659219861308369,88.35924638413852,17.2466196401647,15.721886381530375,22.739139538192262,5.6997294628740586e-06,0.00012951408309147267,2.5453762501401695e-05,1.1094196179684073e-05,1.8699571666958998e-05,5.2176542431429834e-05,2.165815815107827,25.686458752744766,695.8518377897708,135.9195758311105,0.0,159.15779030615948,0.00029699708945969927,10.68570300291058,7.394903477917913,31.553287383091977,20.283264415828587,17.645375677071435,2.474075041442257,-7339826.419283663,3405237.1544832583,2516058.9595171856
4100,55.95528993696042,1119.319926773676,220.62133887849077,177.02374548051918,249.9931798373955,0.0002267820241940116,0.005153133535948942,0.001012759659970432,0.000441418250805705,0.0007440224953126613,0.0004344908885806475,15.365565509111068,4.690627980885074,88.63539222027607,17.294365751732478,15.874152532829376,22.95898551421781,5.7065203845622306e-06,0.00012966839215098344,2.548408928839717e-05,1.1107414314118025e-05,1.8721851199213408e-05,5.308370380017951e-05,2.16581490773982,25.945802426530374,700.7813322594051,136.82026738852872,0.0,161.37880521258137,0.0003021586382513177,10.685697841361788,7.450537441455157,31.652182701724062,20.339953740737162,17.8171795868384,2.498007123877672,-7340044.62646427,3347048.7763523743,2547205.312494911
4200,56.572019971625004,1127.6056700500608,222.14353367415356,179.50129089462962,253.5732840731472,0.00022834368476109092,0.0051886187254840555,0.0010197336525734125,0.00044445790302744757,0.0007491459279622329,0.0004419289730431434,15.365558071026605,4.720484911824925,88.8911423434596,17.33855079536892,16.020856492462848,23.170804829996513,5.712884455570134e-06,0.00012981300194877567,2.5512509852616478e-05,1.1119801608517915e-05,1.8742730327533815e-05,5.399256151741213e-05,2.1658139986755707,26.19513519171092,705.4608148694465,137.6737724859543,0.0,163.54283220478925,0.0003073313162784353,10.685692668683762,7.503510468253038,31.74377380081286,20.392415016256358,17.982707621005474,2.521065438601811,-7340219.716268456,3290664.573273901,2576964.346138938
4300,57.16783282291939,1135.4911146285006,223.58917829676605,181.91815496355298,257.06917367351997,0.00022983702607987344,0.0052225522107438235,0.0010264027233335522,0.00044736468822772585,0.0007540453556458424,0.0004493911533663747,15.36555060884628,4.748867496179705,89.12800184108605,17.37944020423955,16.162201293458793,23.37489033452709,5.718850284443822e-06,0.00012994856255239953,2.5539151953636398e-05,1.1131413747755836e-05,1.8762302910317097e-05,5.490384039435855e-05,2.1658130871902666,26.43483154366123,709.9031911463007,138.48259889979187,0.0,165.6513765615488,0.00031252075132625094,10.685687479248715,7.553946569786232,31.828599689268543,20.44096339025313,18.14218886406395,2.5432818645982436,-7340360.202575499,3236030.8467005203,2605384.001198741
4400,57.743433156056405,1142.9955004353058,224.96210921082508,184.27581163343982,260.48281335841807,0.00023126524945992895,0.005255005070858102,0.0010327807495179666,0.0004501445708121815,0.0007587309603706598,0.0004568655917759801,15.365543134407872,4.7758487212983045,89.34736375509497,17.41727945087119,16.298382525511908,23.571524145897868,5.724444464994925e-06,0.00013007567824890778,2.5564134353665466e-05,1.1142302495140291e-05,1.8780656196056026e-05,5.581734841903778e-05,2.16581217347592,26.66525311239529,714.12067656343,139.2491172138582,0.0,167.70590193570214,0.0003177187110318958,10.68568228128901,7.601964228122295,31.90715924959648,20.485890311375233,18.295844001956606,2.564687112697025,-7340472.875561574,3183094.1242470685,2632510.699157743
4500,58.29950221902469,1150.1371561302624,226.26597335293357,186.5756996025698,263.81612272665814,0.00023263121133492443,0.005286043790365948,0.0010388808849941759,0.0004528033644999486,0.0007632124178775343,0.00046434689843008936,15.365535653101217,4.801497986738775,89.5505204601982,17.452296093874548,16.429588708991872,23.76097819007103,5.729691774631004e-06,0.00013019491205148466,2.5587567703244627e-05,1.1152516078454745e-05,1.8797871474017915e-05,5.673127186770622e-05,2.165811259346255,26.886749170979364,718.1248493394052,139.97557141600063,0.0,169.70783216699638,0.0003229214471316312,10.685677078552908,7.647676698797635,31.979915312405108,20.527465958352902,18.443885742950787,2.5853107842214476,-7340563.285005424,3131801.6078834017,2658389.3738962375
4600,58.83669831754755,1156.9335271235109,227.5042342795272,188.81922274188992,267.0709767568094,0.00023393778346917344,0.005315732766736359,0.0010447157384502225,0.0004553465210395967,0.0007674989844539299,0.0004718347031845038,15.365528165296466,4.825881222913627,89.7386683772349,17.48470062397204,16.556001468514236,23.943514451163484,5.7346152568535335e-06,0.0001303067875740355,2.5609554909665268e-05,1.1162099350535158e-05,1.88140243449025e-05,5.764614697036608e-05,2.165810344265041,27.09965687391655,721.9266729347202,140.6640834604656,0.0,171.65855198205128,0.0003281287022146724,10.685671871297826,7.6911921630475995,32.047296345637115,20.565940246155154,18.586519016121933,2.6051813982638388,-7340635.848206756,3082101.248399528,2683063.498506012
4700,59.35565755178785,1163.4012168121537,228.6801811288361,191.00775087162302,270.2492067586636,0.00023518763153359843,0.005344132902021455,0.0010502972974503085,0.0004577792821567403,0.0007715994693164792,0.00047932366035051237,15.365520676339301,4.8490610617933445,89.91291493258768,17.514687715226525,16.677795777107455,24.11938532325173,5.739236342860212e-06,0.0001304117917943373,2.563019168001899e-05,1.1171094025961882e-05,1.882918511979265e-05,5.856109519050549e-05,2.1658094291108148,27.304301561373833,725.5365288950419,141.31665990871505,0.0,173.55940805386462,0.0003333367587208267,10.685666663241323,7.7326139235333295,32.109698945776906,20.60154431040524,18.723941244932167,2.624326429952862,-7340694.079124059,3033941.9380303887,2706575.1156161833
4800,59.856994667673305,1169.556032668631,229.79693857474547,193.14262070951233,273.3526015422624,0.00023638332681417712,0.005371302476700886,0.0010556370078998699,0.00046010662914221283,0.0007755222800448654,0.0004868120463474136,15.365513187953303,4.87109702589281,90.0742860949668,17.542437578256123,16.795140231492194,24.288834007093573,5.743574983423579e-06,0.0001305103780506955,2.5649567110138853e-05,1.1179538937753684e-05,1.8843419252819255e-05,5.9475970980416244e-05,2.165808514029124,27.500997129628246,728.9642531692322,141.9351992472716,0.0,175.4117102472766,0.0003385444180183179,10.685661455582025,7.772040627951192,32.167490537525374,20.634492114385342,18.85634265849359,2.6427723536565133,-7340740.807965313,2987273.684031036,2728964.874953576
4900,60.34130374412271,1175.4130225961103,230.85747465513523,195.2251366497828,276.3829083804974,0.00023752730713493531,0.0053972969719609356,0.0010607457784877227,0.00046233332106669964,0.0007792754313682122,0.0004942954773631536,15.365505704522285,4.892045676334286,90.22373207000851,17.5681169815644,16.908197272797313,24.45209482821313,5.74764974876273e-06,0.00013060296831131417,2.5667764130604972e-05,1.1187470231762277e-05,1.885678766881864e-05,6.039028661456039e-05,2.1658075995076937,27.690046349609613,732.2191643859343,142.52149757971205,0.0,177.2167326389935,0.0003437486314657092,10.685656251368577,7.809566454236537,32.221011412941,20.664981661705944,18.983906540583696,2.6605446775998622,-7340778.307098606,2942047.6902686004,2750272.068704334
5000,60.809158911007984,1180.986512338836,231.86460880874935,197.25657158576252,279.3418340267128,0.00023862190610496984,0.005422169360581262,0.001065634017136723,0.0004644638915572884,0.0007828665690367705,0.0005017712763767355,15.365498228723274,4.911960765022374,90.36213300696704,17.591880273988284,17.017123417241386,24.609393569312655,5.75147792879456e-06,0.00013068995545228903,2.56848599544448e-05,1.1194921561805555e-05,1.886934709223496e-05,6.130358647442208e-05,2.165806686002142,27.871741203607293,735.3100926643311,143.07725442388994,0.0,178.97571458475537,0.0003489475373787022,10.685651052462665,7.8452813025005765,32.27057677517726,20.693196210057984,19.10680948967331,2.67766798005384,-7340808.400411297,2898216.4172965027,2770534.6705466085
