milliseconds,cyclin_D_Cdk4_6,transcription_factor_E2F_active,cyclin_E_Cdk2,cyclin_A_Cdk2,cyclin_B_Cdk1,Cdc20_active,E2F_total,Cdc20_total
2700,0.5798902369086355,1.266394699082728,0.6899872704341461,3.2595236503146072,2.212554154890869,0.874417658548026,3.0,5.0
2800,0.5770637712308795,1.1387307293659916,0.54074662357179,3.2408093520427386,2.2174619647165317,0.9035326984926414,3.0,5.0
2900,0.5691641924971041,0.9377425315001954,0.5221500590487506,3.2328882828362877,2.2978425770804862,0.8952646065960728,3.0,5.0
3000,0.5662635554684063,0.8022486891256003,0.37844579476124846,3.249528139321402,2.2756531122347354,0.9170315535751733,3.0,5.0
3100,0.5528504934810663,0.7608449999310603,0.353848380547924,3.2249427174207193,2.3504817819588,0.9416229062068616,3.0,5.0
3200,0.5477952537366226,0.6130676468656143,0.3454540814521671,3.196347094837881,2.3950270044171345,0.9912784485720464,3.0,5.0
3300,0.551756394436437,0.453928469044549,0.18617593962601456,3.189288066347783,2.4092559110152325,1.0287403758870906,3.0,5.0
3400,0.5431199053702369,0.19385120665041283,0.20484182909572934,3.183108033588964,2.46566110086667,0.9998215197342807,3.0,5.0
3500,0.5332994470944323,0.1525480983472308,0.14486559701399254,3.1576516681907796,2.4955484174506686,1.056152799910653,3.0,5.0
3600,0.5268086571388729,0.0050210973471996306,0.08070068612718129,3.1295363311348456,2.614694248175839,1.100940519331448,3.0,5.0
3700,0.5277760777173548,0.02092141729812966,0.02153897497053908,3.101230054520697,2.5576841871797646,1.0934296790277225,3.0,5.0
3800,0.5180122871281999,0.029341683645965573,0.0007378327646872336,3.065604640738433,2.6877990208637663,1.0989239791647702,3.0,5.0
3900,0.5196169846062818,0.035789793482470404,0.016158974908012082,3.0685157356585426,2.6213579121580155,1.1264100890623616,3.0,5.0
4000,0.5218786125996123,-0.06314773421829885,0.022715827736014795,3.0223193917648907,2.6434659270126013,1.1845776539526602,3.0,5.0
4100,0.5082395180751342,-0.019366420500577186,0.014515609931982894,2.9873436541915184,2.682087948405079,1.2195677437857346,3.0,5.0
4200,0.5125141120636776,-0.05749955946647655,-0.04734732626068595,2.9785357053363635,2.7578634886025566,1.2443330311931686,3.0,5.0
4300,0.5030129243670192,0.010211996950089935,-0.03212898183525764,2.924744375630259,2.7990958442910503,1.2466421649666757,3.0,5.0
4400,0.5014202602342956,-0.03092857977842651,-0.009602881886699003,2.9256019863156966,2.7752624404216752,1.2976231678291545,3.0,5.0
4500,0.4934894009780551,0.09260192452347359,0.02188040204637599,2.8927574605208477,2.899425165280094,1.3031682623977285,3.0,5.0
4600,0.49136012631696785,0.09593099418200929,0.016291364558836476,2.8676693696027753,2.89059250557091,1.3513721592683,3.0,5.0
4700,0.47924306912407716,-0.04710963829814178,-0.010102865318973673,2.829470344545387,2.890900864217506,1.3888926509422854,3.0,5.0
4800,0.48461142234146176,-0.014396221241582775,0.00453436089797189,2.771672952247984,2.952398809304255,1.4001570122243157,3.0,5.0
4900,0.47409636509880804,-0.03507090698112576,-0.06856536979679016,2.743750825562657,2.89497666778473,1.4191391593147558,3.0,5.0
5000,0.47732627500805874,0.007456148402258287,0.06399352223943236,2.7042822293256714,2.9301534140429983,1.4603595875939044,3.0,5.0
